match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_dispossessed,stat_keyPass,stat_accurateCross,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded,stat_errorLeadToAGoal,stat_bigChanceMissed
11352594,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,6.0,4.0,,,1.0,2.0,3.0,4.0,1.0,,,,,90.0,17.0,9.6,5.0,1.5768,2.1437,0.0975112,4,,,,,,,,1.0,,2.0,,1.0,3.0,,,,,1.0,3.0,3.0,2.0,,2.0,,,,,1.0,1.0,1.0,,,,,
11352594,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,True,22.0,21.0,1.0,1.0,9.0,9.0,12.0,13.0,2.0,,,,,14.0,23.0,6.7,1.0,0.0,0.0,0.0131817,0,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11352594,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,10.0,9.0,,,4.0,4.0,5.0,6.0,1.0,,,,,14.0,13.0,7.3,1.0,0.0,0.0,0.075588,0,,,,,,,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,
11352594,home,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,4,4,True,13.0,13.0,2.0,2.0,8.0,8.0,5.0,5.0,1.0,,,,,13.0,16.0,6.9,1.0,0.0,0.0,0.007895,0,,,,,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11352594,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,1.0,5.0,,1.0,0.0,0.0,0.0127317,0,,Rico Lewis,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11352594,home,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21551,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,4.0,4.0,,,,,4.0,4.0,,,,,,1.0,6.0,,,0.0,0.0,0.012379,0,,Oscar Bobb,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352594,home,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5105,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352594,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352594,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352594,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352594,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,17,17,False,37.0,29.0,14.0,6.0,24.0,25.0,5.0,12.0,7.0,,,,,90.0,41.0,5.6,8.0,0.0,0.0,0.00151993,0,-1.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11352594,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,False,20.0,16.0,4.0,3.0,8.0,11.0,8.0,10.0,2.0,,,,,73.0,38.0,6.1,7.0,0.0,0.0,0.00437855,0,,,,,1.0,,2.0,,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,,2.0,,,2.0,,,,,,,,,,,,,,
11352594,away,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,,825719,EUR,852768000,D,31,31,False,39.0,35.0,3.0,3.0,28.0,30.0,7.0,9.0,5.0,,,,,90.0,48.0,5.8,4.0,0.0,0.0,0.00379309,0,,,,,,1.0,3.0,,,4.0,1.0,,2.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,
11352594,away,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,548,M,,118179,EUR,560390400,D,13,13,False,53.0,45.0,6.0,5.0,34.0,39.0,11.0,15.0,11.0,,,,,90.0,64.0,6.5,10.0,0.9563,0.9719,0.00695288,1,,,,,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,
11352594,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,24.0,19.0,2.0,,13.0,16.0,6.0,9.0,9.0,,,,,90.0,43.0,5.7,11.0,0.0,0.0,0.00535852,0,,,,,1.0,,3.0,3.0,1.0,,2.0,1.0,6.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,
11352594,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,andreaspereira,285949,EUR,820454400,M,18,18,False,29.0,21.0,7.0,4.0,12.0,15.0,11.0,20.0,3.0,,,,,90.0,44.0,5.9,16.0,0.0,0.0,0.0271267,0,,,,,6.0,,,,,,,1.0,7.0,2.0,,,,1.0,,,1.0,3.0,1.0,2.0,,,,,,,,,,,
11352594,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,False,46.0,43.0,1.0,1.0,38.0,41.0,5.0,5.0,5.0,,,,,90.0,52.0,6.2,4.0,0.0,0.0,0.00152032,0,,,,,,,2.0,,,1.0,1.0,,3.0,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
11352594,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,False,6.0,5.0,1.0,,3.0,3.0,2.0,3.0,,,,,,16.0,7.0,6.4,1.0,0.0,0.0,0.00035005,0,,,,True,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11352594,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,F,8,8,False,11.0,7.0,1.0,,4.0,6.0,3.0,5.0,3.0,,,,,81.0,18.0,6.3,8.0,0.0,0.0,0.00448676,0,,,,,,,2.0,2.0,,,,,3.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
11352594,away,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,RJimenez9,192442,EUR,673401600,F,7,7,False,21.0,13.0,,,6.0,8.0,7.0,13.0,2.0,,,,,81.0,41.0,7.4,14.0,0.1909,0.4241,0.132528,2,,,,,,1.0,7.0,2.0,2.0,,1.0,3.0,9.0,1.0,,1.0,3.0,,1.0,,1.0,5.0,3.0,,1.0,1.0,,,2.0,,,,,,
11352594,away,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,,151499,EUR,728611200,F,14,14,False,19.0,17.0,1.0,,13.0,14.0,4.0,6.0,2.0,,,,,73.0,33.0,6.6,4.0,0.4165,0.2958,0.00438725,2,,,,,1.0,,4.0,,,,2.0,,1.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,1.0
11352594,away,Fulham,Luke Harris,luke-harris,L. Harris,M,28,177,240,M,,1134729,EUR,1112486400,M,38,38,True,14.0,11.0,,,9.0,12.0,2.0,2.0,3.0,,,,,74.0,21.0,5.8,5.0,0.2773,0.2805,0.0106698,1,,,,,,,3.0,2.0,,,1.0,,5.0,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,1.0
11352594,away,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,,329417,EUR,818121600,D,21,21,True,8.0,6.0,,,3.0,4.0,3.0,4.0,,,,,,17.0,13.0,6.2,3.0,0.0,0.0,0.0343363,0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352594,away,Fulham,Willian,willian,Willian,F,88,175,9698,M,willianborges88,31417,EUR,587088000,F,20,20,True,6.0,3.0,,,,1.0,3.0,6.0,,,,,,17.0,8.0,6.5,5.0,0.0,0.0,0.00690385,0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11352594,away,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,adamatrd,286165,EUR,822528000,F,11,11,True,,,,,,,,,,,,,,9.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11352594,away,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,RodrigoMuniz019,1015256,EUR,988934400,F,19,19,True,3.0,2.0,,,,1.0,2.0,2.0,1.0,,,,,9.0,6.0,6.2,4.0,0.0,0.0,0.0261503,0,,,,,,1.0,1.0,,,,,1.0,5.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,
11352594,away,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352594,away,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,,861972,EUR,946598400,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352594,away,Fulham,Tyrese Francois,tyrese-francois,T. Francois,M,35,167,88,M,,941757,EUR,963705600,M,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352594,away,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,,891920,EUR,796089600,F,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
