match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wasFouled,stat_bigChanceCreated,stat_goals,stat_dispossessed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,player_sofascoreId
12117303,home,Juventude,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,9,9,False,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,,,,,,31.0,6.0,6.7,2.0,0.00898324,1.0,1,,1.0,,,,,,,,0.0304,,,,,,,1.0,,,,,,,,,,,,,,,,,
12117303,home,Juventude,Gabriel Taliari,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,True,6.0,5.0,1.0,,0.0,,,5.0,6.0,,2.0,,,,59.0,22.0,7.4,7.0,0.0123369,1.0,3,,,,1.0,4.0,6.0,,1.0,2.0,1.1004,0.9858,,,,,,1.0,,,2.0,2.0,4.0,,,3.0,1.0,2.0,,1.0,,1.0,,,
12117303,home,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,True,16.0,16.0,,,0.0,5.0,5.0,11.0,12.0,1.0,2.0,,,,45.0,23.0,6.8,2.0,0.0252492,,0,,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
12117303,home,Juventude,Nenê,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,True,9.0,6.0,2.0,1.0,1.0,3.0,3.0,6.0,15.0,1.0,3.0,,,,45.0,22.0,7.6,10.0,0.340049,4.0,1,,9.0,,,,1.0,,,,0.0944,,,,,,,1.0,,,,,1.0,,3.0,,,1.0,1.0,,,,,,
12117303,home,Juventude,Diego Gonçalves,diego-goncalves,Diego Gonçalves,F,11,181,185,M,344077,EUR,774835200,F,13,13,True,4.0,3.0,,,0.0,2.0,2.0,1.0,3.0,1.0,2.0,,,,24.0,9.0,6.5,4.0,7.915e-05,,1,,1.0,,1.0,2.0,1.0,,,,0.0449,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,
12117303,home,Juventude,Ewerthon,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,14,14,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,1.0,,,,,14.0,7.0,6.8,2.0,0.0005823,,0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12117303,home,Juventude,Mateus Claus,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117303,home,Juventude,Zé Marcos,ze-marcos,Z. Marcos,D,3,188,355,M,901700,EUR,886291200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117303,home,Juventude,Jean Carlos,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117303,home,Juventude,Marcelinho,marcelinho,Marcelinho,M,99,164,258,M,1046439,EUR,1039564800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Marcelinho,,,,,,,,,,,,,,,,,,,,,,
12117303,home,Juventude,Dudu Vieira,vieira-dudu,Dudu,M,8,175,62,M,870270,EUR,761702400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117303,home,Juventude,Luís Oyama,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117303,home,Juventude,Erick Farias,erick-farias,E. Farias,F,97,172,479,M,927667,EUR,852249600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117303,away,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,37.0,28.0,15.0,6.0,0.0,25.0,26.0,3.0,11.0,2.0,13.0,4.0,6.0,2.0,90.0,54.0,7.8,10.0,0.00128159,,0,0.1638,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,
12117303,away,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,False,84.0,67.0,6.0,2.0,0.0,37.0,46.0,30.0,42.0,4.0,7.0,,,,90.0,122.0,7.0,25.0,0.0218897,,0,,4.0,,,3.0,7.0,,,1.0,,,,,,1.0,,,,,3.0,3.0,,,,4.0,2.0,2.0,,,,,,,
12117303,away,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,False,77.0,67.0,10.0,1.0,0.0,51.0,54.0,16.0,23.0,5.0,1.0,,,,90.0,87.0,6.4,10.0,0.00704094,,1,,,,2.0,,3.0,,,,0.0129,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,
12117303,away,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,63.0,62.0,4.0,3.0,0.0,45.0,46.0,17.0,17.0,4.0,2.0,,,,90.0,72.0,6.8,1.0,0.00935227,,0,,,2.0,1.0,3.0,6.0,,,1.0,,,,,,,,,,,3.0,3.0,,,,,,2.0,,,,,,,
12117303,away,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,D,46,46,False,56.0,44.0,6.0,4.0,0.0,21.0,29.0,23.0,29.0,4.0,3.0,,,,90.0,74.0,6.7,15.0,0.0438295,2.0,1,,2.0,1.0,,3.0,3.0,,,,0.0461,,,,1.0,1.0,,1.0,,,1.0,,,,,2.0,1.0,1.0,,,,,,,
12117303,away,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,41.0,32.0,2.0,2.0,0.0,16.0,19.0,16.0,24.0,,2.0,,,,84.0,53.0,6.6,16.0,0.0168263,,0,,2.0,,1.0,3.0,3.0,,,1.0,,,,,,2.0,,,,,1.0,1.0,3.0,True,,,,1.0,,,2.0,,,,evertonri
12117303,away,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,51.0,49.0,7.0,5.0,0.0,31.0,32.0,18.0,19.0,,2.0,,,,77.0,58.0,6.3,5.0,0.0146097,,0,,,,,7.0,1.0,,,4.0,,,,,1.0,,,,,,,,,,,,,1.0,,,3.0,,,,
12117303,away,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,False,31.0,27.0,3.0,1.0,0.0,15.0,18.0,12.0,14.0,3.0,2.0,,,,90.0,42.0,6.7,6.0,0.0174808,,0,,1.0,2.0,1.0,2.0,4.0,,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,
12117303,away,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,F,7,7,False,17.0,12.0,,,0.0,4.0,6.0,9.0,13.0,,2.0,,,,64.0,29.0,6.4,12.0,0.03098,1.0,0,,2.0,2.0,1.0,8.0,3.0,,,1.0,,,,,2.0,,,,,,1.0,1.0,3.0,,1.0,3.0,,1.0,,,,,,,
12117303,away,Bahia,Luciano Rodríguez,luciano-rodriguez,L. Rodríguez,F,19,179,4244,M,1099361,EUR,1058313600,F,17,17,False,10.0,8.0,2.0,2.0,1.0,2.0,3.0,7.0,8.0,,,,,,77.0,20.0,7.2,5.0,0.106216,1.0,0,,1.0,6.0,,7.0,3.0,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,4.0,3.0,,1.0,,,,,,
12117303,away,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,F,8,8,False,18.0,12.0,1.0,1.0,0.0,5.0,7.0,7.0,11.0,,6.0,,,,65.0,24.0,7.6,7.0,0.0226587,,2,,,,,,2.0,,2.0,,0.3737,1.082,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,
12117303,away,Bahia,Tiago Souza,tiago-souza,T. Souza,F,77,178,943,M,1469531,EUR,1112918400,F,77,77,True,12.0,9.0,,,0.0,1.0,2.0,8.0,11.0,,,,,,26.0,23.0,6.7,7.0,0.0105901,,0,,1.0,1.0,1.0,3.0,5.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,4.0,2.0,1.0,,,,,,,
12117303,away,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,1.0,,,,25.0,7.0,6.7,1.0,0.0095883,,1,,,,1.0,,1.0,,,,0.1607,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12117303,away,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,True,15.0,12.0,1.0,1.0,0.0,4.0,5.0,8.0,10.0,,1.0,,,,13.0,19.0,6.7,4.0,0.184021,1.0,2,,,2.0,1.0,3.0,1.0,,1.0,,0.0336,0.0346,,,,,,,,,,,,,,1.0,,,,,,1.0,,,
12117303,away,Bahia,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,21,21,True,7.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,,,,,,13.0,8.0,6.7,,0.0100312,,0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12117303,away,Bahia,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,14.0,12.0,3.0,2.0,0.0,1.0,1.0,12.0,15.0,1.0,,,,,13.0,20.0,6.9,3.0,0.0331754,1.0,1,,2.0,,,,,,,,0.0328,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
12117303,away,Bahia,Danilo Fernandes,danilo-fernandes,D. Fernandes,G,1,189,643,M,145054,EUR,576028800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117303,away,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117303,away,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117303,away,Bahia,Víctor Cuesta,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117303,away,Bahia,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117303,away,Bahia,Ruan Pablo,ruan-pablo-barbosa-sousa,R. Pablo,M,52,183,1540,M,1633616,EUR,1216684800,F,52,52,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Ruan Pablo Barbosa Sousa,,,,,,,,,,,,,,,,,,,,,,
12117303,away,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
