match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAShot,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_bigChanceMissed
13473426,home,Ceará,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,866911,EUR,847152000,F,9,9,False,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,2.0,,,,,45.0,8.0,6.5,2.0,0.00018607,0,,,,3.0,1.0,5.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,
13473426,home,Ceará,Lelê,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,99,99,True,10.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,8.0,4.0,,1.0,,,45.0,15.0,6.5,7.0,0.00140145,0,,,,10.0,3.0,12.0,1.0,,,,,,1.0,1.0,,,,,,Lelê,,,,,,,,,,,,,
13473426,home,Ceará,Guilherme Luiz,guilherme-luiz-oliveira-da-silva,G. Luiz,F,80,191,331,M,1631434,EUR,1114387200,F,80,80,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,,,19.0,10.0,6.6,3.0,0.00971445,0,,,,1.0,,4.0,1.0,,,,2.0,1.0,2.0,1.0,,,,,,Guilherme Luiz,,1.0,,,,,,,,,,,
13473426,home,Ceará,Rômulo,romulo,Rômulo,M,10,176,1438,M,1105078,EUR,1002412800,M,19,19,True,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,1.0,,,,,13.0,8.0,6.4,4.0,0.00105819,0,,1.0,,1.0,,4.0,,,,,1.0,1.0,1.0,2.0,,,,,,Rômulo,,1.0,,,,,,,,,,,
13473426,home,Ceará,Lucas Lima,lucas-lima,L. Lima,M,31,172,202,M,1048254,EUR,962668800,M,31,31,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,1.0,1.0,,,,13.0,8.0,6.5,1.0,0.00248718,0,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
13473426,home,Ceará,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,8,8,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,10.0,2.0,6.6,1.0,0.00077656,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,home,Ceará,Keiller,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,home,Ceará,Éder,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,home,Ceará,Rafael Ramos,rafael-ramos,Rafael Ramos,D,2,171,559,M,788195,EUR,789609600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,home,Ceará,Ramon Menezes,ramon,R. Menezes,D,40,186,242,M,839516,EUR,799459200,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,home,Ceará,Nicolas,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,home,Ceará,Bruno Tubarão,bruno-tubarao,B. Tubarão,D,29,180,421,M,931588,EUR,796348800,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,home,Ceará,Aylon,aylon,Aylon,F,11,180,434,M,364528,EUR,702604800,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,away,Sport Recife,Caíque França,caique-franca,C. França,G,22,186,465,M,799667,EUR,802137600,G,22,22,False,7.0,5.0,5.0,3.0,0.0,4.0,6.0,1.0,1.0,2.0,5.0,,,1.0,90.0,16.0,6.6,2.0,0.00012483,0,-1.1214,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
13473426,away,Sport Recife,Diogo Hereda,diogo-hereda,D. Hereda,D,32,178,202,M,981295,EUR,906249600,D,32,32,False,28.0,25.0,,,0.0,9.0,11.0,16.0,17.0,9.0,4.0,5.0,,,90.0,65.0,6.5,14.0,0.301085,0,,6.0,3.0,1.0,1.0,7.0,6.0,2.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,
13473426,away,Sport Recife,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,794139,EUR,853977600,D,3,3,False,61.0,55.0,6.0,2.0,0.0,29.0,30.0,26.0,31.0,2.0,1.0,1.0,,,90.0,71.0,6.6,7.0,0.014312,0,,,,1.0,1.0,2.0,,,,5.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,
13473426,away,Sport Recife,Antônio Carlos,antonio-carlos,A. Carlos,D,3,191,278,M,242209,EUR,731462400,D,25,25,False,52.0,47.0,2.0,1.0,0.0,31.0,33.0,16.0,19.0,6.0,1.0,,,,90.0,63.0,6.6,5.0,0.00587105,0,,,,,5.0,3.0,1.0,1.0,,6.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,
13473426,away,Sport Recife,Chico,chico,Chico,D,4,188,327,M,877904,EUR,905731200,D,44,44,False,60.0,48.0,5.0,,0.0,22.0,26.0,26.0,34.0,7.0,3.0,2.0,,,90.0,79.0,7.1,12.0,0.0160592,1,,,,3.0,4.0,3.0,,,,11.0,1.0,1.0,,1.0,0.0404,,,2.0,1.0,,,,,1.0,,,,,,,,,
13473426,away,Sport Recife,Igor Cariús,igor-carius,I. Cariús,D,16,183,303,M,874195,EUR,736214400,D,16,16,False,12.0,10.0,1.0,,0.0,4.0,4.0,6.0,8.0,3.0,2.0,1.0,,,45.0,33.0,6.5,8.0,0.0121657,0,,2.0,,1.0,1.0,3.0,,,,5.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,
13473426,away,Sport Recife,Lucas Lima,lucas-lima,L. Lima,M,10,176,1742,M,244589,EUR,647481600,M,10,10,False,41.0,34.0,2.0,1.0,0.0,6.0,7.0,28.0,34.0,5.0,7.0,1.0,,,90.0,60.0,7.0,17.0,0.230853,1,,6.0,3.0,,1.0,7.0,,,,1.0,3.0,2.0,2.0,,0.04,2.0,True,,,,,2.0,5.0,,,1.0,0.4242,,,1.0,,,
13473426,away,Sport Recife,Zé Lucas,ze-lucas,Zé Lucas,M,58,174,3013,M,2040561,EUR,1206144000,M,58,58,False,23.0,18.0,4.0,3.0,0.0,8.0,8.0,10.0,15.0,4.0,6.0,1.0,,,63.0,36.0,6.7,9.0,0.0200726,2,,,,,1.0,1.0,,,2.0,2.0,2.0,1.0,3.0,,0.1369,2.0,,,,,,,1.0,,,,,,,,,,1.0
13473426,away,Sport Recife,Christian Rivera,christian-rivera,C. Rivera,M,16,184,617,M,832662,EUR,821577600,M,14,14,False,36.0,34.0,4.0,3.0,0.0,20.0,20.0,14.0,16.0,1.0,2.0,,,,45.0,36.0,6.4,2.0,0.0229052,0,,,,1.0,1.0,4.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,
13473426,away,Sport Recife,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178,1164,M,1035765,EUR,994291200,M,30,30,False,17.0,7.0,,,0.0,1.0,5.0,6.0,12.0,2.0,1.0,1.0,,,71.0,32.0,6.8,16.0,0.00919258,5,,,,1.0,1.0,3.0,2.0,,2.0,1.0,,,4.0,,0.1648,,,,,,,,,,,3.0,0.9878,,,,,,
13473426,away,Sport Recife,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,17,17,False,10.0,6.0,,,0.0,4.0,4.0,2.0,6.0,2.0,1.0,,,,63.0,12.0,6.3,6.0,0.00098038,0,,,,3.0,2.0,9.0,1.0,,,,,,1.0,3.0,,,,,,,,2.0,,,,,,,,,,,
13473426,away,Sport Recife,Dalbert,dalbert,Dalbert,D,36,181,321,M,385386,EUR,747446400,D,29,29,True,17.0,13.0,,,0.0,2.0,2.0,11.0,15.0,4.0,1.0,,,,45.0,31.0,6.7,10.0,0.033195,0,,3.0,1.0,,2.0,3.0,,,,3.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
13473426,away,Sport Recife,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,991493,EUR,707443200,M,27,27,True,40.0,33.0,5.0,2.0,0.0,11.0,14.0,22.0,26.0,2.0,5.0,,,,45.0,47.0,6.8,10.0,0.0822221,0,,1.0,1.0,1.0,,3.0,2.0,2.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,
13473426,away,Sport Recife,Du Queiroz,du-queiroz,D. Queiroz,M,37,172,752,M,1128129,EUR,947203200,M,37,37,True,29.0,27.0,1.0,,0.0,8.0,9.0,19.0,20.0,,1.0,,,,27.0,34.0,6.6,4.0,0.0633291,0,,1.0,1.0,1.0,,3.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,
13473426,away,Sport Recife,Christian Ortíz,christian-ortiz,C. Ortíz,F,8,170,251,M,293235,EUR,714355200,F,59,59,True,12.0,8.0,,,0.0,1.0,2.0,7.0,10.0,2.0,,,,,27.0,18.0,6.7,6.0,0.00740084,0,,1.0,,2.0,2.0,3.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,
13473426,away,Sport Recife,Romarinho,romarinho,Romarinho,M,11,168,592,M,870578,EUR,762480000,F,91,91,True,7.0,6.0,,,0.0,,,6.0,7.0,,,,,,19.0,12.0,6.4,3.0,0.0115664,0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
13473426,away,Sport Recife,Thiago Couto,thiago-couto,T. Couto,G,12,188,418,M,871291,EUR,922406400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,away,Sport Recife,João Silva,joao-silva,J. Silva,D,44,187,283,M,1068519,EUR,916272000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,away,Sport Recife,Rafael Thyere,rafael-thyere,R. Thyere,D,15,190,343,M,354894,EUR,737596800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,away,Sport Recife,Rodrigo Atencio,atencio-rodrigo,R. Atencio,M,19,175,472,M,1199246,EUR,1025395200,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Rodrigo Atencio,,,,,,,,,,,,,
13473426,away,Sport Recife,Hyoran,hyoran,Hyoran,M,19,174,485,M,551348,EUR,738288000,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,away,Sport Recife,Fabricio Domínguez,fabricio-dominguez,F. Domínguez,M,2,177,626,M,939934,EUR,898646400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473426,away,Sport Recife,Arthur Sousa,arthur-sousa,A. Sousa,F,39,183,412,M,1170780,EUR,1047427200,F,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
