match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_clearanceOffLine,stat_totalOffside,stat_goals,stat_shotOffTarget,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
12448305,home,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448305,home,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448305,home,NAC Breda,Raul Paula,Raul Paula,,paula-raul,R. Paula,M,11,177,105,M,1083398,EUR,1074988800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448305,home,NAC Breda,Roy Kuijpers,,,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448305,home,NAC Breda,Saná Fernandes,,,sana-fernandes,S. Fernandes,F,77,165,364,M,1513787,EUR,1141948800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448305,away,FC Twente,Lars Unnerstall,,,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,24.0,16.0,10.0,2.0,0.0,15.0,19.0,1.0,5.0,1.0,2.0,1.0,8.0,1.0,2.0,1.0,90.0,34.0,6.5,8.0,0.00057043,0,-0.111,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,2.0,
12448305,away,FC Twente,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,58.0,52.0,7.0,6.0,0.0,28.0,29.0,25.0,34.0,1.0,4.0,1.0,5.0,,,,90.0,87.0,7.0,13.0,0.109713,1,,5.0,4.0,6.0,,,1.0,1.0,,1.0,1.0,0.0461,,,2.0,,,,1.0,,,2.0,1.0,,,,,1.0,,,,,
12448305,away,FC Twente,Gustaf Lagerbielke,,,gustaf-lagerbielke,G. Lagerbielke,D,14,193,475,M,965263,EUR,955324800,D,3,3,False,80.0,67.0,8.0,4.0,0.0,44.0,49.0,23.0,31.0,3.0,9.0,5.0,6.0,,,,90.0,95.0,6.8,13.0,0.0254164,0,,,2.0,4.0,,,1.0,3.0,1.0,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,
12448305,away,FC Twente,Alec Van Hoorenbeeck,,,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,False,48.0,46.0,3.0,3.0,0.0,30.0,31.0,16.0,17.0,2.0,8.0,5.0,1.0,,,,71.0,61.0,7.4,2.0,0.0147342,0,,,2.0,2.0,,,2.0,3.0,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0
12448305,away,FC Twente,Anass Salah-Eddine,,,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,34,34,False,43.0,41.0,,,0.0,24.0,25.0,17.0,21.0,,3.0,,6.0,,,,65.0,53.0,6.8,6.0,0.140696,2,,3.0,,,,1.0,,1.0,1.0,1.0,,0.0651,,,2.0,,,,,,,2.0,,,,,,1.0,,,,,
12448305,away,FC Twente,Mathias Kjølø,,,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,32.0,31.0,4.0,4.0,0.0,14.0,15.0,17.0,17.0,,1.0,,,,,,45.0,35.0,6.8,2.0,0.104372,1,,,1.0,1.0,,,,1.0,1.0,,,0.0115,,,,,,,,,,,,,,,,1.0,,,,,
12448305,away,FC Twente,Michal Sadílek,,,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,65.0,57.0,3.0,3.0,0.0,31.0,34.0,26.0,34.0,2.0,6.0,3.0,4.0,,,,86.0,83.0,7.7,11.0,0.0634197,1,,3.0,2.0,3.0,1.0,,2.0,3.0,2.0,,,0.0151,,2.0,1.0,,,,,,,3.0,,,,,,1.0,,,,,
12448305,away,FC Twente,Daan Rots,,,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,34.0,23.0,6.0,5.0,0.0,3.0,6.0,20.0,29.0,2.0,7.0,2.0,4.0,,,,86.0,61.0,7.5,18.0,0.100055,5,,1.0,2.0,11.0,3.0,2.0,,2.0,2.0,1.0,1.0,0.4271,2.0,,2.0,0.9783,,1.0,5.0,1.0,,2.0,,,,,1.0,1.0,,,,,
12448305,away,FC Twente,Sem Steijn,,,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,23.0,19.0,,,0.0,8.0,10.0,12.0,18.0,1.0,1.0,1.0,1.0,,,,90.0,36.0,7.1,9.0,0.206479,4,,5.0,1.0,1.0,,1.0,,,,1.0,,0.3043,1.0,1.0,,,,,,,,2.0,1.0,,,1.0,,2.0,,,,,
12448305,away,FC Twente,Michel Vlap,,,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,69.0,56.0,5.0,2.0,1.0,17.0,20.0,40.0,54.0,1.0,2.0,1.0,4.0,,,,90.0,92.0,8.2,22.0,0.383556,7,,5.0,,4.0,1.0,2.0,1.0,,,3.0,1.0,0.831,1.0,1.0,,0.035,,1.0,2.0,1.0,,5.0,1.0,1.0,,,,4.0,,,,,
12448305,away,FC Twente,Ricky van Wolfswinkel,,,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,False,13.0,9.0,,,0.0,6.0,6.0,3.0,7.0,3.0,5.0,1.0,,,,,90.0,21.0,6.7,6.0,0.0161304,0,,,5.0,7.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,True,1.0,,,,1.0,,,,2.0,,,,,,,
12448305,away,FC Twente,Sayfallah Ltaief,,,sayfallah-ltaief,S. Ltaief,M,47,180,1619,M,1032926,EUR,956361600,M,30,30,True,22.0,17.0,,,0.0,1.0,1.0,17.0,24.0,,7.0,,2.0,,,,45.0,45.0,7.5,13.0,0.315715,3,,3.0,,5.0,,1.0,,1.0,1.0,,,0.0638,2.0,,3.0,0.0713,,1.0,7.0,3.0,,4.0,1.0,,,,,,,,,,
12448305,away,FC Twente,Bas Kuipers,,,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,True,17.0,13.0,2.0,,0.0,6.0,7.0,7.0,12.0,,1.0,,,,,,25.0,24.0,6.9,6.0,0.00802294,0,,2.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
12448305,away,FC Twente,Youri Regeer,,,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,8,8,True,20.0,18.0,2.0,1.0,0.0,9.0,9.0,9.0,13.0,1.0,1.0,2.0,2.0,,,,19.0,24.0,6.8,4.0,0.0191276,0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12448305,away,FC Twente,Naci Ünüvar,,,naci-unuvar,N. Ünüvar,M,9,168,1162,M,954317,EUR,1055462400,M,37,37,True,2.0,2.0,1.0,1.0,0.0,,,2.0,3.0,,,,1.0,,,,10.0,6.0,6.7,1.0,0.00136699,2,,1.0,,,,1.0,,,,,,0.0432,,,,,,,,,,,,,,,,1.0,,,,,
12448305,away,FC Twente,Lucas Vennegoor of Hesselink,,,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188,148,M,1634542,EUR,1142294400,F,25,25,True,,,,,0.0,,,,,,,,,,,,10.0,2.0,6.5,1.0,,0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12448305,away,FC Twente,Przemysław Tytoń,,,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448305,away,FC Twente,Sam Karssies,Sam Karssies,,sam-karssies,S. Karssies,G,21,186,89,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448305,away,FC Twente,Max Bruns,Max Bruns,,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448305,away,FC Twente,Julien Mesbahi,Juliën Mesbahi,,mesbahi-julien,J. Mesbahi,D,24,181,459,M,1470014,EUR,1138665600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448305,away,FC Twente,Gijs Besselink,,,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448305,away,FC Twente,Harrie Kuster,,,harrie-kuster,H. Kuster,M,20,179,95,M,1512238,EUR,1126396800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448305,away,FC Twente,Mitchell van Bergen,,,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
