match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_fouls,stat_shotOffTarget,stat_goals,stat_errorLeadToAGoal,captain,stat_dispossessed,stat_outfielderBlock,stat_goalAssist,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated
10408573,home,Valencia,Edinson Cavani,edinson-cavani,E. Cavani,F,10,184,18667,M,ElMatador,21521,EUR,540259200,F,7,7,False,23.0,19.0,,,8.0,9.0,11.0,14.0,3.0,,,,90.0,34.0,6.9,8.0,0.0937,0.0531,0.00954185,1,,,,,,1.0,1.0,2.0,5.0,,1.0,1.0,,,,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,
10408573,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,19,19,True,4.0,2.0,,,,1.0,2.0,3.0,1.0,,,,45.0,13.0,6.9,3.0,0.0924,0.0,0.0583293,1,,,,,,2.0,1.0,4.0,6.0,,,,,,,2.0,2.0,,3.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,
10408573,home,Valencia,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,ilaixmk,962890,EUR,1042934400,M,8,8,True,9.0,8.0,,,1.0,2.0,7.0,7.0,,,,,11.0,9.0,7.1,1.0,0.0,0.0,0.0402734,0,,,,,,,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,
10408573,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,F,40,40,True,5.0,4.0,1.0,,1.0,2.0,3.0,5.0,2.0,,,,11.0,7.0,6.7,3.0,0.0,0.0,0.00876761,0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10408573,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,36,36,True,4.0,3.0,,,1.0,1.0,2.0,4.0,3.0,,,,6.0,9.0,7.7,2.0,0.0393,0.3341,0.00144266,1,,,,1.0,,1.0,,1.0,2.0,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,
10408573,home,Valencia,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,,828239,EUR,880070400,D,3,3,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,0.0,0.0,0.00041399,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,home,Valencia,Iago Herrerín,iago-herrerin,I. Herrerín,G,1,188,62,M,,139931,EUR,570067200,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,home,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,,235386,EUR,657763200,G,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,home,Valencia,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,,814023,EUR,886550400,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,home,Valencia,Alberto Mari,alberto-mari,A. Marí,F,14,183,112,M,,990232,EUR,994809600,F,46,46,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,away,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,,180,189,M,,128600,EUR,599788800,G,1,1,False,28.0,19.0,14.0,5.0,17.0,19.0,2.0,9.0,7.0,4.0,,,90.0,39.0,6.0,9.0,0.0,0.0,0.00035498,0,-1.0714,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,1.0,3.0,,,
10408573,away,Real Valladolid,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,,1167818,EUR,1096243200,D,27,27,False,32.0,26.0,2.0,,15.0,16.0,11.0,18.0,2.0,,,,90.0,64.0,6.2,11.0,0.5298,0.0,0.0385237,2,,,,2.0,,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,
10408573,away,Real Valladolid,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,24,190,92,M,,822923,EUR,833500800,D,24,24,False,48.0,40.0,9.0,4.0,34.0,37.0,6.0,11.0,4.0,,,,90.0,63.0,6.6,8.0,0.0,0.0,0.00564055,0,,,,,,1.0,3.0,4.0,4.0,1.0,,,,4.0,2.0,,,,1.0,,,2.0,,,,,,2.0,,,,,,,
10408573,away,Real Valladolid,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,,856062,EUR,890006400,D,20,20,False,57.0,53.0,4.0,2.0,42.0,43.0,11.0,14.0,7.0,,,,90.0,63.0,6.3,5.0,0.0,0.0,0.00679923,0,,,,,,,1.0,2.0,1.0,,,,,4.0,,,,,,,,1.0,,,,,1.0,,,,,,,,
10408573,away,Real Valladolid,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190,4375,M,,877103,EUR,699321600,D,15,15,False,39.0,31.0,7.0,1.0,22.0,22.0,9.0,17.0,4.0,,,,53.0,51.0,6.4,10.0,0.0,0.0,0.00298066,0,,,,,,,,3.0,,1.0,1.0,,,4.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
10408573,away,Real Valladolid,Sergio Escudero,sergio-escudero,S. Escudero,D,18,176,182,M,,88859,EUR,620697600,D,18,18,False,17.0,13.0,2.0,,6.0,8.0,7.0,11.0,2.0,,,,80.0,41.0,7.0,7.0,0.0252,0.0,0.00568427,1,,,,2.0,,1.0,1.0,3.0,4.0,1.0,,,,4.0,3.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,
10408573,away,Real Valladolid,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,selim_amallah,801211,EUR,848016000,M,9,9,False,12.0,9.0,1.0,,5.0,6.0,4.0,6.0,1.0,,,,44.0,21.0,6.9,4.0,0.0,0.0,0.0236878,0,,,,,,,,3.0,7.0,,2.0,1.0,,,1.0,3.0,2.0,,3.0,,,2.0,,,,,,,,,,,,,
10408573,away,Real Valladolid,Monchu,monchu,Monchu,M,6,173,615,M,,859774,EUR,937180800,M,8,8,False,44.0,35.0,8.0,4.0,16.0,17.0,19.0,27.0,4.0,,,,90.0,53.0,6.8,9.0,0.0328,0.0432,0.0182459,1,,,,,,1.0,1.0,4.0,7.0,2.0,2.0,2.0,,,,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,
10408573,away,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,,857178,EUR,855878400,M,4,4,False,22.0,17.0,2.0,,9.0,10.0,8.0,12.0,4.0,,,,79.0,35.0,6.2,11.0,0.0911,0.0,0.00513748,2,,,,,,,,6.0,4.0,2.0,,,1.0,,,2.0,1.0,3.0,2.0,,,2.0,1.0,,,,2.0,1.0,,1.0,,,,,
10408573,away,Real Valladolid,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20323,M,gonzaloplata,937937,EUR,973036800,F,11,11,False,20.0,13.0,,,4.0,7.0,9.0,13.0,3.0,,,,79.0,42.0,6.1,17.0,0.0,0.0,0.00804168,0,,,,,,1.0,,14.0,4.0,2.0,6.0,1.0,,,,3.0,2.0,1.0,,1.0,,3.0,,,,,3.0,,,,,,,,
10408573,away,Real Valladolid,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,,790179,EUR,798076800,F,25,25,False,24.0,17.0,,,4.0,4.0,13.0,20.0,4.0,,,,90.0,46.0,7.5,15.0,0.2218,0.6397,0.227746,3,,,,,,5.0,3.0,9.0,5.0,,,,1.0,2.0,,1.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,,,2.0,,,,,1.0
10408573,away,Real Valladolid,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,,916136,EUR,830908800,M,6,6,True,28.0,20.0,8.0,3.0,5.0,7.0,16.0,24.0,5.0,,,,46.0,40.0,6.7,12.0,0.0,0.0,0.0346182,0,,,,3.0,1.0,1.0,,3.0,4.0,,2.0,1.0,,3.0,,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,
10408573,away,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,15,189,336,M,,943713,EUR,858297600,D,5,5,True,13.0,13.0,2.0,2.0,11.0,11.0,2.0,3.0,3.0,,,,37.0,17.0,6.4,1.0,0.0,0.0,0.00140864,0,,,,1.0,,1.0,2.0,2.0,2.0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
10408573,away,Real Valladolid,Lucas Olaza,lucas-olaza,L. Olaza,D,15,175,372,M,,333595,EUR,774748800,D,12,12,True,6.0,5.0,,,3.0,4.0,2.0,2.0,,,,,11.0,10.0,6.3,2.0,0.0,0.0,0.00110677,0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408573,away,Real Valladolid,Óscar Plano,oscar-plano,Ó. Plano,F,20,180,117,M,,255235,EUR,666230400,F,10,10,True,6.0,3.0,,,1.0,2.0,2.0,4.0,1.0,,,,11.0,7.0,6.5,3.0,0.0,0.0,0.00173285,0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10408573,away,Real Valladolid,Kenedy,kenedy,Kenedy,M,29,182,1421,M,,801391,EUR,823737600,M,19,19,True,5.0,3.0,,,1.0,1.0,2.0,4.0,,,,,10.0,7.0,6.4,3.0,0.0,0.0,0.00030905,0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
10408573,away,Real Valladolid,Sergio Asenjo,sergio-asenjo,S. Asenjo,G,,189,121,,,41011,EUR,614995200,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,away,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177,706,M,,970860,EUR,954720000,D,39,39,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,away,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,2,173,199,M,,843180,EUR,791856000,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,away,Real Valladolid,Roque Mesa,roque-mesa,Roque,M,,171,180,M,,182243,EUR,613180800,M,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,away,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,,142018,EUR,717206400,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,away,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,,252863,EUR,729043200,F,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408573,away,Real Valladolid,Sergio León,sergio-leon,S. León,F,7,178,108,M,,111229,EUR,600048000,F,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,Sergio,León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
