match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_keyPass,stat_totalLongBalls,stat_accurateLongBalls,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_clearanceOffLine
14429144,home,Al-Hilal,Marcos Leonardo,,,marcos-leonardo,M. Leonardo,F,9,177.0,22653,M,marcosleonardo09,1047227,EUR,1051833600,F,9,9,False,7.0,7.0,0.0,3.0,3.0,3.0,,89.0,21.0,7.5,0.00855242,,7,,0.06,0.28,0.0,,4.0,4.0,,,,,2.0,1.0,1.0,2.0,1.0,,,,1.0,3.0,,,,,,1.0,,,,1.0,1.6712,0.41,4.0,2.0,,2.8032,3.0,,,,,,,,
14429144,home,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,,1134261,EUR,1027382400,M,15,15,True,1.0,1.0,0.0,,,1.0,,13.0,3.0,6.6,0.00157844,,1,,0.02,0.33,-0.05,,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,0.146,-0.55,,,,,1.0,,,,,,,,
14429144,home,Al-Hilal,Yusuf Akçiçek,,,akcicek-yusuf,Y. Akçiçek,D,4,193.0,4010,M,,1479523,EUR,1138147200,D,4,4,True,,,0.0,,,,,1.0,1.0,,3.1e-07,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,home,Al-Hilal,Moteb Al-Harbi,,,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,,1022679,EUR,950918400,D,24,24,True,4.0,4.0,0.0,1.0,1.0,1.0,,1.0,6.0,,0.00196369,,0,,,,,,3.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14429144,home,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,,828524,EUR,780192000,M,28,28,True,6.0,6.0,0.0,1.0,1.0,,,1.0,6.0,,0.00877167,,0,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,,915991,EUR,937094400,F,99,99,True,4.0,4.0,0.0,1.0,1.0,,,1.0,4.0,,0.0112034,,0,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,home,Al-Hilal,Mohammed Al-Rubaie,,,mohammed-al-rubaie,M. Al-Rubaie,G,17,190.0,648,M,,920497,EUR,871516800,G,17,17,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,home,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,3,182.0,1057,M,,1138857,EUR,627609600,D,5,5,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,home,Al-Hilal,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175.0,1281,M,,818667,EUR,830390400,D,78,78,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,home,Al-Hilal,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,,1548394,EUR,1050537600,F,14,14,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,away,Al-Okhdood,Samuel Portugal,,,samuel,Samuel,G,94,188.0,451,M,,552170,EUR,764899200,G,94,94,False,30.0,19.0,0.0,11.0,11.0,9.0,5.0,90.0,43.0,8.1,0.00165732,1.2118,0,0.9351,0.12,-0.04,-0.24,0.76,8.0,19.0,,,,,,,,,,2.0,,,,11.0,,22.0,11.0,,,,,,,,,,,,,,,,,1.0,2.0,4.0,2.0,,
14429144,away,Al-Okhdood,Mohammed Abo Abd,Mohammed Abo Abd,,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,,1398850,EUR,1009324800,D,21,21,False,19.0,14.0,0.0,8.0,13.0,4.0,,87.0,34.0,5.8,0.00347747,,0,,-0.05,0.09,-0.59,,6.0,6.0,,,,,2.0,2.0,,,,3.0,2.0,2.0,,7.0,,3.0,2.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,
14429144,away,Al-Okhdood,Naif Assery,Naif Assery,,naif-assery,N. Assery,D,15,181.0,16,M,,1394760,EUR,982454400,D,15,15,False,15.0,8.0,0.0,5.0,9.0,,,87.0,27.0,7.0,0.00075713,,0,,-0.07,0.0,-0.08,,3.0,6.0,,,,2.0,2.0,5.0,,,,5.0,2.0,2.0,,7.0,,5.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,1.0,1.0
14429144,away,Al-Okhdood,Koray Günter,,,koray-gunter,K. Günter,D,22,185.0,219,M,,138165,EUR,776995200,D,22,22,False,11.0,8.0,0.0,5.0,8.0,1.0,,90.0,37.0,7.6,0.00264297,,0,,0.08,-0.18,1.0,,3.0,3.0,,,1.0,2.0,1.0,2.0,,,,17.0,,,,3.0,,2.0,1.0,,,,,2.0,,,,,,,,,,6.0,,,,,,,
14429144,away,Al-Okhdood,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,,990189,EUR,903052800,D,3,3,False,13.0,9.0,0.0,4.0,5.0,4.0,,90.0,25.0,5.6,0.00187959,,0,,-0.01,0.15,-0.65,,5.0,8.0,,,,,6.0,1.0,,1.0,,3.0,1.0,1.0,1.0,8.0,,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,
14429144,away,Al-Okhdood,Mohanad Alqaydhi,,,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,,879649,EUR,896140800,D,98,98,False,18.0,10.0,0.0,6.0,7.0,3.0,,90.0,33.0,6.1,0.00439714,,0,,-0.07,0.04,-0.44,,4.0,11.0,,,1.0,4.0,1.0,5.0,,,,7.0,,,3.0,11.0,,4.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
14429144,away,Al-Okhdood,Christian Bassogog,,,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,,818218,EUR,813974400,M,13,13,False,10.0,8.0,0.0,3.0,5.0,2.0,,72.0,21.0,6.6,0.00345328,,1,,-0.13,0.23,-0.11,,5.0,5.0,3.0,,,,1.0,4.0,,3.0,2.0,,,,,7.0,,,,,,,,,,2.0,0.1274,-0.02,1.0,,2.0,0.0849,,,,,,,,,
14429144,away,Al-Okhdood,Gökhan Gül,,,gokhan-gul,G. Gül,M,17,180.0,107,M,,797820,EUR,900633600,M,17,17,False,22.0,14.0,1.0,5.0,7.0,3.0,,90.0,33.0,7.0,0.148308,,1,,0.32,0.16,-0.01,,9.0,15.0,2.0,1.0,,,2.0,2.0,1.0,,,3.0,,,,10.0,1.0,4.0,3.0,,1.0,,,1.0,1.0,,0.0273,0.01,,,2.0,,1.0,,,,,,,,
14429144,away,Al-Okhdood,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,,552678,EUR,612403200,M,6,6,False,32.0,28.0,0.0,16.0,19.0,3.0,,90.0,44.0,6.6,0.00382926,,0,,0.13,0.04,-0.21,,12.0,13.0,,,1.0,,6.0,7.0,3.0,,,,4.0,2.0,1.0,8.0,1.0,1.0,1.0,,,,,,2.0,,,,,,3.0,,,,True,,,,,,
14429144,away,Al-Okhdood,Khaled Narey,,,khaled-narey,K. Narey,M,7,180.0,366,M,,190065,EUR,774921600,M,7,7,False,5.0,2.0,0.0,1.0,3.0,4.0,,61.0,10.0,7.2,0.00028477,,1,,-0.05,0.03,-0.23,,1.0,2.0,1.0,,,,2.0,,,,,,,,1.0,6.0,,2.0,1.0,2.0,,,,1.0,,,0.259,0.51,1.0,1.0,,0.6069,,,,,,,,,
14429144,away,Al-Okhdood,Blaž Kramer,,,blaz-kramer,B. Kramer,F,99,191.0,607,M,,804405,EUR,833587200,F,9,9,False,11.0,6.0,0.0,5.0,5.0,2.0,,90.0,29.0,7.0,0.00147947,,1,,-0.08,0.17,0.27,,1.0,6.0,,,2.0,5.0,5.0,8.0,1.0,2.0,2.0,5.0,1.0,,5.0,11.0,,1.0,,,,1.0,1.0,,2.0,,0.6876,0.06,,,1.0,,,,,,,,,,
14429144,away,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,,1521471,EUR,912297600,M,10,10,True,,,0.0,,,,,26.0,2.0,6.3,,,0,,,-0.04,-0.1,,,,,,,,2.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14429144,away,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,,1521660,EUR,895363200,M,12,12,True,13.0,10.0,0.0,6.0,7.0,1.0,,18.0,19.0,6.3,0.036589,,0,,-0.04,0.06,-0.19,,4.0,6.0,,,1.0,,2.0,2.0,,3.0,2.0,,,,1.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
14429144,away,Al-Okhdood,Ghassan Hawsawi,Ghassan,,ghassan,G. Hawsawi,D,87,,9,M,,1917845,EUR,1044403200,D,87,87,True,6.0,6.0,0.0,5.0,5.0,1.0,,9.0,11.0,6.6,0.00040814,,0,,0.01,-0.25,0.15,,1.0,1.0,3.0,,,,1.0,,,,,1.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14429144,away,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,,1182099,EUR,808012800,M,20,20,True,5.0,5.0,0.0,1.0,1.0,,,9.0,5.0,6.5,0.00936235,,0,,-0.21,,0.13,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,away,Al-Okhdood,Saud Salem,Saud Salem,,saud-salem,S. Salem,M,19,166.0,6,M,,1525046,EUR,1123977600,M,19,19,True,9.0,9.0,0.0,2.0,2.0,1.0,,9.0,10.0,6.7,0.00838246,,0,,-0.03,0.05,0.15,,7.0,7.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,away,Al-Okhdood,Rakan Najjar,,,rakan-najjar,R. Najjar,G,1,187.0,31,M,,869271,EUR,801792000,G,1,1,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,away,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,,1521661,EUR,797904000,D,8,8,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,away,Al-Okhdood,Saif Balhareth,Saif Balhareth,,saif-balhareth,S. Balhareth,M,77,,5,M,,1917846,EUR,1144368000,M,77,77,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429144,away,Al-Okhdood,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,,989766,EUR,797904000,F,14,14,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
