match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_accurateLongBalls,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_keyPass,stat_dispossessed,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_penaltyWon,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,captain,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded
11453191,home,Al-Hilal,Hassan Al Tambakti,,,hassan-al-tambakti,H. A. Tambakti,D,87,182.0,1188,M,,881837,EUR,918518400,D,87,87,True,42.0,41.0,1.0,0.0,30.0,30.0,12.0,,4.0,,31.0,46.0,6.7,1.0,1,11.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
11453191,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,,915991,EUR,937094400,F,14,14,True,14.0,13.0,,0.0,2.0,2.0,13.0,,,,14.0,16.0,6.5,2.0,1,11.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11453191,home,Al-Hilal,Saleh Al-Shehri,,,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,,818779,EUR,752112000,F,11,11,True,6.0,2.0,,0.0,1.0,1.0,5.0,,1.0,,14.0,10.0,6.5,5.0,0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,
11453191,home,Al-Hilal,Ahmad Abu Rasen,Ahmad Abu Rasen,,ahmad-abu-rasen,A. A. Rasen,G,40,190.0,435,M,,1504802,EUR,1067731200,G,40,40,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453191,home,Al-Hilal,Yasir Al-Shahrani,,,yasir-al-shahrani,Y. Al-Shahrani,D,12,171.0,762,M,,160923,EUR,706752000,D,12,12,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453191,home,Al-Hilal,Nasser Al-Dawsari,,,nasser-al-dawsari,N. Al-Dawsari,M,16,178.0,1153,M,,872607,EUR,914025600,M,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453191,home,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,,828524,EUR,780192000,M,28,28,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453191,away,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,,195.0,72,M,,576272,EUR,817862400,G,1,1,False,33.0,20.0,25.0,0.0,12.0,15.0,18.0,,9.0,,90.0,45.0,6.6,14.0,0,8.0,,,,,,,,,,,,12.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,3.0,
11453191,away,Al Raed,Mohammed Al-Dosari,,,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,,970908,EUR,931651200,D,32,32,False,15.0,10.0,1.0,0.0,4.0,7.0,8.0,1.0,6.0,,68.0,27.0,5.8,8.0,0,6.0,,1.0,,4.0,2.0,,1.0,,1.0,,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0
11453191,away,Al Raed,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,,1429814,EUR,1059696000,D,94,94,False,29.0,22.0,6.0,0.0,17.0,21.0,9.0,7.0,,,90.0,50.0,6.5,9.0,0,5.0,1.0,1.0,,4.0,4.0,,3.0,1.0,1.0,,1.0,,,,1.0,,,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,
11453191,away,Al Raed,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,,842744,EUR,888364800,D,21,21,False,7.0,6.0,1.0,0.0,5.0,5.0,2.0,4.0,2.0,,90.0,26.0,6.8,2.0,0,1.0,,1.0,1.0,2.0,5.0,,3.0,2.0,1.0,1.0,,,,,2.0,,,1.0,,,,,,,2.0,,,,,,,
11453191,away,Al Raed,Mamadou Loum,,,mamadou-loum,M. Loum,M,21,193.0,526,M,,796059,EUR,851904000,D,5,5,False,30.0,23.0,7.0,0.0,20.0,24.0,6.0,4.0,10.0,,90.0,44.0,6.8,8.0,0,3.0,,,,1.0,3.0,,3.0,2.0,,,,4.0,,,4.0,,1.0,,,,,,,,1.0,,,,,,,
11453191,away,Al Raed,Hamad Al-Jayzani,,,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,,802975,EUR,731203200,D,28,28,False,16.0,9.0,1.0,0.0,5.0,9.0,8.0,,2.0,,79.0,34.0,6.2,11.0,0,4.0,1.0,,,3.0,5.0,,2.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,3.0,2.0,,,,,,1.0,,,,,,
11453191,away,Al Raed,Mohamed Fouzair,,,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,,893191,EUR,693532800,M,10,10,False,8.0,7.0,2.0,0.0,,,11.0,,5.0,,68.0,24.0,6.5,8.0,0,7.0,3.0,1.0,,4.0,5.0,,2.0,1.0,2.0,3.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,True,,,,,
11453191,away,Al Raed,Mathias Normann,,,mathias-normann,M. Normann,M,12,179.0,189,M,,565686,EUR,833241600,M,8,8,False,22.0,18.0,2.0,0.0,17.0,17.0,6.0,3.0,4.0,,79.0,39.0,6.5,7.0,0,1.0,1.0,,,3.0,3.0,,1.0,,,,,1.0,,,2.0,,1.0,2.0,2.0,2.0,,,,,,,,,,,,
11453191,away,Al Raed,Khalid Alsubaie,,,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,,893373,EUR,940896000,M,24,24,False,25.0,17.0,9.0,0.0,11.0,13.0,13.0,2.0,5.0,,90.0,37.0,6.7,11.0,0,6.0,1.0,,,4.0,6.0,,3.0,3.0,1.0,2.0,4.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
11453191,away,Al Raed,Amir Saâyoud,,,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,,309154,EUR,654652800,F,7,7,False,21.0,12.0,4.0,0.0,3.0,3.0,20.0,,2.0,,90.0,40.0,6.9,21.0,2,9.0,2.0,1.0,,6.0,2.0,1.0,,,5.0,,1.0,2.0,1.0,1.0,,,2.0,,4.0,2.0,,,,,,,,,,,,
11453191,away,Al Raed,Karim El Berkaoui,,,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,,919719,EUR,818812800,F,11,11,False,16.0,10.0,2.0,0.0,6.0,8.0,8.0,1.0,6.0,,87.0,27.0,6.6,11.0,0,4.0,,2.0,2.0,2.0,5.0,,,,5.0,4.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,
11453191,away,Al Raed,Yahya Sunbul,,,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,,958020,EUR,884131200,M,45,45,True,6.0,4.0,,0.0,3.0,5.0,1.0,,1.0,,22.0,13.0,6.5,4.0,0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11453191,away,Al Raed,Mansour Al Bishi,,,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,,982351,EUR,956534400,M,14,14,True,6.0,5.0,,0.0,4.0,4.0,2.0,,3.0,,22.0,11.0,6.5,3.0,0,1.0,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11453191,away,Al Raed,Abdullah Al-Fahad,,,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,,817947,EUR,771638400,D,19,19,True,5.0,3.0,,0.0,2.0,3.0,2.0,,1.0,,11.0,5.0,6.5,2.0,0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453191,away,Al Raed,Naif Hazzazi,,,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,,818734,EUR,717811200,M,18,18,True,2.0,2.0,,0.0,2.0,2.0,,,1.0,,11.0,2.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453191,away,Al Raed,Júlio Tavares,,,julio-tavares,J. Tavares,F,11,187.0,109,M,,218652,EUR,595900800,F,17,17,True,4.0,2.0,,1.0,,,4.0,,,,12.0,5.0,7.1,2.0,0,2.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
11453191,away,Al Raed,Ahmad Al Harbi,,,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453191,away,Al Raed,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,,892897,EUR,878083200,D,43,43,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453191,away,Al Raed,Firas Al-Ghamdi,,,firas-al-ghamdi,F. Al-Ghamdi,M,14,168.0,31,M,,963214,EUR,944179200,F,49,49,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453191,away,Al Raed,Abdullah Yahya Majrashi,,,abdullah-magrshi,A. Majrashi,M,14,174.0,3,M,,894384,EUR,872380800,D,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
