match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceCreated,captain,stat_penaltyWon,stat_bigChanceMissed,stat_goalAssist,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
11396290,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,9.0,7.0,1.0,,5.0,6.0,2.0,4.0,,2.0,,,,,13.0,10.0,7.1,3.0,0.00227148,0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,
11396290,home,SC Freiburg,Florent Muslija,florent-muslija,F. Muslija,M,24,172,810,M,882019,EUR,899683200,M,23,23,True,12.0,10.0,,,5.0,5.0,5.0,8.0,,1.0,,,,,8.0,17.0,6.7,5.0,0.00299651,1,,,,2.0,,1.0,,,,,,,,1.0,,,,0.0148,,,1.0,,1.0,,,1.0,,0.0778,,,,,,,,,
11396290,home,SC Freiburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,26,26,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,13.0,5.0,6.8,2.0,0.19396,0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,
11396290,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396290,home,SC Freiburg,Attila Szalai,attila-szalai,A. Szalai,D,41,192,2460,M,823092,EUR,885254400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396290,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396290,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,28.0,19.0,11.0,2.0,19.0,21.0,,7.0,,14.0,3.0,4.0,1.0,1.0,90.0,43.0,6.8,9.0,0.00019951,0,0.0403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,1.0,,
11396290,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,58.0,50.0,10.0,5.0,32.0,35.0,18.0,23.0,5.0,2.0,,,,,90.0,71.0,7.1,11.0,0.00843306,0,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,False,82.0,71.0,9.0,4.0,56.0,58.0,15.0,25.0,2.0,4.0,,,,,90.0,90.0,6.0,12.0,0.0236491,0,,2.0,,5.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
11396290,away,Eintracht Frankfurt,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25693,M,979480,EUR,1003190400,D,3,3,False,82.0,67.0,7.0,1.0,51.0,61.0,16.0,21.0,6.0,2.0,,,,,90.0,99.0,6.6,17.0,0.00395679,0,,3.0,5.0,6.0,5.0,1.0,,3.0,1.0,,1.0,,,1.0,,,,,,pachowilliam,,,1.0,,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,M,24,24,False,20.0,17.0,2.0,,8.0,11.0,10.0,11.0,1.0,4.0,,,,,90.0,37.0,6.7,7.0,0.0059756,0,,,1.0,2.0,7.0,,,,,2.0,1.0,4.0,3.0,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,26.0,20.0,1.0,,15.0,16.0,5.0,10.0,2.0,2.0,,,,,90.0,36.0,6.4,6.0,0.00139726,0,,1.0,1.0,2.0,4.0,1.0,,,2.0,2.0,,1.0,,,,,,,,ellyes_skhiri,,,,,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,False,42.0,38.0,2.0,2.0,30.0,31.0,8.0,11.0,,6.0,,,,,86.0,49.0,6.8,6.0,0.0039016,0,,1.0,,3.0,3.0,,,,1.0,,1.0,3.0,3.0,1.0,,,,,,MarioGotze,,,1.0,,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Philipp Max,philipp-max,P. Max,D,,178,608,M,142672,EUR,749347200,M,31,31,False,59.0,52.0,5.0,2.0,26.0,32.0,27.0,28.0,3.0,8.0,,,,,89.0,79.0,7.5,11.0,0.0273272,0,,,3.0,,5.0,,,,3.0,,,2.0,2.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,
11396290,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,F,8,8,False,26.0,16.0,4.0,1.0,6.0,7.0,12.0,22.0,3.0,2.0,,,,,89.0,40.0,6.7,13.0,0.0584123,3,,4.0,,6.0,,,,,,,1.0,,,1.0,,,1.0,0.2164,1.0,fareschaibi28,3.0,2.0,,1.0,,,,,2.0,,,,,,,,
11396290,away,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,False,15.0,11.0,,,2.0,3.0,9.0,12.0,,4.0,,,,,86.0,32.0,8.7,16.0,0.314838,1,,,1.0,4.0,4.0,,,,,,1.0,2.0,1.0,8.0,,,,0.0896,3.0,OMarmoush,,,3.0,1.0,1.0,1.0,1.0,0.5871,,1.0,,,,2.0,,,1.0
11396290,away,Eintracht Frankfurt,Saša Kalajdžić,sasa-kalajdzic,S. Kalajdžić,F,10,200,1157,M,870038,EUR,868233600,F,9,9,False,1.0,,,,,,,1.0,,,,,,,11.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,18.0,12.0,,,5.0,6.0,7.0,13.0,1.0,4.0,,,,,79.0,33.0,8.9,8.0,0.0201609,3,,3.0,1.0,5.0,7.0,1.0,,,,2.0,1.0,2.0,1.0,,,,,0.5438,1.0,,1.0,,,2.0,2.0,3.0,2.0,1.3847,,,,,,,,,
11396290,away,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,True,6.0,4.0,,,,,4.0,6.0,,2.0,,,,,15.0,10.0,6.7,4.0,0.0264451,1,,,1.0,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,0.0317,1.0,,,,1.0,,,,,,1.0,,,,,,,,
11396290,away,Eintracht Frankfurt,Sebastian Rode,sebastian-rode,S. Rode,M,,179,171,M,35194,EUR,655603200,M,17,17,True,8.0,6.0,1.0,,2.0,2.0,4.0,6.0,,1.0,,,,,15.0,11.0,6.7,2.0,0.391203,0,,2.0,,2.0,2.0,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,3.0,2.0,,,1.0,1.0,2.0,6.0,,,,,,,8.0,10.0,6.7,5.0,0.0645338,0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,4.0,1.0,,,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,1048422,EUR,1024531200,F,11,11,True,3.0,2.0,,,,,2.0,3.0,,1.0,,,,,8.0,8.0,7.4,1.0,0.00130866,2,,2.0,,2.0,3.0,,,,,1.0,,1.0,1.0,,Hugo Ekitiké,,,0.1266,,hekitike,,,,1.0,1.0,2.0,,0.2331,,,,,,,,,
11396290,away,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396290,away,Eintracht Frankfurt,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7960,M,361790,EUR,861321600,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,donnyvdbeek,,,,,,,,,,,,,,,,,
