match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_totalCross,stat_accurateCross,captain,stat_wonContest,player_sofascoreId,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed
10411640,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,False,33.0,28.0,4.0,2.0,12.0,14.0,17.0,20.0,,4.0,,,,71.0,45.0,8.0,6.0,0.7133,0.9216,0.051455,4,,,,,3.0,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,stewel92,,,,2.0,1.0,
10411640,away,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,9,9,False,25.0,12.0,1.0,,5.0,6.0,7.0,19.0,,2.0,,,,89.0,45.0,6.7,21.0,0.8253,0.8791,0.0157787,2,,,,3.0,7.0,,,12.0,,1.0,,5.0,6.0,,,1.0,1.0,3.0,1.0,2.0,,,,2.0,tammy_abraham,,,,1.0,1.0,1.0
10411640,away,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,52,52,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,3.0,,,,19.0,10.0,6.7,1.0,0.0,0.0,0.00020292,0,,,,,2.0,2.0,1.0,2.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
10411640,away,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,11,11,True,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,10.0,6.0,6.6,1.0,0.0,0.0,0.0138065,0,,,,1.0,1.0,,,3.0,,,,2.0,,,,,1.0,1.0,,,,,,,gallobelotti,,,,,,
10411640,away,Roma,Mady Camara,mady-camara,M. M. Camara,M,2,182,1756,M,867546,EUR,857088000,M,20,20,True,2.0,,,,,2.0,,,,,,,,1.0,2.0,,2.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,away,Roma,Ola Solbakken,ola-solbakken,O. Solbakken,F,9,186,648,M,920744,EUR,905126400,F,18,18,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10411640,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,away,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195,243,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,away,Roma,Matías Viña,matias-vina,M. Viña,D,18,180,7106,M,875295,EUR,879033600,D,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,matiasv17,,,,,,
10411640,away,Roma,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191,1585,M,893642,EUR,949968000,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,away,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,D,37,37,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,lorepelle7,,,,,,
10411640,away,Roma,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1887,M,1102659,EUR,1046649600,M,68,68,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,away,Roma,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187,875,M,1155625,EUR,1068854400,M,62,62,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411640,away,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
