match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_goals,stat_wasFouled,captain,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot
10388504,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,14.0,10.0,,,3.0,3.0,7.0,11.0,3.0,,74.0,19.0,6.9,6.0,0.1017,0.0,0.15088,2,,3.0,3.0,5.0,4.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,2.0,1.0,,1.0,,,,,
10388504,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,18.0,16.0,,,3.0,3.0,14.0,18.0,6.0,,60.0,31.0,7.9,5.0,0.0955,0.905,0.493026,1,,1.0,,2.0,4.0,,,,1.0,2.0,1.0,,,,,jakub.kaminskii,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,
10388504,home,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,17.0,16.0,2.0,2.0,5.0,5.0,11.0,14.0,1.0,,24.0,25.0,6.5,4.0,0.0,0.0,0.0118605,0,,,,2.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,
10388504,home,VfL Wolfsburg,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,33,33,True,13.0,12.0,1.0,1.0,2.0,2.0,10.0,14.0,2.0,,24.0,20.0,6.6,6.0,0.0,0.0,0.139774,0,,,,3.0,1.0,1.0,,,,1.0,,,,,,OMarmoush,,3.0,,1.0,1.0,,,,,2.0,1.0,,,,,,,,
10388504,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,16.0,14.0,1.0,1.0,3.0,3.0,11.0,13.0,1.0,,16.0,20.0,6.8,2.0,0.0,0.0,0.0161136,0,,,,1.0,3.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
10388504,home,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,True,4.0,4.0,,,,,4.0,4.0,,,16.0,10.0,6.6,3.0,0.0,0.0,0.0121451,0,,,,1.0,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,
10388504,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388504,home,VfL Wolfsburg,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,183,M,886286,EUR,915753600,D,8,8,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388504,home,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,29,29,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388504,home,VfL Wolfsburg,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388504,away,FC Bayern München,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12744,M,16206,EUR,598320000,G,27,27,False,46.0,37.0,14.0,6.0,35.0,39.0,2.0,7.0,8.0,1.0,90.0,57.0,6.6,9.0,0.0,0.0,0.00052956,0,-0.4615,,1.0,,1.0,,1.0,,,,,,,,,yannsommer,,,,,,,,,,,,,,,,,2.0,3.0,
10388504,away,FC Bayern München,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90247,M,138892,EUR,769996800,D,22,22,False,56.0,48.0,6.0,3.0,29.0,32.0,20.0,27.0,5.0,,78.0,85.0,7.0,14.0,0.0,0.0,0.114853,0,,,4.0,6.0,10.0,2.0,2.0,1.0,1.0,1.0,,,,,,JCancelo,,3.0,1.0,,7.0,3.0,,,,2.0,1.0,,,2.0,,1.0,,,
10388504,away,FC Bayern München,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10858,M,787505,EUR,827971200,D,5,5,False,70.0,60.0,8.0,4.0,49.0,55.0,11.0,15.0,5.0,,90.0,87.0,7.4,10.0,0.0,0.0,0.0112517,0,,,1.0,2.0,5.0,,7.0,1.0,2.0,4.0,3.0,,2.0,,,benpavard21,,,,,,,,,,,1.0,,,,,1.0,,,
10388504,away,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,803031,EUR,934416000,D,4,4,False,44.0,39.0,5.0,2.0,34.0,38.0,5.0,6.0,8.0,,90.0,56.0,6.9,5.0,0.0,0.0,0.00242457,0,,1.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,,,,1.0,,,mdeligt,,,,,,,,,,,,,,,,,,,
10388504,away,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,843665,EUR,973123200,D,19,19,False,60.0,46.0,7.0,5.0,30.0,39.0,16.0,22.0,9.0,,90.0,89.0,6.5,23.0,0.0437,0.0,0.0395498,1,,,,2.0,3.0,1.0,1.0,2.0,,1.0,,5.0,,,,ADavies19,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,2.0
10388504,away,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,22.0,20.0,1.0,,14.0,14.0,7.0,12.0,2.0,,54.0,32.0,5.9,7.0,0.0,0.0,0.0619917,0,,,,3.0,2.0,,,,,1.0,1.0,1.0,2.0,,,Jok_32,,4.0,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,,,
10388504,away,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,False,43.0,37.0,1.0,1.0,21.0,25.0,16.0,18.0,10.0,,90.0,61.0,6.6,8.0,0.0,0.0,0.0348756,0,,3.0,6.0,8.0,8.0,2.0,7.0,1.0,1.0,1.0,,1.0,2.0,,,leon_goretzka,,,,1.0,,,,,,,,,,1.0,,,,,
10388504,away,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,M,10,10,False,35.0,29.0,2.0,1.0,12.0,15.0,17.0,20.0,3.0,,60.0,49.0,6.7,12.0,0.0,0.0,0.0739898,0,,,,2.0,7.0,,,,,2.0,1.0,1.0,,,,LeroySane,,,,,6.0,4.0,,,,,,,,1.0,,,,,
10388504,away,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,1010231,EUR,1046217600,M,42,42,False,34.0,27.0,1.0,1.0,14.0,16.0,13.0,18.0,4.0,,78.0,50.0,7.2,13.0,0.0944,0.1941,0.0635114,1,,,,6.0,8.0,,,,,2.0,2.0,,,,,Bambi,,,,5.0,5.0,4.0,,,1.0,,1.0,,1.0,2.0,,,,,
10388504,away,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,280441,EUR,834624000,M,11,11,False,21.0,17.0,1.0,1.0,7.0,8.0,10.0,14.0,3.0,,55.0,35.0,8.3,7.0,0.2336,0.5616,0.0236506,5,,1.0,1.0,3.0,3.0,1.0,,,,,,1.0,,,,KingComan,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,2.0,2.0,1.0,,,,,
10388504,away,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,F,25,25,False,29.0,28.0,2.0,1.0,13.0,13.0,15.0,16.0,3.0,,60.0,37.0,7.5,4.0,0.034,0.132,0.0913542,1,,1.0,2.0,2.0,3.0,,1.0,1.0,,1.0,,1.0,,,,esmuellert,,,,1.0,,,,,1.0,,1.0,,1.0,,True,,,,
10388504,away,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,187433,EUR,805680000,F,7,7,True,12.0,11.0,1.0,1.0,7.0,7.0,4.0,7.0,2.0,,35.0,20.0,6.6,5.0,0.0,0.0,0.0635338,0,,1.0,,3.0,,,,,2.0,,,,,,,sergegnabry,,2.0,,2.0,,,,,,,1.0,,,,,,,,
10388504,away,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,44,44,True,11.0,8.0,3.0,1.0,8.0,9.0,,2.0,,,30.0,19.0,6.8,5.0,0.0,0.0,7.23e-05,0,,,,,5.0,,,,,4.0,3.0,2.0,,,,josip_stanisic,,,,,1.0,1.0,,,,,,,,,,,,,
10388504,away,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,1048888,EUR,1114560000,F,39,39,True,11.0,7.0,,,3.0,4.0,4.0,7.0,1.0,,30.0,21.0,6.2,11.0,0.1017,0.0,0.00400616,1,,4.0,4.0,9.0,6.0,,,,,,,2.0,1.0,,,m.tel14,1.0,,,,5.0,1.0,,,,1.0,,,,1.0,,,,,
10388504,away,FC Bayern München,Daley Blind,daley-blind,D. Blind,D,17,180,2817,M,44864,EUR,636940800,D,23,23,True,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,12.0,8.0,6.5,,0.0,0.0,0.00589216,0,,,2.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388504,away,FC Bayern München,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,M,14,14,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,12.0,6.0,6.2,2.0,0.0,0.0,0.00151212,0,,,,3.0,2.0,,,,,,,,1.0,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,
10388504,away,FC Bayern München,Johannes Schenk,johannes-schenk,J. Schenk,G,1,191,270,M,1022459,EUR,1042416000,G,35,35,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388504,away,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388504,away,FC Bayern München,Bouna Sarr,bouna-sarr,B. Sarr,D,70,177,1413,M,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
