match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_totalContest,stat_totalOffside,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,player_sofascoreId,stat_errorLeadToAGoal
13473376,home,Ceará,Pedro Raul,,,pedro-raul,P. Raul,F,18,191,7083,M,866911,EUR,847152000,F,9,9,False,19.0,16.0,1.0,1.0,0.0,6.0,8.0,10.0,11.0,,3.0,,89.0,34.0,9.0,8.0,0.0150868,5,,,3.0,7.0,2.0,2.0,2.0,,4.0,7.0,,,2.0,,,3.0,1.5187,1.0,,1.0,,1.0,,1.0,,2.0,2.0,1.9,,,,,,,
13473376,home,Ceará,Fernando Miguel,,,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,True,16.0,9.0,12.0,6.0,0.0,4.0,5.0,5.0,11.0,,4.0,,26.0,19.0,6.6,7.0,0.0028089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,-0.3315,,
13473376,home,Ceará,Matheus Araújo,,,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,8,8,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,19.0,7.0,6.2,3.0,0.0020847,0,1.0,,,3.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
13473376,home,Ceará,Guilherme Luiz,Guilherme Luiz,,guilherme-luiz-oliveira-da-silva,G. Luiz,F,80,191,331,M,1631434,EUR,1114387200,F,80,80,True,4.0,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,19.0,10.0,7.0,5.0,0.515433,0,,,1.0,3.0,1.0,1.0,,,3.0,4.0,,,,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
13473376,home,Ceará,Lourenço,,,lourenco,Lourenço,M,97,169,376,M,879871,EUR,873590400,M,97,97,True,1.0,,,,0.0,,,,1.0,,,,11.0,1.0,6.3,1.0,,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,home,Ceará,Rômulo,Rômulo,,romulo,Rômulo,M,10,176,1438,M,1105078,EUR,1002412800,M,19,19,True,4.0,2.0,,,0.0,,,2.0,4.0,1.0,,,11.0,6.0,6.5,2.0,0.00122268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,home,Ceará,Éder,,,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,home,Ceará,Marcos Victor,Marcos Victor,,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,home,Ceará,Ramon Menezes,,,ramon,R. Menezes,D,40,186,242,M,839516,EUR,799459200,D,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,home,Ceará,Rafael Ramos,,,rafael-ramos,Rafael Ramos,D,2,171,559,M,788195,EUR,789609600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,home,Ceará,Alejandro Martínez,Silvio Alejandro Martínez,,silvio-martinez,A. Martínez,M,14,170,184,M,1110829,EUR,861148800,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,home,Ceará,Lucas Lima,,,lucas-lima,L. Lima,M,31,172,202,M,1048254,EUR,962668800,M,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,home,Ceará,Lelê,Lelê,,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Léo Jardim,,,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,17.0,14.0,5.0,2.0,0.0,14.0,15.0,,2.0,3.0,5.0,2.0,90.0,26.0,6.5,3.0,3.066e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,-0.1,leocjardim,
13473376,away,Vasco da Gama,Paulo Henrique,,,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,False,59.0,52.0,2.0,1.0,0.0,29.0,31.0,23.0,28.0,5.0,7.0,,90.0,93.0,6.8,16.0,0.0980598,0,5.0,2.0,2.0,5.0,1.0,3.0,3.0,,1.0,7.0,,,2.0,2.0,2.0,,,1.0,,3.0,,2.0,,,,,,,,,,,,,
13473376,away,Vasco da Gama,João Victor,,,joao-victor,J. Victor,D,38,187,1769,M,982998,EUR,900633600,D,38,38,False,92.0,82.0,4.0,1.0,0.0,45.0,50.0,37.0,42.0,11.0,3.0,,90.0,107.0,6.4,10.0,0.0140907,0,,,2.0,2.0,,,,,5.0,8.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
13473376,away,Vasco da Gama,Lucas Freitas,,,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,False,64.0,62.0,8.0,6.0,0.0,37.0,39.0,25.0,25.0,6.0,1.0,,89.0,74.0,6.8,3.0,0.00963747,0,,,1.0,2.0,,1.0,1.0,,2.0,4.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Lucas Piton,,,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,53.0,46.0,3.0,1.0,0.0,13.0,15.0,33.0,38.0,,1.0,,90.0,76.0,6.5,18.0,0.15659,1,7.0,1.0,1.0,3.0,,1.0,,,,,,,,,,1.0,0.0496,1.0,1.0,1.0,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Paulinho Paula,,,paulinho-paula,Paulinho,M,18,173,1795,M,879902,EUR,852681600,M,18,18,False,35.0,29.0,2.0,,0.0,18.0,20.0,11.0,15.0,,3.0,,45.0,41.0,6.4,8.0,0.013205,0,,,1.0,4.0,2.0,,1.0,,2.0,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Hugo Moura,,,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,25,25,False,85.0,80.0,8.0,4.0,0.0,35.0,36.0,45.0,49.0,2.0,6.0,,90.0,99.0,6.8,8.0,0.0233326,1,,,1.0,7.0,1.0,1.0,3.0,,2.0,5.0,,1.0,3.0,1.0,,1.0,0.0261,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
13473376,away,Vasco da Gama,Benjamín Garré,,,benjamin-garre,B. Garré,M,90,171,1416,M,904847,EUR,963273600,M,15,15,False,14.0,13.0,,,0.0,4.0,4.0,9.0,10.0,,2.0,,45.0,21.0,6.5,3.0,0.0234994,0,1.0,1.0,,3.0,1.0,1.0,1.0,,,2.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Dimitri Payet,,,dimitri-payet,D. Payet,M,,175,8203,M,14216,EUR,543974400,M,10,10,False,14.0,11.0,,,0.0,2.0,3.0,9.0,11.0,,,,57.0,24.0,6.7,9.0,0.0547276,1,3.0,1.0,1.0,3.0,2.0,2.0,,,,2.0,,,,,2.0,1.0,0.0341,1.0,,,,,,,,,,,,,,,,payet27,
13473376,away,Vasco da Gama,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4340,M,851285,EUR,929491200,M,17,17,False,24.0,17.0,3.0,2.0,0.0,5.0,9.0,12.0,15.0,2.0,2.0,,45.0,33.0,6.9,9.0,0.0395532,0,1.0,,,1.0,,1.0,,,2.0,6.0,,,1.0,1.0,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Pablo Vegetti,,,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,False,9.0,8.0,,,0.0,5.0,6.0,3.0,3.0,,1.0,,90.0,16.0,7.2,3.0,0.00166776,4,1.0,,4.0,5.0,,,,True,1.0,1.0,,,,,,3.0,0.6937,,,1.0,1.0,,,,1.0,1.0,1.0,0.5807,,,,,,pablovegetti,
13473376,away,Vasco da Gama,Jair,,,jair,Jair,M,8,178,1707,M,268419,EUR,777859200,M,8,8,True,59.0,54.0,3.0,3.0,0.0,16.0,16.0,38.0,43.0,1.0,3.0,,45.0,71.0,7.5,7.0,0.0345803,1,1.0,,,2.0,,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,0.0311,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
13473376,away,Vasco da Gama,Adson,Adson,,adson,Adson,M,28,171,2153,M,1105970,EUR,970790400,F,28,28,True,36.0,32.0,,,0.0,3.0,3.0,29.0,33.0,,,,45.0,48.0,6.6,10.0,0.102512,0,2.0,1.0,,5.0,1.0,1.0,1.0,,,2.0,,,1.0,,1.0,,,2.0,,3.0,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Rayan,Rayan,,rayan,Rayan,M,37,185,31537,M,1464966,EUR,1154563200,F,77,77,True,29.0,27.0,2.0,2.0,1.0,5.0,5.0,22.0,24.0,,3.0,,45.0,38.0,7.7,4.0,0.413191,2,5.0,3.0,1.0,2.0,,,1.0,,2.0,3.0,,,1.0,,,,0.0511,1.0,,,,,,1.0,,2.0,,0.0879,,,,,,,
13473376,away,Vasco da Gama,Alex Teixeira,,,alex-teixeira,A. Teixeira,F,90,173,1081,M,39649,EUR,631584000,F,90,90,True,19.0,17.0,2.0,1.0,0.0,4.0,5.0,13.0,14.0,,2.0,,33.0,25.0,6.5,5.0,0.0136618,1,,,2.0,3.0,1.0,,,,,1.0,,,,,1.0,,0.0723,,,,,,1.0,,,,,,,,,,,,
13473376,away,Vasco da Gama,Jean Meneses,,,jean-meneses,J. Meneses,M,16,163,1064,M,818816,EUR,732240000,M,21,21,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,,1.0,,1.0,8.0,,3.0,0.00023101,0,,,1.0,2.0,1.0,2.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Daniel Fuzato,,,daniel-fuzato,D. Fuzato,G,13,190,953,M,863276,EUR,867974400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Victor Luis,,,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Paulinho,Paulinho,,paulinho,Paulinho,D,28,172,594,M,1464309,EUR,1116806400,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Luiz Gustavo,Luiz Gustavo Marinho Ribeiro dos Santos,,gustavo-luiz,L. Gustavo,D,44,188,882,M,1634148,EUR,1144800000,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Loide Augusto,Loide Augusto,,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,F,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Mateus Carvalho,Matheus Carvalho,,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473376,away,Vasco da Gama,Souza,,,souza,Souza,M,5,188,541,M,119035,EUR,603158400,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
