match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_keyPass,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_aerialLost,stat_bigChanceMissed,stat_goals,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_goalAssist,stat_bigChanceCreated
10388286,home,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,25,25,True,22.0,20.0,3.0,2.0,13.0,13.0,8.0,11.0,,4.0,,,,45.0,32.0,7.1,3.0,0.0,0.0,0.0200387,0,,,1.0,4.0,,,,,2.0,3.0,2.0,,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
10388286,home,Eintracht Frankfurt,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23574,M,871706,EUR,912816000,F,9,9,True,7.0,5.0,,,2.0,3.0,3.0,5.0,,2.0,,,,45.0,18.0,6.9,10.0,0.146,0.0563,0.00755483,2,,1.0,5.0,2.0,,3.0,,,,,,2.0,,1.0,,,,,RKM,1.0,1.0,,1.0,,,2.0,,,,1.0,,,,,,
10388286,home,Eintracht Frankfurt,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,F,11,11,True,3.0,3.0,,,3.0,3.0,,,,1.0,,,,16.0,3.0,6.5,,0.0,0.0,3.36e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388286,home,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,True,3.0,2.0,,,2.0,3.0,,,1.0,1.0,,,,9.0,7.0,6.3,3.0,0.0,0.0,1.479e-05,0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388286,home,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388286,home,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388286,home,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6899,M,794338,EUR,839203200,M,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,kamadadaichi,,,,,,,,,,,,,,,,,
10388286,home,Eintracht Frankfurt,Lucas Alario,lucas-alario,L. Alario,F,27,184,1106,M,249893,EUR,718502400,F,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388286,away,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,8959,EUR,512265600,G,1,1,False,37.0,34.0,7.0,4.0,34.0,34.0,,3.0,1.0,9.0,,1.0,,90.0,48.0,5.9,4.0,0.0,0.0,0.00031468,0,-0.5852,,,,,,,,,,,1.0,,,,,,,MNeuer,,,,,,True,,,,,,1.0,1.0,1.0,,,
10388286,away,FC Bayern München,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10858,M,787505,EUR,827971200,D,5,5,False,58.0,50.0,1.0,,30.0,33.0,21.0,30.0,1.0,3.0,,,,82.0,81.0,7.6,14.0,0.0911,0.3823,0.0209569,1,,,4.0,2.0,,,,1.0,4.0,1.0,1.0,1.0,1.0,,,2.0,,,benpavard21,1.0,5.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,
10388286,away,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,False,97.0,85.0,10.0,5.0,57.0,60.0,28.0,37.0,2.0,14.0,,,,90.0,107.0,7.0,12.0,0.0,0.0,0.146341,0,,2.0,4.0,7.0,3.0,,,,,5.0,4.0,,,,,,,,Upamecano,,,,,1.0,,,,1.0,,,,,,1.0,,
10388286,away,FC Bayern München,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10289,M,352370,EUR,824256000,D,21,21,False,82.0,78.0,6.0,5.0,59.0,60.0,19.0,22.0,5.0,6.0,,,,82.0,92.0,7.0,5.0,0.0,0.0,0.0108363,0,,,2.0,2.0,,,,,,1.0,,,,,,2.0,,,lucashernandez21,1.0,,,,1.0,,,,,,,,,,,,
10388286,away,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,843665,EUR,973123200,D,19,19,False,50.0,45.0,2.0,2.0,29.0,30.0,16.0,20.0,,7.0,,,,90.0,79.0,6.4,14.0,0.0,0.0,0.0381192,0,,,7.0,4.0,,5.0,1.0,,3.0,2.0,1.0,2.0,,,,,,,ADavies19,1.0,,,,,,2.0,,1.0,,,,,,,,
10388286,away,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,M,25,25,False,33.0,24.0,3.0,,5.0,8.0,19.0,26.0,,4.0,,,,65.0,47.0,7.9,13.0,1.174,0.0,0.932255,3,,,2.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,esmuellert,1.0,1.0,,,3.0,,1.0,2.0,,1.0,,,,,,2.0,3.0
10388286,away,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,79.0,68.0,11.0,7.0,27.0,28.0,44.0,58.0,3.0,5.0,,,,90.0,97.0,8.5,15.0,0.0592,0.1076,0.524968,2,,1.0,3.0,4.0,1.0,,,,2.0,2.0,1.0,,,,,1.0,,,Jok_32,1.0,7.0,3.0,2.0,4.0,,,,1.0,,1.0,,,,,,1.0
10388286,away,FC Bayern München,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,18,18,False,29.0,27.0,,,9.0,9.0,18.0,20.0,1.0,7.0,,,,57.0,39.0,7.4,2.0,0.0845,0.0,0.0193973,1,,,,6.0,,,,,1.0,6.0,2.0,,,,,,,,marcel7sabitzer,,,,,,,,1.0,,,,,,,,,
10388286,away,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,1010231,EUR,1046217600,M,42,42,False,34.0,27.0,,,6.0,6.0,21.0,28.0,,4.0,,,,90.0,60.0,9.0,16.0,1.3862,1.7535,0.0580788,5,,,7.0,9.0,1.0,6.0,5.0,,,2.0,,4.0,,1.0,1.0,1.0,,,Bambi,2.0,,,4.0,2.0,,3.0,,1.0,,2.0,,,,,,
10388286,away,FC Bayern München,Sadio Mané,sadio-mane,S. Mané,M,10,175,169423,M,217704,EUR,702864000,F,17,17,False,23.0,18.0,2.0,1.0,5.0,5.0,14.0,19.0,1.0,5.0,,,,90.0,38.0,6.4,9.0,1.0132,1.0036,0.210221,5,,,6.0,1.0,3.0,3.0,1.0,,,,,2.0,1.0,2.0,1.0,1.0,,,SadioMané,,1.0,1.0,2.0,2.0,,,1.0,,3.0,1.0,,,,,,
10388286,away,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,187433,EUR,805680000,F,7,7,False,30.0,25.0,1.0,,6.0,7.0,19.0,23.0,,4.0,,,,65.0,42.0,8.3,8.0,0.1695,0.4997,0.757907,3,,,3.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,sergegnabry,1.0,,,1.0,3.0,,2.0,1.0,,,1.0,,,,,1.0,2.0
10388286,away,FC Bayern München,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31069,M,904897,EUR,1021507200,M,38,38,True,31.0,29.0,,,11.0,11.0,18.0,20.0,,3.0,,,,33.0,35.0,6.6,3.0,0.1041,0.0,0.0290815,1,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,ryanjiro,,,,,,,,1.0,,,,,,,,,
10388286,away,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,F,10,10,True,15.0,13.0,,,5.0,5.0,8.0,10.0,,,,,,25.0,20.0,7.3,4.0,0.023,0.0,0.379693,1,,,1.0,2.0,,1.0,1.0,,,,,2.0,,,,1.0,,,LeroySane,1.0,,,,1.0,,,1.0,,1.0,,,,,,1.0,1.0
10388286,away,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,1048888,EUR,1114560000,F,39,39,True,11.0,9.0,,,1.0,1.0,8.0,10.0,,,,,,25.0,12.0,6.7,3.0,0.0,0.0,0.027527,0,,,1.0,,,,,,,,,,,,,,,,m.tel14,,,,,2.0,,,,1.0,,,,,,,,
10388286,away,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,803031,EUR,934416000,D,4,4,True,8.0,8.0,1.0,1.0,6.0,6.0,2.0,2.0,,,,,,8.0,9.0,6.6,,0.0,0.0,0.00063759,0,,,1.0,,,,,,1.0,,,,,,,1.0,,,mdeligt,,,,,,,,,,,,,,,,,
10388286,away,FC Bayern München,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,847030,EUR,879465600,D,40,40,True,8.0,8.0,,,3.0,3.0,5.0,5.0,,,,,,8.0,10.0,6.5,,0.0388,0.0,0.00250357,1,,,2.0,1.0,,,,,,,,,,1.0,,2.0,,,nousmaz97,1.0,,,,,,,,,,,,,,,,
10388286,away,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388286,away,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,44,44,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,josip_stanisic,,,,,,,,,,,,,,,,,
10388286,away,FC Bayern München,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388286,away,FC Bayern München,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26027,M,917007,EUR,990489600,F,32,32,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,JZirkzee,,,,,,,,,,,,,,,,,
