match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_totalContest,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_wasFouled,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_shotOffTarget,stat_bigChanceCreated,captain,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches
13472778,home,Cruzeiro,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,11.0,1.0,6.5,,0.00096826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
13472778,home,Cruzeiro,Walace,walace,Walace,M,5,188,1459,M,,553686,EUR,796953600,M,5,5,True,1.0,1.0,,,0.0,1.0,1.0,,,,,11.0,2.0,6.4,,5.67e-06,0,,,,,2.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,
13472778,home,Cruzeiro,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,,46620,EUR,611971200,F,11,11,True,1.0,1.0,,,0.0,1.0,1.0,,,,,10.0,3.0,6.6,,1.81e-05,0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
13472778,home,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,0,,Leonardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,home,Cruzeiro,Kauã Prates,kaua-prates-de-almeida,K. Prates,D,36,182,1703,M,,1887796,EUR,1218412800,D,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,home,Cruzeiro,Jonathan Jesus,jonathan,J. Jesus,D,34,187,1356,M,,1498670,EUR,1085616000,D,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,home,Cruzeiro,Kaique Kenji,kenji,K. Kenji,M,70,178,1279,M,,1647579,EUR,1138579200,F,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,home,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,,1459623,EUR,1073001600,M,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,home,Cruzeiro,Murilo Rhikman,murilo-rhikman-alves-pimentel,M. Rhikman,M,35,188,621,M,,1589354,EUR,1142208000,M,35,35,True,,,,,,,,,,,,,,,,,0,,Murilo,Rhikman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,home,Cruzeiro,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181,1860,M,,992093,EUR,895708800,F,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,away,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189,1690,M,,243509,EUR,661564800,G,1,1,False,27.0,21.0,20.0,14.0,0.0,17.0,19.0,4.0,8.0,4.0,5.0,90.0,36.0,7.0,6.0,0.00077366,0,0.0238,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0
13472778,away,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,,1105796,EUR,1029024000,D,53,53,False,20.0,19.0,,,0.0,9.0,9.0,10.0,11.0,1.0,,45.0,32.0,6.4,4.0,0.0026807,0,,Gustavo Martins,,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,
13472778,away,Grêmio,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,,976235,EUR,932688000,D,3,3,False,55.0,49.0,10.0,6.0,0.0,38.0,40.0,11.0,15.0,5.0,,90.0,61.0,6.1,8.0,0.00292572,0,,,,,1.0,,2.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
13472778,away,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183,2119,M,,249647,EUR,668908800,D,4,4,False,39.0,36.0,3.0,2.0,0.0,30.0,31.0,6.0,8.0,2.0,,90.0,55.0,6.6,5.0,0.00188418,0,,,,,2.0,,2.0,,,6.0,4.0,1.0,,,,,2.0,2.0,5.0,3.0,2.0,,,,,,True,,,,,,,
13472778,away,Grêmio,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,,1387272,EUR,961804800,D,25,25,False,52.0,45.0,1.0,,0.0,19.0,21.0,26.0,31.0,6.0,,90.0,79.0,6.9,13.0,0.116734,2,,,,4.0,1.0,,3.0,,1.0,2.0,6.0,1.0,3.0,,1.0,,1.0,4.0,,,,0.0531,0.2432,1.0,1.0,,,2.0,,,,,,
13472778,away,Grêmio,Mathias Villasanti,mathias-villasanti,M. Villasanti,M,20,178,2843,M,,1139775,EUR,854064000,M,20,20,False,61.0,53.0,5.0,2.0,0.0,37.0,39.0,16.0,22.0,7.0,,90.0,75.0,6.3,12.0,0.0180432,0,,,,,6.0,1.0,,,,5.0,,2.0,,1.0,,,,2.0,2.0,1.0,1.0,,,2.0,,,,,3.0,,,,,
13472778,away,Grêmio,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,,358166,EUR,800323200,M,80,80,False,52.0,47.0,3.0,2.0,0.0,33.0,34.0,14.0,18.0,7.0,,90.0,62.0,6.5,6.0,0.0132624,2,,,,,4.0,,1.0,1.0,1.0,5.0,1.0,3.0,,,,,,,1.0,1.0,2.0,0.1065,,1.0,2.0,,,,,,1.0,,,
13472778,away,Grêmio,Alysson,alysson-edward-franco-da-rocha,Alysson,M,47,184,2252,M,,1631879,EUR,1146787200,M,47,47,False,20.0,16.0,,,0.0,6.0,6.0,10.0,14.0,,,79.0,40.0,6.1,14.0,0.00455288,1,,Alysson Edward Franco da Rocha,,1.0,7.0,5.0,3.0,1.0,3.0,7.0,,3.0,,2.0,,,,1.0,,,,0.0294,,,,,,,3.0,1.0,,,,
13472778,away,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,,558820,EUR,840067200,M,10,10,False,21.0,16.0,1.0,,0.0,7.0,7.0,9.0,14.0,2.0,,60.0,24.0,6.2,7.0,0.00382974,0,,,,1.0,3.0,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,
13472778,away,Grêmio,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1934,M,,901889,EUR,935366400,M,9,9,False,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,,45.0,13.0,6.1,4.0,0.00124389,1,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.0149,,,1.0,,,,2.0,,,,,
13472778,away,Grêmio,Matías Arezo,matias-arezo,M. Arezo,F,19,178,2624,M,,975814,EUR,1037836800,F,19,19,False,11.0,6.0,1.0,1.0,0.0,4.0,6.0,2.0,5.0,2.0,,60.0,11.0,6.5,5.0,0.00293861,0,,,,,3.0,,,,1.0,1.0,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,
13472778,away,Grêmio,Igor Serrote,igor-schlemper,I. Serrote,D,34,180,1464,M,,1631876,EUR,1109635200,M,34,34,True,23.0,12.0,3.0,,0.0,6.0,11.0,6.0,12.0,1.0,,45.0,46.0,6.7,15.0,0.0204623,1,,,,3.0,1.0,,1.0,,2.0,5.0,3.0,1.0,,,,,,,2.0,1.0,,0.0608,,1.0,1.0,,,1.0,,,,,,
13472778,away,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,,1000502,EUR,1031270400,F,16,16,True,15.0,12.0,,,0.0,4.0,6.0,8.0,9.0,2.0,,45.0,24.0,6.6,6.0,0.0110839,0,,,,1.0,2.0,2.0,1.0,,,4.0,,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,,,,1.0,,
13472778,away,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,,221636,EUR,629942400,M,8,8,True,10.0,10.0,,,1.0,4.0,4.0,6.0,6.0,1.0,,30.0,15.0,7.3,2.0,0.185551,1,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,3.0,,,,,,,,,0.0497,,,,2.0,,1.0,,1.0,,,,
13472778,away,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,,1463912,EUR,1008547200,F,77,77,True,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,,,30.0,15.0,7.3,2.0,0.00299761,3,,,,,2.0,,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,,,,0.4503,0.8397,,2.0,,,,1.0,,,,,
13472778,away,Grêmio,Miguel Monsalve,miguel-monsalve,M. Monsalve,M,11,177,2381,M,,1066620,EUR,1077840000,M,11,11,True,7.0,6.0,1.0,,0.0,1.0,1.0,5.0,6.0,,,11.0,11.0,6.9,2.0,0.148421,0,,Miguel Monsalve,,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,
13472778,away,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,0,,Gabriel Grando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,away,Grêmio,Jemerson,jemerson,Jemerson,D,21,184,1651,M,,328519,EUR,714614400,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,away,Grêmio,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,,905459,EUR,981072000,D,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,away,Grêmio,Camilo,camilo,Camilo,M,15,176,596,M,,975319,EUR,919728000,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,away,Grêmio,Ronald,ronald,Ronald,M,8,186,749,M,,1587711,EUR,1044921600,M,35,35,True,,,,,,,,,,,,,,,,,0,,Ronald,Falkoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,away,Grêmio,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,,358956,EUR,822182400,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472778,away,Grêmio,Riquelme Freitas,riquelme-freitas-dos-santos,Riquelme,M,65,181,656,M,,1634619,EUR,1155340800,M,65,65,True,,,,,,,,,,,,,,,,,0,,Riquelme Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
