match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_aerialLost,stat_bigChanceCreated,stat_totalCross,stat_wonContest,stat_penaltyConceded,stat_fouls,stat_accurateCross,stat_goals,stat_wasFouled,captain,stat_bigChanceMissed,stat_goalAssist,stat_goodHighClaim,stat_punches,stat_lastManTackle,stat_penaltyWon,stat_hitWoodwork
11396452,home,FC Bayern München,Harry Kane,,,harry-kane,H. Kane,F,9,188,299741,M,108579,EUR,743817600,F,9,9,False,17.0,9.0,2.0,,6.0,7.0,3.0,11.0,,1.0,,,,85.0,29.0,6.9,14.0,0.8669,1.2738,0.00713038,2,,HurriKane,2.0,4.0,4.0,1.0,2.0,2.0,2.0,,,,,,,2.0,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,
11396452,home,FC Bayern München,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,847030,EUR,879465600,D,40,40,True,17.0,13.0,1.0,,7.0,7.0,6.0,10.0,,1.0,,,,29.0,22.0,6.3,6.0,0.0,0.0,0.00472213,0,,nousmaz97,1.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
11396452,home,FC Bayern München,Jamal Musiala,,,jamal-musiala,J. Musiala,M,10,184,116690,M,1010231,EUR,1046217600,F,42,42,True,18.0,17.0,1.0,,6.0,7.0,11.0,12.0,,6.0,,,,29.0,30.0,6.6,7.0,0.0,0.0,0.0717571,0,,Bambi,,6.0,4.0,,4.0,2.0,,,,1.0,2.0,2.0,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,
11396452,home,FC Bayern München,Mathys Tel,,,mathys-tel,M. Tel,F,11,183,11316,M,1048888,EUR,1114560000,F,39,39,True,12.0,12.0,,,4.0,4.0,9.0,9.0,,1.0,,,,20.0,16.0,7.3,1.0,0.0,0.0,0.355149,0,,m.tel14,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,
11396452,home,FC Bayern München,Matthijs de Ligt,,,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,803031,EUR,934416000,D,4,4,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,14.0,2.0,6.3,,0.0,0.0,0.00335037,0,,mdeligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396452,home,FC Bayern München,Eric Maxim Choupo-Moting,,,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,21626,EUR,606614400,F,13,13,True,1.0,1.0,,,1.0,1.0,,,,,,,,14.0,4.0,6.6,1.0,0.0,0.0,9.98e-06,0,,Choupo,,2.0,2.0,1.0,,2.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,
11396452,home,FC Bayern München,Daniel Peretz,,,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396452,home,FC Bayern München,Bouna Sarr,,,bouna-sarr,B. Sarr,D,70,177,1413,M,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396452,home,FC Bayern München,Frans Krätzig,,,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,M,41,41,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396452,home,FC Bayern München,Taichi Fukui,,,taichi-fukui,T. Fukui,M,21,177,1093,M,1105857,EUR,1089849600,M,46,46,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Lukáš Hrádecký,,,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,22.0,17.0,8.0,3.0,16.0,16.0,1.0,6.0,1.0,10.0,5.0,,7.0,90.0,38.0,8.1,5.0,0.0,0.0,0.00126363,0,1.0707,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,2.0,1.0,,,
11396452,away,Bayer 04 Leverkusen,Odilon Kossounou,,,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,49.0,46.0,2.0,1.0,31.0,33.0,15.0,16.0,1.0,4.0,,,,90.0,66.0,7.2,4.0,0.0,0.0,0.0255356,0,,odilonkossounou,1.0,2.0,9.0,1.0,,6.0,,,,4.0,2.0,2.0,,1.0,,,,1.0,,,6.0,,,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Jonathan Tah,,,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,56.0,56.0,2.0,2.0,43.0,43.0,13.0,13.0,5.0,8.0,,,,90.0,70.0,7.0,1.0,0.0,0.0,0.00827932,0,,jonatah,1.0,1.0,3.0,,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Edmond Tapsoba,,,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,66.0,62.0,3.0,2.0,50.0,53.0,12.0,13.0,5.0,5.0,,,,89.0,78.0,6.8,5.0,0.0,0.0,0.0524444,0,,edmondtapsoba,1.0,5.0,4.0,1.0,,1.0,,,,1.0,3.0,3.0,,,,,,2.0,,,,,1.0,,,,,,,,,1.0,,
11396452,away,Bayer 04 Leverkusen,Jeremie Frimpong,,,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,26.0,16.0,,,8.0,11.0,8.0,15.0,1.0,4.0,,,,82.0,46.0,6.3,16.0,0.0,0.0,0.0182947,0,,jeremie_frimpong,,7.0,3.0,2.0,,4.0,,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Robert Andrich,,,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,31.0,24.0,3.0,1.0,13.0,17.0,11.0,14.0,2.0,2.0,,,,45.0,37.0,6.7,7.0,0.0,0.0,0.0159174,0,,,,2.0,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,78.0,68.0,4.0,2.0,33.0,40.0,35.0,38.0,3.0,6.0,,,,90.0,97.0,7.0,14.0,0.0137,0.0231,0.0557517,1,,Granit_Xhaka,2.0,7.0,5.0,1.0,,3.0,1.0,,,5.0,2.0,1.0,,1.0,,,,2.0,,,1.0,,2.0,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,57.0,51.0,3.0,1.0,25.0,26.0,26.0,33.0,1.0,10.0,,,,90.0,83.0,7.9,14.0,0.1409,0.4506,0.249159,2,,grimaldo35,,6.0,7.0,2.0,,2.0,1.0,1.0,,1.0,6.0,1.0,,2.0,3.0,,,2.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Jonas Hofmann,,,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,F,7,7,False,56.0,48.0,3.0,3.0,22.0,23.0,27.0,38.0,,9.0,,,,89.0,80.0,7.1,18.0,0.0,0.0,0.137272,0,,,,9.0,5.0,2.0,,4.0,,,,1.0,2.0,1.0,,2.0,1.0,,,1.0,,5.0,,,2.0,1.0,,3.0,,,,,,,1.0,
11396452,away,Bayer 04 Leverkusen,Florian Wirtz,,,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,62.0,52.0,2.0,1.0,21.0,23.0,31.0,39.0,,6.0,,,,89.0,85.0,6.5,21.0,0.325,0.0,0.278991,1,,FWirtz,,9.0,4.0,1.0,4.0,6.0,,,,,1.0,1.0,,3.0,3.0,1.0,1.0,1.0,,,3.0,,,,,,,1.0,,,,,,1.0
11396452,away,Bayer 04 Leverkusen,Victor Okoh Boniface,,,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,22,22,False,13.0,6.0,4.0,3.0,2.0,3.0,4.0,10.0,1.0,1.0,,,,90.0,40.0,6.8,18.0,0.8108,0.6766,0.00755565,8,,boniface_jrn,2.0,3.0,6.0,,1.0,6.0,2.0,2.0,,,,,,7.0,1.0,4.0,1.0,,1.0,,4.0,,,,,,,2.0,,,,,,
11396452,away,Bayer 04 Leverkusen,Exequiel Palacios,,,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,True,43.0,37.0,1.0,,22.0,23.0,15.0,20.0,,4.0,,,,45.0,57.0,7.5,9.0,0.7884,0.981,0.0113392,1,,exepalaciosok,,2.0,4.0,1.0,1.0,,1.0,,,5.0,2.0,1.0,,2.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Amine Adli,,,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,6.0,5.0,1.0,,3.0,3.0,3.0,5.0,,2.0,,,,8.0,8.0,6.6,2.0,0.0,0.0,0.0285135,0,,amine_ad10,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Piero Hincapié,,,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,pierohincapie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Nadiem Amiri,,,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,,,,,,,,,,,,,,1.0,3.0,,1.0,0.0,0.0,0.0,0,,,,,2.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Adam Hložek,,,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,,,,,,,,,,,,,9.0,,6.5,,0.0,0.0,0.0,0,,ahlozek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Niklas Lomb,,,niklas-lomb,N. Lomb,G,36,188,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Gustavo Puerta,Gustavo Puerta,,puerta-gustavo,G. Puerta,M,19,171,2579,M,1174889,EUR,1058918400,M,32,32,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396452,away,Bayer 04 Leverkusen,Nathan Tella,,,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
