match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalCross,stat_aerialWon,captain,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_punches,stat_goals,stat_totalOffside
14025083,home,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,843810,M,839956,EUR,964137600,F,9,9,False,14.0,10.0,1.0,,0.0,4.0,5.0,6.0,9.0,2.0,1.0,3.0,,,,,,,,,90.0,23.0,6.4,8.0,0.29862,,1,,0.39,0.06,-0.09,,EHaaland,,2.0,,1.0,1.0,,,3.0,1.0,0.4709,1.0,-0.59,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,
14025083,home,Manchester City,Nathan Aké,,,nathan-ake,N. Aké,D,6,180,21292,M,149663,EUR,793065600,D,6,6,True,32.0,27.0,1.0,,0.0,16.0,19.0,11.0,13.0,3.0,3.0,2.0,1.0,1.0,,2.0,,,,,67.0,49.0,6.3,7.0,0.11993,,1,,0.16,-0.08,-0.28,,nathanake,1.0,2.0,,,,,1.0,,,0.1401,,-0.22,2.0,,,1.0,,2.0,,1.0,,,,,,,
14025083,home,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173,62967,M,331209,EUR,776476800,M,20,20,True,19.0,17.0,,,0.0,9.0,9.0,8.0,10.0,,1.0,1.0,,,,,,,,,36.0,29.0,6.1,8.0,0.0158259,,0,,-0.11,0.1,-0.19,,BSilva,1.0,7.0,4.0,2.0,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,
14025083,home,Manchester City,Jérémy Doku,,,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,F,11,11,True,12.0,11.0,,,0.0,2.0,2.0,9.0,10.0,1.0,,1.0,,,,,,,,,36.0,25.0,6.6,9.0,0.245773,,0,,0.24,0.3,-0.02,,Dokss,1.0,5.0,,2.0,,,,2.0,1.0,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,
14025083,home,Manchester City,Rodri,,,rodri,Rodri,M,16,191,88553,M,827606,EUR,835401600,M,16,16,True,17.0,15.0,3.0,3.0,0.0,7.0,9.0,8.0,8.0,4.0,,4.0,1.0,,,1.0,,,,,15.0,21.0,6.9,2.0,0.0220477,,1,,0.18,0.07,-0.11,,Rodri,,1.0,,,,,,,1.0,0.047,1.0,-0.11,,1.0,,1.0,1.0,,,,,1.0,0.0181,1.0,,,
14025083,home,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,175652,M,859765,EUR,959472000,M,47,47,True,11.0,8.0,1.0,1.0,0.0,5.0,6.0,3.0,5.0,1.0,,3.0,,,,1.0,,,,,15.0,20.0,6.6,7.0,0.0232277,,2,,-0.01,0.08,-0.01,,Foden,,,,,,,,,,0.1814,1.0,-0.52,5.0,,,,,1.0,,1.0,,1.0,0.0295,,,,
14025083,home,Manchester City,Ederson,,,ederson,Ederson,G,31,188,48699,M,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ederson93,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025083,home,Manchester City,Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,matheusnunes,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025083,home,Manchester City,Nico O'Reilly,Nico,O’Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,1142703,EUR,1111363200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025083,home,Manchester City,Abdukodir Khusanov,,,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,1194333,EUR,1078012800,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,abdukodir_khusanov,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025083,away,Tottenham Hotspur,Guglielmo Vicario,,,guglielmo-vicario,G. Vicario,G,1,194,7123,M,553606,EUR,844646400,G,1,1,False,47.0,31.0,22.0,6.0,0.0,29.0,30.0,2.0,17.0,,1.0,6.0,,,,,2.0,4.0,,,90.0,56.0,7.4,16.0,0.00690814,0.4046,0,0.6394,0.15,0.01,0.14,0.36,guglielmovicario,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14025083,away,Tottenham Hotspur,Pedro Porro,,,pedro-porro,P. Porro,D,23,173,10890,M,913654,EUR,937180800,D,23,23,False,39.0,26.0,14.0,5.0,0.0,14.0,17.0,12.0,22.0,2.0,5.0,4.0,1.0,1.0,,,,,,,90.0,66.0,7.0,19.0,0.128397,,2,,0.39,0.13,-0.12,,pedroporro29,,5.0,2.0,,1.0,,,2.0,2.0,0.0817,2.0,0.01,4.0,,,2.0,1.0,2.0,,1.0,,,,1.0,,,
14025083,away,Tottenham Hotspur,Cristian Romero,,,cristian-romero,C. Romero,D,17,185,37910,M,829932,EUR,893635200,D,17,17,False,40.0,33.0,6.0,2.0,0.0,29.0,30.0,4.0,10.0,4.0,3.0,6.0,3.0,2.0,,1.0,,,,,90.0,53.0,7.1,8.0,0.00079788,,0,,-0.06,0.21,0.32,,cutiromero2,,1.0,,,,1.0,3.0,1.0,1.0,,,,,,True,,,,,,,,,,,,
14025083,away,Tottenham Hotspur,Micky van de Ven,,,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,998247,EUR,987638400,D,37,37,False,42.0,39.0,1.0,,0.0,32.0,35.0,7.0,7.0,2.0,2.0,3.0,1.0,1.0,,,,,,,90.0,47.0,7.1,4.0,0.00294112,,0,,0.1,0.05,0.51,,mickyvdven,1.0,3.0,,,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,
14025083,away,Tottenham Hotspur,Djed Spence,,,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,D,24,24,False,35.0,24.0,5.0,2.0,0.0,11.0,16.0,13.0,19.0,4.0,4.0,4.0,2.0,1.0,,1.0,,,,,90.0,62.0,6.8,19.0,0.0183208,,0,,-0.02,0.17,0.29,,,1.0,6.0,,2.0,,,,1.0,,,,,,1.0,,3.0,,,,,,,,,,,
14025083,away,Tottenham Hotspur,Pape Matar Sarr,,,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,1002711,EUR,1031961600,M,29,29,False,17.0,14.0,,,0.0,5.0,6.0,9.0,11.0,3.0,,6.0,2.0,2.0,,,,,,,90.0,33.0,6.1,11.0,0.00527758,,1,,-0.01,-0.47,-0.03,,pape,2.0,10.0,1.0,2.0,,,1.0,3.0,3.0,0.0334,,-0.1,,1.0,,2.0,,,,,,1.0,0.0795,,,,
14025083,away,Tottenham Hotspur,João Palhinha,,,joao-palhinha,J. Palhinha,M,6,189,16491,M,364612,EUR,805248000,M,6,6,False,27.0,23.0,3.0,1.0,0.0,17.0,18.0,6.0,9.0,8.0,2.0,2.0,4.0,2.0,,1.0,,,,,89.0,41.0,8.4,8.0,0.00213392,,1,,-0.03,0.03,0.41,,Palhinha,,4.0,2.0,,,1.0,,1.0,1.0,0.1364,,0.55,1.0,2.0,,2.0,1.0,,,,,1.0,0.8874,,,1.0,
14025083,away,Tottenham Hotspur,Rodrigo Bentancur,,,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,791190,EUR,867196800,M,30,30,False,35.0,27.0,3.0,1.0,0.0,19.0,21.0,8.0,14.0,3.0,2.0,6.0,2.0,1.0,,,,,,,90.0,46.0,6.8,10.0,0.0028566,,0,,-0.11,0.07,0.21,,rodrigo_bentancur,,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,
14025083,away,Tottenham Hotspur,Mohammed Kudus,,,mohammed-kudus,M. Kudus,M,20,176,89524,M,905163,EUR,965174400,F,20,20,False,18.0,15.0,,,0.0,7.0,8.0,8.0,10.0,7.0,,6.0,3.0,2.0,,1.0,,,,,86.0,43.0,7.0,17.0,0.090897,,0,,0.04,0.01,0.17,,Kudus,1.0,5.0,,,,,,6.0,1.0,,1.0,,4.0,,,6.0,3.0,1.0,,,,,,,,,
14025083,away,Tottenham Hotspur,Richarlison,,,richarlison,Richarlison,F,9,184,44707,M,840217,EUR,863222400,F,9,9,False,9.0,7.0,2.0,2.0,1.0,2.0,4.0,5.0,5.0,6.0,1.0,4.0,2.0,2.0,,2.0,,,,,78.0,29.0,7.3,10.0,0.110346,,3,,0.31,0.43,0.14,,Richarlison,5.0,9.0,1.0,,2.0,,1.0,5.0,1.0,0.1012,1.0,-0.54,1.0,2.0,,2.0,,,1.0,1.0,,,,,,,1.0
14025083,away,Tottenham Hotspur,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,1085180,EUR,990576000,F,22,22,False,14.0,13.0,2.0,1.0,0.0,5.0,5.0,8.0,9.0,5.0,,2.0,4.0,2.0,,1.0,,,,,78.0,33.0,7.7,10.0,0.029374,,2,,0.05,0.11,0.13,,brenjohnson_,,2.0,,1.0,1.0,,,7.0,,0.3975,1.0,0.48,1.0,,,1.0,,1.0,,,,1.0,0.6153,,,1.0,
14025083,away,Tottenham Hotspur,Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,186,11267,M,361420,EUR,874195200,F,19,19,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,,,12.0,5.0,6.4,1.0,1.64e-06,,1,,-0.01,0.01,0.13,,Dom_Solanke,2.0,2.0,,,,,1.0,1.0,,0.1212,,0.03,,,,,,,,,,1.0,0.4291,,,,
14025083,away,Tottenham Hotspur,Wilson Odobert,,,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,F,28,28,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,12.0,8.0,6.5,3.0,0.00064465,,2,,-0.02,0.07,0.16,,,,1.0,,,1.0,,,1.0,,0.2463,,-0.36,,,,2.0,1.0,,,,1.0,1.0,0.0702,,,,
14025083,away,Tottenham Hotspur,Lucas Bergvall,,,bergvall-lucas,L. Bergvall,M,15,186,9218,M,1391251,EUR,1138838400,M,15,15,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,9.0,6.0,6.7,,0.0469121,,0,,0.08,0.1,0.14,,lucasbergvall,,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,
14025083,away,Tottenham Hotspur,Kevin Danso,,,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,4.0,,,7.223e-05,,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14025083,away,Tottenham Hotspur,Antonín Kinský,,,antonin-kinsky,A. Kinský,G,31,190,3150,M,1031251,EUR,1047513600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025083,away,Tottenham Hotspur,Archie Gray,Archie Gray,,archie-gray,A. Gray,D,14,187,5627,M,1142335,EUR,1142121600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,ArchieGray06,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025083,away,Tottenham Hotspur,Luka Vušković,,,luka-vuskovic,L. Vušković,D,44,193,11435,M,1405212,EUR,1172275200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,lukavuskovic,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025083,away,Tottenham Hotspur,Ben Davies,,,ben-davies,B. Davies,D,33,181,2694,M,94758,EUR,735609600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025083,away,Tottenham Hotspur,Mathys Tel,,,mathys-tel,M. Tel,F,11,183,11348,M,1048888,EUR,1114560000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,m.tel14,,,,,,,,,,,,,,,,,,,,,,,,,,,
