match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_penaltyConceded,stat_fouls,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,captain,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_clearanceOffLine,player_sofascoreId,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_penaltyWon
10388326,home,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,14.0,13.0,,,1.0,1.0,13.0,18.0,,2.0,,,,,86.0,36.0,9.3,13.0,0.367547,3,,,,,,5.0,4.0,,,,2.0,,1.0,,2.0,,3.0,2.0,1.0,1.0,0.4978,,5.0,1.0,5.0,2.0,3.0,2.0,2.0,,0.389912,,,,,,,,,
10388326,home,1. FC Union Berlin,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,709,M,280991,EUR,831254400,M,2,2,True,8.0,4.0,2.0,,3.0,5.0,1.0,3.0,1.0,2.0,,,,,27.0,12.0,7.0,4.0,0.000904532,0,,,,1.0,2.0,3.0,3.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
10388326,home,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,45,45,True,5.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,,27.0,13.0,6.7,4.0,0.00692135,1,,,,4.0,,6.0,2.0,,,2.0,,,,,,1.0,,,1.0,,0.1835,,,,1.0,1.0,3.0,,,,,,,,,,,,,
10388326,home,1. FC Union Berlin,Aissa Laïdouni,aissa-laidouni,A. Laïdouni,M,93,182,3217,M,828077,EUR,850435200,M,20,20,True,4.0,4.0,,,,,4.0,4.0,,2.0,,,,,19.0,11.0,7.0,3.0,0.00340173,1,,,,,,2.0,1.0,,,1.0,,,,,,1.0,,,,,0.5014,,,,2.0,,1.0,1.0,1.0,,0.871135,,laids_93,,,,,,,
10388326,home,1. FC Union Berlin,Niko Giesselmann,niko-giesselmann,N. Giesselmann,D,,179,73,M,123915,EUR,685843200,D,23,23,True,4.0,2.0,1.0,,1.0,3.0,1.0,1.0,,2.0,,,,,12.0,6.0,6.5,2.0,8.53175e-05,1,,,,,,,,,,,,,,,,,,,1.0,,0.0403,,,,,,,,,,,,,,,,,,,
10388326,home,1. FC Union Berlin,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,40,40,True,2.0,2.0,,,,,2.0,2.0,,,,,,,12.0,3.0,6.4,1.0,0.000663233,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10388326,home,1. FC Union Berlin,Lennart Grill,lennart-grill,L. Grill,G,22,191,99,M,836710,EUR,917222400,G,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388326,home,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388326,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388326,home,1. FC Union Berlin,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388326,away,SC Freiburg,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,26,26,False,31.0,21.0,13.0,3.0,18.0,18.0,3.0,13.0,1.0,5.0,1.0,,,,90.0,39.0,5.5,10.0,0.00105648,0,-2.38893,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
10388326,away,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,49.0,42.0,4.0,1.0,24.0,27.0,18.0,23.0,2.0,3.0,,,,,53.0,57.0,5.8,9.0,0.027544,0,,,,,2.0,4.0,3.0,,,1.0,,3.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
10388326,away,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,89.0,76.0,13.0,7.0,57.0,61.0,19.0,28.0,4.0,4.0,,,,,90.0,98.0,6.5,13.0,0.0157523,2,,,,3.0,2.0,3.0,5.0,,,,,,,,1.0,2.0,,,,1.0,0.3975,,,,,,,2.0,,,0.642729,,,,,,1.0,1.0,,
10388326,away,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,63,M,71952,EUR,666316800,D,5,5,False,73.0,66.0,9.0,5.0,44.0,46.0,24.0,29.0,4.0,4.0,,,,,90.0,92.0,7.4,7.0,0.085241,1,,,,3.0,4.0,5.0,8.0,2.0,,1.0,,1.0,,,3.0,1.0,1.0,,,1.0,0.5641,,2.0,2.0,,,,1.0,1.0,,0.634555,,,,,,,,,
10388326,away,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,M,17,17,False,13.0,7.0,2.0,,2.0,4.0,5.0,11.0,1.0,,,,,,32.0,17.0,6.6,8.0,0.00175999,1,,,,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,0.0195,,2.0,,,,,1.0,,,0.137258,,,,,,,,,
10388326,away,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,False,22.0,12.0,,,6.0,8.0,6.0,14.0,,2.0,,,,,53.0,27.0,6.4,11.0,0.00342474,1,,,,1.0,4.0,3.0,5.0,1.0,,2.0,,,,,,1.0,,,,,0.0324,,,,,,1.0,1.0,,,0.0200987,,,,,,,,,
10388326,away,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,62.0,52.0,5.0,1.0,30.0,32.0,22.0,30.0,,5.0,,,,,90.0,70.0,6.5,11.0,0.0136247,0,,,,2.0,2.0,4.0,6.0,1.0,,2.0,,,,,2.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10388326,away,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,M,30,30,False,13.0,9.0,1.0,,7.0,9.0,2.0,6.0,,3.0,,,,,45.0,23.0,6.3,7.0,0.00157449,0,,,,,,1.0,2.0,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,True,2.0,,,,1.0,,,,,,,,,,,,,
10388326,away,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,F,42,42,False,21.0,16.0,,,,2.0,17.0,21.0,,7.0,,,,,90.0,42.0,7.0,15.0,0.14928,1,,,,3.0,,9.0,7.0,,,1.0,,,1.0,,,5.0,3.0,2.0,,,0.0436,,2.0,1.0,5.0,2.0,4.0,,,,,,doanritsu,,,,,,1.0,
10388326,away,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,F,32,32,False,30.0,26.0,2.0,1.0,11.0,11.0,17.0,29.0,,2.0,,,,,82.0,51.0,8.4,13.0,0.256992,2,,,,,1.0,1.0,3.0,2.0,,,1.0,,1.0,,2.0,,2.0,1.0,1.0,1.0,0.7998,,10.0,2.0,,,,1.0,1.0,,0.859628,,,,,,,,,
10388326,away,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,27.0,22.0,1.0,1.0,5.0,7.0,17.0,20.0,,1.0,,,,,90.0,36.0,6.8,5.0,0.0671361,1,,,,3.0,4.0,5.0,6.0,,,2.0,,,,,1.0,,,,1.0,1.0,0.0968,,,,1.0,1.0,,,,,,,,,,,,,,
10388326,away,SC Freiburg,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8489,M,355088,EUR,864259200,M,22,22,True,27.0,18.0,2.0,1.0,6.0,7.0,13.0,23.0,1.0,4.0,,,,,58.0,46.0,7.0,15.0,0.106272,2,,,,,,3.0,6.0,,,1.0,,,,,2.0,2.0,1.0,1.0,,,0.1095,,3.0,1.0,3.0,2.0,1.0,,,,,,rolandsallai,,,,,,2.0,1.0
10388326,away,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,33,33,True,33.0,29.0,3.0,2.0,17.0,18.0,12.0,17.0,,3.0,,,,,45.0,40.0,6.7,7.0,0.0718222,0,,,,1.0,,3.0,3.0,,,1.0,,1.0,,,,2.0,2.0,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,
10388326,away,SC Freiburg,Kenneth Schmidt,kenneth-schmidt,K. Schmidt,D,4,186,130,M,1063364,EUR,1023062400,D,35,35,True,42.0,37.0,6.0,2.0,21.0,21.0,16.0,21.0,,2.0,,,,,37.0,45.0,6.5,5.0,0.00569419,0,,Kenneth Schmidt,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388326,away,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,True,5.0,2.0,,,,,2.0,5.0,,,,,,,37.0,11.0,6.3,7.0,0.00376036,0,,,,5.0,2.0,8.0,2.0,,,1.0,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,
10388326,away,SC Freiburg,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,29,29,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,8.0,4.0,6.5,2.0,0.000658405,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10388326,away,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388326,away,SC Freiburg,Kimberly Ezekwem,kimberly-ezekwem,K. Ezekwem,D,,187,42,M,1064671,EUR,992908800,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388326,away,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388326,away,SC Freiburg,Nils Petersen,nils-petersen,N. Petersen,F,,188,136,,20826,EUR,597369600,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
