match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId
14109712,home,Kocaelispor,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190.0,1064,M,123917,EUR,687830400,F,19,19,False,13.0,10.0,,,1.0,4.0,7.0,6.0,6.0,,,2.0,1.0,,,,72.0,22.0,6.1,8.0,0.010267,,1,,-0.1,0.01,-0.06,,,,,3.0,5.0,,,,,2.0,1.0,,,,3.0,,,,1.0,,1.0,,1.0,0.022,0.0462,-0.07,,,
14109712,home,Kocaelispor,Show,,,show,Show,M,14,180.0,737,M,933115,EUR,920678400,M,14,14,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,,1.0,,,,,,18.0,8.0,6.5,3.0,0.0008644,,0,,-0.01,0.02,-0.01,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
14109712,home,Kocaelispor,Can Keleş,,,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800,F,70,70,True,,,,,0.0,,,,,,2.0,2.0,,,,,18.0,8.0,6.5,2.0,,,1,,,0.0,0.24,,,,,,3.0,,1.0,,,1.0,,,,,,2.0,2.0,2.0,,,,,,0.0702,,0.02,,1.0,
14109712,home,Kocaelispor,Oleksandr Syrota,,,oleksandr-syrota,O. Syrota,D,34,193.0,158,M,976367,EUR,960681600,D,34,34,True,1.0,,,,0.0,,,,1.0,1.0,2.0,,,,,,11.0,2.0,6.8,1.0,,,0,,-0.01,,0.14,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14109712,home,Kocaelispor,Darko Churlinov,,,darko-churlinov,D. Churlinov,M,17,180.0,491,M,876345,EUR,963273600,F,17,17,True,1.0,,1.0,,0.0,,,,1.0,,,2.0,,,,,1.0,3.0,,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,home,Kocaelispor,Gökhan Değirmenci,,,gokhan-degirmenci,G. Değirmenci,G,35,184.0,46,M,60317,EUR,606441600,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,home,Kocaelispor,Muharrem Cinan,,,muharrem-cinan,M. Cinan,D,3,179.0,33,M,957582,EUR,895017600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,home,Kocaelispor,Joseph Nonge,Joseph Nonge Boende,,joseph-nonge-boende,J. Nonge,M,98,184.0,698,M,1149138,EUR,1116115200,M,98,98,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,home,Kocaelispor,Samet Yalçın,,,samet-yalcin,S. Yalçın,M,23,180.0,46,M,789102,EUR,762652800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,home,Kocaelispor,Ahmet Sağat,,,ahmet-sagat,A. Sağat,F,11,187.0,51,M,815131,EUR,833155200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,home,Kocaelispor,Furkan Gedik,,,furkan-gedik,F. Gedik,F,18,,41,M,1129463,EUR,1026432000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,away,Galatasaray,Uğurcan Çakır,,,ugurcan-cakir,U. Çakır,G,1,192.0,4886,M,754330,EUR,828662400,G,1,1,False,36.0,31.0,9.0,4.0,0.0,29.0,29.0,2.0,7.0,,1.0,,8.0,1.0,2.0,,90.0,45.0,6.6,5.0,0.00067079,0.2187,0,-0.4113,0.07,0.02,-0.04,-0.28,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
14109712,away,Galatasaray,Wilfried Singo,,,wilfried-singo,W. Singo,D,90,190.0,12176,M,978285,EUR,977702400,D,90,90,False,20.0,18.0,2.0,1.0,0.0,9.0,9.0,9.0,11.0,1.0,2.0,1.0,2.0,,,,45.0,28.0,6.4,5.0,0.00631327,,0,,-0.04,0.0,-0.17,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,stephane_singo
14109712,away,Galatasaray,Davinson Sánchez,,,davinson-sanchez,D. Sánchez,D,6,187.0,12299,M,566102,EUR,834537600,D,6,6,False,57.0,51.0,6.0,3.0,0.0,28.0,30.0,23.0,27.0,3.0,5.0,3.0,2.0,,,,89.0,72.0,6.9,10.0,0.082772,,1,,0.26,0.13,-0.14,,,,,2.0,3.0,,,,2.0,,,1.0,,,3.0,,,,1.0,1.0,,,,0.0204,,-0.2,,,DAVINSON
14109712,away,Galatasaray,Abdülkerim Bardakcı,,,abdulkerim-bardakci,A. Bardakcı,D,42,185.0,6104,M,178963,EUR,778896000,D,42,42,False,74.0,61.0,12.0,5.0,0.0,30.0,32.0,31.0,42.0,3.0,4.0,,4.0,,,,90.0,86.0,6.7,18.0,0.0571707,,1,,0.25,0.25,-0.22,,,5.0,1.0,1.0,3.0,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,0.0758,,-0.08,,1.0,abdulkerimbard1
14109712,away,Galatasaray,Ismail Jakobs,,,ismail-jakobs,I. Jakobs,D,4,184.0,7106,M,897291,EUR,934848000,D,4,4,False,40.0,27.0,6.0,3.0,0.0,12.0,18.0,15.0,22.0,5.0,9.0,7.0,4.0,,,,64.0,64.0,6.9,19.0,0.0107743,,0,,-0.02,0.11,-0.08,,,2.0,,3.0,4.0,,,3.0,,1.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,ismaijakobs
14109712,away,Galatasaray,Mario Lemina,,,mario-lemina,M. Lemina,M,99,184.0,8827,M,307284,EUR,746841600,M,99,99,False,58.0,53.0,5.0,2.0,0.0,17.0,18.0,36.0,40.0,,2.0,,,,,,90.0,65.0,6.8,7.0,0.0977853,,0,,0.32,0.09,-0.08,,,1.0,1.0,,3.0,,1.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,
14109712,away,Galatasaray,Lucas Torreira,,,lucas-torreira,L. Torreira,M,34,168.0,8760,M,754794,EUR,823996800,M,34,34,False,43.0,36.0,7.0,3.0,0.0,21.0,24.0,15.0,19.0,1.0,5.0,2.0,2.0,,,,64.0,56.0,6.7,8.0,0.0416066,,1,,0.15,-0.12,-0.13,,,1.0,1.0,1.0,4.0,,1.0,3.0,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,,,,0.0263,,0.01,,,ltorreira34
14109712,away,Galatasaray,Leroy Sané,,,leroy-sane,L. Sané,M,10,184.0,41260,M,293519,EUR,821318400,M,10,10,False,45.0,37.0,1.0,,0.0,11.0,11.0,26.0,34.0,,5.0,,3.0,,,,90.0,64.0,6.6,17.0,0.0652801,,2,,-0.25,0.34,-0.05,,,6.0,2.0,,4.0,,,3.0,2.0,2.0,,,3.0,,3.0,1.0,1.0,,,1.0,,,,0.0438,,-0.16,,1.0,LeroySane
14109712,away,Galatasaray,Mauro Icardi,,,mauro-icardi,M. Icardi,F,9,181.0,38623,M,233114,EUR,730080000,M,9,9,False,21.0,17.0,2.0,,0.0,7.0,8.0,10.0,13.0,3.0,4.0,1.0,2.0,,,,90.0,31.0,6.2,7.0,0.0140149,,3,,-0.17,0.04,-0.06,,True,,,4.0,4.0,,,,1.0,,,,,,3.0,,,,,2.0,,,,0.0723,,-0.47,,1.0,MauroIcardi
14109712,away,Galatasaray,Barış Alper Yılmaz,,,baris-alper-yilmaz,B. A. Yılmaz,M,53,186.0,13210,M,904096,EUR,959040000,M,53,53,False,26.0,22.0,1.0,,0.0,8.0,8.0,14.0,18.0,2.0,4.0,1.0,5.0,,,,90.0,42.0,6.1,12.0,0.248046,,1,,-0.16,0.23,-0.06,,,4.0,2.0,3.0,8.0,,,,2.0,2.0,1.0,,,,2.0,3.0,,,,,1.0,,,0.1794,0.0802,-0.27,,,barisalperyilmaz
14109712,away,Galatasaray,Victor Osimhen,,,victor-osimhen,V. Osimhen,F,45,186.0,229308,M,822471,EUR,914889600,F,45,45,False,12.0,9.0,,,0.0,3.0,3.0,6.0,9.0,3.0,6.0,,2.0,,,,90.0,25.0,6.3,8.0,0.115877,,2,,-0.85,0.35,-0.04,,,,,1.0,4.0,,,,3.0,3.0,1.0,,,,4.0,,,,,,2.0,,1.0,0.1805,0.7153,-0.23,,,Osimhen9
14109712,away,Galatasaray,Roland Sallai,,,roland-sallai,R. Sallai,F,7,182.0,8501,M,355088,EUR,864259200,F,7,7,True,29.0,24.0,8.0,5.0,0.0,8.0,8.0,16.0,21.0,,3.0,,1.0,,,,45.0,48.0,7.0,11.0,0.145161,,0,,0.11,0.17,0.13,,,5.0,1.0,,2.0,,,2.0,,1.0,2.0,,2.0,,,,2.0,1.0,,,,,,,,,,,rolandsallai
14109712,away,Galatasaray,Eren Elmalı,,,eren-elmali,E. Elmalı,D,17,180.0,4102,M,981483,EUR,962928000,D,17,17,True,20.0,19.0,2.0,2.0,0.0,7.0,7.0,12.0,13.0,,2.0,,2.0,,,,26.0,32.0,6.7,4.0,0.0509956,,0,,0.08,0.01,0.15,,,3.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,
14109712,away,Galatasaray,Gabriel Sara,,,gabriel-sara,G. Sara,M,8,178.0,11687,M,913593,EUR,930355200,M,8,8,True,17.0,15.0,1.0,,0.0,1.0,1.0,14.0,16.0,,2.0,,2.0,,,,26.0,27.0,6.8,7.0,0.103223,,1,,0.02,0.1,0.14,,,6.0,2.0,1.0,1.0,,,2.0,,,2.0,,2.0,,1.0,,,,,1.0,,,1.0,0.0495,,-0.18,,,gabrielsara
14109712,away,Galatasaray,Kaan Ayhan,,,kaan-ayhan,K. Ayhan,D,23,185.0,4087,M,138152,EUR,784425600,D,23,23,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,1.0,2.0,,,,,,11.0,8.0,6.8,,0.00363988,,0,,0.02,-0.12,0.17,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14109712,away,Galatasaray,Günay Güvenç,,,gunay-guvenc,G. Güvenç,G,19,187.0,2987,M,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,away,Galatasaray,Arda Ünyay,,,arda-unyay,A. Ünyay,D,91,187.0,1954,M,1464636,EUR,1169078400,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,away,Galatasaray,Metehan Baltacı,,,metehan-baltaci,M. Baltacı,D,3,189.0,2121,M,997155,EUR,1036281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,away,Galatasaray,Berkan Kutlu,,,berkan-kutlu,B. Kutlu,M,18,186.0,2127,M,992912,EUR,885686400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,away,Galatasaray,Ahmed Kutucu,,,ahmed-kutucu,A. Kutucu,M,21,181.0,3238,M,906049,EUR,951868800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109712,away,Galatasaray,Yusuf Demir,,,yusuf-demir,Y. Demir,F,,173.0,4507,M,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yusufdemir.10
