match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_fouls,captain,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_keyPass,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,player_sofascoreId,stat_errorLeadToAShot,stat_goodHighClaim
13472618,home,Ceará,Pedro Raul,,,pedro-raul,P. Raul,F,18,191.0,7083,M,866911,EUR,847152000,F,9,9,False,12.0,7.0,1.0,,0.0,3.0,5.0,4.0,7.0,2.0,2.0,,,85.0,24.0,6.7,10.0,0.00435253,61.357857654145,8.0,19.74,12.39,2,,,6.0,3.0,8.0,5.0,,1.0,3.0,2.0,,1.0,,,,,,0.0589,,,,,,,,,2.0,,,,,
13472618,home,Ceará,Paulo Baya,,,paulo-baya,P. Baya,F,7,184.0,621,M,1174206,EUR,932947200,F,17,17,True,8.0,4.0,2.0,,0.0,,1.0,4.0,7.0,,2.0,,,25.0,13.0,6.5,8.0,0.00331551,36.061320896254,4.0,7.56,12.495,0,,3.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
13472618,home,Ceará,Vina,,,vina,Vina,M,29,177.0,1454,M,1101714,EUR,671673600,M,29,29,True,9.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,7.0,,1.0,,,17.0,11.0,6.7,1.0,0.00492311,16.326682163589,2.0,6.51,6.195,0,,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
13472618,home,Ceará,Fernando Sobral,,,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,True,6.0,6.0,2.0,2.0,0.0,1.0,1.0,5.0,5.0,,1.0,,,11.0,8.0,6.7,1.0,0.00552144,19.065005641111,3.0,5.46,7.14,1,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,0.064,,,,,,,,,1.0,,,,,
13472618,home,Ceará,Richardson,,,richardson,Richardson,M,26,173.0,291,M,870758,EUR,682387200,M,26,26,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,,,,,11.0,6.0,6.6,1.0,0.00184686,13.831334317411,1.0,13.335,13.335,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,home,Ceará,Aylon,,,aylon,Aylon,F,11,180.0,434,M,364528,EUR,702604800,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,11.0,3.0,6.5,2.0,0.00023626,19.077685499033,1.0,13.65,13.65,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13472618,home,Ceará,Richard,,,richard,Richard,G,1,186.0,342,M,883906,EUR,667785600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,home,Ceará,Éder,,,eder-ferreira,Éder,D,33,184.0,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,home,Ceará,Nicolas,,,nicolas,Nicolas,D,30,180.0,238,M,841336,EUR,856742400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,home,Ceará,Rafael Ramos,,,rafael-ramos,Rafael Ramos,D,2,171.0,559,M,788195,EUR,789609600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,home,Ceará,Marllon,,,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,home,Ceará,Lourenço,,,lourenco,Lourenço,M,97,169.0,376,M,879871,EUR,873590400,M,97,97,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,home,Ceará,Lucca,Lucca,,lucca,L. Holanda,F,99,180.0,616,M,1199435,EUR,1049241600,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,away,Cruzeiro,Cássio,,,cassio,Cássio,G,1,195.0,4592,M,27756,EUR,549936000,G,1,1,False,17.0,13.0,8.0,4.0,0.0,9.0,12.0,4.0,5.0,1.0,7.0,2.0,2.0,90.0,26.0,6.3,4.0,0.00106956,8.3399043517943,2.0,2.94,3.045,0,-0.2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rcassio12,2.0,1.0
13472618,away,Cruzeiro,William,,,william,William,D,12,176.0,2476,M,604274,EUR,796867200,D,12,12,False,35.0,22.0,4.0,1.0,0.0,6.0,9.0,16.0,26.0,1.0,2.0,,,90.0,66.0,6.5,29.0,0.039781,94.578799224122,9.0,-31.29,5.04,0,,10.0,,1.0,5.0,4.0,1.0,4.0,2.0,,1.0,,,,2.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,
13472618,away,Cruzeiro,Fabrício Bruno,,,fabricio-bruno,F. Bruno,D,15,192.0,6526,M,840220,EUR,824083200,D,15,15,False,55.0,50.0,7.0,6.0,0.0,27.0,29.0,23.0,26.0,4.0,3.0,,,90.0,62.0,7.1,5.0,0.0282974,207.74699267193,24.0,-124.005,15.54,0,,,,3.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,fabriciobruno96,,
13472618,away,Cruzeiro,Lucas Villalba,,,lucas-villalba,L. Villalba,D,25,177.0,1898,M,260077,EUR,777254400,D,25,25,False,45.0,41.0,5.0,2.0,0.0,23.0,26.0,18.0,19.0,8.0,2.0,,,90.0,61.0,7.1,5.0,0.0309086,194.45264165748,24.0,-152.25,0.94499999999999,0,,1.0,1.0,3.0,4.0,6.0,,,,1.0,1.0,3.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,
13472618,away,Cruzeiro,Kaiki,Kaiki,,kaiki,Kaiki,D,6,172.0,2601,M,1112484,EUR,1047081600,D,6,6,False,24.0,21.0,,,0.0,8.0,8.0,13.0,16.0,4.0,1.0,,,90.0,44.0,6.6,11.0,0.0761167,93.31190904366,9.0,-81.585,4.62,0,,3.0,3.0,2.0,4.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,
13472618,away,Cruzeiro,Walace,,,walace,Walace,M,5,188.0,1459,M,553686,EUR,796953600,M,5,5,False,57.0,53.0,2.0,1.0,0.0,22.0,25.0,31.0,32.0,,5.0,,,89.0,64.0,6.7,5.0,0.0346171,188.65617849779,23.0,-54.705,18.69,2,,,1.0,1.0,3.0,2.0,,,,,,2.0,,,1.0,,,0.0467,,,1.0,,,1.0,,,1.0,,,,,
13472618,away,Cruzeiro,Lucas Silva,,,lucas-silva,L. Silva,M,16,182.0,2401,M,245159,EUR,729820800,M,16,16,False,65.0,59.0,5.0,3.0,0.0,18.0,18.0,41.0,47.0,,5.0,,,80.0,70.0,7.0,7.0,0.0867963,314.44922184371,29.0,-169.575,4.515,0,,,1.0,,4.0,1.0,1.0,1.0,,,,2.0,True,,,,,,,,,,1.0,2.0,1.0,,,,,,,
13472618,away,Cruzeiro,Christian,,,christian,Christian,M,88,178.0,1761,M,981733,EUR,977184000,M,88,88,False,25.0,21.0,2.0,,0.0,3.0,5.0,18.0,20.0,1.0,1.0,,,80.0,35.0,6.8,6.0,0.0335574,33.946143390324,5.0,-9.345,8.295,1,,,3.0,,5.0,3.0,,1.0,1.0,,,,,,3.0,2.0,,0.086,,1.0,,,,,,,1.0,1.0,,,,
13472618,away,Cruzeiro,Matheus Pereira,,,matheus-pereira,M. Pereira,M,10,175.0,14140,M,377238,EUR,831254400,M,10,10,False,54.0,45.0,1.0,1.0,0.0,6.0,7.0,39.0,47.0,,3.0,,,90.0,80.0,7.5,20.0,0.167377,209.69440530225,24.0,-93.975,9.555,3,,6.0,,1.0,4.0,9.0,1.0,3.0,2.0,4.0,,1.0,,1.0,2.0,1.0,,0.288,0.1833,1.0,1.0,,,2.0,2.0,,1.0,,1.0,matheus_pereira,,
13472618,away,Cruzeiro,Keny Arroyo,Keny Arroyo,,arroyo-keny,K. Arroyo,M,99,176.0,6018,M,1482431,EUR,1139875200,M,99,99,False,19.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,13.0,1.0,4.0,,,42.0,34.0,6.9,7.0,0.0205324,63.330260310434,8.0,-12.6,10.29,0,,2.0,2.0,2.0,4.0,7.0,,4.0,1.0,2.0,,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,
13472618,away,Cruzeiro,Gabriel Barbosa,,,gabriel-barbosa,G. Barbosa,F,9,178.0,36944,M,358554,EUR,841363200,F,9,9,False,14.0,14.0,,,0.0,2.0,2.0,12.0,12.0,,1.0,,,80.0,23.0,7.0,2.0,0.108119,36.500389295424,4.0,10.08,7.245,4,,,,,1.0,3.0,,1.0,1.0,3.0,,,,1.0,,,,0.2637,0.0359,,2.0,,,1.0,,,1.0,2.0,,Gabigol,,
13472618,away,Cruzeiro,Luis Sinisterra,,,luis-sinisterra,L. Sinisterra,F,17,176.0,6578,M,836070,EUR,929577600,F,17,17,True,16.0,16.0,,,0.0,4.0,4.0,12.0,12.0,,4.0,,,48.0,27.0,7.1,2.0,0.315475,103.72519846375,9.0,2.31,31.395,1,,,1.0,,4.0,3.0,,2.0,,,1.0,2.0,,1.0,2.0,,,0.0525,0.3304,,,,,1.0,1.0,,,,,Sinisterra29,,
13472618,away,Cruzeiro,Japa,,,joao-wellington-japa,Japa,M,77,177.0,1249,M,1459623,EUR,1073001600,M,77,77,True,,,,,0.0,,,,,,,,,10.0,4.0,6.3,1.0,,,,,,1,,,,,3.0,,,,1.0,,,3.0,,,,,,0.0935,,1.0,1.0,,,,,,,,,,,
13472618,away,Cruzeiro,Eduardo,,,eduardo,Eduardo,M,21,184.0,1737,M,76507,EUR,624585600,M,21,21,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,2.0,,,10.0,7.0,6.7,,0.00272404,43.558977188189,2.0,-29.085,1.47,1,,,,,,1.0,,,,,,,,,1.0,,,0.0536,,,,,,,,,1.0,,,,,
13472618,away,Cruzeiro,Yannick Bolasie,,,yannick-bolasie,Y. Bolasie,F,11,185.0,3708,M,46620,EUR,611971200,F,11,11,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,1.0,1.0,,,10.0,11.0,6.8,4.0,0.00872218,3.0296747350169,1.0,-1.785,-1.785,0,,,,3.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,
13472618,away,Cruzeiro,Matheus Henrique,,,matheus-henrique,M. Henrique,M,8,175.0,2964,M,912786,EUR,882489600,M,8,8,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,1.0,3.0,,1.0,0.00062397,14.741945054843,1.0,-1.26,-1.26,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13472618,away,Cruzeiro,Léo Aragão,Leonardo,,leo-aragao,L. Aragão,G,41,192.0,775,M,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,away,Cruzeiro,Kauã Prates,,,kaua-prates-de-almeida,K. Prates,D,36,182.0,1703,M,1887796,EUR,1218412800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,away,Cruzeiro,Jonathan Jesus,,,jonathan,J. Jesus,D,34,187.0,1356,M,1498670,EUR,1085616000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,away,Cruzeiro,Fagner,,,fagner,Fagner,D,23,168.0,3781,M,25554,EUR,613526400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fagner,,
13472618,away,Cruzeiro,Kauã Moraes,,,kaua-moraes,K. Moraes,D,2,178.0,668,M,2057367,EUR,1159488000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,away,Cruzeiro,Rayan Lelis,Rayan,Lelis,rayan-passaglia-lelis,R. Lelis,M,57,,317,M,1831101,EUR,1169164800,F,57,57,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472618,away,Cruzeiro,Ryan Guilherme,Ryan,,ryan,Ryan,M,8,185.0,555,M,1105850,EUR,1039219200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
