match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_errorLeadToAShot,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10388380,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,False,,31.0,26.0,3.0,3.0,9.0,9.0,17.0,23.0,,1.0,,3.0,,,,81.0,39.0,6.8,9.0,0.0283,0.0,0.0246981,1,,1.0,4.0,,3.0,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,andrejkramaric,,,
10388380,home,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,1128638,EUR,1081468800,M,35,35,True,,12.0,10.0,1.0,,2.0,2.0,8.0,11.0,,1.0,,3.0,,,,26.0,20.0,6.3,7.0,0.0,0.0,0.070823,0,,1.0,6.0,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,,
10388380,home,TSG Hoffenheim,Munas Dabbur,munas-dabbur,M. Dabbur,F,19,182,608,M,114379,EUR,705801600,F,10,10,True,,10.0,10.0,,,2.0,2.0,8.0,8.0,,,,2.0,,,,26.0,14.0,6.5,1.0,0.0,0.0,0.0691447,0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388380,home,TSG Hoffenheim,Sebastian Rudy,sebastian-rudy,S. Rudy,M,16,180,207,,35680,EUR,636163200,M,16,16,True,,3.0,2.0,,,1.0,2.0,1.0,2.0,,,2.0,,,,,9.0,9.0,6.4,4.0,0.0,0.0,0.00034016,0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
10388380,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388380,home,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388380,home,TSG Hoffenheim,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2180,M,989841,EUR,1015027200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Eduardo,Quaresma,,,,,,,,,,,
10388380,home,TSG Hoffenheim,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388380,home,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388380,home,TSG Hoffenheim,Fisnik Asllani,fisnik-asllani,F. Asllani,F,11,186,3700,M,1010117,EUR,1028764800,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388380,away,SC Freiburg,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,26,26,False,,36.0,28.0,16.0,8.0,23.0,23.0,5.0,13.0,,,,6.0,3.0,3.0,,90.0,41.0,7.6,8.0,0.0,0.0,0.00373271,0,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
10388380,away,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,,36.0,21.0,2.0,2.0,9.0,12.0,12.0,24.0,,2.0,1.0,5.0,,,,90.0,58.0,6.9,21.0,0.0405,0.0,0.0203162,1,,,2.0,,,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388380,away,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,,68.0,59.0,11.0,9.0,40.0,43.0,19.0,25.0,4.0,7.0,4.0,11.0,,,,90.0,81.0,7.9,10.0,0.0703,0.0362,0.0924691,1,,,1.0,1.0,,,,,3.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,
10388380,away,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,,62.0,53.0,9.0,5.0,44.0,48.0,9.0,14.0,1.0,5.0,3.0,7.0,,,,90.0,75.0,7.1,10.0,0.0,0.0,0.00328106,0,,1.0,3.0,2.0,,,,,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,
10388380,away,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,True,39.0,34.0,5.0,4.0,8.0,10.0,28.0,38.0,,1.0,1.0,4.0,,,,90.0,59.0,7.1,12.0,0.1248,0.0,0.183323,2,,1.0,4.0,3.0,,,,1.0,,1.0,1.0,,,,,,3.0,,,9.0,2.0,,1.0,,,,,,,
10388380,away,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,,48.0,39.0,1.0,,15.0,17.0,24.0,31.0,1.0,3.0,,8.0,,,,90.0,58.0,7.0,10.0,0.0827,0.0,0.0471748,1,,1.0,6.0,1.0,1.0,,,1.0,3.0,2.0,2.0,,3.0,,,,2.0,,,,,,,,,,,,,
10388380,away,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,,66.0,59.0,4.0,3.0,32.0,34.0,27.0,32.0,1.0,5.0,2.0,6.0,,,,90.0,82.0,7.6,8.0,0.0727,0.0,0.0420728,1,,,3.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,
10388380,away,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,,28.0,23.0,2.0,1.0,6.0,7.0,17.0,21.0,,6.0,,3.0,,,,78.0,46.0,7.1,11.0,0.233,0.1264,0.207752,2,,,3.0,1.0,1.0,4.0,3.0,,1.0,2.0,1.0,3.0,,,1.0,,2.0,,,,,1.0,1.0,,,1.0,doanritsu,,,
10388380,away,SC Freiburg,Daniel-Kofi Kyereh,daniel-kofi-kyereh,D. Kyereh,M,11,179,1988,M,569684,EUR,826243200,M,11,11,False,,25.0,19.0,1.0,,5.0,5.0,14.0,20.0,,8.0,,3.0,,,,78.0,51.0,6.6,17.0,0.0754,0.0,0.0922944,2,,1.0,7.0,,5.0,2.0,1.0,2.0,,3.0,3.0,4.0,,,4.0,,1.0,,,,,,,,,,,,,
10388380,away,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,,44.0,37.0,7.0,2.0,9.0,10.0,28.0,37.0,,,,2.0,,,,78.0,53.0,6.8,14.0,0.0327,0.0471,0.167291,1,,1.0,1.0,,,,,,,,,3.0,,,,,1.0,,,3.0,,1.0,,,,,,,,
10388380,away,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,False,,17.0,10.0,1.0,,2.0,3.0,8.0,15.0,5.0,11.0,2.0,4.0,,,,85.0,36.0,7.2,12.0,0.2979,0.0959,0.0112121,3,,6.0,7.0,,,1.0,1.0,1.0,,,,4.0,1.0,,5.0,,,,,1.0,,1.0,1.0,,,1.0,,,,
10388380,away,SC Freiburg,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,29,29,True,,4.0,2.0,,,,,2.0,5.0,,,,,,,,12.0,6.0,6.4,4.0,0.0,0.0,0.0111114,0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10388380,away,SC Freiburg,Kevin Schade,kevin-schade,K. Schade,M,7,183,3202,M,1006387,EUR,1006819200,F,20,20,True,,4.0,2.0,,,,,2.0,5.0,3.0,4.0,1.0,,,,,12.0,8.0,6.7,4.0,0.0,0.0,0.0093795,0,,2.0,3.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,
10388380,away,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,F,33,33,True,,3.0,1.0,1.0,,,,1.0,4.0,,4.0,,,,,,12.0,9.0,6.8,3.0,0.0,0.0,0.00126318,0,,,1.0,1.0,,1.0,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,
10388380,away,SC Freiburg,Nils Petersen,nils-petersen,N. Petersen,F,,188,136,,20826,EUR,597369600,F,18,18,True,,1.0,,,,,,,1.0,,,,,,,,9.0,2.0,6.4,2.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388380,away,SC Freiburg,Benjamin Uphoff,benjamin-uphoff,B. Uphoff,G,1,192,41,M,164959,EUR,744768000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388380,away,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,63,M,71952,EUR,666316800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388380,away,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388380,away,SC Freiburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388380,away,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
