match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAShot,stat_errorLeadToAGoal
11396227,home,FC Bayern München,Daniel Peretz,,,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396227,home,FC Bayern München,Min-jae Kim,,,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,kiminjae3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396227,home,FC Bayern München,Eric Maxim Choupo-Moting,,,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,21626,EUR,606614400,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,Choupo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396227,home,FC Bayern München,Bryan Zaragoza,,,bryan-zaragoza,B. Zaragoza,F,97,165,5438,M,1084730,EUR,999993600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,bryanzaragoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396227,away,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,29.0,23.0,10.0,4.0,23.0,24.0,5.0,,,1.0,6.0,,4.0,4.0,1.0,,,90.0,37.0,7.3,6.0,6.455e-05,0,0.7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396227,away,1. FC Köln,Jan Thielmann,,,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,D,29,29,False,21.0,11.0,7.0,2.0,5.0,10.0,13.0,1.0,4.0,3.0,4.0,,,,,,,76.0,41.0,6.5,14.0,0.00977891,0,,,,6.0,2.0,,2.0,1.0,1.0,,2.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
11396227,away,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,24.0,19.0,7.0,3.0,12.0,13.0,11.0,,2.0,8.0,5.0,,,,,,,90.0,42.0,6.9,6.0,0.00621024,0,,,,7.0,,,,,,,2.0,2.0,,1.0,,,5.0,,,,,,,,,,,,,,,
11396227,away,1. FC Köln,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,45.0,40.0,8.0,5.0,29.0,30.0,15.0,2.0,2.0,3.0,2.0,,,,,,,90.0,56.0,7.0,5.0,0.00466626,1,,,,11.0,,,2.0,,,,,,,,,1.0,3.0,,0.0716,,1.0,,1.0,,,,,1.0,,,,
11396227,away,1. FC Köln,Max Finkgräfe,Max Finkgräfe,,finkgrafe-max,M. Finkgräfe,D,35,183,310,M,1146250,EUR,1080345600,D,35,35,False,26.0,21.0,7.0,4.0,12.0,14.0,18.0,,5.0,1.0,7.0,,,,,,,90.0,53.0,7.2,17.0,0.262847,0,,,,11.0,6.0,2.0,4.0,1.0,,2.0,4.0,4.0,1.0,2.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,
11396227,away,1. FC Köln,Faride Alidou,,,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,M,40,40,False,10.0,8.0,2.0,1.0,2.0,3.0,9.0,,1.0,,3.0,,,,,,,76.0,26.0,6.1,13.0,0.00683552,2,,,,6.0,2.0,,9.0,5.0,,,,,1.0,1.0,2.0,,,2.0,0.2082,,2.0,1.0,1.0,2.0,,,,,1.0,,,
11396227,away,1. FC Köln,Dejan Ljubičić,,,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,869883,EUR,876268800,M,7,7,False,25.0,21.0,1.0,1.0,11.0,12.0,16.0,,2.0,2.0,6.0,,,,,,,90.0,33.0,6.7,7.0,0.129672,0,,,,11.0,3.0,1.0,4.0,,,1.0,2.0,,,3.0,,,,1.0,,,2.0,,2.0,,,,,,,,,
11396227,away,1. FC Köln,Jacob Christensen,,,jacob-christensen,J. Christensen,M,14,180,165,M,918438,EUR,993427200,M,22,22,False,26.0,23.0,3.0,2.0,12.0,13.0,14.0,,6.0,2.0,4.0,,,,,,,90.0,44.0,7.0,6.0,0.0116328,0,,,,11.0,1.0,,3.0,,,,6.0,5.0,,,,,2.0,2.0,,,2.0,,1.0,,,,,,,,,
11396227,away,1. FC Köln,Florian Kainz,,,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,15.0,13.0,1.0,1.0,8.0,9.0,8.0,,2.0,1.0,3.0,,,,,,,54.0,27.0,7.0,6.0,0.00404127,2,,,,5.0,2.0,,5.0,2.0,1.0,,1.0,1.0,,,1.0,,,1.0,0.06,2.0,1.0,,1.0,,1.0,,True,,,,,
11396227,away,1. FC Köln,Sargis Adamyan,,,sargis-adamyan,S. Adamyan,F,22,184,434,M,129927,EUR,738115200,F,23,23,False,11.0,11.0,2.0,2.0,3.0,3.0,8.0,,2.0,,,,,,,,,67.0,21.0,6.3,5.0,0.0138401,2,,,,8.0,,,12.0,,,,2.0,1.0,,,,,,2.0,0.3144,4.0,,3.0,6.0,1.0,1.0,,,1.0,,,,
11396227,away,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,F,37,37,False,15.0,14.0,,,5.0,6.0,10.0,,3.0,,1.0,,,,,,,67.0,24.0,6.5,6.0,0.011319,1,,,,9.0,1.0,,3.0,1.0,,,2.0,1.0,1.0,,,,,3.0,0.0162,1.0,,,1.0,,1.0,,,,1.0,,,
11396227,away,1. FC Köln,Luca Waldschmidt,,,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,9,9,True,12.0,12.0,1.0,1.0,5.0,5.0,12.0,1.0,1.0,,2.0,,,,,,,36.0,20.0,6.2,6.0,0.0313427,1,,,,8.0,5.0,1.0,1.0,,,,,,,1.0,,,,2.0,0.1117,,1.0,,,,,,,1.0,,,,1.0
11396227,away,1. FC Köln,Benno Schmitz,,,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,True,13.0,10.0,2.0,1.0,5.0,6.0,10.0,,1.0,1.0,2.0,,,,,,,23.0,24.0,6.7,6.0,0.0124135,1,,,,5.0,3.0,,,,,,1.0,1.0,,,,,1.0,,0.0167,,,,,,1.0,,,,,,,
11396227,away,1. FC Köln,Steffen Tigges,,,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,True,4.0,3.0,,,1.0,1.0,3.0,,1.0,,1.0,,,,,,,23.0,9.0,6.6,2.0,0.00455618,1,,,,2.0,,,5.0,,,,1.0,,,,,,,1.0,0.0805,3.0,1.0,,1.0,,1.0,,,,,,,
11396227,away,1. FC Köln,Dominique Heintz,,,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,True,7.0,7.0,1.0,1.0,6.0,6.0,3.0,,1.0,,,,,,,,,14.0,13.0,6.2,2.0,0.00136939,0,,,,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,
11396227,away,1. FC Köln,Damion Downs,Damion Downs,,downs-damion,D. Downs,F,19,192,879,M,1146091,EUR,1089072000,F,42,42,True,3.0,2.0,,,1.0,2.0,1.0,,,,1.0,,,,,,,14.0,5.0,6.2,3.0,0.00116185,0,,,,1.0,,,3.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
11396227,away,1. FC Köln,Matthias Köbbing,,,matthias-kobbing,M. Köbbing,G,44,196,40,M,840352,EUR,864777600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396227,away,1. FC Köln,Philipp Pentke,,,philipp-pentke,P. Pentke,G,,191,32,M,39918,EUR,483753600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396227,away,1. FC Köln,Leart Paqarada,,,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396227,away,1. FC Köln,Rasmus Carstensen,,,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
