match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_accurateCross,stat_wonContest,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_ownGoals,stat_expectedGoals,captain,stat_shotOffTarget,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAGoal
12583571,home,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192.0,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12583571,home,VfL Wolfsburg,David Odogu,odogu-david,D. Odogu,D,27,190.0,1304,M,1424191,EUR,1149292800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12583571,home,VfL Wolfsburg,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178.0,183,M,886286,EUR,915753600,D,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12583571,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185.0,1186,M,1418624,EUR,1138060800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,Bence Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12583571,home,VfL Wolfsburg,Bennit Bröger,bennit-broger,B. Bröger,F,38,181.0,66,M,1518691,EUR,1151712000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12583571,home,VfL Wolfsburg,Jonathan Akaegbobi,jonathan-akaegbobi,J. Akaegbobi,F,92,,27,M,1516516,EUR,1145923200,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12583571,away,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193.0,36498,M,8959,EUR,512265600,G,1,1,False,59.0,50.0,16.0,7.0,0.0,46.0,49.0,4.0,10.0,,,,10.0,,,,90.0,68.0,6.6,9.0,0.00132522,,0,-0.1646,,,,,,,,,,,,,,,,,MNeuer,,,,,True,,,,,,,,,,1.0,1.0,1.0,1.0,,
12583571,away,FC Bayern München,Sacha Boey,boey-sacha,S. Boey,D,93,178.0,14393,M,980418,EUR,968803200,D,23,23,False,24.0,20.0,1.0,,1.0,8.0,8.0,12.0,18.0,1.0,8.0,1.0,3.0,,,,65.0,49.0,6.4,11.0,0.593487,1.0,0,,,,2.0,6.0,1.0,,6.0,,3.0,,1.0,2.0,,,,3.0,sacha_boey,1.0,,,,,,1.0,,,,,,,,,,,,1.0,
12583571,away,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190.0,15013,M,896569,EUR,848016000,D,3,3,False,76.0,60.0,3.0,1.0,0.0,43.0,49.0,17.0,27.0,4.0,4.0,,2.0,,,,81.0,80.0,5.8,17.0,0.0172982,,0,,,,,4.0,,1.0,,,,,,1.0,2.0,1.0,,,kiminjae3,,,,,,,,,,,,,,,,,,,,1.0
12583571,away,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185.0,14152,M,798583,EUR,909446400,D,2,2,False,117.0,105.0,6.0,4.0,0.0,67.0,73.0,38.0,44.0,4.0,8.0,2.0,5.0,,,,90.0,127.0,7.1,13.0,0.0680004,1.0,1,,,,,3.0,,,1.0,1.0,2.0,1.0,,,3.0,,,1.0,Upamecano,,,,0.0838,,1.0,1.0,,,,,,,,,,,,,
12583571,away,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185.0,29613,M,843665,EUR,973123200,D,19,19,False,40.0,35.0,1.0,,0.0,21.0,23.0,14.0,17.0,,3.0,1.0,4.0,,,,90.0,61.0,6.4,10.0,0.0304686,1.0,0,,,,,3.0,,2.0,1.0,,1.0,,3.0,,1.0,,,1.0,ADavies19,,,,,,,1.0,,,,,,,1.0,,,,,,
12583571,away,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176.0,42486,M,259117,EUR,792201600,M,6,6,False,67.0,60.0,4.0,4.0,0.0,34.0,37.0,27.0,35.0,1.0,3.0,2.0,5.0,,,,90.0,81.0,6.7,12.0,0.0872165,1.0,1,,,,5.0,5.0,,,2.0,,1.0,,,4.0,,,1.0,1.0,Jok_32,,,,0.1569,,,,1.0,1.0,,,0.4679,,,,,,,,
12583571,away,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186.0,10825,M,1142251,EUR,1083542400,M,45,45,False,67.0,64.0,2.0,,0.0,31.0,32.0,34.0,36.0,1.0,6.0,1.0,1.0,,,,90.0,76.0,7.1,3.0,0.0885837,,0,,,,1.0,2.0,,,,,4.0,3.0,,,2.0,1.0,1.0,,alekspavlovic_,,,,,,,1.0,,,,,,,,,,,,,
12583571,away,FC Bayern München,Michael Olise,michael-olise,M. Olise,M,17,184.0,79532,M,978838,EUR,1008115200,M,17,17,False,32.0,25.0,2.0,1.0,0.0,4.0,6.0,23.0,30.0,1.0,5.0,1.0,2.0,,,,75.0,55.0,7.1,16.0,0.47679,5.0,1,,,,4.0,10.0,2.0,2.0,6.0,,,,1.0,1.0,1.0,,2.0,2.0,MOlise,1.0,1.0,,0.0994,,,2.0,,,,,,,,,,,,,
12583571,away,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184.0,116690,M,1010231,EUR,1046217600,M,42,42,False,51.0,42.0,4.0,3.0,0.0,22.0,23.0,20.0,28.0,,11.0,1.0,4.0,,,,90.0,76.0,8.1,14.0,0.119748,1.0,3,,,,,5.0,1.0,,6.0,1.0,3.0,2.0,3.0,2.0,,,,4.0,Bambi,,1.0,,1.0136,,,4.0,,2.0,1.0,1.0,1.1356,,,,,,,,
12583571,away,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176.0,19183,M,187433,EUR,805680000,M,7,7,False,33.0,23.0,1.0,,0.0,9.0,13.0,14.0,21.0,1.0,4.0,1.0,2.0,,,,90.0,51.0,7.9,14.0,0.327623,1.0,6,,,,1.0,4.0,1.0,,4.0,,1.0,1.0,1.0,,1.0,,,2.0,sergegnabry,,1.0,,0.7944,,1.0,,,4.0,,1.0,1.1395,,,,,,,,
12583571,away,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188.0,299741,M,108579,EUR,743817600,F,9,9,False,18.0,15.0,1.0,1.0,1.0,4.0,4.0,11.0,15.0,1.0,2.0,1.0,3.0,,,,90.0,31.0,7.6,8.0,0.104904,2.0,2,,,,1.0,2.0,,,2.0,,,,3.0,,1.0,,,1.0,HurriKane,1.0,1.0,,0.2235,,,,,1.0,,,0.209,,,,,,,,
12583571,away,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186.0,37471,M,35166,EUR,621648000,F,25,25,True,10.0,8.0,,,0.0,7.0,8.0,1.0,2.0,,,,,,,,25.0,14.0,6.4,4.0,0.00548605,,1,,,,,3.0,,2.0,,,,,,1.0,,,,,esmuellert,,1.0,,0.0448,,,,,,,,,,,,,,,,
12583571,away,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178.0,32905,M,280441,EUR,834624000,F,11,11,True,7.0,5.0,,,0.0,4.0,6.0,2.0,2.0,,4.0,1.0,3.0,,,,15.0,15.0,7.0,4.0,0.192863,1.0,0,,,,1.0,2.0,,1.0,1.0,,3.0,2.0,,,1.0,,1.0,1.0,KingComan,,,,,,,,,,,,,,,,,,,,
12583571,away,FC Bayern München,Eric Dier,eric-dier,E. Dier,D,3,191.0,4303,M,146101,EUR,758592000,D,15,15,True,8.0,8.0,,,0.0,7.0,7.0,1.0,1.0,2.0,2.0,1.0,,,,,9.0,10.0,6.7,,0.00047577,,0,,,,,,,,,,,,,,,,,,ericdier,,,,,,,,,,,,,,,,,,,,
12583571,away,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192.0,2973,M,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12583571,away,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170.0,7880,M,246999,EUR,756518400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,raphaelguerreiro14,,,,,,,,,,,,,,,,,,,,
12583571,away,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180.0,7452,M,355492,EUR,864691200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,KonradLaimer,,,,,,,,,,,,,,,,,,,,
12583571,away,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189.0,12148,M,184661,EUR,792028800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,leon_goretzka,,,,,,,,,,,,,,,,,,,,
12583571,away,FC Bayern München,João Palhinha,joao-palhinha,J. Palhinha,M,6,189.0,16482,M,364612,EUR,805248000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Palhinha,,,,,,,,,,,,,,,,,,,,
12583571,away,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183.0,11316,M,1048888,EUR,1114560000,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,m.tel14,,,,,,,,,,,,,,,,,,,,
