match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_wasFouled,stat_challengeLost,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_lastManTackle,stat_goodHighClaim,stat_ownGoals,player_sofascoreId,stat_penaltyWon
11396336,home,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,True,6.0,3.0,,,,1.0,3.0,5.0,2.0,,,,23.0,14.0,7.2,4.0,0.0592761,3,,,2.0,1.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,0.1371,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11396336,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,10.0,4.0,1.0,,1.0,3.0,3.0,7.0,1.0,,,,23.0,16.0,7.0,7.0,0.670468,1,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,0.1368,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,
11396336,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,2.0,2.0,1.0,1.0,,,3.0,5.0,1.0,,,,16.0,11.0,7.0,2.0,0.0640099,0,,3.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11396336,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,True,7.0,3.0,2.0,,2.0,3.0,1.0,5.0,1.0,,,,16.0,13.0,7.2,5.0,0.00354434,0,,1.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,
11396336,home,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,138143,EUR,773452800,F,20,20,True,9.0,8.0,1.0,1.0,,,8.0,10.0,1.0,,,,16.0,14.0,7.0,3.0,0.0497922,1,,1.0,1.0,,3.0,2.0,,,2.0,2.0,,,0.0554,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
11396336,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396336,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396336,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396336,home,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,122578,EUR,713923200,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396336,away,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,46.0,34.0,24.0,12.0,31.0,31.0,3.0,15.0,7.0,1.0,,1.0,90.0,52.0,6.2,12.0,0.00166005,0,-1.5903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11396336,away,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,42.0,30.0,5.0,,17.0,22.0,14.0,23.0,2.0,,,,90.0,65.0,5.9,22.0,0.188565,0,,3.0,4.0,3.0,8.0,3.0,,4.0,,,1.0,2.0,,1.0,,,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,
11396336,away,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,55.0,42.0,10.0,4.0,28.0,31.0,14.0,24.0,3.0,,,,90.0,69.0,6.4,14.0,0.0152163,0,,,3.0,2.0,3.0,3.0,,8.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
11396336,away,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,63,M,71952,EUR,666316800,D,5,5,False,39.0,30.0,11.0,7.0,19.0,22.0,11.0,17.0,1.0,,,,90.0,58.0,7.1,10.0,0.0103468,2,,,4.0,4.0,5.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0824,,,,3.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
11396336,away,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,33.0,27.0,6.0,4.0,13.0,14.0,14.0,20.0,4.0,,,,84.0,49.0,6.8,11.0,0.0199319,0,,1.0,2.0,2.0,3.0,3.0,,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11396336,away,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,41.0,32.0,1.0,,12.0,13.0,20.0,28.0,6.0,,,,90.0,53.0,6.9,9.0,0.0490939,2,,,3.0,3.0,3.0,8.0,,2.0,1.0,,,,0.1648,1.0,True,,1.0,,1.0,1.0,,3.0,,2.0,,,,,,,,,,,,,,
11396336,away,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,44.0,36.0,4.0,1.0,12.0,14.0,24.0,30.0,6.0,,,,90.0,66.0,6.7,13.0,0.0423374,0,,,2.0,3.0,10.0,10.0,,4.0,4.0,3.0,1.0,3.0,,,,4.0,1.0,1.0,1.0,1.0,,4.0,1.0,,,,,,,,,,,,,,,
11396336,away,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,23.0,17.0,4.0,2.0,5.0,8.0,13.0,16.0,6.0,,,,90.0,49.0,7.2,11.0,0.0471143,1,,1.0,2.0,3.0,7.0,15.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0213,1.0,,1.0,,1.0,5.0,2.0,,5.0,,,,,1.0,,,,,,,,,,doanritsu,1.0
11396336,away,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,False,18.0,10.0,2.0,,3.0,4.0,8.0,15.0,3.0,,,,65.0,29.0,7.3,11.0,0.0896452,1,,1.0,1.0,2.0,2.0,4.0,,,2.0,2.0,2.0,1.0,0.0721,1.0,,,,,,,,1.0,,,,,1.0,1.0,,0.1182,,1.0,1.0,1.0,,,,
11396336,away,SC Freiburg,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8489,M,355088,EUR,864259200,M,22,22,False,24.0,17.0,2.0,,11.0,15.0,6.0,16.0,6.0,,,,84.0,43.0,6.4,16.0,0.126662,2,,7.0,1.0,2.0,5.0,5.0,,,,,,3.0,0.1715,,,,,,2.0,,,3.0,,2.0,,,,,,,,,,,,,rolandsallai,
11396336,away,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,35.0,28.0,1.0,1.0,14.0,14.0,14.0,21.0,6.0,,,,90.0,46.0,8.6,9.0,0.047347,3,,,6.0,3.0,7.0,6.0,,,1.0,1.0,1.0,,1.3336,2.0,,1.0,,2.0,,,,2.0,,,,,,3.0,2.0,1.6708,,,,,,,,
11396336,away,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,True,9.0,5.0,1.0,,,3.0,5.0,6.0,1.0,,,,25.0,13.0,6.7,6.0,0.0323297,0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11396336,away,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,2.0,2.0,,,,,2.0,2.0,1.0,,,,14.0,4.0,6.4,1.0,0.00040156,0,,,2.0,,4.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11396336,away,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,3.0,2.0,3.0,2.0,1.0,1.0,2.0,6.0,,,,,14.0,9.0,6.6,4.0,0.0451098,0,,4.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
11396336,away,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396336,away,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396336,away,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
