match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_goalAssist,stat_shotOffTarget,stat_wonTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_accurateCross,stat_hitWoodwork,stat_goals,stat_punches,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
10438157,home,Estoril Praia,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173,359,M,795295,EUR,844905600,F,28,28,False,26.0,19.0,6.0,3.0,10.0,11.0,15.0,8.0,,,,,89.0,49.0,6.9,16.0,0,9.0,,,,7.0,8.0,1.0,6.0,3.0,1.0,,4.0,5.0,1.0,2.0,1.0,,1.0,,,,2.0,1.0,,1.0,,,,,,,
10438157,home,Estoril Praia,Cassiano,,,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,11,11,True,1.0,1.0,,,,,1.0,,,,,,14.0,5.0,7.5,,1,1.0,,1.0,,1.0,2.0,,,,1.0,,,,2.0,,,,,,,,,1.0,1.0,,,,1.0,,,,
10438157,home,Estoril Praia,Edson Mexer,Edson,Mexer,edson-mexer,E. Mexer,D,23,188,625,M,581328,EUR,589680000,D,34,34,True,6.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,,,,,18.0,9.0,6.5,3.0,0,1.0,,1.0,,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
10438157,home,Estoril Praia,Rodrigo Martins,,,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,F,7,7,True,2.0,2.0,,,1.0,1.0,2.0,,,,,,18.0,6.0,6.4,1.0,1,1.0,1.0,,,2.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10438157,home,Estoril Praia,Mor Ndiaye,,,mor-ndiaye,M. Ndiaye,M,19,185,163,M,979225,EUR,974764800,M,25,25,True,,,,,,,,,,,,,9.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438157,home,Estoril Praia,Joao Marques,,,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,M,33,33,True,1.0,1.0,,,,,1.0,1.0,,,,,9.0,2.0,6.5,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438157,home,Estoril Praia,Pedro Silva,,,silva-pedro,P. Silva,G,33,189,23,M,357724,EUR,855792000,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438157,home,Estoril Praia,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,M,78,78,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438157,home,Estoril Praia,Francisco Geraldes,,,francisco-geraldes,F. Geraldes,M,8,175,224,M,314376,EUR,798163200,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438157,home,Estoril Praia,João Carlos,,,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,50,50,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438157,away,FC Arouca,Ignacio de Arruabarrena,,,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,24.0,20.0,9.0,5.0,17.0,18.0,6.0,8.0,,2.0,1.0,1.0,90.0,31.0,6.4,4.0,0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
10438157,away,FC Arouca,Tiago Esgaio,,,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,31.0,22.0,6.0,2.0,12.0,15.0,19.0,3.0,,,,,81.0,53.0,6.3,15.0,1,10.0,3.0,2.0,,5.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,
10438157,away,FC Arouca,João Basso,,,joao-basso,J. Basso,D,13,189,677,M,850955,EUR,853113600,D,13,13,False,59.0,52.0,5.0,2.0,32.0,36.0,23.0,9.0,,,,,90.0,69.0,6.7,8.0,0,20.0,,,1.0,2.0,4.0,,2.0,1.0,4.0,1.0,2.0,,,1.0,,,,True,,,2.0,1.0,,,,,,,,,
10438157,away,FC Arouca,Jerome Opoku,,,opoku-jerome,J. Opoku,D,3,194,1396,M,920514,EUR,908323200,D,3,3,False,46.0,42.0,3.0,3.0,33.0,34.0,12.0,1.0,,,,,90.0,53.0,6.6,4.0,0,9.0,,,1.0,4.0,5.0,1.0,,,1.0,,2.0,,2.0,3.0,,,1.0,,,,2.0,,,,,,,,,,
10438157,away,FC Arouca,Mateus Quaresma,,,mateus-quaresma,M. Quaresma,D,66,181,70,M,874360,EUR,840672000,D,6,6,False,53.0,45.0,2.0,,22.0,25.0,31.0,3.0,,,,,90.0,83.0,6.4,18.0,1,24.0,3.0,,,7.0,4.0,3.0,1.0,1.0,2.0,,3.0,4.0,,3.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,
10438157,away,FC Arouca,Oriol Busquets,,,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,False,42.0,38.0,,,20.0,21.0,21.0,5.0,,,,,75.0,57.0,7.0,5.0,0,18.0,,,,5.0,6.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,
10438157,away,FC Arouca,David Simão,,,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,76.0,67.0,2.0,,38.0,39.0,44.0,8.0,,,,,90.0,95.0,7.5,14.0,1,32.0,7.0,,1.0,4.0,7.0,1.0,1.0,,,,5.0,,1.0,2.0,,1.0,1.0,,,,4.0,1.0,,,3.0,,,,1.0,,
10438157,away,FC Arouca,Antony Alves,Antony,,antony-alves,A. Alves,M,11,178,335,M,1105971,EUR,999907200,M,11,11,False,10.0,9.0,,,6.0,7.0,3.0,,,,,,30.0,14.0,6.3,3.0,1,3.0,,,,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10438157,away,FC Arouca,Alan Ruiz,,,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,56.0,44.0,8.0,4.0,13.0,17.0,43.0,5.0,,,,,90.0,85.0,6.2,22.0,4,34.0,4.0,,1.0,13.0,11.0,4.0,5.0,1.0,,,1.0,1.0,8.0,2.0,3.0,1.0,,,,3.0,1.0,1.0,,,3.0,,,,,,
10438157,away,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,50.0,45.0,,,10.0,11.0,41.0,7.0,,,,,90.0,68.0,6.5,14.0,1,36.0,2.0,1.0,,10.0,3.0,3.0,1.0,,1.0,1.0,2.0,5.0,1.0,4.0,1.0,,,,,1.0,1.0,2.0,,,1.0,,,,,morlayesylla2,
10438157,away,FC Arouca,Rafa Mújica,,,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,12.0,9.0,1.0,1.0,5.0,5.0,7.0,2.0,,,,,90.0,29.0,7.0,10.0,3,4.0,,1.0,2.0,8.0,7.0,,2.0,2.0,,,1.0,4.0,2.0,4.0,3.0,,,,,3.0,1.0,,,,,1.0,,,,,
10438157,away,FC Arouca,Arsénio Nunes,,,arsenio-nunes,A. Nunes,F,12,180,45,M,252087,EUR,620438400,M,8,8,True,31.0,25.0,,,7.0,9.0,25.0,3.0,,,,,60.0,40.0,6.8,9.0,2,19.0,3.0,,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,2.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,
10438157,away,FC Arouca,Yusuf Lawal,,,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,7.0,6.0,1.0,,1.0,2.0,8.0,2.0,,,,,15.0,12.0,6.7,3.0,0,6.0,3.0,,,2.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,
10438157,away,FC Arouca,Bruno Marques,,,bruno-marques,Bruno Marques,F,22,194,113,M,978517,EUR,919641600,F,9,9,True,4.0,3.0,,,1.0,1.0,3.0,1.0,,,,,9.0,7.0,6.4,2.0,2,2.0,,2.0,2.0,3.0,2.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,1.0
10438157,away,FC Arouca,Thiago Rodrigues,Thiago Rodrigues,da Silva,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438157,away,FC Arouca,Bogdan Milovanov,,,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438157,away,FC Arouca,Nino Galović,,,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438157,away,FC Arouca,Yaw Moses,,,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438157,away,FC Arouca,Pedro Moreira,,,pedro-moreira,P. Moreira,M,,182,5,M,61174,EUR,605923200,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438157,away,FC Arouca,Ismaila Soro,,,ismaila-soro,I. Soro,M,19,173,157,M,892808,EUR,894499200,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
