match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_wasFouled,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_wonTackle,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalOffside,player_sofascoreId,stat_ownGoals
11067637,home,Botafogo,Eduardo,,,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,F,33,33,False,19.0,15.0,3.0,3.0,3.0,3.0,12.0,18.0,1.0,1.0,,,,,,,89.0,33.0,6.6,10.0,0.5685,0.7832,0.24628,3,,2.0,,5.0,9.0,2.0,,3.0,,,,,1.0,1.0,3.0,2.0,,,2.0,,1.0,,,2.0,2.0,,,1.0,,,,,
11067637,home,Botafogo,Luís Henrique,,,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,F,11,11,True,23.0,20.0,1.0,1.0,6.0,6.0,14.0,17.0,,3.0,,,,,,,45.0,29.0,8.0,6.0,0.2029,0.4767,0.16881,1,,,,1.0,2.0,,,1.0,,,,,1.0,,3.0,,,,,,,,,1.0,,,1.0,1.0,,,,,
11067637,home,Botafogo,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,10.0,7.0,,,1.0,1.0,6.0,10.0,1.0,3.0,,,,,,,45.0,27.0,7.1,8.0,0.2575,0.0515,0.0171231,2,,1.0,,1.0,6.0,8.0,1.0,4.0,3.0,,,2.0,2.0,2.0,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,
11067637,home,Botafogo,Danilo Barbosa,,,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,,,,,,,,15.0,5.0,6.7,2.0,0.0,0.0,0.00016251,0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11067637,home,Botafogo,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11067637,home,Botafogo,Júnior Santos,,,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,37,37,True,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,8.0,7.0,6.6,3.0,0.0282,0.0182,1.471e-05,1,,,,,2.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,
11067637,home,Botafogo,Gatito Fernández,,,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,home,Botafogo,Igo Gabriel,,,igo-gabriel,I. Gabriel,G,52,188,133,M,981701,EUR,1002931200,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,home,Botafogo,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,home,Botafogo,Diego Hernández,,,diego-hernandez,Diego Hernández,M,33,175,788,M,1086482,EUR,961632000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,home,Botafogo,Carlos Alberto,,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,home,Botafogo,Raí,Raí,,rai,Raí,M,10,171,419,M,1175321,EUR,1019347200,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,home,Botafogo,João Pedro Galvão,,,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,M,57,57,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,away,Internacional,Sergio Rochet,,,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,33,33,False,27.0,14.0,15.0,2.0,13.0,16.0,1.0,11.0,3.0,7.0,,5.0,8.0,3.0,1.0,,90.0,43.0,7.5,13.0,0.0,0.0,0.00014802,0,-1.3014,,,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,
11067637,away,Internacional,Fabricio Bustos,,,fabricio-bustos,F. Bustos,D,16,167,800,M,850023,EUR,830649600,D,16,16,False,46.0,29.0,4.0,2.0,14.0,24.0,17.0,24.0,4.0,5.0,,,,,,,90.0,74.0,6.7,20.0,0.0426,0.0,0.372089,1,,2.0,2.0,3.0,5.0,5.0,1.0,2.0,1.0,,1.0,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,,
11067637,away,Internacional,Vitão,,,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,47.0,42.0,,,31.0,33.0,11.0,15.0,10.0,7.0,,,,,,,90.0,65.0,6.6,8.0,0.0,0.0,0.00559813,0,,1.0,,2.0,3.0,5.0,,,,1.0,,1.0,2.0,1.0,,3.0,1.0,,,,,,1.0,,,,,,,,,,
11067637,away,Internacional,Gabriel Mercado,,,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,44.0,41.0,3.0,3.0,30.0,31.0,11.0,13.0,4.0,3.0,,,,,,,90.0,54.0,6.6,3.0,0.0,0.0,0.00267443,0,,,,3.0,6.0,4.0,1.0,,,2.0,,2.0,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,
11067637,away,Internacional,Renê,,,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,55.0,45.0,6.0,3.0,26.0,32.0,19.0,25.0,3.0,11.0,,,,,,,90.0,71.0,6.5,14.0,0.0,0.0,0.00661428,0,,2.0,,1.0,3.0,6.0,,2.0,,,1.0,3.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,
11067637,away,Internacional,Charles Aránguiz,,,charles-aranguiz,C. Aránguiz,M,20,171,3505,M,18304,EUR,608774400,M,20,20,False,41.0,33.0,2.0,,19.0,20.0,14.0,21.0,,4.0,,,,,,,63.0,52.0,6.5,9.0,0.0,0.0,0.00666885,0,,,,1.0,5.0,3.0,3.0,,,,2.0,1.0,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,
11067637,away,Internacional,Gabriel Girotto,,,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,23,23,False,65.0,59.0,3.0,2.0,27.0,28.0,33.0,38.0,2.0,6.0,,,,,,,90.0,74.0,6.6,7.0,0.0,0.0,0.0960778,0,,1.0,1.0,1.0,5.0,5.0,1.0,,,,,2.0,,2.0,1.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,
11067637,away,Internacional,Mauricio,,,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,27,27,False,20.0,14.0,3.0,1.0,7.0,9.0,7.0,11.0,1.0,4.0,,,,,,,58.0,28.0,7.1,9.0,0.8031,1.013,0.00264528,2,,,,,3.0,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,,,,1.0,,2.0,,,1.0,,,,,,
11067637,away,Internacional,Alan Patrick,,,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,37.0,30.0,1.0,1.0,12.0,15.0,18.0,26.0,2.0,4.0,,,,,,,77.0,50.0,6.3,14.0,0.0317,0.0,0.0105432,1,,4.0,,1.0,4.0,2.0,,2.0,,,,,1.0,1.0,,1.0,1.0,True,,1.0,,,,,,,,,,,1.0,,
11067637,away,Internacional,Wanderson,,,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,M,11,11,False,17.0,14.0,2.0,,6.0,7.0,8.0,11.0,,7.0,,,,,,,63.0,28.0,6.0,10.0,0.0,0.0,0.00658233,0,,1.0,,1.0,8.0,3.0,2.0,5.0,1.0,,,2.0,1.0,,2.0,,,,,,,1.0,2.0,,,,,,,,,,
11067637,away,Internacional,Enner Valencia,,,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,False,8.0,3.0,,,2.0,2.0,1.0,6.0,,,,,,,,,77.0,18.0,6.7,8.0,0.0514,0.0,0.00221868,1,,,,1.0,2.0,6.0,1.0,2.0,2.0,,,,2.0,,,1.0,3.0,,,1.0,,,,,,,,,,,1.0,ennervalencia,
11067637,away,Internacional,Nicolás Hernández,,,nicolas-hernandez,N. Hernández,D,22,180,256,M,887155,EUR,885081600,D,22,22,True,26.0,19.0,4.0,2.0,10.0,12.0,9.0,14.0,2.0,,,,,,,,32.0,32.0,6.2,7.0,0.0,0.0,0.00293432,0,,,,,1.0,3.0,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0
11067637,away,Internacional,Pedro Henrique,,,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,F,28,28,True,6.0,6.0,,,2.0,2.0,4.0,6.0,,1.0,,,,,,,27.0,20.0,6.2,4.0,0.598,0.6688,0.00614079,2,,2.0,,,3.0,3.0,,2.0,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,2.0,,
11067637,away,Internacional,Bruno Henrique,,,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,True,29.0,24.0,5.0,3.0,7.0,7.0,17.0,23.0,,3.0,,,,,,,27.0,32.0,6.8,7.0,0.0378,0.0457,0.0237767,1,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
11067637,away,Internacional,Matheus Dias,,,dias-matheus,Matheus Dias,M,6,187,234,M,1020610,EUR,1020902400,M,41,41,True,11.0,9.0,2.0,2.0,4.0,4.0,5.0,7.0,,2.0,,,,,,,13.0,13.0,6.6,3.0,0.0,0.0,0.00455603,0,,,,,1.0,2.0,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11067637,away,Internacional,Luiz Adriano,,,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,9,9,True,3.0,3.0,,,,,3.0,3.0,,,,,,,,,13.0,7.0,6.8,1.0,0.1554,0.0,0.00285693,2,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
11067637,away,Internacional,Keiller,,,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,away,Internacional,Emerson  Júnior,Emerson  Júnior,,emerson-junior,E. Júnior,G,1,195,50,M,1066552,EUR,949881600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,away,Internacional,Igor Gomes,,,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,away,Internacional,Estêvão,Estêvão,,estevao,Estêvão,M,11,176,147,M,1116660,EUR,1012694400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,away,Internacional,Gabriel Barros,,,barros-gabriel,G. Barros,M,7,182,180,M,1020259,EUR,1003968000,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,away,Internacional,Lucca,Lucca,,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067637,away,Internacional,Jean Dias,,,jean-dias,J. Dias,F,7,170,112,M,1047201,EUR,656553600,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
