match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_accurateCross,stat_goals,stat_challengeLost,stat_shotOffTarget,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside,captain,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal,stat_outfielderBlock
14429530,home,Al-Hilal,Salem Al-Dawsari,,,salem-al-dawsari,S. Al-Dawsari,M,29,171.0,11126,M,29salem,160893,EUR,682560000.0,F,29,29,False,42.0,34.0,,,2.0,5.0,6.0,29.0,36.0,,2.0,,,,,89.0,63.0,7.6,16.0,0.507408,,2,,0.27,0.47,-0.01,,5.0,3.0,6.0,1.0,,1.0,,,2.0,,2.0,2.0,,0.4132,0.0608,3.0,-0.66,1.0,,3.0,2.0,1.0,,,1.0,,1.0,1.0,True,,,,
14429530,home,Al-Hilal,Kaio César,Kaio César,,kaio-cesar,Kaio César,M,37,168.0,5030,M,,1396009,EUR,1076803200.0,F,27,27,True,5.0,4.0,,,0.0,,,4.0,5.0,,1.0,,,,,11.0,5.0,6.5,1.0,0.0326448,,0,,-0.07,0.06,0.13,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14429530,home,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,,828524,EUR,780192000.0,M,28,28,True,12.0,10.0,,,0.0,5.0,5.0,5.0,7.0,,3.0,,,,,11.0,13.0,6.6,3.0,0.0373839,,0,,0.17,0.03,0.13,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14429530,home,Al-Hilal,Hamad Al Yami,Hamad,Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,,981158,EUR,926899200.0,D,88,88,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,,,,12.0,6.0,6.7,,0.00127838,,0,,-0.02,-0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429530,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,,915991,EUR,937094400.0,F,99,99,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,12.0,3.0,6.5,,0.00103765,,1,,0.01,0.01,0.0,,,1.0,,,,,1.0,,,,,,,0.1482,,,-0.13,1.0,,,,,,,,,,,,,,,
14429530,home,Al-Hilal,Abdullah Radif,Abdullah Radif,,abdullah-radif,A. H. Radif,F,21,185.0,510,M,,1101759,EUR,1043107200.0,F,21,21,True,,,,,0.0,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429530,home,Al-Hilal,Mohammed Al-Rubaie,,,mohammed-al-rubaie,M. Al-Rubaie,G,17,190.0,648,M,,920497,EUR,871516800.0,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429530,home,Al-Hilal,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175.0,1281,M,,818667,EUR,830390400.0,D,78,78,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429530,home,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,3,182.0,1057,M,,1138857,EUR,627609600.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429530,home,Al-Hilal,Abdulelah Al-Malki,,,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,,818840,EUR,781833600.0,M,89,89,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429530,away,Al-Riyadh,Milan Borjan,,,milan-borjan,M. Borjan,G,82,193.0,807,M,,79413,EUR,561945600.0,G,82,82,False,28.0,17.0,19.0,8.0,0.0,13.0,17.0,4.0,11.0,3.0,14.0,4.0,4.0,2.0,2.0,90.0,47.0,7.1,13.0,0.00103903,0.5531,0,-0.2658,0.05,-0.01,0.14,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,1.0,,
14429530,away,Al-Riyadh,Osama Al-Boardi,Osama Al-Boardi,,osama-al-boardi,O. Al-Boardi,D,7,166.0,9,M,,1914902,EUR,923616000.0,D,7,7,False,28.0,18.0,4.0,1.0,0.0,7.0,8.0,11.0,20.0,2.0,5.0,,,,,90.0,54.0,6.0,20.0,0.0205877,,0,,-0.09,0.02,-0.36,,3.0,5.0,4.0,,,,,,1.0,1.0,3.0,2.0,,,,1.0,,,,5.0,1.0,,,1.0,,,,,,,,,
14429530,away,Al-Riyadh,Mohammed Alkhaibari,Mohammed Alkhaibari,,mohammed-alkhaibari,M. Alkhaibari,D,23,184.0,21,M,,1048753,EUR,1019088000.0,D,23,23,False,30.0,25.0,4.0,,0.0,19.0,23.0,6.0,7.0,3.0,2.0,,,,,90.0,45.0,5.6,8.0,0.00803988,,0,,0.01,0.02,-0.71,,,4.0,3.0,1.0,,,,,3.0,2.0,2.0,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,1.0,
14429530,away,Al-Riyadh,Sergio González,,,sergio-gonzalez,S. González,D,4,186.0,273,M,,377234,EUR,703728000.0,D,4,4,False,30.0,27.0,5.0,2.0,0.0,20.0,21.0,7.0,9.0,4.0,2.0,,,,,90.0,37.0,6.5,3.0,0.00388539,,0,,0.13,0.03,-0.14,,,2.0,2.0,,,,,1.0,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0
14429530,away,Al-Riyadh,Yoann Barbet,,,yoann-barbet,Y. Barbet,D,5,190.0,128,M,,369544,EUR,736992000.0,D,5,5,False,50.0,41.0,15.0,8.0,0.0,25.0,28.0,16.0,22.0,6.0,7.0,,,,,90.0,61.0,6.6,12.0,0.0058681,,0,,0.13,0.07,-0.16,,1.0,2.0,1.0,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0
14429530,away,Al-Riyadh,Sulaiman Hahya Hazazi,Hazazi Yahya,,hazazi-yahya,S. H. Hazazi,D,12,178.0,21,M,,1102741,EUR,1044057600.0,D,12,12,False,22.0,14.0,2.0,,0.0,7.0,10.0,7.0,12.0,4.0,4.0,,,,,74.0,55.0,5.8,17.0,0.00499105,,0,,-0.1,0.06,-0.46,,4.0,6.0,4.0,1.0,,,,,1.0,,2.0,3.0,,,,,,3.0,,1.0,,,,1.0,,1.0,,,,,,,
14429530,away,Al-Riyadh,Teddy Okou,,,teddy-okou,T. Okou,M,10,165.0,622,M,,878821,EUR,895190400.0,M,10,10,False,4.0,4.0,,,0.0,,,4.0,4.0,,2.0,,,,,59.0,13.0,6.3,5.0,0.0385948,,0,,0.02,0.18,-0.11,,,2.0,1.0,,,,,,,,4.0,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,
14429530,away,Al-Riyadh,Tozé,,,toze,Tozé,M,20,165.0,386,M,,1089231,EUR,726969600.0,M,20,20,False,32.0,30.0,3.0,1.0,0.0,10.0,10.0,20.0,22.0,3.0,5.0,,,,,90.0,45.0,6.9,4.0,0.0370868,,2,,0.0,0.2,-0.01,,3.0,1.0,3.0,,,2.0,,,2.0,2.0,,,,0.1926,0.2326,,0.11,1.0,1.0,,,1.0,,,,,1.0,,,,,,
14429530,away,Al-Riyadh,Ismaila Soro,,,ismaila-soro,I. Soro,M,19,173.0,162,M,,892808,EUR,894499200.0,M,19,19,False,23.0,19.0,1.0,1.0,0.0,13.0,15.0,6.0,8.0,,2.0,,,,,59.0,26.0,6.4,5.0,0.011999,,0,,-0.06,0.05,-0.07,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0
14429530,away,Al-Riyadh,Ibrahim Bayesh,,,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,,920815,EUR,957139200.0,M,8,8,False,21.0,19.0,,,0.0,2.0,2.0,17.0,19.0,1.0,6.0,,,,,89.0,43.0,6.6,15.0,0.184384,,0,,0.08,-0.54,0.27,,2.0,13.0,9.0,2.0,1.0,,,1.0,2.0,,5.0,2.0,3.0,,,1.0,,3.0,3.0,6.0,2.0,,,1.0,,,,,,,,,
14429530,away,Al-Riyadh,Muhammad Sahlouli,Muhammad Sahlouli,,muhammad-sahlouli,M. Sahlouli,M,16,,23,M,,1445996,EUR,1100995200.0,F,16,16,False,8.0,7.0,1.0,,0.0,3.0,4.0,4.0,4.0,,2.0,,,,,45.0,16.0,6.4,6.0,0.00411564,,0,,-0.05,0.18,0.17,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0
14429530,away,Al-Riyadh,Mamadou Sylla,,,mamadou-sylla,M. Sylla,F,9,184.0,1348,M,,793761,EUR,764121600.0,F,9,9,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,45.0,8.0,6.4,3.0,0.00362527,,0,,0.01,-0.37,0.13,,,3.0,1.0,1.0,,,,1.0,,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
14429530,away,Al-Riyadh,Nasser Al Bishi,Nasser Al Bishi,,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,,1201503,EUR,1023062400.0,F,15,15,True,12.0,9.0,2.0,1.0,0.0,2.0,2.0,7.0,10.0,,,,,,,31.0,14.0,6.6,3.0,0.00428016,,0,,0.02,0.04,0.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14429530,away,Al-Riyadh,Khalil Al-Absi,,,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,,1019289,EUR,991008000.0,F,11,11,True,13.0,11.0,,,0.0,2.0,3.0,9.0,10.0,,,,,,,31.0,18.0,6.5,3.0,0.0119973,,0,,-0.1,-0.21,-0.01,,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
14429530,away,Al-Riyadh,Ammar Al Harfi,Ammar Al Harfi,,ammar-al-harfi,A. A. Harfi,D,33,175.0,18,M,,1549076,EUR,985478400.0,D,33,33,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,1.0,1.0,,,,,16.0,14.0,6.7,4.0,0.00314236,,0,,0.03,-0.05,0.13,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
14429530,away,Al-Riyadh,Khaled Ali Al Asbahi,,,khaled-ali-al-asbahi,K. A. A. Asbahi,F,18,,10,M,,1217579,EUR,,M,18,18,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,8.0,6.0,6.7,1.0,0.00279268,,0,,-0.03,0.07,0.14,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14429530,away,Al-Riyadh,Abdulrahman Al Shammari,,,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,,982349,EUR,963100800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429530,away,Al-Riyadh,Marzouq Tambakti,Marzouq Tambakti,,marzouq-tambakti,M. Tambakti,D,87,187.0,50,M,,1544937,EUR,1044921600.0,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429530,away,Al-Riyadh,Saud Zidan,Saud Zidan,,saud-zidan,S. Zidan,M,14,167.0,29,M,,1084266,EUR,941846400.0,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429530,away,Al-Riyadh,Rayan Albloushi,Rayan Albloushi,,rayan-albloushi,R. Albloushi,F,14,177.0,25,M,,1092811,EUR,983232000.0,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
