match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keyPass,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_wonContest,captain,stat_hitWoodwork,stat_bigChanceCreated,stat_dispossessed,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot
13473423,home,Cruzeiro,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26963,M,kaiojorge,954888,EUR,1011830400,F,19,19,False,13.0,9.0,,,0.0,4.0,5.0,5.0,8.0,2.0,,,,90.0,30.0,7.0,9.0,0.0571594,3,,1.0,,1.0,1.0,2.0,4.0,2.0,1.0,,3.0,2.0,,0.2591,47.57716135542,7.0,14.328011437841,1.0,2.0,,,,11.745527262383,13.124512790957,,1.0,1.0,1.0,0.068,,,1.0,,,1.0,,1.0,,
13473423,home,Cruzeiro,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,,46620,EUR,611971200,F,11,11,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,16.0,8.0,6.9,3.0,0.00053084,1,,1.0,,,1.0,1.0,3.0,,1.0,,1.0,,1.0,0.0128,12.20554014054,3.0,5.7273215336667,0.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
13473423,home,Cruzeiro,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,12.0,1.0,6.5,,0.00067788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,home,Cruzeiro,William,william,William,D,12,176,2476,M,,604274,EUR,796867200,D,12,12,True,,,,,0.0,,,,,,,,,9.0,4.0,6.2,2.0,0.00017355,0,,,,1.0,,3.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,home,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo,,,,,,,,,
13473423,home,Cruzeiro,Kauã Prates,kaua-prates-de-almeida,K. Prates,D,36,182,1703,M,,1887796,EUR,1218412800,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,home,Cruzeiro,Jonathan Jesus,jonathan,J. Jesus,D,34,187,1356,M,,1498670,EUR,1085616000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,home,Cruzeiro,Eduardo,eduardo,Eduardo,M,21,184,1737,M,,76507,EUR,624585600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,home,Cruzeiro,Kaique Kenji,kenji,K. Kenji,M,70,178,1279,M,,1647579,EUR,1138579200,F,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,home,Cruzeiro,Marquinhos,marquinhos,Marquinhos,M,7,175,4094,M,_marquinhos011,1116954,EUR,1049673600,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marquinhos,,,,,,,,,
13473423,home,Cruzeiro,Murilo Rhikman,murilo-rhikman-alves-pimentel,M. Rhikman,M,35,188,621,M,,1589354,EUR,1142208000,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Murilo,Rhikman,,,,,,,,
13473423,home,Cruzeiro,Walace,walace,Walace,M,5,188,1459,M,,553686,EUR,796953600,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,home,Cruzeiro,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181,1860,M,,992093,EUR,895708800,F,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,away,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,,870748,EUR,648604800,G,22,22,False,33.0,16.0,26.0,9.0,0.0,9.0,13.0,7.0,20.0,10.0,,1.0,4.0,90.0,48.0,7.5,19.0,0.00107529,0,0.8095,,,,1.0,,2.0,,,1.0,,2.0,,,32.593137174207,4.0,21.948421038187,0.0,,,,,,,,,,,,,,,,,,,,,
13473423,away,Atlético Mineiro,Natanael,natanael,Natanael,D,2,172,1029,M,,1046805,EUR,1010188800,D,2,2,False,17.0,9.0,4.0,2.0,0.0,1.0,4.0,8.0,13.0,3.0,,,,90.0,50.0,7.6,14.0,0.0053804,1,,1.0,,1.0,1.0,3.0,7.0,1.0,,4.0,2.0,,,0.0139,37.742644469951,5.0,13.111195609858,0.0,,2.0,6.0,3.0,,,,,1.0,,0.035,,,,,,,1.0,,1.0,
13473423,away,Atlético Mineiro,Lyanco,lyanco,Lyanco,D,4,187,2874,M,,797893,EUR,854755200,D,4,4,False,33.0,27.0,9.0,4.0,0.0,19.0,20.0,8.0,13.0,4.0,,,,90.0,57.0,7.7,11.0,0.00763183,0,,,,4.0,,6.0,3.0,2.0,,9.0,4.0,,1.0,,85.961828784293,7.0,71.79769891665,2.0,1.0,,2.0,2.0,33.716873888924,53.459186411878,,,,,,,,1.0,,,1.0,,,3.0,
13473423,away,Atlético Mineiro,Junior Alonso,junior-alonso,J. Alonso,D,6,185,1792,M,,333275,EUR,729216000,D,6,6,False,22.0,15.0,6.0,1.0,0.0,12.0,14.0,3.0,8.0,,,,,49.0,25.0,6.4,7.0,0.00079689,0,,,,3.0,1.0,5.0,1.0,,,1.0,,,2.0,,39.886608112859,7.0,15.6772733557,0.0,,,,,,,,,,,,,,,,,,,,1.0,
13473423,away,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,guiarana,1127439,EUR,860976000,D,13,13,False,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,,,,18.0,17.0,7.0,,0.00348597,0,,,,,1.0,1.0,3.0,,,2.0,,1.0,,,7.684,1.0,5.9552453381066,0.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,
13473423,away,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,gustavoscarpa10,559036,EUR,757728000,M,10,10,False,24.0,20.0,5.0,3.0,0.0,9.0,11.0,11.0,13.0,2.0,,,,74.0,37.0,7.1,8.0,0.0533412,1,,2.0,,1.0,2.0,1.0,5.0,,1.0,,2.0,3.0,,0.0106,86.66276431821,11.0,31.663506252002,0.0,2.0,,,,,,,,,,,,,,,,,,,,
13473423,away,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,,822729,EUR,903657600,M,21,21,False,22.0,19.0,,,0.0,12.0,13.0,7.0,9.0,2.0,,,,90.0,27.0,6.6,3.0,0.00767565,0,,,,,1.0,3.0,2.0,,,,,,2.0,,31.112744902551,3.0,4.9460377141132,0.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
13473423,away,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,,1093196,EUR,993081600,M,44,44,False,21.0,16.0,3.0,2.0,0.0,7.0,8.0,9.0,13.0,2.0,,,,90.0,52.0,7.6,8.0,0.0522404,0,,,,,,6.0,8.0,3.0,,3.0,1.0,2.0,2.0,,83.158715243425,9.0,-26.626183763501,0.0,,2.0,4.0,4.0,,,2.0,,,,,Rubens,,2.0,,,,1.0,,3.0,
13473423,away,Atlético Mineiro,Rony,rony,Rony,F,11,167,5631,M,Rony,835260,EUR,800150400,M,33,33,False,17.0,12.0,,,0.0,4.0,6.0,8.0,11.0,3.0,,,,90.0,41.0,7.4,11.0,0.00635554,3,,2.0,1.0,1.0,2.0,3.0,10.0,3.0,1.0,4.0,4.0,4.0,2.0,0.1136,73.612365602368,10.0,-9.6509477198382,1.0,,,1.0,1.0,17.128005600833,23.016793195404,,,2.0,,0.0987,,,3.0,,,,,2.0,,
13473423,away,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,,913598,EUR,921628800,M,17,17,False,14.0,5.0,2.0,,0.0,2.0,6.0,3.0,8.0,6.0,,,,45.0,26.0,6.2,15.0,0.00272577,0,,1.0,,1.0,1.0,2.0,1.0,1.0,,2.0,4.0,,,,26.176177037339,5.0,2.4696542394704,0.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
13473423,away,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,Hulk,34705,EUR,522633600,F,7,7,False,22.0,17.0,2.0,2.0,0.0,2.0,3.0,15.0,19.0,2.0,,,,90.0,37.0,6.8,13.0,0.0235209,1,,2.0,,1.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0352,73.884144535449,11.0,29.627955587427,0.0,2.0,,,,,,,,,,,,,,True,,,2.0,,,
13473423,away,Atlético Mineiro,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,,974556,EUR,970185600,M,25,25,True,16.0,14.0,1.0,1.0,0.0,8.0,9.0,6.0,7.0,,,,,56.0,21.0,6.7,3.0,0.00241752,0,,,,,2.0,3.0,3.0,,,,1.0,,2.0,,19.308809767095,4.0,12.24589792242,0.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
13473423,away,Atlético Mineiro,Patrick,patrick-silva,Patrick,M,20,187,803,M,,1485290,EUR,1079654400,M,20,20,True,10.0,7.0,,,0.0,4.0,4.0,3.0,6.0,,,,,45.0,14.0,6.7,3.0,0.00209705,0,,,,,1.0,,3.0,,,1.0,,,,,41.793488602133,4.0,-1.898822369137,1.0,,1.0,2.0,,11.245231957539,18.600046478437,,,,,,,,,,,,,,,
13473423,away,Atlético Mineiro,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,,794838,EUR,674697600,D,14,14,True,10.0,8.0,3.0,1.0,0.0,6.0,6.0,2.0,4.0,1.0,,,,41.0,19.0,6.8,3.0,0.0005605,0,,,,,,1.0,1.0,1.0,,5.0,,,,,4.0544203038166,1.0,1.703130637685,0.0,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,
13473423,away,Atlético Mineiro,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,,930690,EUR,954028800,M,8,8,True,,,,,0.0,,,,,,,,,16.0,5.0,6.4,2.0,,0,,,,,,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,
13473423,away,Atlético Mineiro,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,,922559,EUR,781833600,F,37,37,True,,,,,0.0,,,,,,,,,16.0,4.0,6.0,2.0,,1,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0591,,,,,,,,,,,,1.0,,,,,,,,,,,,,
13473423,away,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Delfim,,,,,,,,,
13473423,away,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,,315916,EUR,740188800,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,away,Atlético Mineiro,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,,931591,EUR,894844800,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,away,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,,753662,EUR,799027200,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,away,Atlético Mineiro,Bernard,bernard,Bernard,M,11,164,2389,M,,241488,EUR,715910400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473423,away,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,,1106599,EUR,1038096000,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brahian Palacios,,,,,,,,,
13473423,away,Atlético Mineiro,João Marcelo,joao-marcelo-soares,J. Marcelo,F,79,182,492,M,,2025719,EUR,1113523200,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,João Marcelo Soares,,,,,,,,,
