match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_totalContest,player_firstName,player_lastName,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goalAssist,stat_goals
10388420,home,SV Werder Bremen,Niklas Schmidt,niklas-schmidt,N. Schmidt,M,31,183,151,M,795002,EUR,888710400,M,22,22,True,16.0,13.0,3.0,1.0,8.0,8.0,9.0,3.0,,1.0,,,,,28.0,23.0,6.7,5.0,0.231,0.0,0.0114382,1,,5.0,,1.0,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,
10388420,home,SV Werder Bremen,Lee Buchanan,lee-buchanan,L. Buchanan,D,3,175,143,M,973785,EUR,983923200,D,26,26,True,10.0,9.0,1.0,1.0,6.0,7.0,7.0,2.0,1.0,1.0,1.0,,,,17.0,23.0,6.8,8.0,0.0,0.0,0.00396462,0,,3.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,4.0,,,1.0,,,,,,,,,,,
10388420,home,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,True,15.0,14.0,,,6.0,6.0,9.0,4.0,1.0,,2.0,,,,17.0,21.0,6.6,1.0,0.0,0.0,0.00966981,0,,8.0,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10388420,home,SV Werder Bremen,Oliver Burke,oliver-burke,O. Burke,F,7,188,486,M,608362,EUR,860371200,F,9,9,True,4.0,,,,,1.0,4.0,2.0,,1.0,,,,,17.0,12.0,6.4,8.0,0.0776,0.0556,0.0,1,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,2.0,,,1.0,,,,1.0,1.0,,,
10388420,home,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388420,home,SV Werder Bremen,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,39,39,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Fabio Chiarodia,,,,,,,,,,
10388420,home,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,D,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388420,home,SV Werder Bremen,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,F,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388420,home,SV Werder Bremen,Benjamin Goller,benjamin-goller,B. Goller,F,14,180,49,M,921032,EUR,915148800,F,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,38.0,13.0,36.0,11.0,2.0,3.0,35.0,1.0,,17.0,,2.0,3.0,3.0,90.0,48.0,7.5,26.0,0.0,0.0,0.0052932,0,0.2105,11.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,22.0,16.0,5.0,1.0,8.0,9.0,16.0,3.0,7.0,7.0,,,,,88.0,40.0,7.2,9.0,0.0,0.0,0.0697692,0,,8.0,2.0,2.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,26.0,16.0,5.0,1.0,10.0,12.0,14.0,2.0,5.0,5.0,1.0,,,,76.0,42.0,7.3,10.0,0.0,0.0,0.00237922,0,,6.0,,2.0,,,5.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Alexander Hack,alexander-hack,A. Hack,D,42,186,103,M,142208,EUR,747446400,D,42,42,False,37.0,22.0,13.0,5.0,11.0,16.0,21.0,5.0,4.0,7.0,1.0,,,,90.0,57.0,7.3,17.0,0.0,0.0,0.0393957,0,,11.0,1.0,6.0,,,4.0,3.0,3.0,1.0,1.0,2.0,,,,,3.0,,,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,M,21,21,False,23.0,11.0,3.0,,4.0,7.0,20.0,4.0,3.0,10.0,,,,,90.0,50.0,7.4,19.0,0.0,0.0,0.178249,0,,8.0,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,4.0,,,4.0,,,2.0,,1.0,,,,,1.0,
10388420,away,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,14.0,11.0,,,4.0,5.0,9.0,5.0,1.0,3.0,,,,,88.0,32.0,7.3,6.0,0.2445,0.2549,0.0256911,2,,7.0,2.0,5.0,,,3.0,3.0,3.0,1.0,,3.0,1.0,2.0,,,,1.0,,,,,,,,2.0,,,,
10388420,away,1. FSV Mainz 05,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,6,6,False,44.0,31.0,3.0,,12.0,17.0,27.0,6.0,1.0,11.0,,,,,90.0,58.0,7.4,17.0,0.0161,0.0,0.34689,1,,19.0,3.0,4.0,,,5.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,4.0,,,2.0,1.0,,,,,,1.0,
10388420,away,1. FSV Mainz 05,Aarón Martín,aaron-martin,A. Martín,D,3,180,1160,M,797286,EUR,861667200,M,3,3,False,22.0,15.0,1.0,,10.0,11.0,12.0,4.0,2.0,6.0,,,,,90.0,44.0,7.1,11.0,0.0,0.0,0.0245945,0,,6.0,,2.0,,,1.0,4.0,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,
10388420,away,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,20.0,13.0,,,3.0,3.0,19.0,6.0,,1.0,,,,,90.0,44.0,6.6,23.0,0.0517,0.1532,0.169982,2,,10.0,3.0,10.0,,1.0,,,,3.0,1.0,1.0,,7.0,,2.0,,4.0,5.0,,,3.0,,,,1.0,,,,
10388420,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,30.0,16.0,2.0,1.0,5.0,10.0,20.0,4.0,,7.0,,,,,76.0,44.0,7.3,18.0,0.5559,0.1065,0.0357414,4,,11.0,2.0,5.0,,1.0,1.0,2.0,,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,1.0
10388420,away,1. FSV Mainz 05,Marcus Ingvartsen,marcus-ingvartsen,M. Ingvartsen,F,7,182,364,M,280721,EUR,820713600,F,11,11,False,13.0,11.0,1.0,1.0,4.0,4.0,9.0,3.0,,3.0,,,,,67.0,20.0,7.3,4.0,0.2118,0.5678,0.0222556,2,,7.0,1.0,3.0,,,,1.0,,1.0,,2.0,,2.0,,,,,1.0,,,1.0,1.0,,,1.0,3.0,,,1.0
10388420,away,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,True,1.0,1.0,,,,,1.0,,,,,,,,23.0,4.0,6.2,3.0,0.0,0.0,0.0127775,0,,1.0,,5.0,,,,,,1.0,,2.0,,1.0,,,,,2.0,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,D,19,19,True,5.0,1.0,2.0,,,2.0,3.0,,1.0,1.0,,,,,14.0,7.0,6.4,4.0,0.0,0.0,0.00022689,0,,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,499,M,787540,EUR,840499200,M,10,10,True,10.0,9.0,,,1.0,1.0,9.0,1.0,1.0,2.0,1.0,,,,14.0,14.0,6.5,1.0,0.0,0.0,0.00675663,0,,8.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Niklas Tauer,niklas-tauer,N. Tauer,M,20,183,49,M,1065453,EUR,982368000,M,17,17,True,2.0,2.0,,,2.0,2.0,,1.0,1.0,1.0,,,,,9.0,5.0,6.7,,0.0,0.0,8.62e-06,0,,,,,,,,1.0,,,,,,,,,,,,Niklas Tauer,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,5.0,4.0,1.0,,1.0,1.0,4.0,1.0,,2.0,,,,,9.0,8.0,6.5,3.0,0.0,0.0,0.00318234,0,,3.0,,2.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Eniss Shabani,eniss-shabani,E. Shabani,M,77,180,68,M,1139243,EUR,1054166400,M,41,41,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Delano Burgzorg,delano-burgzorg,D. Burgzorg,M,11,185,220,M,914276,EUR,910396800,F,37,37,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388420,away,1. FSV Mainz 05,Ben Justus Bobzien,ben-justus-bobzien,B. J. Bobzen,F,20,174,165,M,1134525,EUR,1051574400,F,38,38,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
