match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_wonContest,stat_shotOffTarget,player_sofascoreId,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_hitWoodwork,stat_errorLeadToAShot
12764227,away,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198.0,4784,M,889590,EUR,938995200,G,1,1,False,,35.0,23.0,22.0,10.0,0.0,13.0,17.0,10.0,18.0,10.0,2.0,8.0,8.0,90.0,52.0,8.7,12.0,0.00186124,0,1.9251,,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,marcinbulka1,,,2.0,2.0,,,
12764227,away,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176.0,404,M,1127313,EUR,1052006400,D,20,20,False,,34.0,22.0,4.0,1.0,0.0,9.0,14.0,14.0,24.0,4.0,,,,90.0,68.0,7.6,18.0,0.0213528,1,,,1.0,3.0,5.0,2.0,,,,5.0,4.0,4.0,,,0.016,1.0,,2.0,2.0,,,1.0,,,,,4.0,1.0,,1.0,,,,,,1.0,,
12764227,away,Nice,Moise Bombito,bombito-moise,M. Bombito,D,64,190.0,600,M,1469180,EUR,954374400,D,64,64,False,,38.0,30.0,8.0,2.0,0.0,18.0,19.0,12.0,19.0,6.0,,,,90.0,49.0,6.6,8.0,0.0108278,0,,,2.0,2.0,4.0,,,,,5.0,1.0,1.0,,2.0,,1.0,,,2.0,,,,,,Moise Bombito,,,,1.0,,,,,,,,,
12764227,away,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188.0,1205,M,804472,EUR,852595200,D,8,8,False,True,37.0,21.0,7.0,3.0,0.0,13.0,21.0,8.0,16.0,4.0,,,,90.0,59.0,7.7,17.0,0.00300223,0,,4.0,7.0,6.0,9.0,1.0,1.0,,,7.0,,,2.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,,1.0,,
12764227,away,Nice,Yaël Nandjou,yael-nandjou,Y. Nandjou,D,42,185.0,54,,1897295,EUR,1120608000,D,42,42,False,,26.0,18.0,2.0,,0.0,10.0,13.0,8.0,15.0,5.0,,,,65.0,55.0,6.6,18.0,0.00259273,0,,1.0,1.0,4.0,8.0,1.0,,,,3.0,4.0,2.0,1.0,,,4.0,,,,,,2.0,,,Yaël,Nandjou,2.0,,2.0,,,,,,,,,
12764227,away,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175.0,3863,M,944164,EUR,960508800,M,10,10,False,,40.0,31.0,4.0,1.0,1.0,15.0,17.0,17.0,30.0,11.0,,,,89.0,66.0,7.4,20.0,0.430156,1,,1.0,3.0,4.0,6.0,3.0,,,,1.0,2.0,2.0,,1.0,0.0187,1.0,1.0,,2.0,1.0,,5.0,,2.0,,,7.0,1.0,1.0,,,,1.0,,,,,
12764227,away,Nice,Issiaga Camara,issiaga-camara,I. Camara,M,20,178.0,281,M,1518668,EUR,1107302400,M,36,36,False,,27.0,19.0,3.0,1.0,0.0,9.0,9.0,10.0,18.0,4.0,,,,65.0,46.0,7.0,12.0,0.011485,3,,,1.0,4.0,7.0,1.0,2.0,,1.0,,4.0,2.0,2.0,,0.1081,1.0,1.0,,1.0,,,,0.5625,,,,,,,1.0,,,,,,,1.0,
12764227,away,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176.0,11387,M,985923,EUR,938044800,M,6,6,False,,50.0,36.0,7.0,2.0,0.0,18.0,23.0,18.0,27.0,10.0,,,,89.0,76.0,7.2,19.0,0.0243035,1,,2.0,5.0,8.0,11.0,3.0,2.0,,,4.0,2.0,1.0,1.0,1.0,0.0663,4.0,,2.0,5.0,,,2.0,,1.0,,,,,4.0,1.0,hicham_boudaoui,,,,,,,1.0
12764227,away,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177.0,10049,M,1153265,EUR,1102464000,M,19,19,False,,49.0,34.0,1.0,1.0,0.0,11.0,14.0,24.0,39.0,4.0,,,,90.0,72.0,6.4,26.0,0.103149,3,,2.0,1.0,9.0,7.0,,3.0,,,,,,4.0,2.0,0.0539,4.0,3.0,,,,,2.0,,2.0,Badredine Bouanani,,4.0,1.0,2.0,,bouanani,,,,,,,
12764227,away,Nice,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179.0,11943,M,997006,EUR,1100908800,F,15,15,False,,14.0,13.0,,,0.0,3.0,3.0,10.0,11.0,2.0,,,,65.0,27.0,6.6,6.0,0.034766,0,,1.0,,5.0,3.0,,1.0,,,,1.0,,1.0,,,4.0,,1.0,,,,1.0,,1.0,,,,,1.0,,youssoufa_10,,1.0,,,,,
12764227,away,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185.0,5260,M,930245,EUR,993945600,F,29,29,False,,32.0,23.0,,,0.0,7.0,8.0,16.0,24.0,11.0,,,,90.0,55.0,7.2,19.0,0.0450633,2,,4.0,4.0,14.0,8.0,,5.0,,1.0,1.0,1.0,1.0,3.0,,0.5678,5.0,,,1.0,,,,0.6627,1.0,,,,,,1.0,,1.0,,,,,,
12764227,away,Nice,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178.0,2004,M,821728,EUR,717379200,D,92,92,True,,15.0,10.0,1.0,,0.0,4.0,6.0,6.0,9.0,2.0,,,,25.0,28.0,6.6,9.0,0.228383,0,,1.0,,4.0,2.0,,1.0,,,1.0,2.0,2.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12764227,away,Nice,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181.0,2703,M,845486,EUR,851731200,M,22,22,True,,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,1.0,,,,25.0,20.0,6.6,8.0,0.00127202,0,,,1.0,4.0,5.0,1.0,1.0,,,,3.0,3.0,1.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,1.0,,,,,
12764227,away,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181.0,843,M,149730,EUR,767923200,F,24,24,True,,12.0,9.0,1.0,,0.0,2.0,2.0,7.0,10.0,1.0,,,,25.0,18.0,6.4,6.0,0.0163983,2,,,3.0,,3.0,,,1.0,,,,,,,0.0395,,1.0,,,,,3.0,,,,,,,,1.0,,,,,,,,
12764227,away,Nice,Laurenzo Monteiro Alvarenga,laurenzo-monteiro-alvarenga,L. M. Alvarenga,D,48,185.0,26,M,1551016,EUR,1085702400,D,48,48,True,,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764227,away,Nice,Fares Bousnina,fares-bousnina,F. Bousnina,F,36,183.0,401,M,2006781,EUR,1139702400,F,34,34,True,,,,,,0.0,,,,,,,,,1.0,1.0,,1.0,,0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,Fares Bousnina,,,,,,,,,,,,,
12764227,away,Nice,Teddy Boulhendi,teddy-boulhendi,T. Boulhendi,G,77,185.0,874,M,1035770,EUR,986688000,G,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764227,away,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186.0,173,M,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764227,away,Nice,Iliesse Salhi,iliesse-salhi,I. Salhi,D,26,,205,M,1546227,EUR,1185494400,D,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Iliesse Salhi,,,,,,,,,,,,,
