match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_errorLeadToAShot,stat_clearanceOffLine
12764094,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3970,M,1149146,EUR,1118102400,F,11,11,False,25.0,19.0,,,0.0,3.0,3.0,2.0,,,,66.0,38.0,7.9,10.0,0.201962,4,,Mika Godts,,16.0,22.0,,,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,0.9094,,4.0,1.0,,,1.0,1.0,2.0,,1.0,2.0,1.0,1.2123,2.0,,1.0,,,,,
12764094,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,795,M,836673,EUR,943747200,D,5,5,True,28.0,27.0,,,0.0,17.0,18.0,2.0,,,,45.0,39.0,6.2,5.0,0.0281405,0,,,,10.0,10.0,,,3.0,2.0,,,,2.0,1.0,1.0,,,8.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,
12764094,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1908,M,100386,EUR,693100800,F,23,23,True,23.0,20.0,2.0,2.0,1.0,11.0,12.0,2.0,,,,24.0,25.0,7.3,3.0,0.358463,1,,,,9.0,11.0,,,,,,1.0,,,,,0.0238,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,
12764094,home,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1666,M,190867,EUR,813196800,F,10,10,True,7.0,7.0,,,0.0,3.0,3.0,1.0,,,,24.0,13.0,6.9,,0.0536001,0,,,,4.0,4.0,,,5.0,1.0,1.0,,,1.0,,3.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,
12764094,home,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6336,M,42694,EUR,645580800,M,6,6,True,26.0,25.0,,,0.0,9.0,9.0,,,,,18.0,35.0,6.7,3.0,0.0801656,0,,,,16.0,17.0,,,2.0,1.0,,,,1.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,jordanhenderson,,,
12764094,home,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184,577,M,996989,EUR,1042934400,F,29,29,True,8.0,6.0,,,0.0,1.0,1.0,3.0,,,,18.0,12.0,6.2,5.0,0.031829,0,,,,5.0,7.0,,,,2.0,,,,,,,,,4.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,
12764094,home,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,933,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,home,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,471,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,home,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1604,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,home,AFC Ajax,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,997,M,1160026,EUR,1074816000,M,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,home,AFC Ajax,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1909,M,1102659,EUR,1046649600,M,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,home,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6763,M,252215,EUR,713145600,F,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wout.weghorst,,,
12764094,away,Maccabi Tel Aviv,Roei Mashpati,roei-mashpati,R. Mashpati,G,90,186,74,M,138515,EUR,722390400,G,90,90,False,32.0,23.0,17.0,8.0,0.0,22.0,27.0,6.0,,4.0,4.0,90.0,43.0,6.1,9.0,0.00036815,0,0.3106,Roei,Mashpati,1.0,5.0,,1.0,3.0,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Ido Shahar,ido-shahar,I. Shahar,M,36,171,85,M,1048267,EUR,998265600,D,36,36,False,20.0,16.0,2.0,,0.0,11.0,12.0,1.0,,,,72.0,25.0,5.8,4.0,0.00204719,0,,,,5.0,8.0,,,1.0,,,,1.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Tyrese Asante,tyrese-asante,T. Asante,D,6,188,205,M,1130884,EUR,1018310400,D,6,6,False,47.0,40.0,2.0,1.0,0.0,31.0,35.0,3.0,,,,90.0,66.0,5.6,13.0,0.00432034,0,,,,9.0,13.0,1.0,1.0,3.0,4.0,1.0,,5.0,1.0,1.0,,,,6.0,,,,3.0,,2.0,,,,,,,,,,,,1.0,
12764094,away,Maccabi Tel Aviv,Nemanja Stojić,nemanja-stojic,N. Stojić,D,44,190,433,M,1029781,EUR,884822400,D,18,18,False,50.0,45.0,8.0,5.0,0.0,39.0,42.0,3.0,,,,90.0,60.0,6.0,7.0,0.00171093,0,,,,6.0,8.0,,,1.0,,,,2.0,1.0,1.0,,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,2.0,1.0
12764094,away,Maccabi Tel Aviv,Raz Shlomo,raz-shlomo,R. Shlomo,D,13,188,104,M,861825,EUR,934502400,D,13,13,False,48.0,43.0,5.0,3.0,0.0,33.0,35.0,5.0,,,,90.0,58.0,6.2,5.0,0.00906319,0,,Raz,Shlomo,10.0,13.0,,,5.0,1.0,1.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Sagiv Jehezkel,sagiv-jehezkel,S. Jehezkel,D,11,184,114,M,1513792,EUR,795744000,D,11,11,False,20.0,18.0,2.0,2.0,0.0,12.0,14.0,3.0,,,,72.0,38.0,5.5,8.0,0.0148121,1,,Sagiv,Jehezkel,6.0,6.0,,1.0,2.0,3.0,,,1.0,1.0,1.0,,0.0311,,8.0,1.0,,4.0,3.0,1.0,2.0,,,,,,2.0,,,1.0,,,1.0,
12764094,away,Maccabi Tel Aviv,Dor Peretz,dor-peretz,D. Peretz,M,42,185,476,M,186953,EUR,800668800,M,42,42,False,38.0,32.0,2.0,1.0,0.0,22.0,26.0,2.0,,,,90.0,54.0,6.7,7.0,0.00771465,2,,Dor,Peretz,10.0,12.0,,3.0,11.0,1.0,1.0,,,4.0,2.0,3.0,0.1393,,2.0,1.0,,,1.0,,,,,,,,,True,,2.0,,,,
12764094,away,Maccabi Tel Aviv,Issouf Sissokho,sissokho-issouf,I. Sissokho,M,28,173,268,M,1104948,EUR,1012348800,M,28,28,False,41.0,38.0,,,0.0,25.0,26.0,8.0,,,,90.0,56.0,6.5,5.0,0.0314831,2,,,,13.0,15.0,,,4.0,2.0,1.0,1.0,1.0,2.0,,1.0,0.0834,1.0,5.0,1.0,1.0,3.0,,2.0,,,,,,,1.0,,,1.0,,,,
12764094,away,Maccabi Tel Aviv,Gabi Kanichowsky,gabi-kanikovski,G. Kanichowsky,M,36,165,361,M,856417,EUR,872380800,M,16,16,False,27.0,23.0,,,0.0,14.0,18.0,5.0,,,,71.0,42.0,5.9,11.0,0.0922992,1,,,,11.0,12.0,3.0,1.0,2.0,2.0,1.0,,1.0,,,,0.1165,1.0,8.0,1.0,,,2.0,3.0,3.0,2.0,,,,,2.0,,,1.0,,,,
12764094,away,Maccabi Tel Aviv,Elad Madmon,madmon-elad,E. Madmon,F,19,175,125,M,1434753,EUR,1076371200,F,19,19,False,6.0,4.0,,,0.0,2.0,4.0,2.0,,,,71.0,25.0,6.2,11.0,0.00778719,1,,Elad Madmon,,2.0,2.0,,,6.0,4.0,2.0,,2.0,3.0,2.0,1.0,0.3392,1.0,7.0,4.0,,,,,3.0,,,1.0,,0.2418,,,1.0,,,1.0,,
12764094,away,Maccabi Tel Aviv,Dor Turgeman,dor-turgeman,D. Turgeman,F,11,185,711,M,1005586,EUR,1066953600,F,9,9,False,20.0,16.0,,,0.0,13.0,16.0,2.0,,,,82.0,41.0,7.6,8.0,0.105023,3,,,,4.0,5.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,0.0931,1.0,4.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,,0.0209,2.0,,,1.0,,,,
12764094,away,Maccabi Tel Aviv,Joris van Overeem,joris-van-overeem,J. v. Overeem,M,6,181,103,M,138842,EUR,770428800,M,14,14,True,16.0,14.0,,,0.0,9.0,9.0,,,,,19.0,20.0,6.7,2.0,0.00393927,0,,,,5.0,7.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Henry Addo,addo-henry,H. Addo,M,43,180,226,M,1183887,EUR,1051747200,F,20,20,True,6.0,6.0,,,0.0,3.0,3.0,,,,,19.0,14.0,6.1,4.0,0.00398711,1,,,,3.0,4.0,1.0,,,1.0,,,,,,,0.2217,1.0,2.0,,,,1.0,,2.0,,,1.0,,0.1596,,,1.0,,,,,
12764094,away,Maccabi Tel Aviv,Ofir Davidzada,ofir-davidzada,O. Davidzada,D,13,177,25,M,850969,EUR,673401600,D,27,27,True,18.0,18.0,,,0.0,9.0,9.0,1.0,,,,18.0,23.0,6.5,1.0,0.00529124,0,,,,9.0,9.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Weslley Patati,weslley-patati,W. Patati,M,7,167,1129,M,1148468,EUR,1064966400,F,17,17,True,8.0,8.0,,,0.0,2.0,2.0,2.0,,,,18.0,15.0,7.3,2.0,0.0772042,0,,,,6.0,6.0,,,4.0,2.0,1.0,,,2.0,2.0,1.0,,,3.0,,,,2.0,,1.0,,1.0,,,,1.0,,,,,,,
12764094,away,Maccabi Tel Aviv,Eran Zahavi,eran-zahavi,E. Zahavi,F,,182,1310,M,42183,EUR,554169600,F,7,7,True,4.0,1.0,,,0.0,,1.0,,,,,8.0,7.0,6.7,4.0,0.00034151,0,,Eran,Zahavi,1.0,4.0,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Simon Sluga,simon-sluga,S. Sluga,G,21,191,300,M,94234,EUR,732326400,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Avishai Cohen,avishai-cohen,A. Cohen,D,2,181,23,M,552982,EUR,803520000,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Stav Lemkin,stav-lemkin,S. Lemkin,D,23,190,317,M,1091923,EUR,1049241600,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Nir Bitton,nir-bitton,N. Bitton,D,5,196,53,M,82488,EUR,688780800,M,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Idan Nachmias,idan-nachmias,I. Nachmias,D,55,190,152,M,827424,EUR,858556800,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Hisham Layous,layous-hisham,H. Layous,M,7,175,101,M,1002898,EUR,973987200,F,33,33,True,,,,,,,,,,,,,,,,,0,,Hisham,Layous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764094,away,Maccabi Tel Aviv,Yonas Malede,yonas-malede,Y. Malede,F,15,188,72,M,921826,EUR,942537600,F,15,15,True,,,,,,,,,,,,,,,,,0,,Yonas,Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
