match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalContest,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_penaltyWon,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_dispossessed,captain,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,stat_wonContest,stat_penaltyConceded,stat_bigChanceMissed,stat_totalOffside
11396433,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396433,away,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,47.0,41.0,11.0,5.0,37.0,38.0,4.0,9.0,,,1.0,6.0,,1.0,1.0,90.0,54.0,6.8,6.0,0.0,0.0,0.115582,0,-0.7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,
11396433,away,FC Augsburg,Patric Pfeiffer,patric-pfeiffer,P. Pfeiffer,D,6,195,273,M,930135,EUR,935107200,D,5,5,False,36.0,21.0,9.0,2.0,12.0,16.0,10.0,21.0,1.0,2.0,5.0,6.0,,,,90.0,54.0,6.7,17.0,0.0404,0.0,0.0816398,3,,,1.0,,1.0,1.0,,,,2.0,,,2.0,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,
11396433,away,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,68.0,52.0,13.0,3.0,39.0,40.0,13.0,30.0,5.0,6.0,3.0,3.0,,,,90.0,83.0,6.9,19.0,0.1627,0.3866,0.00447208,3,,3.0,4.0,,1.0,,,,,1.0,1.0,,2.0,,1.0,,,1.0,,2.0,,,,1.0,,,,,,,1.0,,,
11396433,away,FC Augsburg,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,792142,EUR,873763200,D,19,19,False,55.0,43.0,12.0,4.0,34.0,38.0,9.0,17.0,2.0,3.0,5.0,9.0,,,,90.0,65.0,6.8,12.0,0.0,0.0,0.00270206,0,,1.0,1.0,,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
11396433,away,FC Augsburg,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,780,M,227900,EUR,798249600,M,43,43,False,17.0,9.0,2.0,,5.0,8.0,5.0,12.0,1.0,3.0,1.0,5.0,,,,90.0,41.0,6.3,20.0,0.0,0.0,0.105857,0,,,7.0,,,2.0,2.0,,1.0,,,,1.0,1.0,2.0,,,1.0,,3.0,1.0,,,,4.0,,,,,,,,,
11396433,away,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,False,32.0,27.0,,,16.0,17.0,11.0,15.0,2.0,5.0,,6.0,,,,71.0,42.0,6.7,8.0,0.0,0.0,0.0102791,0,,,4.0,,,2.0,2.0,1.0,1.0,,,,1.0,2.0,3.0,,,,,,,,,,1.0,,,,,,,,,
11396433,away,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,29.0,22.0,2.0,2.0,12.0,15.0,10.0,14.0,4.0,10.0,1.0,3.0,,,,90.0,49.0,6.8,16.0,0.0359,0.0,0.0227755,1,,,3.0,,,1.0,1.0,3.0,,,,,,7.0,2.0,,,3.0,,,,,,1.0,1.0,,,,,,2.0,,,
11396433,away,FC Augsburg,Iago Borduchi,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,M,22,22,False,13.0,12.0,,,7.0,8.0,5.0,5.0,,,2.0,6.0,,,,57.0,26.0,6.1,6.0,0.0,0.0,0.00226485,0,,1.0,2.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,
11396433,away,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,F,16,16,False,17.0,12.0,2.0,,6.0,6.0,8.0,16.0,2.0,4.0,1.0,2.0,,,,57.0,35.0,6.7,13.0,0.098,0.0,0.174076,1,,3.0,8.0,,,,,2.0,2.0,,,,,2.0,2.0,,,2.0,,5.0,2.0,,,1.0,1.0,,,,,,,,,
11396433,away,FC Augsburg,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,31.0,16.0,1.0,1.0,8.0,11.0,8.0,20.0,2.0,9.0,,6.0,,,,90.0,52.0,7.0,22.0,0.4223,0.1239,0.0145554,4,,3.0,6.0,,,2.0,1.0,3.0,,2.0,1.0,,1.0,4.0,2.0,,,3.0,e.demirovic29,,,,,1.0,2.0,True,,,,,3.0,,1.0,
11396433,away,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,18.0,7.0,1.0,,2.0,2.0,5.0,16.0,3.0,8.0,,5.0,,,,71.0,35.0,6.8,18.0,0.0474,0.0617,0.0156614,1,,3.0,10.0,,,1.0,,1.0,2.0,,1.0,,,1.0,1.0,,,4.0,,,,,,,5.0,,,1.0,,,3.0,,1.0,1.0
11396433,away,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,True,10.0,8.0,,,4.0,4.0,6.0,8.0,,2.0,1.0,3.0,,,,33.0,29.0,7.0,7.0,0.0,0.0,0.271205,0,,,2.0,,,,,2.0,1.0,,,,1.0,1.0,,,,1.0,,2.0,2.0,,,,1.0,,,,,,,,,
11396433,away,FC Augsburg,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,20,20,True,9.0,5.0,,,,1.0,5.0,8.0,1.0,3.0,,1.0,,,,33.0,16.0,6.5,8.0,0.0,0.0,0.00957696,0,,3.0,7.0,,,,,,,,,,,,1.0,,,3.0,,,,,,,2.0,,,,,,2.0,,,1.0
11396433,away,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,10.0,9.0,1.0,1.0,4.0,5.0,5.0,6.0,,1.0,,2.0,,,,19.0,12.0,6.7,2.0,0.0,0.0,0.00538505,0,,1.0,2.0,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11396433,away,FC Augsburg,Dion Drena Beljo,dion-drena-beljo,D. D. Beljo,F,9,195,3455,M,995773,EUR,1014940800,F,7,7,True,3.0,3.0,,,,,3.0,3.0,,1.0,,2.0,,,,19.0,5.0,6.6,1.0,0.0,0.0,0.0151545,0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11396433,away,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396433,away,FC Augsburg,Robert Gumny,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396433,away,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396433,away,FC Augsburg,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396433,away,FC Augsburg,Fredrik Jensen,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
