match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_wonTackle,stat_challengeLost,stat_aerialLost,player_firstName,player_lastName,stat_goalAssist,stat_shotOffTarget,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon
11174459,home,South Georgia Tormenta FC,Andrew Akindele,andrew-akindele,A. Akindele,F,19,,0,M,1190858,EUR,947635200.0,F,19,19,False,,8.0,4.0,1.0,1.0,3.0,5.0,1.0,3.0,,5.0,,,,,,64.0,32.0,6.8,15.0,1,,,10.0,5.0,5.0,3.0,3.0,3.0,2.0,6.0,,,4.0,,,2.0,,1.0,Andrew Akindele,,,,,1.0,,,,,,,,,
11174459,home,South Georgia Tormenta FC,Pedro Fonseca,pedro-fonseca,P. Fonseca,M,,173.0,7,M,882436,EUR,864086400.0,M,8,8,True,,6.0,6.0,1.0,1.0,6.0,6.0,,,,2.0,,,,,,32.0,8.0,6.5,,0,,,2.0,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11174459,home,South Georgia Tormenta FC,Kingsford Adjei,kingsford-adjei,K. Adjei,M,,165.0,5,M,1172563,EUR,916876800.0,F,45,45,True,,3.0,2.0,1.0,1.0,,,2.0,3.0,,1.0,,,,,,32.0,8.0,7.1,3.0,1,,,2.0,,1.0,,,,,1.0,,,,,,,1.0,,Kingsford Adjei,,,,1.0,1.0,1.0,,,,,,,,
11174459,home,South Georgia Tormenta FC,Nicholas Akoto,nicholas-akoto,N. Akoto,D,14,191.0,23,M,1478184,EUR,905904000.0,D,14,14,True,,7.0,7.0,1.0,1.0,3.0,3.0,5.0,5.0,,1.0,,,,,,26.0,13.0,7.0,1.0,0,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,Nicholas Akoto,,1.0,,1.0,,,1.0,1.0,,,,,,
11174459,home,South Georgia Tormenta FC,Matheus Cassini,cassini-matheus,M. Cassini,M,,170.0,17,,796177,EUR,824342400.0,M,10,10,True,,9.0,9.0,3.0,3.0,3.0,3.0,6.0,6.0,,,,,,,,26.0,20.0,6.2,6.0,0,,,7.0,3.0,1.0,4.0,1.0,,1.0,2.0,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,
11174459,home,South Georgia Tormenta FC,David Mason,david-mason,D. Mason,D,16,,2,M,982816,EUR,895276800.0,D,16,16,True,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,15.0,5.0,6.4,,0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11174459,home,South Georgia Tormenta FC,TJ Bush,tj-bush,T. Bush,G,1,191.0,1,M,1131703,EUR,877910400.0,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,TJ Bush,,,,,,,,,,,,,,
11174459,home,South Georgia Tormenta FC,Collin Mocyunas,collin-mocyunas,C. Mocyunas,D,20,175.0,1,M,1478179,EUR,906076800.0,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Collin Mocyunas,,,,,,,,,,,,,,
11174459,away,Rio Grande Valley FC,Carlos Merancio Valdez,carlos-merancio-valdez,C. M. Valdez,G,23,188.0,6,M,991422,EUR,905731200.0,G,21,21,False,,13.0,8.0,4.0,,7.0,9.0,1.0,5.0,1.0,6.0,,1.0,,,1.0,90.0,19.0,6.3,6.0,1,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,2.0,,,,
11174459,away,Rio Grande Valley FC,Wahab Ackwei,wahab-ackwei,W. Ackwei,D,3,183.0,13,M,981113,EUR,845683200.0,D,3,3,False,,79.0,73.0,5.0,3.0,32.0,35.0,41.0,44.0,1.0,11.0,,,,,,90.0,87.0,6.9,7.0,2,,1.0,1.0,4.0,,1.0,,1.0,2.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,
11174459,away,Rio Grande Valley FC,Frank Nodarse,frank-nodarse,F. Nodarse,D,15,191.0,31,M,1009259,EUR,976060800.0,D,15,15,False,,82.0,72.0,4.0,3.0,36.0,40.0,36.0,42.0,2.0,6.0,,,,,,90.0,95.0,6.6,11.0,1,,2.0,6.0,6.0,,1.0,,3.0,3.0,,,1.0,2.0,,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,,
11174459,away,Rio Grande Valley FC,Eric Kinzner,eric-kinzner,E. Kinzner,D,22,185.0,11,M,1034904,EUR,1048291200.0,D,19,19,False,,44.0,39.0,6.0,2.0,19.0,19.0,20.0,25.0,,2.0,,,,,,45.0,45.0,6.6,5.0,0,,1.0,,2.0,,,,,1.0,,,,,,,1.0,,,Eric Kinzner,,,,,,,,,,,,,,
11174459,away,Rio Grande Valley FC,Jonathan Ricketts,jonathan-ricketts,J. Ricketts,D,2,185.0,4,M,1019842,EUR,879984000.0,M,2,2,False,,70.0,62.0,1.0,,15.0,16.0,49.0,61.0,,3.0,,,,,,90.0,107.0,7.0,19.0,3,7.0,,8.0,6.0,1.0,4.0,1.0,3.0,4.0,2.0,,1.0,,,,3.0,2.0,2.0,,,,3.0,1.0,,,2.0,,,,,,,
11174459,away,Rio Grande Valley FC,Taylor Davila,taylor-davila,T. Davila,M,17,185.0,25,M,1119191,EUR,965347200.0,M,8,8,False,,62.0,55.0,3.0,2.0,15.0,15.0,40.0,47.0,,8.0,,,,,,88.0,79.0,7.1,10.0,7,,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,,,2.0,2.0,,Taylor Davila,,,3.0,4.0,2.0,,,,,,2.0,1.0,1.0,
11174459,away,Rio Grande Valley FC,Juan Cabezas,juan-cabezas,J. Cabezas,M,,182.0,22,M,158587,EUR,667612800.0,M,5,5,False,True,101.0,92.0,11.0,10.0,30.0,32.0,62.0,69.0,,8.0,,,,,,90.0,109.0,7.1,11.0,0,,2.0,8.0,8.0,1.0,1.0,,,3.0,,,3.0,1.0,,,1.0,3.0,2.0,,,,,5.0,,,,,,,,,,
11174459,away,Rio Grande Valley FC,Gabriel Benítez,gabriel-benitez,G. Benítez,D,6,180.0,11,M,834264,EUR,749347200.0,M,6,6,False,,41.0,32.0,3.0,,9.0,12.0,23.0,30.0,1.0,1.0,,,,,,81.0,57.0,6.4,13.0,2,1.0,2.0,3.0,4.0,1.0,,,,,2.0,,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,,
11174459,away,Rio Grande Valley FC,Ian Cerro,ian-cerro,I. Cerro,M,30,182.0,2,,1201268,EUR,850089600.0,F,17,17,False,,34.0,28.0,,,4.0,6.0,25.0,32.0,,3.0,,,,,,74.0,48.0,6.7,10.0,3,4.0,,2.0,3.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,Ian Cerro,,,,,,,1.0,,,,3.0,,,
11174459,away,Rio Grande Valley FC,Robert Coronado,robert-coronado,R. Coronado,M,30,178.0,17,M,1025321,EUR,839030400.0,F,16,16,False,,77.0,67.0,6.0,5.0,17.0,17.0,51.0,63.0,2.0,8.0,,,,,,90.0,94.0,7.3,14.0,0,3.0,1.0,6.0,4.0,,2.0,1.0,1.0,1.0,1.0,,1.0,3.0,,,1.0,1.0,1.0,,,,,3.0,,,1.0,1.0,,,,,,
11174459,away,Rio Grande Valley FC,Duilio Herrera Ibarra,duilio-herrera-ibarra,D. H. Ibarra,F,18,178.0,3,M,1190534,EUR,1100217600.0,F,18,18,False,,14.0,13.0,1.0,1.0,1.0,1.0,12.0,14.0,,1.0,,,,,,45.0,18.0,6.5,4.0,0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,,Duilio Herrera Ibarra,,,,,,,,,,,,,,
11174459,away,Rio Grande Valley FC,Ricky Ruiz,ricky-ruiz,R. Ruiz,D,12,168.0,9,M,884617,EUR,847065600.0,D,12,12,True,,30.0,28.0,1.0,1.0,1.0,1.0,29.0,31.0,,,,,,,,45.0,45.0,7.9,5.0,4,2.0,,2.0,6.0,1.0,2.0,2.0,,3.0,2.0,,1.0,1.0,,,1.0,,,,,,2.0,2.0,2.0,1.0,2.0,,,,,2.0,,1.0
11174459,away,Rio Grande Valley FC,Wilmer Cabrera Jr,cabrera-wilmer,W. C. Jr,F,13,173.0,20,M,1477146,EUR,964828800.0,F,13,13,True,,16.0,12.0,1.0,,2.0,2.0,11.0,17.0,,1.0,,,,,,45.0,30.0,6.7,11.0,1,3.0,,3.0,3.0,1.0,1.0,,,2.0,3.0,,1.0,1.0,,,1.0,,,Wilmer Cabrera,,,,2.0,,,1.0,,,,1.0,,,
11174459,away,Rio Grande Valley FC,Dylan Hernandez,dylan-hernandez,D. Hernandez,F,24,,4,M,1477147,EUR,1178064000.0,F,24,24,True,,6.0,4.0,,,,,4.0,6.0,,1.0,,,,,,16.0,8.0,6.5,2.0,0,,,,1.0,,,,,,,,1.0,,,,,,,Dylan Hernandez,,,,,,,,,,,,,,
11174459,away,Rio Grande Valley FC,Francisco Torres,francisco-torres,F. Torres,M,,165.0,3,,47031,EUR,562464000.0,M,7,7,True,,9.0,7.0,,,1.0,1.0,7.0,9.0,,1.0,,,,,,9.0,12.0,6.6,2.0,1,1.0,,3.0,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,
11174459,away,Rio Grande Valley FC,Jose Luna,jose-luna,J. Luna,M,22,,3,M,1383020,EUR,,M,22,22,True,,2.0,2.0,,,,,3.0,3.0,,,,,,,,10.0,5.0,7.2,1.0,0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,Jose Luna,,1.0,,1.0,,,1.0,1.0,,,,,,
11174459,away,Rio Grande Valley FC,Alberto Yanez,alberto-yanez,A. Yanez,G,,176.0,3,,1478788,EUR,1171238400.0,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Alberto Yanez,,,,,,,,,,,,,,
11174459,away,Rio Grande Valley FC,Erik Pimentel,erik-pimentel,E. Pimentel,D,,177.0,5,M,163185,EUR,642729600.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
