match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_goalAssist,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_totalOffside,stat_challengeLost,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated,player_sofascoreId
10433976,home,Kasımpaşa,Mehmet Feyzi Yıldırım,,,mehmet-feyzi-yildirim,M. F. Yıldırım,D,26,175,17,M,787897,EUR,822355200,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433976,home,Kasımpaşa,Sadık Çiftpınar,,,sadik-ciftpinar,S. Çiftpınar,D,5,181,71,M,111811,EUR,725846400,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433976,home,Kasımpaşa,Tarkan Serbest,,,tarkan-serbest,T. Serbest,D,15,184,53,M,164099,EUR,767836800,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433976,home,Kasımpaşa,Tunay Torun,,,tunay-torun,T. Torun,M,,176,12,,30241,EUR,640656000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433976,home,Kasımpaşa,Aytaç Kara,,,aytac-kara,A. Kara,M,35,188,161,M,128196,EUR,732844800,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433976,away,Fatih Karagümrük,Batuhan Şen,,,batuhan-ahmet-sen,B. A. Şen,G,12,192,1076,M,867595,EUR,918000000,G,1,1,False,43.0,35.0,11.0,4.0,33.0,36.0,2.0,7.0,,10.0,1.0,2.0,2.0,,90.0,55.0,6.4,8.0,,0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,
10433976,away,Fatih Karagümrük,Davide Biraschi,,,davide-biraschi,D. Biraschi,D,4,182,102,M,233252,EUR,773107200,D,4,4,False,42.0,32.0,11.0,4.0,16.0,17.0,17.0,26.0,3.0,5.0,,,,,90.0,59.0,6.4,11.0,,0,1.0,,4.0,,,,3.0,1.0,1.0,1.0,,2.0,,,,,3.0,,1.0,1.0,,,1.0,,,,,
10433976,away,Fatih Karagümrük,Rayyan Baniya,,,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,99,99,False,77.0,67.0,8.0,6.0,50.0,54.0,17.0,23.0,1.0,6.0,,,,,90.0,89.0,7.1,11.0,,1,,4.0,4.0,,,2.0,6.0,1.0,3.0,3.0,,2.0,,,1.0,1.0,,,,,,,1.0,,,,,
10433976,away,Fatih Karagümrük,Ibrahim Drešević,,,ibrahim-dresevic,I. Drešević,D,5,186,210,M,817987,EUR,854064000,D,5,5,False,89.0,67.0,25.0,13.0,44.0,55.0,23.0,34.0,1.0,8.0,,,,,90.0,103.0,7.3,24.0,1.0,1,,2.0,4.0,1.0,1.0,,7.0,,2.0,2.0,,2.0,,,,3.0,1.0,,1.0,,,,2.0,,,,,
10433976,away,Fatih Karagümrük,Levent Mercan,,,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,18,18,False,57.0,43.0,8.0,3.0,25.0,33.0,20.0,26.0,2.0,8.0,,,,,90.0,75.0,6.6,16.0,,0,2.0,2.0,3.0,,,2.0,3.0,,1.0,,,2.0,1.0,,,,,,,2.0,,,1.0,,,,,
10433976,away,Fatih Karagümrük,Otabek Shukurov,,,otabek-shukurov,O. Shukurov,M,63,182,2967,M,358890,EUR,835401600,M,29,29,False,39.0,32.0,3.0,1.0,16.0,18.0,16.0,21.0,2.0,4.0,,,,,89.0,46.0,6.2,7.0,,2,,1.0,5.0,1.0,,,3.0,,,,,2.0,,,,1.0,4.0,1.0,1.0,,,1.0,,,,1.0,,
10433976,away,Fatih Karagümrük,Matteo Ricci,,,matteo-ricci,M. Ricci,M,8,172,128,M,225132,EUR,769996800,M,8,8,False,53.0,43.0,9.0,7.0,27.0,31.0,18.0,30.0,2.0,5.0,,,,,90.0,71.0,7.6,17.0,1.0,1,8.0,1.0,5.0,,,1.0,5.0,,,,1.0,3.0,,,1.0,2.0,1.0,,3.0,2.0,,,,,,,1.0,
10433976,away,Fatih Karagümrük,Magomed Ozdoev,,,magomed-ozdoev,M. Ozdoev,M,27,184,813,M,121185,EUR,720921600,M,27,27,False,42.0,38.0,6.0,6.0,22.0,22.0,17.0,22.0,3.0,,,,,,79.0,58.0,7.0,10.0,,0,2.0,1.0,3.0,,,,2.0,2.0,2.0,2.0,,,2.0,,,,,,,1.0,,,2.0,,,,,
10433976,away,Fatih Karagümrük,Ebrima Colley,,,colley-ebrima,E. Colley,F,11,179,640,M,928106,EUR,949363200,F,19,19,False,23.0,17.0,2.0,,7.0,7.0,11.0,18.0,,6.0,,,,,89.0,40.0,6.9,11.0,1.0,1,2.0,1.0,3.0,,,1.0,7.0,,1.0,1.0,,,,4.0,,3.0,1.0,1.0,,1.0,3.0,1.0,3.0,,,,,
10433976,away,Fatih Karagümrük,Colin Kazim-Richards,,,colin-kazim-richards,C. Kazim-Richards,F,,185,110,,30134,EUR,525398400,F,13,13,False,27.0,21.0,2.0,2.0,9.0,11.0,12.0,16.0,,1.0,,,,,90.0,39.0,7.0,12.0,3.0,1,,3.0,8.0,,,1.0,7.0,,2.0,1.0,1.0,5.0,2.0,,,,3.0,,,,,1.0,3.0,,,,,
10433976,away,Fatih Karagümrük,Fabio Borini,,,fabio-borini,F. Borini,F,16,180,487,M,89510,EUR,670204800,F,16,16,False,18.0,8.0,5.0,,3.0,5.0,6.0,15.0,2.0,6.0,,,,,71.0,39.0,7.5,16.0,2.0,1,2.0,,3.0,1.0,1.0,1.0,6.0,,2.0,,,2.0,2.0,,,2.0,1.0,,,1.0,,,3.0,True,,,,
10433976,away,Fatih Karagümrük,Kerim Frei,,,kerim-frei,K. Frei,M,11,173,68,M,157014,EUR,753667200,M,11,11,True,5.0,3.0,,,1.0,2.0,3.0,5.0,,,,,,,19.0,10.0,6.2,5.0,1.0,0,2.0,1.0,4.0,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,
10433976,away,Fatih Karagümrük,Nicholas Anwan,Nicholas,Anwan,nicholas-anwan,N. Anwan,M,24,188,32,M,1129985,EUR,990057600,M,24,24,True,8.0,5.0,1.0,,2.0,2.0,3.0,6.0,2.0,4.0,,,,,11.0,14.0,6.6,3.0,,1,,3.0,4.0,,,,2.0,,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,
10433976,away,Fatih Karagümrük,Adnan Uğur,,,adnan-ugur,A. Uğur,M,77,174,53,M,987539,EUR,993686400,M,77,77,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,13.0,4.0,6.7,,,2,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
10433976,away,Fatih Karagümrük,Samed Onur,,,samed-onur,S. Onur,M,8,175,60,M,980608,EUR,1026691200,M,17,17,True,4.0,4.0,1.0,1.0,,,4.0,4.0,,1.0,,,,,14.0,6.0,6.8,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433976,away,Fatih Karagümrük,Emiliano Viviano,,,emiliano-viviano,E. Viviano,G,,195,127,M,38599,EUR,502243200,G,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433976,away,Fatih Karagümrük,Muzaffer Cem Kablan,,,kablan-muzaffer-cem,M. C. Kablan,G,1,192,17,M,967176,EUR,946684800,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433976,away,Fatih Karagümrük,Salih Dursun,,,salih-dursun,S. Dursun,D,24,188,33,M,179189,EUR,679276800,D,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433976,away,Fatih Karagümrük,Andrea Bertolacci,,,andrea-bertolacci,A. Bertolacci,M,,179,98,M,47568,EUR,663552000,M,91,91,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433976,away,Fatih Karagümrük,Burak Kapacak,,,burak-kapacak,B. Kapacak,M,17,180,490,M,836686,EUR,944611200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433976,away,Fatih Karagümrük,Sofiane Feghouli,,,sofiane-feghouli,S. Feghouli,M,,178,3304,M,37240,EUR,630633600,F,89,89,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,sffeghouli
