match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_bigChanceCreated,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goals,stat_penaltyConceded,stat_wonContest,stat_blockedScoringAttempt,captain,stat_penaltyWon,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized
14771898,home,Al-Hilal,Darwin Núñez,,,darwin-nunez,D. Núñez,F,7,188.0,70302,M,Darwin,924871,EUR,930182400.0,F,7,7,False,28.0,19.0,2.0,2.0,0.0,5.0,6.0,14.0,22.0,2.0,,,82.0,35.0,7.6,11.0,0.0577721,2,,-0.29,0.17,-0.01,,3.0,5.0,,2.0,1.0,1.0,,,1.0,,,,,,4.0,1.0,1.0,1.2987,0.47,1.0,,,,0.9953,,1.0,,1.0,,,,1.0,,,,
14771898,home,Al-Hilal,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,,1548394,EUR,1050537600.0,F,14,14,True,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,,,14.0,10.0,6.5,3.0,0.00299335,0,,0.01,0.06,-0.05,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14771898,home,Al-Hilal,Marcos Leonardo,,,marcos-leonardo,M. Leonardo,F,9,177.0,22653,M,marcosleonardo09,1047227,EUR,1051833600.0,F,9,9,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,14.0,3.0,6.5,,0.0244013,0,,0.06,-0.45,-0.04,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,home,Al-Hilal,Abdulelah Al-Malki,,,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,,818840,EUR,781833600.0,M,89,89,True,4.0,4.0,,,0.0,,,4.0,4.0,2.0,,,8.0,7.0,6.8,1.0,0.00504009,0,,0.0,0.02,0.14,,,2.0,,,,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14771898,home,Al-Hilal,Meshal Al Dawood,Meshal Al Dawood,,meshal-al-dawood,M. A. Dawood,D,55,182.0,41,M,,2167762,EUR,1202428800.0,D,55,55,True,,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,home,Al-Hilal,Mohammed Al-Rubaie,,,mohammed-al-rubaie,M. Al-Rubaie,G,17,190.0,648,M,,920497,EUR,871516800.0,G,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,home,Al-Hilal,Rayan Al-Ghamdi,,,rayan-al-ghamdi,R. Al-Ghamdi,D,31,172.0,167,M,,2174785,EUR,1136246400.0,M,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,home,Al-Hilal,Saad Al Mutairy,Saad Al Muthary,,saad-al-muthary,S. A. Muthary,D,44,182.0,229,M,,2163360,EUR,1165363200.0,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,home,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,,1134261,EUR,1027382400.0,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,home,Al-Hilal,Abdullah Radif,Abdullah Radif,,abdullah-radif,A. H. Radif,F,21,185.0,510,M,,1101759,EUR,1043107200.0,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Fernando Pacheco,,,fernando-pacheco,F. Pacheco,G,1,186.0,225,M,,144501,EUR,706147200.0,G,1,1,False,22.0,10.0,19.0,7.0,0.0,4.0,4.0,6.0,18.0,4.0,1.0,,90.0,30.0,7.5,12.0,0.00283654,0,0.9171,0.06,0.0,-0.2,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.6227,0.49
14771898,away,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,,1521953,EUR,969667200.0,D,15,15,False,23.0,15.0,1.0,,0.0,9.0,11.0,6.0,12.0,4.0,,,90.0,51.0,6.4,17.0,0.00915069,0,,-0.02,0.08,-0.19,,7.0,8.0,,1.0,3.0,3.0,5.0,1.0,2.0,1.0,,3.0,2.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Ziyad Aljari,Ziyad Aljari,,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,,1049202,EUR,1005782400.0,D,4,4,False,15.0,10.0,6.0,3.0,0.0,6.0,7.0,4.0,8.0,1.0,,,73.0,30.0,6.6,8.0,0.0217786,0,,0.1,0.0,0.15,,4.0,3.0,,1.0,,8.0,1.0,2.0,2.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Jorge Fernandes,,,jorge-fernandes,J. Fernandes,D,44,193.0,146,M,,814673,EUR,859939200.0,D,44,44,False,24.0,20.0,3.0,,0.0,13.0,16.0,7.0,8.0,2.0,,,90.0,37.0,6.3,6.0,0.00240303,0,,0.13,0.0,-0.16,1.0,2.0,1.0,,,,6.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Naif Masoud,Naif Masoud,,naif-masoud,N. Masoud,D,6,177.0,22,M,,1798265,EUR,984009600.0,D,6,6,False,24.0,19.0,7.0,4.0,0.0,12.0,14.0,7.0,10.0,5.0,,,90.0,37.0,6.5,5.0,0.00175548,0,,0.04,0.02,-0.24,,1.0,2.0,1.0,,,7.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,,880790,EUR,646444800.0,M,11,11,False,8.0,6.0,1.0,,0.0,,,6.0,8.0,5.0,,,90.0,36.0,7.3,19.0,0.114767,4,,-0.08,0.43,-0.1,8.0,5.0,3.0,,1.0,2.0,1.0,,2.0,1.0,1.0,,,7.0,1.0,1.0,2.0,,0.9307,0.29,1.0,,,1.0,0.8987,2.0,1.0,,,1.0,True,1.0,,,,,
14771898,away,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,,845609,EUR,713318400.0,M,28,28,False,23.0,19.0,2.0,2.0,0.0,11.0,13.0,8.0,10.0,4.0,,,90.0,34.0,6.3,8.0,0.164857,1,,0.31,0.12,-0.06,,8.0,,,3.0,,,,,2.0,4.0,,,1.0,,,1.0,2.0,0.0297,-0.15,,,1.0,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Abdulaziz Al Fawaz,Abdulaziz Al Fawaz,,abdulaziz-al-fawaz,A. A. Fawaz,M,98,183.0,36,M,,1915858,EUR,1206662400.0,M,98,98,False,10.0,8.0,,,0.0,6.0,6.0,2.0,4.0,3.0,,,73.0,24.0,6.6,4.0,0.0077974,0,,-0.03,0.05,0.15,,6.0,6.0,,1.0,1.0,3.0,5.0,1.0,2.0,2.0,,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183.0,567,M,,862194,EUR,931651200.0,M,33,33,False,29.0,22.0,4.0,3.0,0.0,12.0,15.0,10.0,14.0,8.0,,,90.0,43.0,6.7,9.0,0.00559908,0,,0.01,-0.03,-0.11,1.0,4.0,5.0,1.0,,,,3.0,1.0,,3.0,,,1.0,,1.0,,6.0,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Wesley Delgado,Wesley Delgado,,wesley-delgado,W. Delgado,F,23,186.0,52,M,,2275593,EUR,1078444800.0,M,23,23,False,19.0,12.0,5.0,1.0,0.0,4.0,6.0,8.0,13.0,5.0,,,89.0,44.0,6.8,11.0,0.171523,0,,-0.09,0.13,-0.06,,4.0,8.0,,1.0,4.0,3.0,3.0,,2.0,,,2.0,2.0,,2.0,,2.0,,,,,,,,,,,3.0,,,,,,,,
14771898,away,Al-Fateh,Matías Vargas,,,matias-vargas,M. Vargas,M,10,168.0,1157,M,,796723,EUR,863049600.0,F,10,10,False,23.0,18.0,,,0.0,5.0,7.0,13.0,16.0,1.0,,,90.0,47.0,6.5,18.0,0.14873,0,,0.24,0.16,-0.01,3.0,6.0,4.0,,4.0,2.0,,1.0,1.0,1.0,,,1.0,6.0,2.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,
14771898,away,Al-Fateh,Sattam Al Tumbukti,Sattam Al Tumbukti,,sattam-al-tumbukti,S. A. Tumbukti,M,87,,5,M,,1472755,EUR,999561600.0,D,87,87,True,3.0,3.0,,,0.0,3.0,3.0,,,1.0,,,17.0,10.0,6.2,2.0,8.16e-06,0,,0.0,0.17,-0.27,,3.0,3.0,,1.0,1.0,,2.0,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,
14771898,away,Al-Fateh,Fahad Zubaidi,Fahad Zubaidi,,fahad-zubaidi,F. Zubaidi,M,27,175.0,36,M,,1445997,EUR,1010880000.0,F,27,27,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,1.0,,,17.0,8.0,6.5,3.0,0.00022842,0,,-0.06,0.04,0.13,1.0,2.0,2.0,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Karl Toko Ekambi,,,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,karltokoekambi,842931,EUR,716428800.0,F,9,9,True,1.0,,,,0.0,,1.0,,,,,,1.0,2.0,,1.0,,0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,,818493,EUR,862531200.0,G,97,97,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,,1096521,EUR,1050364800.0,M,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Mohammed Al-Sahihi,Mohammed Al-Sahihi,,mohammed-al-sahihi,M. Al-Sahihi,M,25,,2,M,,2234796,EUR,,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Abdulaziz Al-Swealem,,,abdulaziz-alswealem,A. Alswealem,M,78,177.0,7,M,,966751,EUR,1136073600.0,M,78,78,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Abdullah Al-Anazi,Abdullah Al-Anazi,,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,,1434206,EUR,1042934400.0,M,94,94,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771898,away,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,,1494819,EUR,1098489600.0,F,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
