match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialLost,stat_totalContest,stat_wasFouled,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,player_firstName,player_lastName,stat_bigChanceMissed
10411694,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,M,88,88,True,20.0,17.0,,,5.0,5.0,15.0,,,3.0,,,,,,,27.0,25.0,6.2,5.0,0.3017,0.0,0.144561,2,,,12.0,,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,2.0,,,,1.0
10411694,home,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3941,M,luisfmuriel9,119242,EUR,671760000,F,9,9,True,20.0,16.0,1.0,1.0,4.0,4.0,23.0,,3.0,,,,,,,,27.0,38.0,7.3,10.0,0.0383,0.0,0.245968,1,,,15.0,7.0,2.0,,1.0,,,1.0,2.0,,,2.0,2.0,1.0,2.0,,,2.0,,,3.0,,,
10411694,home,Atalanta,Lukáš Vorlický,lukas-vorlicky,L. Vorlický,F,22,186,108,M,,965795,EUR,1011312000,F,23,23,True,2.0,1.0,,,,1.0,2.0,,2.0,1.0,,,,,,,1.0,6.0,,3.0,0.0,0.0,0.0153095,0,,,1.0,1.0,2.0,,,,,,,,,1.0,3.0,,2.0,,,,,,,,,
10411694,home,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411694,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411694,home,Atalanta,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411694,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,,132318,EUR,708220800,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411694,home,Atalanta,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181,434,M,,963211,EUR,1014249600,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411694,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,,43970,EUR,667872000,G,1,1,False,35.0,21.0,23.0,9.0,15.0,19.0,16.0,1.0,1.0,3.0,,,,,3.0,5.0,90.0,43.0,8.2,14.0,0.0,0.0,0.00112655,0,0.4307,,6.0,,,,,,,,,,,,,1.0,,,,,,,,,,
10411694,away,Udinese,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1878,M,,880207,EUR,822009600,D,50,50,False,22.0,12.0,4.0,,9.0,14.0,8.0,3.0,9.0,6.0,,5.0,3.0,,,,90.0,50.0,7.0,16.0,0.0,0.0,0.00181806,0,,True,3.0,,6.0,4.0,,,3.0,3.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,
10411694,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,,886930,EUR,918172800,D,29,29,False,23.0,16.0,3.0,,13.0,13.0,10.0,4.0,8.0,4.0,,4.0,3.0,,,,90.0,45.0,7.7,7.0,0.0171,0.0,0.00105462,1,,,3.0,,2.0,2.0,1.0,,11.0,3.0,,,,,,,,,1.0,,,,,,,
10411694,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,,913401,EUR,961804800,D,18,18,False,41.0,34.0,5.0,3.0,24.0,27.0,14.0,1.0,2.0,7.0,,1.0,1.0,,,,90.0,59.0,7.3,9.0,0.0,0.0,0.0100402,0,,,10.0,,3.0,2.0,,,2.0,4.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,
10411694,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,593,M,,983059,EUR,1028246400,M,2,2,False,13.0,8.0,1.0,,6.0,8.0,8.0,1.0,8.0,7.0,,3.0,3.0,,,,78.0,29.0,6.7,11.0,0.0,0.0,0.00065096,0,,,2.0,3.0,5.0,2.0,,,,1.0,1.0,2.0,,,3.0,2.0,2.0,,,,1.0,,,,,
10411694,away,Udinese,Tolgay Arslan,tolgay-arslan,T. Arslan,F,30,180,393,M,,71203,EUR,650764800,M,5,5,False,24.0,17.0,2.0,,11.0,12.0,14.0,,3.0,5.0,,1.0,,,,,59.0,31.0,6.1,10.0,0.0,0.0,0.0139246,0,,,6.0,2.0,6.0,4.0,,,,,,1.0,,,,2.0,,,,,1.0,,,,,
10411694,away,Udinese,Walace,walace,Walace,M,5,188,1455,M,,553686,EUR,796953600,M,11,11,False,35.0,28.0,2.0,2.0,19.0,23.0,12.0,,5.0,10.0,,4.0,3.0,,,,90.0,55.0,6.3,12.0,0.0,0.0,0.00606093,0,,,9.0,,13.0,6.0,,,3.0,3.0,1.0,1.0,,3.0,2.0,1.0,,,,,1.0,,,,,
10411694,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,,575852,EUR,891043200,M,4,4,False,22.0,16.0,2.0,1.0,7.0,11.0,13.0,1.0,6.0,7.0,,2.0,1.0,,,,78.0,36.0,6.9,11.0,0.1169,0.0,0.0366195,1,,,9.0,2.0,4.0,1.0,1.0,,,,1.0,1.0,,1.0,2.0,2.0,1.0,,,1.0,,,,,,
10411694,away,Udinese,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,M,13,13,False,26.0,17.0,1.0,,5.0,7.0,19.0,,12.0,9.0,,5.0,4.0,,,,90.0,53.0,7.6,10.0,0.0,0.0,0.0204428,0,,,12.0,,2.0,2.0,,,3.0,1.0,1.0,,,,5.0,2.0,5.0,,,,,,,,,
10411694,away,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,,359640,EUR,820972800,F,7,7,False,20.0,13.0,,,4.0,6.0,14.0,,3.0,,,,,,,,65.0,38.0,6.3,16.0,0.0274,0.0,0.0334172,1,,,9.0,,11.0,,1.0,,,,3.0,2.0,,3.0,4.0,1.0,2.0,,,1.0,4.0,,,Isaac,Success,
10411694,away,Udinese,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,9,9,False,20.0,14.0,,,4.0,5.0,15.0,2.0,5.0,,,1.0,,,,,90.0,35.0,6.3,16.0,0.0411,0.0,0.0711803,1,,,10.0,,13.0,,,,,,5.0,2.0,2.0,6.0,6.0,,2.0,,,2.0,1.0,1.0,,,,
10411694,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,,122701,EUR,663206400,M,37,37,True,10.0,8.0,1.0,1.0,6.0,8.0,2.0,,1.0,2.0,,1.0,,,,,31.0,13.0,6.5,3.0,0.0,0.0,0.0016447,0,,,2.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
10411694,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179,8040,M,,148824,EUR,728006400,M,26,26,True,4.0,2.0,,,,1.0,7.0,,,1.0,,,,,,,25.0,12.0,6.7,7.0,0.093,0.0295,0.125246,1,,,3.0,4.0,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,
10411694,away,Udinese,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,,259995,EUR,757468800,D,3,3,True,8.0,6.0,1.0,,3.0,4.0,4.0,1.0,2.0,,,1.0,1.0,,,,12.0,15.0,6.9,2.0,0.0,0.0,0.00363859,0,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,
10411694,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,lakisamar10,980624,EUR,1014508800,M,24,24,True,3.0,3.0,,,1.0,1.0,2.0,,1.0,,,,,,,,12.0,7.0,6.6,1.0,0.0,0.0,0.0234338,0,,,2.0,,2.0,1.0,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,
10411694,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411694,away,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197,81,M,,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411694,away,Udinese,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,,1120038,EUR,1023235200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411694,away,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188,423,M,,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411694,away,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Simone,Pafundi,
