match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_dispossessed,stat_interceptionWon,stat_totalCross,stat_blockedScoringAttempt,stat_accurateCross,captain,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated,stat_goals
11450096,home,İstanbulspor,Mehmet Yeşil,,,mehmet-yesil,M. Yeşil,D,21,188,48,M,840639,EUR,896572800,D,4,4,True,11.0,7.0,2.0,1.0,6.0,8.0,1.0,3.0,,,1.0,,,,,32.0,17.0,6.7,4.0,0.00031044,0,,,,,,,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,
11450096,home,İstanbulspor,Özcan Şahan,Özcan Sahan,,sahan-ozcan,Ö. Şahan,D,20,176,17,M,1170353,EUR,915753600,F,20,20,True,16.0,14.0,,,3.0,3.0,11.0,13.0,1.0,1.0,2.0,,,,,24.0,21.0,6.7,2.0,0.189275,0,,1.0,3.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11450096,home,İstanbulspor,Eslem Öztürk,,,eslem-ozturk,E. Öztürk,M,10,177,8,M,788975,EUR,880934400,M,5,5,True,19.0,17.0,2.0,2.0,9.0,9.0,8.0,10.0,,1.0,3.0,,,,,24.0,23.0,6.6,4.0,0.0204514,1,,,,,,,,,,,1.0,,,0.0321,,,,,,1.0,,,1.0,,,,,,,,,,
11450096,home,İstanbulspor,Vefa Temel,,,temel-vefa,V. Temel,M,8,176,41,M,1067329,EUR,1036281600,M,8,8,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,3.0,,,,,10.0,7.0,6.6,3.0,0.00507949,0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11450096,home,İstanbulspor,Eren Arda Şan,Eren Arda San,,eren-arda-san,E. A. Şan,F,,193,15,M,1798925,EUR,1150761600,F,97,97,True,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,,9.0,5.0,6.3,3.0,0.00016243,0,,,1.0,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11450096,home,İstanbulspor,Mücahit Serbest,,,serbest-mucahit,M. Serbest,G,26,190,18,M,1174228,EUR,1101168000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450096,home,İstanbulspor,Bartu Kırtaş,Bartu Kirtas,,kirtas-bartu,B. Kırtaş,D,,182,7,M,1409047,EUR,1075334400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450096,home,İstanbulspor,Tunahan Samdanli,,,samdanli-tunahan,T. Samdanli,M,41,185,4,M,1142909,EUR,1111104000,M,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450096,home,İstanbulspor,Enver Azmi Sarıalioğlu,,,enver-azmi-sarialioglu,E. A. Sarıalioğlu,M,16,187,8,M,1431733,EUR,1088121600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450096,home,İstanbulspor,İzzet Topatar,,,topatar-izzet,İ. Topatar,F,52,177,3,M,973977,EUR,1003276800,M,52,52,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450096,away,Beşiktaş JK,Mert Günok,,,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,24.0,7.0,21.0,4.0,4.0,5.0,3.0,19.0,,,10.0,4.0,6.0,1.0,1.0,90.0,39.0,8.1,17.0,0.00097418,0,0.6008,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,
11450096,away,Beşiktaş JK,Onur Bulut,,,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,False,27.0,24.0,1.0,1.0,8.0,8.0,16.0,21.0,1.0,2.0,2.0,,,,,90.0,42.0,6.9,6.0,0.012846,0,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,
11450096,away,Beşiktaş JK,Necip Uysal,,,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,False,56.0,51.0,5.0,2.0,32.0,33.0,19.0,23.0,,3.0,3.0,,,,,90.0,71.0,7.1,6.0,0.0053414,0,,2.0,9.0,,,,,5.0,6.0,1.0,,1.0,,,,2.0,,,,1.0,,,,,True,,,,,,,,
11450096,away,Beşiktaş JK,Omar Colley,,,omar-colley,O. Colley,D,15,190,966,M,238408,EUR,719798400,D,6,6,False,50.0,46.0,4.0,,35.0,37.0,11.0,13.0,,3.0,,,,,,90.0,62.0,7.3,6.0,0.00859906,0,,1.0,3.0,,,,,3.0,2.0,2.0,1.0,,2.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,,
11450096,away,Beşiktaş JK,Arthur Masuaku,,,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,26,26,False,47.0,41.0,12.0,8.0,19.0,21.0,22.0,28.0,2.0,8.0,6.0,,,,,87.0,67.0,6.7,12.0,0.0243744,0,,1.0,4.0,5.0,1.0,,,1.0,2.0,1.0,,,1.0,,,1.0,,,,,1.0,2.0,,,,,,,masuaku26,,,,
11450096,away,Beşiktaş JK,Mutassim Al-Musrati,,,mutassim-al-musrati,M. Al-Musrati,M,73,189,2806,M,868958,EUR,828748800,M,28,28,False,67.0,59.0,5.0,4.0,34.0,37.0,25.0,31.0,,2.0,9.0,,,,,90.0,80.0,7.4,9.0,0.0255949,1,,1.0,5.0,2.0,2.0,1.0,,2.0,1.0,1.0,,1.0,1.0,0.0247,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,,1.0,,,
11450096,away,Beşiktaş JK,Gedson Fernandes,,,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,54.0,48.0,1.0,1.0,14.0,19.0,34.0,38.0,1.0,9.0,9.0,,,,,88.0,72.0,7.6,12.0,0.0575277,3,,,2.0,,,2.0,,1.0,2.0,2.0,1.0,,5.0,0.259,3.0,1.0,1.0,,0.0586,2.0,2.0,3.0,,,,,,,gedson_83,,1.0,,
11450096,away,Beşiktaş JK,Milot Rashica,,,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,11,11,False,23.0,20.0,1.0,,4.0,4.0,20.0,26.0,,4.0,5.0,,,,,77.0,41.0,7.2,13.0,0.375524,1,,,3.0,3.0,,1.0,,,1.0,1.0,3.0,2.0,,0.0334,3.0,,,,,1.0,,7.0,,4.0,,,,,MRashica,,,1.0,
11450096,away,Beşiktaş JK,Ernest Muçi,,,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,M,23,23,False,47.0,41.0,2.0,2.0,11.0,11.0,30.0,38.0,1.0,6.0,6.0,,,,,90.0,63.0,8.2,12.0,0.158437,1,,,5.0,4.0,2.0,,,,2.0,1.0,2.0,1.0,1.0,0.034,4.0,2.0,1.0,1.0,0.1571,,1.0,2.0,,,,,1.0,,ernest_muci,,,,1.0
11450096,away,Beşiktaş JK,Cenk Tosun,,,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,M,9,9,False,21.0,13.0,3.0,2.0,3.0,7.0,10.0,14.0,2.0,3.0,3.0,,,,,62.0,28.0,7.2,9.0,0.0454228,3,,1.0,4.0,1.0,1.0,3.0,,,1.0,,1.0,1.0,1.0,0.1759,1.0,,,,,,,,,,,1.0,,,,,1.0,,
11450096,away,Beşiktaş JK,Semih Kılıçsoy,,,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,90,90,False,9.0,6.0,,,1.0,1.0,5.0,8.0,1.0,6.0,1.0,,,,,77.0,24.0,7.5,6.0,0.114583,5,,1.0,4.0,3.0,2.0,1.0,,,,,2.0,1.0,3.0,0.1978,1.0,1.0,2.0,,0.682,,,,2.0,,,,,,semihkilicsoy9,,,,1.0
11450096,away,Beşiktaş JK,Salih Uçan,,,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,True,14.0,12.0,,,2.0,3.0,10.0,11.0,1.0,1.0,2.0,,,,,28.0,21.0,7.1,4.0,0.0632699,0,,1.0,4.0,,,,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
11450096,away,Beşiktaş JK,Rachid Ghezzal,,,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,18,18,True,11.0,6.0,1.0,,1.0,4.0,5.0,10.0,,,1.0,,,,,13.0,16.0,6.6,9.0,0.0152101,0,,,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,
11450096,away,Beşiktaş JK,Vincent Aboubakar,,,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,10,10,True,4.0,1.0,,,,2.0,1.0,2.0,2.0,2.0,,,,,,13.0,9.0,6.6,6.0,0.00149138,1,,,,,,,,,,,2.0,,,0.0576,,,1.0,,0.1061,,,,,,,,,,aboubakarvincent,,,,
11450096,away,Beşiktaş JK,Bakhtiyar Zaynutdinov,,,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,M,22,22,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,,3.0,5.0,,1.0,0.00199807,1,,1.0,1.0,,,,,,,,1.0,,1.0,0.0239,,,1.0,,0.1901,,,,,,,,,,,,,,
11450096,away,Beşiktaş JK,Daniel Amartey,,,daniel-amartey,D. Amartey,M,,188,1214,M,308526,EUR,787968000,D,12,12,True,2.0,1.0,,,,,1.0,2.0,,1.0,,,,,,2.0,2.0,,1.0,0.00034885,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11450096,away,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450096,away,Beşiktaş JK,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193,315,M,838399,EUR,852854400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450096,away,Beşiktaş JK,Jonas Svensson,,,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450096,away,Beşiktaş JK,Demir Ege Tıknaz,,,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2288,M,1142613,EUR,1092700800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450096,away,Beşiktaş JK,Jackson Muleka,,,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
