match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_challengeLost,stat_outfielderBlock,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,player_firstName,player_lastName,stat_totalOffside,stat_goalAssist,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed
10388418,home,Hertha BSC,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388418,home,Hertha BSC,Peter Pekarík,peter-pekarik,P. Pekarík,D,22,176,250,M,36949,EUR,531014400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Peter,Pekarík,,,,,,,
10388418,home,Hertha BSC,Márton Dárdai,marton-dardai,M. Dárdai,D,31,186,1095,M,980618,EUR,1013472000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388418,home,Hertha BSC,Vladimír Darida,vladimir-darida,V. Darida,M,16,171,252,M,109002,EUR,650073600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388418,home,Hertha BSC,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189,938,M,838640,EUR,888019200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388418,away,SC Freiburg,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,26,26,False,46.0,34.0,25.0,13.0,28.0,30.0,6.0,16.0,,,,9.0,,,,1.0,1.0,1.0,90.0,51.0,6.0,12.0,0.0,0.0,0.00225756,0,-0.5315,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,
10388418,away,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,40.0,28.0,4.0,2.0,20.0,26.0,8.0,15.0,2.0,1.0,,5.0,,,,,,,90.0,70.0,6.2,22.0,0.0,0.0,0.0105655,0,,1.0,,9.0,2.0,,,2.0,2.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,
10388418,away,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,69.0,60.0,8.0,2.0,39.0,44.0,21.0,25.0,4.0,,,6.0,,,,,,,90.0,76.0,6.6,11.0,0.0,0.0,0.00665896,0,,,4.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10388418,away,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,82.0,71.0,14.0,6.0,59.0,62.0,12.0,20.0,6.0,,,10.0,,,,,,,90.0,92.0,6.7,12.0,0.0,0.0,0.00599697,0,,,4.0,2.0,1.0,,2.0,3.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10388418,away,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,44.0,30.0,7.0,1.0,13.0,19.0,19.0,31.0,4.0,,,9.0,,,,,,,90.0,63.0,5.9,24.0,0.0,0.0,0.280483,0,,6.0,2.0,6.0,3.0,,,1.0,2.0,1.0,2.0,1.0,2.0,,1.0,True,2.0,1.0,,,,,,,,,,,,1.0,,
10388418,away,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,34.0,25.0,4.0,,17.0,20.0,8.0,14.0,5.0,,,2.0,,,,,,,76.0,41.0,6.6,9.0,0.0,0.0,0.00764985,0,,,2.0,3.0,,,1.0,2.0,3.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,
10388418,away,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,58.0,46.0,4.0,2.0,28.0,33.0,18.0,25.0,7.0,1.0,1.0,5.0,,,,,,,90.0,70.0,6.4,16.0,0.0,0.0,0.0464196,0,,,2.0,7.0,3.0,,,,2.0,2.0,,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,
10388418,away,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,27.0,18.0,3.0,,6.0,7.0,13.0,21.0,12.0,10.0,5.0,9.0,,,,,,,86.0,56.0,6.9,19.0,0.1532,0.0277,0.716323,2,,1.0,,16.0,4.0,,,,4.0,1.0,2.0,,1.0,3.0,3.0,,1.0,5.0,,1.0,1.0,,doanritsu,,,,1.0,,,,2.0,
10388418,away,SC Freiburg,Daniel-Kofi Kyereh,daniel-kofi-kyereh,D. Kyereh,M,11,179,1988,M,569684,EUR,826243200,M,11,11,False,15.0,12.0,1.0,,4.0,4.0,8.0,11.0,3.0,1.0,,3.0,,,,,,,76.0,30.0,6.3,9.0,0.4519,0.9184,0.0198243,2,,,,9.0,3.0,,,,,,1.0,3.0,2.0,3.0,,,,1.0,,,2.0,1.0,,,,1.0,,,,,,1.0
10388418,away,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,36.0,27.0,3.0,2.0,13.0,14.0,15.0,27.0,2.0,1.0,,1.0,,,,,,,70.0,51.0,6.8,16.0,0.0732,0.0,0.246136,2,,5.0,,4.0,2.0,2.0,,,,,,1.0,,2.0,3.0,,1.0,,,,,,,,,,,,,,1.0,
10388418,away,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,False,15.0,8.0,1.0,1.0,2.0,3.0,6.0,12.0,8.0,,,2.0,,,,,,,70.0,25.0,6.6,9.0,0.313,0.0,0.0160761,2,,,5.0,11.0,1.0,2.0,,1.0,1.0,,2.0,8.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0
10388418,away,SC Freiburg,Kevin Schade,kevin-schade,K. Schade,M,7,183,3202,M,1006387,EUR,1006819200,F,20,20,True,6.0,3.0,,,,,3.0,6.0,2.0,,,1.0,,,,,,,20.0,14.0,7.2,8.0,0.0261,0.1122,0.00142307,1,,,1.0,3.0,2.0,,,,1.0,,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,
10388418,away,SC Freiburg,Nils Petersen,nils-petersen,N. Petersen,F,,188,136,,20826,EUR,597369600,F,18,18,True,4.0,2.0,,,,1.0,2.0,3.0,1.0,,,,,,,,,,20.0,9.0,6.6,4.0,0.0,0.0,0.00131105,0,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
10388418,away,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,True,7.0,7.0,,,2.0,2.0,5.0,5.0,1.0,,,1.0,,,,,,,14.0,10.0,7.0,1.0,0.0,0.0,0.108437,0,,,1.0,2.0,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,
10388418,away,SC Freiburg,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,29,29,True,2.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,14.0,3.0,6.5,2.0,0.0,0.0,9.51e-06,0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388418,away,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,True,3.0,2.0,,,,,2.0,3.0,1.0,,,,,,,,,,8.0,4.0,6.6,1.0,0.0,0.0,0.00097301,0,,,1.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
10388418,away,SC Freiburg,Benjamin Uphoff,benjamin-uphoff,B. Uphoff,G,1,192,41,M,164959,EUR,744768000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388418,away,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388418,away,SC Freiburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388418,away,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
