match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_wasFouled,stat_fouls,stat_wonTackle,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalCross,stat_outfielderBlock,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_bigChanceMissed
11703865,home,1. FC Saarbrücken,Fabio Di Michele Sanchez,,,fabio-di-michele-sanchez,F. D. M. Sanchez,M,22,180,55,M,1128642,EUR,1047600000,F,21,21,False,11.0,6.0,2.0,,4.0,7.0,3.0,7.0,,2.0,,,67.0,22.0,6.5,11.0,0,,,1.0,,,1.0,1.0,3.0,,,,,,,1.0,,,,,,3.0,,,,,1.0,,,,,
11703865,home,1. FC Saarbrücken,Julius Biada,,,julius-biada,J. Biada,M,,179,2,M,142480,EUR,720748800,M,11,11,True,5.0,3.0,,,1.0,1.0,2.0,4.0,2.0,1.0,,,23.0,12.0,6.8,3.0,0,,,1.0,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
11703865,home,1. FC Saarbrücken,Luca Kerber,,,luca-kerber,L. Kerber,M,20,180,119,M,1097453,EUR,1015718400,M,33,33,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,23.0,7.0,6.7,1.0,0,,2.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,
11703865,home,1. FC Saarbrücken,Tim Civeja,,,civeja-tim,T. Civeja,M,23,180,110,M,989957,EUR,1010102400,M,23,23,True,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,,19.0,3.0,6.7,,0,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11703865,home,1. FC Saarbrücken,Julian Günther-Schmidt,,,julian-gunther-schmidt,J. Günther-Schmidt,M,10,183,24,M,169071,EUR,779414400,F,20,20,True,6.0,3.0,1.0,,1.0,1.0,2.0,5.0,,1.0,,,18.0,8.0,6.6,3.0,0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,
11703865,home,1. FC Saarbrücken,Kai Brünker,,,kai-brunker,K. Brünker,F,9,189,71,M,802325,EUR,771206400,F,9,9,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,16.0,4.0,6.6,2.0,0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
11703865,home,1. FC Saarbrücken,Finn Kotyrba,,,finn-kotyrba,F. Kotyrba,G,35,186,6,M,1457346,EUR,1076630400,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703865,home,1. FC Saarbrücken,Tim Paterok,,,tim-paterok,T. Paterok,G,1,192,9,M,134691,EUR,712972800,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703865,home,1. FC Saarbrücken,Frederik Recktenwald,,,recktenwald-frederik,F. Recktenwald,D,94,177,3,M,1177638,EUR,1052265600,D,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703865,home,1. FC Saarbrücken,Léo Sahin,,,leo-sahin,L. Sahin,F,,180,11,M,1512198,EUR,1130630400,F,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703865,away,FC Bayern München,Manuel Neuer,,,manuel-neuer,M. Neuer,G,1,193,36456,M,8959,EUR,512265600,G,1,1,False,35.0,33.0,7.0,6.0,29.0,30.0,4.0,5.0,,8.0,,,90.0,40.0,6.4,2.0,0,,,,,,,,,,True,,,,,,,,,,,,,,,,,MNeuer,1.0,1.0,,
11703865,away,FC Bayern München,Bouna Sarr,,,bouna-sarr,B. Sarr,D,70,177,1415,M,158233,EUR,696816000,D,20,20,False,46.0,45.0,2.0,2.0,21.0,21.0,24.0,25.0,1.0,4.0,,,60.0,52.0,6.9,1.0,0,,,2.0,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11703865,away,FC Bayern München,Matthijs de Ligt,,,matthijs-de-ligt,M. de Ligt,D,4,188,32670,M,803031,EUR,934416000,D,4,4,False,22.0,20.0,1.0,,13.0,13.0,7.0,9.0,2.0,,,,25.0,26.0,6.7,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,mdeligt,,,,
11703865,away,FC Bayern München,Min-jae Kim,,,min-jae-kim,M. Kim,D,3,190,14996,M,896569,EUR,848016000,D,3,3,False,130.0,120.0,6.0,3.0,64.0,67.0,56.0,63.0,3.0,10.0,,,90.0,138.0,6.9,12.0,0,,1.0,2.0,,,1.0,,2.0,,,1.0,2.0,,,,,,,,,,1.0,,,,,kiminjae3,,,,
11703865,away,FC Bayern München,Alphonso Davies,,,alphonso-davies,A. Davies,D,19,185,29592,M,843665,EUR,973123200,D,19,19,False,93.0,84.0,7.0,3.0,38.0,41.0,46.0,53.0,1.0,7.0,,,90.0,111.0,6.7,15.0,1,,5.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,,,1.0,,,3.0,1.0,,,1.0,,1.0,,,,ADavies19,,,,
11703865,away,FC Bayern München,Joshua Kimmich,,,joshua-kimmich,J. Kimmich,M,6,176,42451,M,259117,EUR,792201600,M,6,6,False,123.0,115.0,6.0,4.0,47.0,49.0,69.0,87.0,3.0,10.0,,,90.0,145.0,7.9,20.0,0,,1.0,4.0,,,1.0,2.0,,3.0,,,1.0,1.0,1.0,1.0,,,,,,13.0,,,,1.0,1.0,Jok_32,,,1.0,
11703865,away,FC Bayern München,Frans Krätzig,,,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,M,41,41,False,35.0,29.0,1.0,,13.0,14.0,16.0,21.0,1.0,5.0,,,60.0,42.0,6.2,11.0,0,1.0,6.0,1.0,2.0,,,1.0,1.0,1.0,,,,,1.0,,,4.0,,,,,,,,,,,,,,
11703865,away,FC Bayern München,Leroy Sané,,,leroy-sane,L. Sané,M,10,184,41260,M,293519,EUR,821318400,M,10,10,False,22.0,17.0,,,1.0,2.0,16.0,20.0,,3.0,,,60.0,38.0,6.3,13.0,3,,7.0,4.0,,,,,2.0,,,,,2.0,2.0,,2.0,5.0,2.0,2.0,,,,,1.0,,,LeroySane,,,,1.0
11703865,away,FC Bayern München,Thomas Müller,,,thomas-muller,T. Müller,F,13,186,37439,M,35166,EUR,621648000,M,25,25,False,35.0,26.0,3.0,1.0,8.0,8.0,18.0,29.0,,1.0,,,90.0,44.0,7.6,13.0,3,,2.0,3.0,,,,,2.0,3.0,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,,esmuellert,,,,
11703865,away,FC Bayern München,Mathys Tel,,,mathys-tel,M. Tel,F,11,183,11292,M,1048888,EUR,1114560000,M,39,39,False,25.0,21.0,1.0,,4.0,4.0,17.0,22.0,,2.0,,,90.0,49.0,6.9,15.0,0,,6.0,8.0,,,1.0,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,,,1.0,,,,,,m.tel14,,,,
11703865,away,FC Bayern München,Eric Maxim Choupo-Moting,,,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7867,M,21626,EUR,606614400,F,13,13,False,24.0,22.0,,,6.0,6.0,16.0,18.0,,3.0,,,90.0,38.0,7.5,7.0,2,,4.0,6.0,1.0,1.0,,,2.0,1.0,,,1.0,3.0,2.0,,1.0,2.0,2.0,,,,,1.0,1.0,,,Choupo,,,,
11703865,away,FC Bayern München,Konrad Laimer,,,konrad-laimer,K. Laimer,D,27,180,7458,M,355492,EUR,864691200,M,27,27,True,82.0,75.0,,,38.0,40.0,37.0,43.0,1.0,6.0,,,65.0,91.0,7.0,9.0,0,,3.0,5.0,3.0,,1.0,,1.0,,,,2.0,,,,,3.0,3.0,,,1.0,,,,,,KonradLaimer,,,,
11703865,away,FC Bayern München,Serge Gnabry,,,serge-gnabry,S. Gnabry,M,7,176,19175,M,187433,EUR,805680000,F,7,7,True,16.0,13.0,,,4.0,4.0,9.0,13.0,,2.0,,,30.0,24.0,6.9,7.0,2,,2.0,2.0,,,,,1.0,,,,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,sergegnabry,,,,
11703865,away,FC Bayern München,Kingsley Coman,,,kingsley-coman,K. Coman,M,21,178,32898,M,280441,EUR,834624000,F,11,11,True,17.0,13.0,2.0,,,,14.0,20.0,,3.0,,,30.0,33.0,6.9,10.0,4,,4.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,3.0,,2.0,,3.0,,1.0,1.0,,1.0,KingComan,,,,
11703865,away,FC Bayern München,Jamal Musiala,,,jamal-musiala,J. Musiala,M,10,184,116490,M,1010231,EUR,1046217600,F,42,42,True,27.0,23.0,,,3.0,3.0,20.0,25.0,,4.0,,,30.0,41.0,7.2,9.0,3,,4.0,4.0,,,,1.0,,,,,,2.0,,1.0,1.0,4.0,1.0,1.0,,1.0,,1.0,1.0,,,Bambi,,,,
11703865,away,FC Bayern München,Daniel Peretz,,,daniel-peretz,D. Peretz,G,41,190,3552,M,1048265,EUR,963187200,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703865,away,FC Bayern München,Aleksandar Pavlović,,,aleksandar-pavlovic,A. Pavlović,M,45,186,10819,M,1142251,EUR,1083542400,M,45,45,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,alekspavlovic_,,,,
11703865,away,FC Bayern München,Taichi Fukui,,,taichi-fukui,T. Fukui,M,21,177,1090,M,1105857,EUR,1089849600,M,46,46,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703865,away,FC Bayern München,Lovro Zvonarek,,,lovro-zvonarek,L. Zvonarek,M,14,180,2059,M,1120914,EUR,1115510400,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703865,away,FC Bayern München,Harry Kane,,,harry-kane,H. Kane,F,9,188,299780,M,108579,EUR,743817600,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,HurriKane,,,,
