match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_wonTackle,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_bigChanceCreated,stat_hitWoodwork,stat_errorLeadToAShot,stat_lastManTackle,stat_totalOffside
14053752,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,804,M,35193,EUR,601862400,F,9,9,False,17.0,16.0,,,0.0,3.0,3.0,13.0,14.0,3.0,,,89.0,25.0,6.2,4.0,0.269046,,2,,0.31,0.04,-0.04,,,,,,6.0,2.0,9.0,3.0,1.0,,1.0,,,,1.0,2.0,1.0,0.2207,1.0,-0.32,1.0,,,0.0436,,1.0,1.0,,,,,,,,
14053752,home,FC Twente,Ruud Nijstad,ruud-nijstad,R. Nijstad,D,43,192,374,M,1890313,EUR,1200528000,D,43,43,True,57.0,51.0,1.0,,0.0,39.0,40.0,12.0,17.0,3.0,,,82.0,63.0,6.5,6.0,0.00719784,,0,,-0.01,0.09,-0.01,,Ruud,Nijstad,,,2.0,,2.0,,,,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,
14053752,home,FC Twente,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186,3803,M,190435,EUR,799718400,F,7,7,True,21.0,15.0,2.0,,0.0,6.0,6.0,9.0,15.0,2.0,,,29.0,29.0,6.9,9.0,0.0857614,,0,,-0.19,0.41,0.18,,,,,,1.0,1.0,3.0,5.0,3.0,3.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,MarkoPjaca,2.0,,,,,
14053752,home,FC Twente,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,32,32,True,2.0,,1.0,,0.0,,1.0,,1.0,,,,11.0,3.0,6.5,2.0,,,0,,0.04,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,home,FC Twente,Taylor Booth,taylor-booth,T. Booth,M,8,173,528,M,906024,EUR,991267200,F,8,8,True,,,,,0.0,,,,,,,,11.0,1.0,6.5,1.0,,,0,,,-0.15,0.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,home,FC Twente,Daouda Weidmann,weidmann-daouda,D. Weidmann,M,42,180,95,M,1142678,EUR,1052006400,M,42,42,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,11.0,3.0,6.6,,0.00028401,,0,,0.03,0.03,0.15,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14053752,home,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,148,M,339879,EUR,777081600,D,5,5,True,,,,,0.0,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,461,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,home,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186,88,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,Sam Karssies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,home,FC Twente,Guilherme Peixoto,guilherme-peixoto,G. Peixoto,D,12,181,136,M,1470065,EUR,1148515200,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,Guilherme Peixoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,home,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1157,M,954317,EUR,1055462400,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,home,FC Twente,Lucas Vennegoor of Hesselink,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188,150,M,1634542,EUR,1142294400,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,away,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193,108,M,856743,EUR,957916800,G,1,1,False,43.0,24.0,28.0,10.0,0.0,17.0,22.0,7.0,21.0,11.0,2.0,7.0,90.0,55.0,7.7,20.0,0.00474972,0.7329,0,0.0127,0.17,0.01,-0.21,0.56,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
14053752,away,Heracles Almelo,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176,217,M,1130308,EUR,1069027200,D,2,2,False,18.0,11.0,6.0,3.0,0.0,3.0,5.0,8.0,13.0,1.0,,,45.0,38.0,7.1,11.0,0.0296765,,0,,0.06,0.16,0.62,,Mimeirhel Benita,,,,,,3.0,5.0,2.0,1.0,,,3.0,,3.0,,,,1.0,,,,,,,1.0,3.0,1.0,,1.0,,,,1.0,
14053752,away,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182,55,M,318575,EUR,831945600,D,4,4,False,48.0,44.0,3.0,1.0,0.0,21.0,22.0,23.0,26.0,5.0,,,90.0,72.0,7.2,4.0,0.0272968,,0,,0.04,0.11,-0.13,,,,,,2.0,6.0,2.0,9.0,2.0,2.0,,,12.0,3.0,,,,,,,,,1.0,,True,,,1.0,,,,,,,
14053752,away,Heracles Almelo,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,118,M,974203,EUR,914976000,D,18,18,False,56.0,49.0,11.0,5.0,0.0,34.0,38.0,15.0,18.0,6.0,,,90.0,74.0,6.5,9.0,0.0127539,,0,,0.1,0.1,-0.15,,,,1.0,1.0,2.0,,5.0,2.0,2.0,1.0,,,8.0,1.0,1.0,,,,,,,,2.0,,,1.0,1.0,,,1.0,,,,,
14053752,away,Heracles Almelo,Ivan Mesík,ivan-mesik,I. Mesík,D,24,187,164,M,918484,EUR,991353600,D,24,24,False,26.0,18.0,6.0,3.0,0.0,12.0,13.0,6.0,13.0,3.0,,,90.0,54.0,7.7,10.0,0.0127428,,1,,0.08,-0.41,-0.28,,,,,,1.0,2.0,6.0,9.0,,,,,9.0,1.0,6.0,1.0,3.0,0.1968,1.0,0.51,1.0,1.0,,0.8199,,2.0,3.0,1.0,,,,,,,
14053752,away,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183,347,M,788284,EUR,836524800,M,70,70,False,43.0,34.0,3.0,,1.0,15.0,17.0,19.0,26.0,3.0,,,90.0,65.0,6.5,21.0,0.22576,,2,,0.19,0.04,-0.16,,,,5.0,1.0,,1.0,4.0,4.0,3.0,,,1.0,,1.0,3.0,4.0,,0.1269,1.0,0.19,1.0,,,0.6941,,1.0,2.0,,,,1.0,,,,
14053752,away,Heracles Almelo,Jan Žambůrek,jan-zamburek,J. Žambůrek,M,13,182,81,M,930295,EUR,982022400,M,13,13,False,28.0,26.0,2.0,2.0,0.0,10.0,12.0,16.0,16.0,3.0,,,89.0,44.0,6.3,6.0,0.00831198,,0,,-0.05,-0.05,-0.14,,,,,,,,7.0,3.0,3.0,,,,3.0,1.0,3.0,1.0,1.0,,,,,,,,,3.0,1.0,,,,,,,,
14053752,away,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,M,7,7,False,12.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,9.0,2.0,,,78.0,23.0,6.2,10.0,0.00750326,,0,,0.01,0.16,-0.13,,,,3.0,,1.0,,4.0,,,,,,,1.0,,7.0,2.0,,,,,,,,,1.0,,,,,,,,,
14053752,away,Heracles Almelo,Tristan van Gilst,tristan-van-gilst,T. v. Gilst,M,17,178,89,M,1213453,EUR,1045526400,M,17,17,False,8.0,5.0,1.0,,0.0,4.0,5.0,1.0,3.0,1.0,,,78.0,15.0,6.5,5.0,0.00108289,,0,,-0.06,0.04,0.15,,Tristan van Gilst,,,,,2.0,1.0,2.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14053752,away,Heracles Almelo,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175,445,M,1123613,EUR,1085356800,M,21,21,False,16.0,13.0,1.0,1.0,0.0,4.0,5.0,9.0,11.0,3.0,,,86.0,38.0,6.2,13.0,0.0116749,,0,,-0.22,0.29,-0.12,,Yvandro Borges Sanches,,1.0,,1.0,,6.0,4.0,3.0,1.0,,,,,3.0,4.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,
14053752,away,Heracles Almelo,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,19,180,680,M,914392,EUR,889228800,F,9,9,False,19.0,10.0,2.0,1.0,0.0,4.0,6.0,6.0,13.0,3.0,,,90.0,27.0,6.9,11.0,0.0138877,,1,,-0.33,0.03,0.17,,,,,,4.0,9.0,6.0,10.0,,,1.0,,2.0,2.0,,1.0,1.0,0.0552,1.0,-0.31,,,,,,,,1.0,,1.0,,,,,1.0
14053752,away,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188,36,M,984880,EUR,965174400,D,3,3,True,13.0,9.0,2.0,,0.0,3.0,6.0,6.0,7.0,4.0,,,45.0,29.0,6.5,7.0,0.0840874,,1,,0.25,0.02,-0.28,,,,4.0,2.0,,,1.0,4.0,1.0,1.0,1.0,,3.0,2.0,3.0,,,0.0231,1.0,-0.14,,,,,,,2.0,,,1.0,,,,,
14053752,away,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183,75,M,132674,EUR,751248000,M,8,8,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,12.0,5.0,6.6,,0.013619,,1,,-0.01,0.21,-0.05,,,,,,,,,1.0,,,,1.0,,,,,,0.085,,0.03,,,,,,,,1.0,,,,,,,
14053752,away,Heracles Almelo,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,M,73,73,True,12.0,10.0,,,0.0,2.0,2.0,8.0,10.0,,,,12.0,15.0,6.5,3.0,0.0779057,,1,,-0.01,0.28,-0.05,,,,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,0.023,,-0.19,,,,,,,,,,,,,,,
14053752,away,Heracles Almelo,Luka Kulenović,luka-kulenovic,L. Kulenović,F,19,190,732,M,998999,EUR,938476800,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,10.0,2.0,6.4,1.0,0.00029346,,0,,0.0,,0.13,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
14053752,away,Heracles Almelo,Mike te Wierik,mike-te-wierik,M. t. Wierik,D,23,191,44,M,127554,EUR,707961600,D,23,23,True,1.0,,,,0.0,,,,1.0,,,,1.0,1.0,,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,away,Heracles Almelo,Robin Mantel,robin-mantel,R. Mantel,G,30,195,28,M,943230,EUR,974246400,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,away,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197,36,M,1189737,EUR,1047772800,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,away,Heracles Almelo,Lorenzo Milani,lorenzo-milani,L. Milani,D,20,178,33,M,1084492,EUR,990489600,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,away,Heracles Almelo,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,176,M,974530,EUR,988588800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053752,away,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177,38,M,146401,EUR,694742400,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
