match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_shotOffTarget,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,captain,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
11453061,away,Damac FC,Noor Al-Rashidi,Noor Al-Rashidi,,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,,1065328,EUR,794966400,D,4,4,False,17.0,11.0,5.0,1.0,8.0,10.0,7.0,3.0,,90.0,35.0,6.9,7.0,1,3.0,,,7.0,10.0,7.0,,2.0,,6.0,4.0,4.0,2.0,1.0,,,,1.0,2.0,,,,3.0,,,,,,1.0,,
11453061,away,Damac FC,Abdelkader Bedrane,,,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,,906407,EUR,702172800,D,3,3,False,30.0,18.0,11.0,3.0,14.0,18.0,12.0,6.0,,90.0,59.0,7.2,13.0,1,4.0,,,3.0,3.0,6.0,,,,18.0,1.0,2.0,2.0,1.0,2.0,,,2.0,,,1.0,,,,,,,,,,
11453061,away,Damac FC,Dhari Al-Enezi,Dhari Al-Enezi,,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,,1214301,EUR,957571200,D,20,20,False,20.0,16.0,1.0,,11.0,12.0,8.0,5.0,,88.0,40.0,6.4,8.0,0,5.0,,,,3.0,4.0,,1.0,,1.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,1.0,,,,,,,,
11453061,away,Damac FC,Tarek Hamed,,,hamed-tarek,T. Hamed,M,8,165.0,561,M,,560168,EUR,593654400,M,8,8,False,35.0,31.0,2.0,,18.0,19.0,16.0,4.0,,90.0,46.0,6.3,7.0,0,13.0,,,,4.0,3.0,1.0,,,1.0,,3.0,3.0,1.0,,2.0,,,,,,,1.0,,,,,,,,
11453061,away,Damac FC,Ahmad Zain,,,ahmad-zain,A. Zain,M,49,177.0,14,M,,818809,EUR,678412800,M,49,49,False,27.0,20.0,3.0,2.0,7.0,7.0,21.0,4.0,,81.0,44.0,6.8,12.0,1,13.0,1.0,,2.0,6.0,3.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,2.0,,,
11453061,away,Damac FC,Domagoj Antolić,,,domagoj-antolic,D. Antolić,M,8,180.0,103,M,,67645,EUR,646704000,M,17,17,False,12.0,10.0,,,6.0,8.0,4.0,2.0,,89.0,18.0,7.1,4.0,1,4.0,,,1.0,2.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,1.0,,True,,,,
11453061,away,Damac FC,Nicolae Stanciu,,,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,,108673,EUR,736732800,M,31,31,False,38.0,32.0,4.0,3.0,19.0,21.0,22.0,5.0,,89.0,55.0,6.9,17.0,1,14.0,5.0,1.0,,6.0,2.0,2.0,2.0,,,,1.0,,3.0,,,3.0,,1.0,,1.0,1.0,3.0,,,,,,,,
11453061,away,Damac FC,Georges-Kévin N'Koudou,,,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,,342909,EUR,792633600,M,10,10,False,24.0,19.0,2.0,2.0,10.0,11.0,13.0,3.0,,90.0,45.0,6.2,18.0,2,9.0,,,,6.0,5.0,4.0,1.0,1.0,,,1.0,1.0,6.0,2.0,1.0,,2.0,,,1.0,,,,,,,2.0,,,
11453061,away,Damac FC,Abdullah Al-Qahtani,,,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,,974064,EUR,854668800,F,7,7,False,15.0,8.0,2.0,2.0,3.0,7.0,8.0,3.0,,61.0,22.0,6.8,11.0,0,5.0,,,2.0,3.0,1.0,,2.0,,,,,,2.0,,,2.0,,1.0,,,,,,,,,,,,
11453061,away,Damac FC,Abdulaziz Al-Bishi,,,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,,791417,EUR,763344000,F,11,11,True,5.0,4.0,1.0,1.0,3.0,3.0,2.0,3.0,,29.0,15.0,6.4,6.0,0,1.0,,,,3.0,3.0,,2.0,,1.0,1.0,,,2.0,1.0,,,2.0,,,,,1.0,,,,,,,,
11453061,away,Damac FC,Bader Munshi,Bader Munshi,,bader-munshi,B. Munshi,M,16,178.0,9,M,,1102071,EUR,929836800,M,16,16,True,6.0,5.0,1.0,,4.0,4.0,2.0,,,9.0,9.0,6.4,2.0,0,1.0,,,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
11453061,away,Damac FC,Abdulrahman Al-Obaid,,,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,,818705,EUR,736128000,D,2,2,True,,,,,,,,,,11.0,2.0,6.3,,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11453061,away,Damac FC,Ahmed Harisi,Ahmed Harisi,,ahmed-harisi,A. Harisi,M,18,170.0,9,M,,1520999,EUR,966384000,F,18,18,True,,,,,,,,,,11.0,5.0,6.5,2.0,1,,,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
11453061,away,Damac FC,Abdulbasit Hawsawi,,,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,,948594,EUR,851126400,G,22,22,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453061,away,Damac FC,Ramzi Sawlan,,,sawlan-ramzi,R. Sawlan,D,15,,23,M,,965309,EUR,892857600,F,51,51,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453061,away,Damac FC,Abdulaziz Majrashi,,,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,,877163,EUR,826416000,M,23,23,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453061,away,Damac FC,Abdulaziz Makin,Abdulaziz Makin,,abdulaziz-makeen,A. Making,M,12,169.0,12,M,,1141407,EUR,993772800,D,12,12,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453061,away,Damac FC,Abdulaziz Al-Shahrani,,,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173.0,20,M,,975862,EUR,783388800,M,14,14,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
