match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,player_sofascoreId,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,captain,stat_goals,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_totalOffside
12450234,home,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176.0,9530,M,50070,EUR,675388800,F,10,10,False,15.0,10.0,1.0,1.0,0.0,4.0,5.0,6.0,11.0,,2.0,,,,,83.0,29.0,8.0,12.0,0.0528247,3,,1.0,,9.0,2.0,1.0,,,,1.0,3.0,7.0,1.0,,1.0,1.0,lacazettealex,,,1.0098,,2.0,,1.1872,,,1.0,,True,2.0,1.0,,,,,
12450234,home,Olympique Lyonnais,Nemanja Matić,,,nemanja-matic,N. Matić,M,18,194.0,3565,M,44241,EUR,586396800,M,31,31,True,20.0,16.0,3.0,1.0,0.0,3.0,6.0,13.0,14.0,,1.0,1.0,,,,20.0,23.0,6.6,5.0,0.00360828,0,,,,1.0,1.0,,,,,1.0,,,,,1.0,,Mati,,,,,,,,,,,,,,,,,,,
12450234,home,Olympique Lyonnais,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169.0,6170,M,1195784,EUR,1112227200,F,11,11,True,1.0,,1.0,,0.0,,,,1.0,,2.0,,,,,18.0,4.0,6.7,1.0,,1,,,,,,1.0,1.0,,,1.0,,,,,,,,,,0.1207,,,,,,,1.0,,,,,,,,,
12450234,home,Olympique Lyonnais,Ernest Nuamah,Ernest Nuamah,,ernest-nuamah,E. Nuamah,F,37,178.0,6900,M,1202024,EUR,1067644800,F,37,37,True,2.0,1.0,,,0.0,1.0,2.0,,,1.0,1.0,,,,,11.0,2.0,6.5,1.0,1.979e-05,0,,,,,,,,,,,,,,,,,nana_nuamah10,,,,,,,,,,,,,,,,,,,
12450234,home,Olympique Lyonnais,Rémy Descamps,,,remy-descamps,R. Descamps,G,40,194.0,488,M,788180,EUR,835660800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450234,home,Olympique Lyonnais,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192.0,2892,M,257091,EUR,842918400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450234,home,Olympique Lyonnais,Warmed Omari,,,omari-warmed,W. Omari,D,17,185.0,538,M,999030,EUR,956448000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450234,home,Olympique Lyonnais,Téo Barišić,Téo,Barišić,teo-barisic,T. Barišić,D,28,185.0,492,M,2059250,EUR,1096502400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450234,home,Olympique Lyonnais,Paul Akouokou,,,paul-akouokou,P. Akouokou,M,24,190.0,438,M,839309,EUR,882576000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450234,home,Olympique Lyonnais,Jordan Veretout,,,jordan-veretout,J. Veretout,M,21,177.0,1268,M,151124,EUR,730944000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450234,away,Stade Brestois,Marco Bizot,,,marco-bizot,M. Bizot,G,40,194.0,898,M,100390,EUR,668563200,G,40,40,False,26.0,21.0,20.0,15.0,0.0,14.0,15.0,7.0,11.0,,,11.0,1.0,,2.0,90.0,38.0,7.2,5.0,0.00265714,0,-0.4929,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,
12450234,away,Stade Brestois,Kenny Lala,,,kenny-lala,K. Lala,D,77,178.0,604,M,141080,EUR,686448000,D,7,7,False,28.0,19.0,3.0,1.0,0.0,13.0,16.0,8.0,17.0,,4.0,6.0,,,,90.0,51.0,7.0,17.0,0.183511,1,,5.0,,2.0,,,,1.0,,4.0,3.0,1.0,1.0,,3.0,,,,,0.7884,1.0,1.0,1.0,0.5963,2.0,,,,,1.0,,,,,,
12450234,away,Stade Brestois,Brendan Chardonnet,,,brendan-chardonnet,B. Chardonnet,D,5,181.0,234,M,328035,EUR,788054400,D,5,5,False,29.0,20.0,8.0,6.0,0.0,12.0,16.0,8.0,13.0,1.0,3.0,5.0,,,,90.0,39.0,7.2,9.0,0.180479,0,,,2.0,3.0,,,,5.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,,,True,,,,,,,
12450234,away,Stade Brestois,Julien Le Cardinal,,,julien-le-cardinal,J. L. Cardinal,D,26,182.0,203,M,1129751,EUR,870566400,D,25,25,False,28.0,25.0,8.0,6.0,0.0,19.0,20.0,6.0,8.0,1.0,4.0,2.0,,,,90.0,37.0,6.9,4.0,0.00389878,0,,,,1.0,1.0,,,4.0,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12450234,away,Stade Brestois,Massadio Haïdara,,,massadio-haidara,M. Haïdara,D,21,179.0,600,M,143344,EUR,723254400,D,22,22,False,38.0,31.0,5.0,3.0,0.0,16.0,20.0,15.0,21.0,,6.0,3.0,,,,90.0,57.0,7.0,10.0,0.0302183,0,,3.0,1.0,1.0,,1.0,1.0,3.0,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
12450234,away,Stade Brestois,Mathias Pereira Lage,,,mathias-pereira-lage,M. P. Lage,M,28,180.0,349,M,831400,EUR,849312000,M,26,26,False,14.0,10.0,,,0.0,2.0,4.0,10.0,17.0,4.0,6.0,4.0,,,,89.0,36.0,6.9,14.0,0.142454,3,,7.0,2.0,7.0,1.0,1.0,,1.0,,,3.0,2.0,,,,2.0,,,1.0,0.2509,1.0,1.0,1.0,0.0312,2.0,,2.0,,,,,,,,,
12450234,away,Stade Brestois,Pierre Lees Melou,,,pierre-lees-melou,P. L. Melou,M,33,185.0,589,M,801306,EUR,738288000,M,20,20,False,37.0,28.0,6.0,3.0,0.0,17.0,20.0,12.0,18.0,,4.0,6.0,,,,90.0,49.0,6.6,11.0,0.101575,1,,1.0,,3.0,,1.0,,1.0,,2.0,,2.0,1.0,,1.0,2.0,,1.0,,0.0652,1.0,,,,1.0,,,,,,,,,,,
12450234,away,Stade Brestois,Hugo Magnetti,,,hugo-magnetti,H. Magnetti,M,8,173.0,194,M,861324,EUR,896486400,M,8,8,False,26.0,24.0,2.0,2.0,0.0,13.0,14.0,11.0,12.0,,6.0,4.0,,,,89.0,41.0,7.4,6.0,0.00476195,2,,,1.0,4.0,1.0,1.0,,,,4.0,2.0,1.0,1.0,,4.0,2.0,,,,0.1132,,2.0,1.0,0.2374,,,,,,,,,,,,
12450234,away,Stade Brestois,Abdallah Sima,,,abdallah-sima,A.Sima,F,19,188.0,2455,M,1029018,EUR,992736000,M,17,17,False,27.0,17.0,,,0.0,6.0,8.0,11.0,19.0,3.0,6.0,7.0,,,,90.0,43.0,7.1,15.0,0.127195,3,,,,3.0,1.0,2.0,1.0,,,1.0,2.0,1.0,4.0,,1.0,1.0,,1.0,,0.4565,,,,,,,2.0,1.0,,,,,,,,
12450234,away,Stade Brestois,Mahdi Camara,,,camara-mahdi,M. Camara,M,45,178.0,964,M,916041,EUR,899164800,F,45,45,False,19.0,13.0,,,0.0,7.0,8.0,6.0,11.0,,5.0,1.0,,,,90.0,41.0,7.1,12.0,0.05425,2,,,1.0,6.0,,3.0,1.0,1.0,,2.0,2.0,2.0,,,2.0,2.0,,2.0,,0.1186,1.0,,1.0,,,,,,,,,,,,1.0,1.0
12450234,away,Stade Brestois,Ludovic Ajorque,,,ludovic-ajorque,L. Ajorque,F,19,196.0,1367,M,343971,EUR,762134400,F,19,19,False,27.0,16.0,2.0,1.0,0.0,9.0,10.0,7.0,18.0,6.0,7.0,,,,,90.0,38.0,6.7,16.0,0.0239972,1,,1.0,4.0,8.0,,2.0,,,,1.0,2.0,2.0,,,1.0,,,,,0.0479,1.0,,,,,,1.0,,,,,,,,,1.0
12450234,away,Stade Brestois,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170.0,5674,M,1156353,EUR,1045526400,M,9,9,True,3.0,3.0,,,0.0,,,3.0,3.0,,1.0,1.0,,,,11.0,7.0,7.0,1.0,0.0708698,1,,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,kamory_doumbia03,,,0.0975,,1.0,1.0,0.6901,,,,,,,,,,,,
12450234,away,Stade Brestois,Jonas Martin,,,jonas-martin,J. Martin,M,90,184.0,95,M,123264,EUR,639619200,M,28,28,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,11.0,3.0,6.6,1.0,8.637e-05,1,,,,,,,,,,,,,,,,,,1.0,,0.0615,,,,,,,,,,,,,,,,
12450234,away,Stade Brestois,Grégoire Coudert,,,gregoire-coudert,G. Coudert,G,30,190.0,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450234,away,Stade Brestois,Abdoulaye Ndiaye,,,abdoulaye-ndiaye,A. Ndiaye,D,3,195.0,1264,M,984527,EUR,1018396800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450234,away,Stade Brestois,Jordan Amavi,,,jordan-amavi,J. Amavi,D,,176.0,326,M,342915,EUR,763171200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450234,away,Stade Brestois,Luc Zogbé,,,luc-zogbe,L. Zogbé,D,12,178.0,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450234,away,Stade Brestois,Serigne Diop,Serigne Diop,,serigne-diop,S. Diop,F,29,187.0,192,M,1922996,EUR,1115856000,F,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450234,away,Stade Brestois,Ibrahim Yayiya Kante,,,ibrahim-yayiya-kante,I. Y. Kante,F,21,,74,M,1606631,EUR,1174176000,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
