match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalClearance,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_shotOffTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,captain,player_sofascoreId,stat_errorLeadToAGoal,stat_totalOffside
11407460,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,26.0,17.0,14.0,5.0,13.0,15.0,4.0,11.0,7.0,1.0,6.0,9.0,90.0,40.0,8.5,9.0,0.00052731,0,-0.0367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407460,away,Lecce,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,33.0,22.0,5.0,1.0,13.0,14.0,9.0,21.0,6.0,,,,90.0,59.0,6.9,15.0,0.0105516,0,,2.0,,1.0,2.0,2.0,6.0,1.0,,,,1.0,2.0,2.0,,2.0,,,,3.0,,3.0,,,,,,,,,,,,,
11407460,away,Lecce,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,52.0,44.0,9.0,5.0,32.0,34.0,12.0,18.0,1.0,,,,90.0,60.0,6.5,9.0,0.00488325,0,,,,2.0,2.0,3.0,3.0,,1.0,,,,1.0,1.0,1.0,,,,,4.0,,,,,,,,,,,,,,,
11407460,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,56.0,55.0,5.0,4.0,41.0,41.0,14.0,15.0,5.0,,,,90.0,66.0,6.6,2.0,0.00323427,1,,,,6.0,2.0,7.0,2.0,,,,,,,,,1.0,2.0,,,3.0,1.0,,0.0351,0.0678,,,,,,,,,,,
11407460,away,Lecce,Patrick Dorgu,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,D,13,13,False,25.0,20.0,1.0,,11.0,15.0,9.0,11.0,1.0,,,,45.0,37.0,6.1,7.0,0.00308828,1,,1.0,,,1.0,2.0,5.0,1.0,1.0,1.0,,,2.0,,,,1.0,1.0,,1.0,,3.0,0.016,,,,,,,1.0,,,Odogwu,1.0,
11407460,away,Lecce,Joan González,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,False,37.0,24.0,6.0,1.0,13.0,18.0,11.0,19.0,15.0,,,,90.0,56.0,7.1,20.0,0.00546003,3,,,,7.0,4.0,11.0,7.0,1.0,2.0,1.0,,,1.0,,,5.0,2.0,,,,1.0,4.0,0.1899,0.2926,,1.0,,,,1.0,1.0,,,,
11407460,away,Lecce,Alexis Blin,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,36.0,29.0,4.0,1.0,19.0,23.0,10.0,13.0,12.0,,,,90.0,45.0,6.6,7.0,0.00279542,0,,,,7.0,2.0,9.0,4.0,1.0,,,,,2.0,2.0,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,True,,,
11407460,away,Lecce,Rémi Oudin,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,M,10,10,False,34.0,23.0,7.0,3.0,6.0,8.0,17.0,28.0,4.0,,,,87.0,53.0,8.2,15.0,0.489586,3,,2.0,,1.0,3.0,3.0,8.0,,,,1.0,,3.0,4.0,1.0,2.0,2.0,4.0,,,2.0,1.0,0.1565,0.4995,,,,,,1.0,1.0,,,,
11407460,away,Lecce,Lameck Banda,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,F,22,22,False,24.0,19.0,2.0,1.0,9.0,9.0,11.0,16.0,7.0,,,,89.0,52.0,5.8,18.0,0.00879776,4,,1.0,1.0,2.0,1.0,13.0,7.0,2.0,7.0,3.0,,,1.0,2.0,1.0,7.0,3.0,,2.0,,1.0,1.0,0.642,0.1596,,2.0,,,2.0,1.0,,,lameckbanda.10,,1.0
11407460,away,Lecce,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,9,9,False,13.0,11.0,1.0,1.0,3.0,5.0,8.0,8.0,1.0,,,,65.0,24.0,6.7,8.0,0.0255785,0,,,,2.0,1.0,5.0,2.0,,,,1.0,,,,,5.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
11407460,away,Lecce,Nicola Sansone,nicola-sansone,N. Sansone,F,,175,193,M,100580,EUR,684460800,F,11,11,False,16.0,9.0,,,3.0,6.0,6.0,11.0,1.0,,,,65.0,30.0,6.8,11.0,0.0145942,2,,1.0,,1.0,,5.0,3.0,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0904,,,2.0,Nicola,Sansone,,,,,,,
11407460,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,True,17.0,10.0,3.0,1.0,6.0,8.0,5.0,11.0,,,,,45.0,33.0,6.4,11.0,0.0601136,0,,2.0,1.0,3.0,,4.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11407460,away,Lecce,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,True,3.0,2.0,,,,,2.0,3.0,,,,,25.0,7.0,6.4,3.0,0.00080435,0,,,,2.0,,3.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
11407460,away,Lecce,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,25.0,9.0,6.5,3.0,0.00032763,0,,,,2.0,1.0,5.0,2.0,1.0,,,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,
11407460,away,Lecce,Hamza Rafia,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,True,4.0,2.0,,,2.0,3.0,,2.0,,,,,8.0,7.0,6.5,4.0,3.304e-05,0,,1.0,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11407460,away,Lecce,Lorenzo Venuti,lorenzo-venuti,L. Venuti,D,18,176,101,M,357756,EUR,797644800,D,12,12,True,1.0,,,,,1.0,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407460,away,Lecce,Jasper Samooja,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407460,away,Lecce,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407460,away,Lecce,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4985,M,856216,EUR,889747200,D,59,59,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toubaahmed59,,
11407460,away,Lecce,Kastriot Dermaku,kastriot-dermaku,K. Dermaku,D,,195,98,M,152082,EUR,695433600,D,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407460,away,Lecce,Giacomo Faticanti,giacomo-faticanti,G. Faticanti,M,16,186,335,M,1106354,EUR,1091232000,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407460,away,Lecce,Medon Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Medon,Berisha,,,,,,,
11407460,away,Lecce,Marcin Listkowski,listkowski-marcin,M. Listkowski,F,10,178,284,M,796673,EUR,887068800,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
