match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_goalAssist,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_lastManTackle,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed
11406788,home,Monza,Milan Đurić,,,milan-duric,M. Đurić,F,9,199,819,M,,76132,EUR,643334400,F,11,11,False,17.0,8.0,,,6.0,8.0,2.0,9.0,5.0,,1.0,1.0,,,,,90.0,26.0,7.4,12.0,0.00063512,2,,4.0,8.0,1.0,,2.0,1.0,,,,1.0,1.0,6.0,,,1.0,,,1.0,0.1608,,,1.0,1.0,0.3293,1.0,,,
11406788,home,Monza,Daniel Maldini,,,daniel-maldini,D. Maldini,F,27,187,4629,M,dani.malda,970928,EUR,1002758400,F,27,27,True,13.0,9.0,1.0,,4.0,4.0,5.0,9.0,2.0,,,,,,,,63.0,25.0,6.7,8.0,0.0108978,3,,,3.0,,1.0,2.0,2.0,,1.0,,,,,,,1.0,2.0,1.0,2.0,0.1662,,,,,,,1.0,,
11406788,home,Monza,Warren Bondo,,,warren-bondo,W. Bondo,M,38,177,2004,M,,1000366,EUR,1063584000,M,38,38,True,12.0,12.0,,,7.0,7.0,5.0,5.0,1.0,,,,,,,,36.0,16.0,6.3,2.0,0.00129668,0,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
11406788,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,F,84,84,True,8.0,7.0,,,4.0,5.0,3.0,4.0,2.0,1.0,,,,,,,36.0,17.0,6.3,3.0,0.00085482,0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11406788,home,Monza,Valentín Carboni,,,valentin-carboni,V. Carboni,M,21,185,7112,M,valencarboni,1153083,EUR,1109980800,M,21,21,True,6.0,5.0,,,1.0,1.0,4.0,5.0,1.0,,,,,,,,14.0,8.0,6.5,2.0,0.00165739,0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11406788,home,Monza,Georgios Kyriakopoulos,,,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,878,M,,377302,EUR,823478400,D,77,77,True,5.0,4.0,,,3.0,3.0,1.0,3.0,,,,2.0,,,,,14.0,8.0,6.5,3.0,0.00019424,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
11406788,home,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,home,Monza,Stefano Gori,,,stefano-gori,S. Gori,G,66,185,240,M,,364716,EUR,826329600,G,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,home,Monza,Andrea Carboni,,,andrea-carboni,A. Carboni,D,44,185,201,M,,970978,EUR,981244800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,home,Monza,Giulio Donati,,,giulio-donati,G. Donati,D,2,178,48,M,,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,home,Monza,Alessandro Berretta,,,alessandro-berretta,A. Berretta,M,5,186,57,M,,1462314,EUR,1136073600,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,home,Monza,Pedro Pereira,,,pedro-pereira,P. Pereira,M,13,185,287,M,,807291,EUR,885427200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,home,Monza,Lorenzo Colombo,,,lorenzo-colombo,L. Colombo,F,29,183,2440,M,,930191,EUR,1015545600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,away,Napoli,Alex Meret,,,alex-meret,A. Meret,G,1,190,4366,M,,592794,EUR,858988800,G,1,1,False,17.0,16.0,3.0,2.0,15.0,16.0,1.0,1.0,,,,3.0,,,,,90.0,17.0,6.0,1.0,0.00021584,0,-1.1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,away,Napoli,Giovanni Di Lorenzo,,,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,dilorenzo22,153257,EUR,744422400,D,22,22,False,69.0,62.0,6.0,4.0,15.0,16.0,47.0,57.0,4.0,1.0,2.0,1.0,,,,,90.0,91.0,7.5,14.0,0.20915,3,,2.0,2.0,1.0,1.0,,,,,True,1.0,1.0,1.0,,4.0,1.0,,,2.0,0.3621,,,1.0,,0.0393,,,,
11406788,away,Napoli,Amir Rrahmani,,,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,,332155,EUR,762048000,D,13,13,False,75.0,72.0,9.0,9.0,38.0,39.0,34.0,36.0,4.0,1.0,6.0,5.0,,,,,90.0,87.0,7.3,3.0,0.0160448,1,,3.0,6.0,,,,,,1.0,,2.0,2.0,4.0,,,,,,,0.047,,,,,,,1.0,,
11406788,away,Napoli,Juan Jesus,,,juan-jesus,Juan Jesus,D,5,185,2485,M,,108484,EUR,676512000,D,5,5,False,60.0,58.0,4.0,2.0,42.0,42.0,16.0,18.0,3.0,,1.0,4.0,,,,,90.0,67.0,6.5,3.0,0.00437906,0,,1.0,3.0,,1.0,1.0,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11406788,away,Napoli,Mathías Olivera,,,mathias-olivera,M. Olivera,D,17,184,3517,M,,805078,EUR,878256000,D,17,17,False,64.0,60.0,1.0,,21.0,21.0,39.0,45.0,2.0,,1.0,6.0,,,,,80.0,79.0,6.9,7.0,0.125632,1,,1.0,4.0,,,,1.0,,1.0,,,,2.0,,2.0,1.0,1.0,1.0,,0.0112,,,,,,,1.0,,
11406788,away,Napoli,Frank Anguissa,,,frank-anguissa,F. Anguissa,M,99,184,12968,M,anguiss_29,787941,EUR,816480000,M,99,99,False,52.0,45.0,4.0,2.0,13.0,15.0,34.0,39.0,4.0,,,3.0,,,,,90.0,64.0,7.5,10.0,0.387477,0,,1.0,6.0,,,,1.0,,3.0,,3.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,2.0,,,,,,,1.0,
11406788,away,Napoli,Stanislav Lobotka,,,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,StanLobotka,150383,EUR,785721600,M,68,68,False,44.0,39.0,,,16.0,18.0,23.0,26.0,3.0,1.0,,6.0,,,,,90.0,55.0,6.8,8.0,0.0264208,0,,,6.0,,1.0,1.0,3.0,1.0,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,
11406788,away,Napoli,Piotr Zieliński,,,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,20,20,False,36.0,35.0,,,9.0,9.0,27.0,31.0,3.0,1.0,,2.0,,,,,68.0,51.0,7.4,7.0,0.162569,2,,,3.0,,1.0,,1.0,,,,2.0,1.0,,,4.0,,2.0,,,0.0989,1.0,,1.0,1.0,0.4002,,1.0,,
11406788,away,Napoli,Cyril Ngonge,,,cyril-ngonge,C. Ngonge,F,16,179,1937,M,,877037,EUR,959299200,F,26,26,False,21.0,19.0,2.0,1.0,4.0,4.0,16.0,20.0,2.0,,,1.0,,,,,54.0,33.0,6.9,8.0,0.0710509,2,,,3.0,,,3.0,1.0,1.0,2.0,,1.0,,,,3.0,1.0,1.0,1.0,1.0,0.0655,1.0,,,,,1.0,1.0,,
11406788,away,Napoli,Victor Osimhen,,,victor-osimhen,V. Osimhen,F,45,186,227771,M,Osimhen9,822471,EUR,914889600,F,9,9,False,25.0,20.0,1.0,,,,20.0,25.0,2.0,,,3.0,,,,,90.0,33.0,7.6,6.0,0.05934,3,,1.0,1.0,,1.0,,,,3.0,,,,,,,,2.0,1.0,,0.5664,,,3.0,1.0,1.8312,3.0,,,1.0
11406788,away,Napoli,Khvicha Kvaratskhelia,,,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,Kvaradona,889259,EUR,981936000,F,77,77,False,31.0,24.0,1.0,1.0,7.0,7.0,17.0,24.0,4.0,1.0,,2.0,,,,,68.0,45.0,7.0,10.0,0.0523845,5,,,5.0,,,,1.0,1.0,2.0,,2.0,,,1.0,,1.0,3.0,2.0,1.0,0.3684,,,1.0,,0.0576,,3.0,,1.0
11406788,away,Napoli,Matteo Politano,,,matteo-politano,M. Politano,F,21,171,4493,M,,235672,EUR,744336000,F,21,21,True,15.0,15.0,2.0,2.0,6.0,6.0,9.0,10.0,1.0,,,2.0,,,,,36.0,20.0,7.6,3.0,0.0936871,1,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,1.0,,,,,0.0445,,,1.0,1.0,0.6483,,,1.0,
11406788,away,Napoli,Jens Cajuste,,,jens-cajuste,J. Cajuste,M,12,188,1162,M,,857671,EUR,934243200,M,24,24,True,13.0,10.0,,,3.0,4.0,7.0,9.0,3.0,,1.0,1.0,,,,,22.0,21.0,6.6,6.0,0.0242732,0,,,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,
11406788,away,Napoli,Giacomo Raspadori,,,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,giacomo.raspadori,865651,EUR,950832000,F,81,81,True,16.0,13.0,3.0,1.0,7.0,8.0,6.0,8.0,1.0,,,3.0,,,,,22.0,21.0,7.4,4.0,0.0182124,1,,,2.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,0.7317,,,1.0,1.0,0.9601,,,,
11406788,away,Napoli,Mário Rui,,,mario-rui,M. Rui,D,,168,1034,M,,99546,EUR,675302400,D,6,6,True,18.0,15.0,1.0,1.0,8.0,9.0,7.0,9.0,,,,,,,,,10.0,21.0,6.6,3.0,0.0265768,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,away,Napoli,Nikita Contini,,,nikita-contini,N. Contini,G,14,190,976,M,,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,away,Napoli,Pierluigi Gollini,,,pierluigi-gollini,P. Gollini,G,95,194,1254,M,,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,away,Napoli,Natan,,,natan,Natan,D,4,188,3251,M,,1015287,EUR,981417600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,away,Napoli,Leo Østigård,,,leo-ostigard,L. Østigård,D,5,182,1809,M,,879746,EUR,943747200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,away,Napoli,Hamed Junior Traorè,,,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,,892924,EUR,950659200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,away,Napoli,Pasquale Mazzocchi,,,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,,377512,EUR,806803200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,away,Napoli,Leander Dendoncker,,,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406788,away,Napoli,Giovanni Simeone,,,giovanni-simeone,G. Simeone,F,18,179,9782,M,simeonegiovanni,341143,EUR,804902400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
