match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,captain,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_ownGoals,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalOffside,stat_outfielderBlock,stat_bigChanceMissed,stat_goodHighClaim,stat_goals,stat_hitWoodwork
14771920,home,Al-Kholood,Ramiro Enrique,ramiro-enrique,R. Enrique,F,18,171.0,1218,M,1087010,EUR,988934400.0,F,18,18,False,27.0,21.0,,,0.0,9.0,10.0,12.0,17.0,5.0,,,,4.0,,,90.0,41.0,6.6,0.0733229,153.02481034537,16.0,9.555,16.695,,2,,-0.3,0.06,0.14,,3.0,1.0,2.0,2.0,,,14.0,20.229453798855,1.0,Ramiro Enrique,,,1.0,,,2.0,,,7.0,0.4098,0.6214,3.0,0.18,1.0,,,,,,,1.0,,,
14771920,home,Al-Kholood,Majed Khalifah,majed-khalifah,M. Khalifah,F,19,,24,,1926323,EUR,1086134400.0,F,19,19,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,18.0,5.0,6.4,0.00265349,39.346669274457,2.0,38.325,29.82,,0,,0.0,0.04,-0.04,,,2.0,,,,,2.0,30.135897265554,1.0,Majed Khalifah,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,
14771920,home,Al-Kholood,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000.0,M,8,8,True,13.0,11.0,2.0,,0.0,7.0,8.0,4.0,5.0,,1.0,,,1.0,,,8.0,18.0,6.4,0.00140242,60.716959660766,5.0,39.165,28.98,,0,,-0.02,-0.02,0.13,,,2.0,,,,1.0,6.0,28.98,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,
14771920,home,Al-Kholood,Guga,guga,Guga,F,99,174.0,105,M,1907743,EUR,1159401600.0,F,99,99,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,,,,,13.0,6.0,6.5,0.00062571,23.448668894248,4.0,7.77,6.3,,1,,-0.06,0.02,0.0,,,1.0,1.0,,,,2.0,,,Guga,,,,,,,1.0,,,0.0456,,,-0.21,,,1.0,,,,,,,,
14771920,home,Al-Kholood,Muhannad Al-Yahya,muhannad-al-yahya,M. Al-Yahya,G,48,,11,M,1473399,EUR,1095552000.0,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Muhannad Al-Yahya,,,,,,,,,,,,,,,,,,,,,,,,
14771920,home,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200.0,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771920,home,Al-Kholood,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600.0,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771920,home,Al-Kholood,Ibrahem Barabaa,ibrahem-barabaa,I. Barabaa,M,14,,1,,2278473,EUR,,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ibrahem Barabaa,,,,,,,,,,,,,,,,,,,,,,,,
14771920,home,Al-Kholood,Adi,adi,Adi,,24,,8,,2316776,EUR,,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Adi,,,,,,,,,,,,,,,,,,,,,,,,
14771920,away,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200.0,G,1,1,False,29.0,13.0,19.0,3.0,0.0,11.0,11.0,2.0,18.0,,,,2.0,6.0,2.0,3.0,90.0,37.0,7.4,0.00168808,48.119540710198,6.0,7.77,5.355,0.4841,0,0.7019,0.13,-0.02,0.2,0.41,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14771920,away,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400.0,D,5,5,False,54.0,52.0,6.0,4.0,0.0,30.0,31.0,22.0,23.0,10.0,,,4.0,6.0,,,90.0,83.0,8.0,0.0464325,80.168777195601,13.0,51.66,10.08,,0,,0.26,0.27,0.0,,1.0,4.0,4.0,3.0,5.0,1.0,6.0,11.871146364189,1.0,Mohammed Mahzari,,,,3.0,,,,,2.0,,,,,1.0,,,,,,,,,,
14771920,away,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800.0,D,3,3,False,62.0,53.0,13.0,4.0,0.0,33.0,33.0,20.0,29.0,3.0,,,13.0,1.0,,,90.0,80.0,8.2,0.0181013,204.02076101112,23.0,185.325,19.845,,1,,0.27,0.14,0.62,,2.0,1.0,1.0,1.0,,,9.0,,,,,,1.0,,,,,,,0.0716,,,0.33,1.0,1.0,,1.0,,,1.0,,,,
14771920,away,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600.0,D,23,23,False,48.0,42.0,7.0,4.0,0.0,31.0,33.0,11.0,15.0,,,,3.0,4.0,,,90.0,57.0,7.2,0.00997325,175.06049234325,19.0,131.25,19.74,,1,,0.15,0.2,0.38,,,2.0,,,,1.0,7.0,61.073658766965,3.0,,,,1.0,,,,1.0,,1.0,0.1025,,,0.02,,,,,,,3.0,,,,
14771920,away,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181.0,105,M,847379,EUR,840412800.0,D,32,32,False,28.0,25.0,5.0,2.0,0.0,18.0,19.0,7.0,9.0,4.0,,,6.0,3.0,,,90.0,42.0,7.0,0.00444101,47.543004354688,7.0,17.01,13.545,,0,,0.07,0.05,0.34,,2.0,3.0,2.0,,,2.0,6.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
14771920,away,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400.0,M,8,8,False,36.0,31.0,1.0,1.0,1.0,18.0,18.0,13.0,18.0,3.0,,,1.0,4.0,,,78.0,44.0,7.0,0.0215483,56.897833317811,6.0,54.6,17.01,,1,,-0.04,0.17,0.13,,2.0,2.0,1.0,,,,6.0,12.63097209244,1.0,,,,1.0,1.0,,,,,,0.0638,,1.0,-0.19,1.0,,,1.0,1.0,,,,,,
14771920,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000.0,M,18,18,False,51.0,47.0,7.0,5.0,0.0,28.0,28.0,19.0,23.0,1.0,,,2.0,6.0,,,90.0,60.0,6.9,0.00905528,51.834021653597,7.0,-6.72,6.405,,0,,0.1,0.0,0.25,,1.0,3.0,,,,2.0,5.0,,,,,True,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,
14771920,away,Al-Taawoun,Victor Hugo,vitao,V. Hugo,M,6,182.0,230,M,1395634,EUR,1084147200.0,M,6,6,False,17.0,15.0,,,0.0,9.0,10.0,6.0,7.0,6.0,1.0,,1.0,2.0,,,45.0,30.0,7.1,0.0271262,47.27926250436,6.0,20.16,19.215,,0,,0.07,-0.12,0.26,,,3.0,5.0,3.0,1.0,,5.0,19.513488283749,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,
14771920,away,Al-Taawoun,Cristopher Zambrano,zambrano-cristopher,C. Zambrano,F,19,184.0,161,M,1116357,EUR,1088985600.0,F,19,19,False,15.0,12.0,2.0,1.0,0.0,6.0,7.0,6.0,8.0,,,,,2.0,,,66.0,22.0,7.4,0.00844143,50.451128860724,6.0,26.775,12.495,,1,,-0.18,0.35,-0.03,,,3.0,,,,2.0,5.0,23.660905532901,2.0,,,,,1.0,,1.0,,,2.0,0.07,0.1159,,0.51,,,,,1.0,,,,,1.0,
14771920,away,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600.0,F,10,10,False,19.0,14.0,,,0.0,5.0,5.0,9.0,14.0,5.0,1.0,1.0,,3.0,,,78.0,40.0,6.7,0.0233799,94.753319013394,8.0,64.26,31.29,,1,,-0.43,0.28,0.16,,,8.0,2.0,1.0,2.0,,14.0,48.572461832804,2.0,,,,2.0,,,1.0,,,3.0,0.1888,0.8564,1.0,0.26,,,6.0,,,1.0,,1.0,,,
14771920,away,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000.0,F,27,27,False,25.0,23.0,2.0,2.0,0.0,12.0,13.0,11.0,12.0,,,,1.0,3.0,,,78.0,37.0,6.3,0.208265,99.224191436347,11.0,-20.055,17.43,,0,,0.14,-0.55,-0.02,,,6.0,,,,2.0,9.0,,,,,,2.0,1.0,1.0,,,,4.0,,,1.0,,1.0,,1.0,,,,,,,,
14771920,away,Al-Taawoun,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000.0,M,77,77,True,16.0,15.0,,,0.0,9.0,10.0,6.0,6.0,1.0,1.0,,,5.0,,,45.0,21.0,6.6,0.0153107,30.145923261615,4.0,12.705,7.665,,0,,-0.08,0.07,0.18,,1.0,1.0,,,,,3.0,,,Abduleallah Hawsawi,,,,,,,,,,,,,,1.0,,,,,,,,,,
14771920,away,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400.0,F,7,7,True,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,1.0,2.0,1.0,,2.0,,,24.0,16.0,7.1,0.60675,58.419845850547,6.0,38.535,31.185,,1,,0.45,0.29,-0.01,,,2.0,,,,,4.0,38.287011211931,2.0,,,,1.0,,1.0,1.0,,,,0.051,0.0202,1.0,-0.25,1.0,,,,,,,,,,
14771920,away,Al-Taawoun,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000.0,D,66,66,True,5.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,,,,12.0,11.0,7.1,0.00020406,,,,,,0,,0.0,0.03,0.28,,,,1.0,1.0,1.0,,1.0,,,Mohammed Bassam Alhurayji,,,,,,,,,,,,,,,,,,,,,,,,
14771920,away,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800.0,M,29,29,True,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,1.0,1.0,,,1.0,,,12.0,12.0,6.6,0.0152691,15.68772511293,2.0,15.435,11.655,,0,,0.0,0.02,0.13,,,1.0,1.0,1.0,,,5.0,,,Ahmed Bahusayn,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,
14771920,away,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400.0,F,9,9,True,4.0,2.0,,,0.0,2.0,4.0,,,2.0,2.0,2.0,,1.0,,,12.0,11.0,6.3,3.243e-05,53.059270329204,4.0,37.485,26.985,,2,,-0.04,0.25,-0.03,,,,,,,,3.0,27.108435605914,1.0,,,,,,,,,,1.0,0.8348,,,-0.71,,,,2.0,1.0,,,2.0,,,1.0
14771920,away,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400.0,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771920,away,Al-Taawoun,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Meshal Alaeli,,,,,,,,,,,,,,,,,,,,,,,,
14771920,away,Al-Taawoun,Mohammed Al Dossari,mohammed-al-dossari,M. A. Dossari,D,55,184.0,35,M,1549231,EUR,986083200.0,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mohammed Al Dossari,,,,,,,,,,,,,,,,,,,,,,,,
14771920,away,Al-Taawoun,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600.0,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mohammed Al Aqal,,,,,,,,,,,,,,,,,,,,,,,,
