match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_keyPass,stat_aerialLost,stat_totalContest,stat_blockedScoringAttempt,stat_goalAssist,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_hitWoodwork
10411609,home,Juventus,Arkadiusz Milik,arkadiusz-milik,A. Milik,F,14,186,14230,M,arekmilik,161325,EUR,762393600,F,14,14,False,18.0,12.0,,,5.0,5.0,7.0,13.0,3.0,6.0,,2.0,,,,,90.0,29.0,7.4,9.0,0.523,0.6663,0.0103183,4,,,,10.0,,,1.0,1.0,1.0,2.0,1.0,,2.0,,,2.0,,7.0,,2.0,,,,,1.0,1.0,,,
10411609,home,Juventus,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,M,22,22,True,15.0,12.0,3.0,2.0,6.0,7.0,6.0,10.0,1.0,2.0,,1.0,,,,,28.0,26.0,6.3,9.0,0.0,0.0,0.0135708,0,,,,3.0,,,,,,,,,1.0,2.0,,,,,3.0,,,,1.0,,,,,,
10411609,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,True,11.0,9.0,,,5.0,5.0,5.0,8.0,,1.0,,,,,,,26.0,23.0,7.0,5.0,0.0,0.0,0.171094,0,,,,3.0,,,1.0,,,,1.0,,1.0,2.0,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,
10411609,home,Juventus,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,LeoParedes,255389,EUR,772848000,M,32,32,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,2.0,,,,,,10.0,7.0,6.5,,0.0,0.0,0.00044719,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
10411609,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411609,home,Juventus,Simone Scaglia,simone-scaglia,S. Scaglia,G,42,196,427,M,,1114116,EUR,1089590400,G,47,47,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Simone,Scaglia,,,,,,,,,,,,,,,,,,,,,,,,,,
10411609,home,Juventus,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,19,190,2816,M,bonuccileo,15444,EUR,546825600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411609,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411609,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411609,home,Juventus,Tommaso Barbieri,tommaso-barbieri,T. Barbieri,M,4,181,494,M,,993389,EUR,1030320000,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411609,home,Juventus,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,matiassoule11,1082406,EUR,1050364800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411609,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,,308182,EUR,763862400,G,94,94,False,19.0,16.0,5.0,3.0,16.0,19.0,,,,,,6.0,,3.0,6.0,,90.0,31.0,7.0,3.0,0.0,0.0,8.857e-05,0,-0.6036,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10411609,away,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,,136322,EUR,760147200,D,23,23,False,64.0,60.0,1.0,1.0,30.0,32.0,31.0,34.0,1.0,1.0,1.0,5.0,,,,,69.0,79.0,6.2,10.0,0.0,0.0,0.0396821,0,,,,3.0,,,,,2.0,,,,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,
10411609,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,,862697,EUR,887414400,D,15,15,False,53.0,50.0,3.0,2.0,26.0,27.0,24.0,26.0,3.0,6.0,2.0,5.0,,,,,90.0,63.0,7.0,4.0,0.0446,0.0,0.0107459,1,,,,,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,1.0,,,,,
10411609,away,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,,227864,EUR,789868800,D,13,13,False,73.0,70.0,5.0,5.0,35.0,37.0,35.0,36.0,3.0,5.0,2.0,5.0,,,,,90.0,82.0,7.1,3.0,0.0,0.0,0.0135574,0,,,,4.0,2.0,2.0,2.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,,,,
10411609,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,,267619,EUR,719280000,D,77,77,False,81.0,69.0,4.0,2.0,26.0,32.0,43.0,49.0,2.0,2.0,1.0,5.0,,,,,90.0,89.0,6.1,14.0,0.0,0.0,0.0262092,0,,,,2.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
10411609,away,Lazio,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13428,M,sms,331447,EUR,793843200,M,21,21,False,84.0,72.0,5.0,2.0,23.0,26.0,49.0,61.0,1.0,6.0,,7.0,,,,,78.0,102.0,6.7,20.0,0.0669,0.0,0.0658363,2,,,,6.0,,1.0,3.0,1.0,2.0,2.0,1.0,True,1.0,3.0,,,1.0,2.0,2.0,2.0,,,,,,1.0,,,
10411609,away,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,,317301,EUR,776131200,M,32,32,False,38.0,35.0,2.0,1.0,18.0,20.0,18.0,21.0,,2.0,,6.0,,,,,58.0,46.0,6.7,6.0,0.0,0.0,0.104166,0,,,,3.0,,1.0,2.0,2.0,,,1.0,,1.0,3.0,1.0,,2.0,,,,,1.0,,,,,,,
10411609,away,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,,798002,EUR,848880000,M,88,88,False,33.0,28.0,2.0,1.0,11.0,13.0,17.0,21.0,,,,1.0,,,,,58.0,39.0,6.7,7.0,0.0095,0.0,0.0885875,1,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,
10411609,away,Lazio,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,lukaromero10,1032022,EUR,1100736000,F,18,18,False,41.0,38.0,1.0,1.0,10.0,11.0,28.0,30.0,,4.0,,5.0,,,,,69.0,57.0,6.8,7.0,0.0359,0.0,0.0437754,1,,Luka Romero,,4.0,,1.0,,,,3.0,,,,,,,2.0,1.0,3.0,1.0,,1.0,1.0,,,,,,
10411609,away,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,F_Andersoon,152276,EUR,734832000,F,7,7,False,33.0,24.0,,,12.0,14.0,12.0,19.0,,3.0,1.0,1.0,,,,,90.0,51.0,6.5,17.0,0.0281,0.5558,0.0545435,1,,,,8.0,,,,,3.0,2.0,1.0,,3.0,,,1.0,1.0,2.0,3.0,,,,1.0,,,,,,
10411609,away,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,Pedro,35428,EUR,554428800,F,9,9,False,52.0,44.0,4.0,1.0,15.0,17.0,29.0,37.0,,2.0,,2.0,,,,,90.0,66.0,6.7,14.0,0.1555,0.0603,0.122571,2,,,,1.0,,2.0,,,1.0,2.0,,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,
10411609,away,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,,158615,EUR,682992000,M,5,5,True,31.0,30.0,1.0,1.0,9.0,10.0,21.0,21.0,,1.0,1.0,4.0,,,,,32.0,36.0,6.9,1.0,0.0442,0.0,0.0441688,1,,,,2.0,,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,1.0
10411609,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,,111416,EUR,717638400,M,10,10,True,34.0,31.0,3.0,2.0,8.0,8.0,23.0,29.0,,,,4.0,,,,,32.0,40.0,6.6,8.0,0.0622,0.0861,0.0171282,1,,,,1.0,,,,,1.0,,,,1.0,3.0,,1.0,,,,,,,,,,,,,
10411609,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,,965828,EUR,967507200,D,34,34,True,15.0,12.0,1.0,,4.0,5.0,8.0,10.0,,2.0,1.0,3.0,,,,,21.0,23.0,6.3,4.0,0.0,0.0,0.00677509,0,,,,2.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,
10411609,away,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,,1017649,EUR,1013472000,F,11,11,True,13.0,11.0,1.0,,4.0,4.0,7.0,9.0,,1.0,,2.0,,,,,21.0,19.0,6.3,6.0,0.0,0.0,0.0107615,0,,,,3.0,,,1.0,,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,
10411609,away,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,2921,M,,905453,EUR,960854400,M,6,6,True,14.0,13.0,,,6.0,6.0,7.0,8.0,,1.0,,1.0,,,,,12.0,17.0,6.6,1.0,0.0,0.0,0.00621908,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411609,away,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188,118,M,,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411609,away,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411609,away,Lazio,Dimitrije Kamenović,dimitrije-kamenovic,D. Kamenović,D,33,188,179,M,,890910,EUR,963705600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411609,away,Lazio,Ştefan Radu,stefan-radu,Ş. Radu,D,,183,208,,,13592,EUR,530323200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411609,away,Lazio,Marco Bertini,marco-bertini,M. Bertini,M,27,185,44,M,,1009691,EUR,1028678400,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
