match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_penaltyConceded,stat_totalOffside
12624865,home,Al-Hilal,Marcos Leonardo,,,marcos-leonardo,M. Leonardo,F,9,177.0,22653,M,marcosleonardo09,1047227,EUR,1051833600,F,11,11,False,13.0,9.0,1.0,,0.0,4.0,4.0,5.0,10.0,,,,,,90.0,19.0,6.6,5.0,3,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,
12624865,home,Al-Hilal,Hamad Al Yami,Hamad,Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,,981158,EUR,926899200,D,88,88,True,21.0,17.0,2.0,,0.0,7.0,10.0,10.0,11.0,1.0,2.0,,,,29.0,29.0,6.3,6.0,0,,,1.0,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12624865,home,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,28,191.0,1575,M,,828524,EUR,780192000,M,28,28,True,21.0,20.0,1.0,1.0,0.0,7.0,7.0,13.0,14.0,,2.0,,,,29.0,26.0,6.9,1.0,1,,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12624865,home,Al-Hilal,Nasser Al-Dawsari,,,nasser-al-dawsari,N. Al-Dawsari,M,16,178.0,1153,M,,872607,EUR,914025600,M,16,16,True,22.0,20.0,1.0,,0.0,6.0,6.0,14.0,17.0,2.0,,,,,29.0,34.0,6.5,6.0,0,1.0,,,3.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
12624865,home,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,,1134261,EUR,1027382400,M,15,15,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624865,home,Al-Hilal,Mohammed Al-Owais,,,mohammed-al-owais,M. Al-Owais,G,33,185.0,753,M,,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624865,home,Al-Hilal,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,,931837,EUR,915235200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624865,home,Al-Hilal,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,,976538,EUR,973641600,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624865,home,Al-Hilal,Turki Al Ghamil,Turki Al Ghamil,,turki-al-ghamil,T. A. Ghamil,F,,,40,M,,1542607,EUR,1107302400,F,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624865,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,,915991,EUR,937094400,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624865,away,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,34.0,23.0,19.0,8.0,0.0,19.0,23.0,4.0,11.0,1.0,3.0,2.0,,,90.0,40.0,6.7,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,
12624865,away,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,,917035,EUR,938736000,D,27,27,False,11.0,10.0,5.0,4.0,0.0,5.0,5.0,5.0,6.0,7.0,5.0,,,,90.0,37.0,6.2,5.0,0,,1.0,,8.0,5.0,2.0,,,3.0,3.0,1.0,2.0,1.0,,,1.0,1.0,,,4.0,,,,,,,,,,1.0,
12624865,away,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,merihdemiral,806968,EUR,889056000,D,28,28,False,28.0,22.0,11.0,5.0,0.0,20.0,22.0,2.0,6.0,4.0,1.0,,,,90.0,38.0,6.5,6.0,0,,2.0,2.0,3.0,2.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12624865,away,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,,888949,EUR,911779200,D,3,3,False,45.0,34.0,9.0,4.0,0.0,26.0,28.0,8.0,17.0,7.0,8.0,,,,90.0,67.0,7.5,12.0,0,,,3.0,1.0,5.0,2.0,1.0,8.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,
12624865,away,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200,D,31,31,False,10.0,8.0,1.0,,0.0,4.0,5.0,4.0,6.0,1.0,2.0,,,,58.0,32.0,6.6,6.0,0,1.0,,1.0,6.0,8.0,1.0,,2.0,3.0,2.0,1.0,4.0,2.0,,,,,,,3.0,,,,,,,,,,,
12624865,away,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,franckkessie,359226,EUR,850953600,M,79,79,False,28.0,23.0,4.0,2.0,0.0,14.0,15.0,9.0,13.0,3.0,2.0,,,,90.0,39.0,6.7,7.0,0,,2.0,2.0,5.0,4.0,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,1.0,,True,,,,,,,,,
12624865,away,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,,1048372,EUR,1005436800,M,30,30,False,23.0,17.0,6.0,3.0,0.0,15.0,18.0,2.0,5.0,3.0,,,,,84.0,34.0,6.5,7.0,0,,,,3.0,3.0,2.0,2.0,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,
12624865,away,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,RMahrez,158213,EUR,667094400,M,7,7,False,20.0,17.0,2.0,,0.0,10.0,10.0,9.0,15.0,2.0,3.0,,,,89.0,34.0,6.6,9.0,0,5.0,,,3.0,,1.0,,,,,1.0,,,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,1.0
12624865,away,Al-Ahli,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184.0,5191,M,,1010505,EUR,1022457600,M,24,24,False,25.0,21.0,5.0,4.0,2.0,7.0,9.0,14.0,16.0,,5.0,,,,89.0,40.0,7.3,13.0,1,,,,9.0,3.0,3.0,1.0,2.0,2.0,,5.0,,3.0,2.0,,,2.0,1.0,,3.0,1.0,,,,,,,,,,
12624865,away,Al-Ahli,Wenderson Galeno,,,wenderson-galeno,W. Galeno,M,13,178.0,4322,M,w_galeno90,845754,EUR,877478400,M,13,13,False,18.0,12.0,2.0,,1.0,3.0,5.0,9.0,14.0,1.0,4.0,,,,89.0,42.0,6.9,19.0,0,1.0,1.0,1.0,9.0,4.0,4.0,,2.0,1.0,1.0,6.0,2.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
12624865,away,Al-Ahli,Ivan Toney,,,ivan-toney,I. Toney,F,17,185.0,12718,M,ivantoney,290927,EUR,826934400,F,99,99,False,27.0,22.0,2.0,1.0,0.0,13.0,15.0,9.0,12.0,2.0,4.0,,,,90.0,40.0,8.5,10.0,5,,2.0,2.0,4.0,2.0,,,1.0,,,3.0,,1.0,,2.0,,,,,2.0,,,3.0,3.0,2.0,,,,,,1.0
12624865,away,Al-Ahli,Mohammed Sulaiman,,,sulaiman-mohammed,M. Sulaiman,D,5,180.0,243,M,,1854314,EUR,1081382400,D,5,5,True,2.0,1.0,1.0,,0.0,,,2.0,3.0,1.0,,,,,32.0,8.0,6.5,2.0,0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,
12624865,away,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,,893307,EUR,958262400,F,9,9,True,4.0,2.0,1.0,,0.0,,,2.0,4.0,,1.0,,,,22.0,11.0,6.7,4.0,0,,,,,3.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
12624865,away,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176.0,226,M,,1429251,EUR,1018656000,D,46,46,True,,,,,0.0,,,,,1.0,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624865,away,Al-Ahli,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,,1521467,EUR,1008288000,M,14,14,True,1.0,,1.0,,0.0,,,,1.0,,,,,,1.0,2.0,,1.0,0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12624865,away,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800,F,19,19,True,1.0,,,,0.0,,,,1.0,,,,,,1.0,3.0,,1.0,0,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12624865,away,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624865,away,Al-Ahli,Abdullah Al-Amar,,,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,,817911,EUR,762480000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624865,away,Al-Ahli,Mohammed Al-Majhad,,,mohammed-al-majhad,M. Al-Majhad,M,29,177.0,80,M,,893260,EUR,900547200,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624865,away,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,,893167,EUR,827884800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
