match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_aerialLost,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_goalAssist,captain,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
11396434,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,17,17,False,7.0,3.0,,,1.0,1.0,2.0,8.0,,2.0,,,,,86.0,24.0,7.6,15.0,0.1502,0.3088,0.00188739,1,,,,2.0,,6.0,3.0,,4.0,,1.0,,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,l_openda,,1.0,1.0,,,,,,,
11396434,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,10.0,8.0,2.0,1.0,4.0,5.0,4.0,5.0,,3.0,,,,,26.0,18.0,7.1,2.0,0.0,0.0,0.00604067,0,,,,,,,5.0,,,,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
11396434,home,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,True,6.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,,1.0,,,,,18.0,15.0,6.5,5.0,0.0,0.0,0.00338015,0,,,,,,3.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
11396434,home,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,True,5.0,2.0,1.0,,1.0,2.0,1.0,3.0,,1.0,,,,,18.0,12.0,6.2,7.0,0.0,0.0,0.00084983,0,,,,,,5.0,3.0,,1.0,,,2.0,,,,,1.0,,,,1.0,3.0,,,,,benjamin_sesko,,,,,,,,,,
11396434,home,RB Leipzig,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4033,M,991604,EUR,1030665600,M,18,18,True,4.0,4.0,,,2.0,2.0,2.0,4.0,,1.0,,,,,11.0,10.0,6.5,4.0,0.0,0.0,0.00351692,0,,,,2.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,_fabio.10,,,,,,,,,,
11396434,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,2.0,,,,,10.0,6.0,6.4,1.0,0.0,0.0,0.00136286,0,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11396434,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396434,home,RB Leipzig,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396434,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,amadou_haidara04,,,,,,,,,,
11396434,home,RB Leipzig,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6565,M,962890,EUR,1042934400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,ilaixmk,,,,,,,,,,
11396434,away,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,26768,EUR,586569600,G,26,26,False,28.0,24.0,5.0,2.0,24.0,25.0,,3.0,1.0,5.0,,,,1.0,90.0,35.0,5.4,4.0,0.0,0.0,0.00016802,0,-1.1311,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,
11396434,away,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,D,27,27,False,87.0,76.0,3.0,,30.0,35.0,47.0,54.0,1.0,5.0,,,,,90.0,116.0,6.3,18.0,0.0,0.0,0.185325,0,,,,2.0,1.0,11.0,4.0,1.0,7.0,1.0,,3.0,1.0,,,2.0,2.0,,,,,,,1.0,,,KonradLaimer,,,,,,,,,,
11396434,away,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,False,109.0,105.0,7.0,6.0,63.0,63.0,42.0,46.0,6.0,7.0,,,,,90.0,124.0,7.3,4.0,0.0,0.0,0.026206,0,,,,,,2.0,9.0,,,,,4.0,2.0,,,2.0,,1.0,,,4.0,,,,,,Upamecano,,,,,,,,,,
11396434,away,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,115.0,106.0,5.0,2.0,63.0,67.0,43.0,48.0,2.0,11.0,,,,,90.0,124.0,6.9,9.0,0.0,0.0,0.0218431,0,,,,,,4.0,3.0,1.0,,,2.0,2.0,2.0,,,1.0,3.0,,,,1.0,,,,,,kiminjae3,,,,,,,,,,
11396434,away,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,843665,EUR,973123200,D,19,19,False,67.0,61.0,1.0,,23.0,24.0,38.0,43.0,1.0,7.0,,,,,90.0,102.0,6.8,14.0,0.0743,0.0,0.0406747,1,,,,,,6.0,8.0,1.0,5.0,3.0,1.0,3.0,2.0,3.0,,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,ADavies19,,,,,,,,,,
11396434,away,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,111.0,101.0,9.0,5.0,42.0,43.0,59.0,68.0,,11.0,,,,,90.0,117.0,7.2,11.0,0.0,0.0,0.13307,0,,,,,,3.0,4.0,2.0,,,,3.0,2.0,1.0,,1.0,,1.0,,,,,,1.0,,True,Jok_32,,,,,,,,,,
11396434,away,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,False,26.0,21.0,1.0,1.0,10.0,10.0,11.0,16.0,,3.0,,,,,45.0,32.0,6.7,6.0,0.0,0.0,0.0130878,0,,,,,,1.0,2.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,leon_goretzka,,,,,,,,,,
11396434,away,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,M,10,10,False,41.0,31.0,2.0,,4.0,5.0,27.0,37.0,1.0,2.0,,,,,90.0,73.0,7.7,21.0,0.7433,0.9454,0.0865181,4,,,,1.0,,8.0,11.0,1.0,16.0,10.0,,1.0,1.0,3.0,,1.0,,,1.0,1.0,,,1.0,,,,LeroySane,2.0,,,,,,,,,
11396434,away,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,1010231,EUR,1046217600,M,42,42,False,32.0,26.0,,,9.0,9.0,17.0,23.0,1.0,4.0,,,,,87.0,52.0,6.9,16.0,0.5374,0.1858,0.217727,1,,,,,,6.0,4.0,1.0,3.0,3.0,,,,7.0,,1.0,1.0,1.0,1.0,,,3.0,,1.0,1.0,,Bambi,,1.0,,1.0,,,,,,1.0
11396434,away,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,280441,EUR,834624000,M,11,11,False,18.0,16.0,1.0,1.0,6.0,6.0,10.0,12.0,,2.0,,,,,45.0,29.0,6.4,6.0,0.0247,0.0,0.00873806,1,,,,,,3.0,3.0,1.0,3.0,1.0,,,,2.0,,,,2.0,,,,,1.0,,,,KingComan,,,1.0,,,,,,,
11396434,away,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,108579,EUR,743817600,F,9,9,False,13.0,10.0,3.0,3.0,3.0,3.0,8.0,11.0,1.0,1.0,,,,,90.0,25.0,7.8,5.0,0.7884,0.9948,0.4527,1,,,,1.0,1.0,2.0,4.0,,,,,,,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,,3.0,,,HurriKane,,1.0,,,,,,,,
11396434,away,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,22,22,True,19.0,13.0,,,2.0,4.0,11.0,17.0,1.0,4.0,,,,,45.0,28.0,6.9,9.0,0.0878,0.0,0.0292568,1,,,,2.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,raphaelguerreiro14,,,,,,,,,,
11396434,away,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,1048888,EUR,1114560000,F,39,39,True,15.0,9.0,,,2.0,3.0,7.0,12.0,1.0,3.0,,,,,45.0,32.0,6.8,11.0,0.0237,0.077,0.00745857,1,,,,,,6.0,4.0,,4.0,3.0,1.0,1.0,,,,1.0,,,1.0,,,4.0,,,,,m.tel14,,,,,,,,,,
11396434,away,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,21626,EUR,606614400,F,13,13,True,9.0,9.0,,,3.0,3.0,6.0,6.0,,,,,,,10.0,13.0,7.1,1.0,0.0821,0.0782,0.0038693,1,,,,,,,3.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,Choupo,,,,,,,,,,
11396434,away,FC Bayern München,Daniel Peretz,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396434,away,FC Bayern München,Bouna Sarr,bouna-sarr,B. Sarr,D,70,177,1413,M,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396434,away,FC Bayern München,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,847030,EUR,879465600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,nousmaz97,,,,,,,,,,
11396434,away,FC Bayern München,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,M,41,41,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396434,away,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,F,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,esmuellert,,,,,,,,,,
