match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_dispossessed,stat_wonTackle,stat_totalOffside,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,captain,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_outfielderBlock,stat_goals
11368706,away,Osasuna,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,52.0,40.0,19.0,9.0,29.0,29.0,11.0,23.0,2.0,3.0,,,,,,90.0,60.0,7.6,12.0,0.0410844,1,,,2.0,4.0,4.0,,2.0,,,1.0,0.0201,1.0,2.0,,,,,1.0,,,1.0,,,,1.0,,0.0349,,,,1.0,1.0,
11368706,away,Osasuna,Jorge Herrando,,,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,False,44.0,36.0,7.0,2.0,29.0,31.0,7.0,13.0,1.0,4.0,,,,,,90.0,53.0,7.1,8.0,0.00146583,0,,,,1.0,5.0,,2.0,,,1.0,,,2.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
11368706,away,Osasuna,Juan Cruz,,,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,31.0,25.0,,,6.0,9.0,19.0,24.0,,3.0,,,,,,77.0,48.0,6.6,15.0,0.0114321,0,,2.0,,4.0,2.0,,1.0,1.0,,2.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11368706,away,Osasuna,Rubén García,,,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,31.0,23.0,5.0,2.0,3.0,6.0,21.0,27.0,1.0,2.0,,,,,,66.0,41.0,7.0,11.0,0.0466757,0,,2.0,1.0,6.0,9.0,,2.0,,,2.0,,1.0,5.0,,,1.0,,1.0,4.0,2.0,,,1.0,,,,,,,,,,
11368706,away,Osasuna,Jon Moncayola,,,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,38.0,33.0,4.0,2.0,18.0,20.0,15.0,19.0,1.0,5.0,,,,,,77.0,45.0,7.1,8.0,0.123923,0,,1.0,,4.0,,,,1.0,,2.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,
11368706,away,Osasuna,Iker Muñoz,,,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,False,35.0,28.0,3.0,2.0,14.0,18.0,14.0,17.0,1.0,5.0,,,,,,90.0,46.0,7.1,9.0,0.0117795,1,,,2.0,5.0,5.0,,,,4.0,1.0,0.144,,1.0,,,,,1.0,2.0,,,,,,1.0,,0.4846,,,,,,1.0
11368706,away,Osasuna,Moi Gómez,,,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,45.0,37.0,4.0,3.0,15.0,17.0,24.0,32.0,3.0,4.0,,,,,,90.0,62.0,7.0,13.0,0.130766,0,,4.0,,4.0,3.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,2.0,,,,,,,,,,
11368706,away,Osasuna,Ante Budimir,,,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,10.0,4.0,,,1.0,1.0,3.0,10.0,1.0,1.0,,,,,,77.0,18.0,7.5,7.0,0.00869593,2,,1.0,5.0,6.0,7.0,1.0,,,1.0,1.0,0.7582,,6.0,1.0,,,1.0,,,,,,,,1.0,,0.639,budimir_ante,,,,,1.0
11368706,away,Osasuna,José Manuel Arnáiz,,,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,False,13.0,11.0,,,4.0,4.0,7.0,9.0,,,,,,,,56.0,24.0,7.0,7.0,0.00899247,2,,,,5.0,2.0,1.0,,1.0,2.0,1.0,0.1118,,,,1.0,,,,3.0,,,,,,1.0,,0.5229,,,,,,1.0
11368706,away,Osasuna,Aimar Oroz,,,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,True,14.0,11.0,1.0,,6.0,6.0,5.0,8.0,,4.0,,,,,,34.0,18.0,6.7,3.0,0.00256422,0,,,1.0,1.0,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11368706,away,Osasuna,Rubén Peña,,,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,5.0,3.0,,,,,3.0,5.0,,1.0,,,,,,24.0,7.0,6.5,3.0,0.0005053,0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368706,away,Osasuna,Johan Mojica,,,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,True,9.0,5.0,2.0,,3.0,4.0,2.0,5.0,1.0,2.0,,,,,,13.0,13.0,6.5,4.0,0.00163996,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368706,away,Osasuna,Pablo Ibáñez,,,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,True,6.0,4.0,,,1.0,2.0,3.0,4.0,,1.0,,,,,,13.0,6.0,6.5,2.0,0.00071673,0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11368706,away,Osasuna,Raúl García de Haro,,,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,True,8.0,4.0,,,1.0,2.0,3.0,6.0,,,,,,,,13.0,8.0,6.6,4.0,0.00149019,0,,,,1.0,2.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
11368706,away,Osasuna,Pablo Valencia,,,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368706,away,Osasuna,Aitor Fernández,,,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368706,away,Osasuna,David García,,,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
