match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_outfielderBlock,stat_totalTackle,stat_keyPass,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_dispossessed,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_challengeLost,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_accurateCross,stat_goals,stat_hitWoodwork,player_sofascoreId,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceCreated
11396180,home,1. FC Union Berlin,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2605,M,973431,EUR,972172800,F,7,7,False,26.0,24.0,,,1.0,6.0,6.0,19.0,21.0,6.0,,,,80.0,57.0,7.1,17.0,0.119271,2,,,,,,13.0,9.0,,,1.0,,,1.0,2.0,4.0,,1.0,11.0,6.0,8.0,1.0,,2.0,0.1006,,1.0,,,,,1.0,,,,,,,,,
11396180,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,1.0,,,,28.0,9.0,7.2,,0.00244667,1,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,1.0,,0.1574,,,,1.0,0.204,,,1.0,,,,,,,,
11396180,home,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,27.0,16.0,7.2,5.0,0.00368498,4,,,,2.0,1.0,4.0,2.0,,,1.0,,,,,,,,2.0,1.0,1.0,3.0,,3.0,0.352,,,,1.0,0.6363,,,1.0,,,,,,,,
11396180,home,1. FC Union Berlin,Kevin Volland,kevin-volland,K. Volland,F,31,179,1031,M,117373,EUR,712454400,F,10,10,True,8.0,5.0,,,0.0,1.0,1.0,5.0,8.0,1.0,,,,27.0,17.0,6.0,7.0,0.0106769,1,,Kevin,Volland,,1.0,5.0,2.0,,,,1.0,,,,,,1.0,2.0,1.0,2.0,,,1.0,0.7884,1.0,,1.0,1.0,0.9876,1.0,1.0,,1.0,,,,,,,
11396180,home,1. FC Union Berlin,Aissa Laïdouni,aissa-laidouni,A. Laïdouni,M,93,182,3217,M,828077,EUR,850435200,M,20,20,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,2.0,,,,10.0,11.0,6.2,4.0,0.0379526,0,,,,,,5.0,2.0,,,1.0,2.0,,,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,laids_93,,,,,,
11396180,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,15.0,3.0,6.2,,0.00018566,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11396180,home,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396180,home,1. FC Union Berlin,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396180,home,1. FC Union Berlin,Chris Bedia,chris-bedia,C. Bedia,F,29,189,740,M,359236,EUR,825984000,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396180,home,1. FC Union Berlin,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,41.0,35.0,13.0,7.0,0.0,31.0,32.0,4.0,9.0,7.0,1.0,3.0,3.0,90.0,50.0,8.1,6.0,0.0211809,0,0.8732,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,
11396180,away,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,46.0,36.0,1.0,1.0,0.0,24.0,26.0,12.0,24.0,4.0,,,,90.0,72.0,6.7,17.0,0.00667848,1,,,,2.0,1.0,6.0,5.0,,3.0,1.0,,,,3.0,,,4.0,,,1.0,,2.0,,0.0509,3.0,1.0,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,D,14,14,False,90.0,75.0,16.0,7.0,0.0,42.0,45.0,33.0,45.0,6.0,,,,90.0,105.0,7.1,15.0,0.0463077,0,,,,3.0,4.0,6.0,7.0,8.0,,,2.0,,,3.0,1.0,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,False,70.0,64.0,2.0,1.0,0.0,37.0,40.0,27.0,30.0,5.0,,,,90.0,87.0,6.7,7.0,0.00958601,0,,,,2.0,,5.0,7.0,3.0,1.0,1.0,3.0,,2.0,5.0,,,,1.0,1.0,,,3.0,1.0,,2.0,,,,,,,,,,,,,,1.0,
11396180,away,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,35.0,31.0,4.0,1.0,0.0,15.0,16.0,18.0,23.0,1.0,,,,59.0,49.0,6.9,6.0,0.318413,0,,,,,,3.0,3.0,2.0,,2.0,1.0,,,1.0,1.0,True,4.0,,,,,1.0,,,2.0,,,,,,2.0,,,,,,,,,
11396180,away,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,33.0,27.0,1.0,,0.0,6.0,8.0,21.0,25.0,2.0,,,,90.0,56.0,6.4,13.0,0.119357,2,,,,4.0,,11.0,7.0,1.0,,1.0,2.0,,,5.0,3.0,,,5.0,1.0,1.0,1.0,2.0,2.0,0.2291,,,,1.0,0.1215,,,,,,,,,,1.0,
11396180,away,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,51.0,48.0,2.0,1.0,0.0,21.0,21.0,27.0,30.0,5.0,,,,83.0,58.0,6.9,5.0,0.0475504,0,,,,2.0,1.0,4.0,3.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,30.0,23.0,1.0,,0.0,9.0,13.0,15.0,21.0,4.0,,,,90.0,53.0,8.1,14.0,0.363252,4,,,,1.0,1.0,4.0,8.0,,1.0,2.0,1.0,,,3.0,1.0,,4.0,3.0,2.0,1.0,1.0,2.0,2.0,0.2173,,,,3.0,0.6116,,1.0,1.0,,doanritsu,,,,,,
11396180,away,SC Freiburg,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8489,M,355088,EUR,864259200,M,22,22,False,22.0,18.0,2.0,1.0,0.0,6.0,6.0,12.0,17.0,3.0,,,,77.0,35.0,6.6,10.0,0.00674323,2,,,,2.0,1.0,5.0,3.0,,,1.0,,,,1.0,,,1.0,2.0,,1.0,1.0,1.0,2.0,0.2216,,1.0,,,,,,,,rolandsallai,,,,,,
11396180,away,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,56.0,50.0,5.0,3.0,1.0,18.0,20.0,34.0,44.0,6.0,,,,90.0,79.0,7.4,15.0,0.289163,1,,,,,1.0,4.0,7.0,,,2.0,,,1.0,4.0,1.0,,8.0,,,2.0,1.0,2.0,1.0,0.0329,2.0,,,,,,2.0,,,,,,,,,1.0
11396180,away,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,14.0,8.0,,,0.0,,2.0,8.0,12.0,1.0,,,,59.0,21.0,6.6,9.0,0.00837415,0,,,,1.0,,3.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,12.0,9.0,2.0,,0.0,3.0,5.0,6.0,11.0,3.0,,,,31.0,22.0,6.7,7.0,0.00312041,0,,,,,1.0,,5.0,,,3.0,,,1.0,1.0,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,True,10.0,8.0,2.0,1.0,0.0,3.0,3.0,5.0,7.0,2.0,,,,31.0,15.0,6.5,5.0,0.0124002,2,,,,2.0,1.0,4.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,1.0,0.1783,,1.0,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,26,26,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,13.0,6.0,6.4,1.0,0.00925199,0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Florent Muslija,florent-muslija,F. Muslija,M,24,172,810,M,882019,EUR,899683200,M,23,23,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,8.0,9.0,6.7,1.0,0.00051337,1,,,,1.0,,2.0,4.0,,,,,,,3.0,,,,1.0,1.0,1.0,1.0,2.0,,0.0503,,,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Attila Szalai,attila-szalai,A. Szalai,D,41,192,2460,M,823092,EUR,885254400,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,240,M,1131337,EUR,1044835200,D,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396180,away,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
