match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_goals
11391327,home,Le Havre,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,27035,EUR,629856000,F,28,28,False,27.0,20.0,1.0,1.0,4.0,5.0,16.0,23.0,5.0,11.0,1.0,1.0,2.0,,,,,90.0,48.0,7.1,15.0,0.063827,1,,,,,1.0,15.0,,3.0,5.0,2.0,,2.0,2.0,7.0,1.0,2.0,,,0.0188,3.0,,,1.0,,1.0,andreayew10,1.0,,,,,
11391327,home,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,F,23,23,True,10.0,10.0,,,1.0,1.0,9.0,10.0,,2.0,2.0,2.0,,,,,,25.0,24.0,6.7,4.0,0.0274676,1,,,,,1.0,1.0,,1.0,,,1.0,2.0,,,,2.0,,,0.0328,,,,1.0,,1.0,,,,,,,
11391327,home,Le Havre,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,9,9,True,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,25.0,4.0,6.6,1.0,0.00639684,1,,,,,,1.0,,,,,,,,1.0,,,,,0.0337,,,1.0,,0.1906,,mohamedbayo27,,,,,,
11391327,home,Le Havre,Samuel Grandsir,samuel-grandsir,S. Grandsir,M,,168,123,M,839112,EUR,839980800,F,29,29,True,9.0,9.0,,,5.0,5.0,4.0,7.0,,,,1.0,,,,,,12.0,15.0,6.4,5.0,0.00554481,0,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
11391327,home,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,F,21,21,True,8.0,7.0,,,2.0,2.0,5.0,6.0,,2.0,,,,,,,,12.0,14.0,6.2,5.0,0.0125473,0,,Antoine Joujou,,,,4.0,,1.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11391327,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,True,3.0,3.0,,,,,3.0,3.0,,1.0,,,,,,,,1.0,6.0,,1.0,0.116612,0,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
11391327,home,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391327,home,Le Havre,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391327,home,Le Havre,Simon Ebonog,ebonog-simon,S. Ebonog,M,26,180,152,M,1490783,EUR,1092614400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391327,home,Le Havre,Alois Confais,confais-alois,A. Confais,M,27,174,36,M,794374,EUR,842054400,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391327,away,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,28.0,12.0,20.0,5.0,11.0,15.0,1.0,13.0,,,1.0,8.0,,,3.0,,,90.0,40.0,7.2,16.0,0.00013953,0,0.5206,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11391327,away,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,False,32.0,24.0,5.0,,14.0,16.0,11.0,21.0,1.0,3.0,2.0,2.0,,,,,,89.0,63.0,6.8,18.0,0.0112627,0,,Enzo Tchato Mbiayi,,,5.0,7.0,3.0,1.0,,,,2.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,
11391327,away,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,848537,EUR,861062400,D,4,4,False,29.0,24.0,6.0,2.0,23.0,24.0,1.0,5.0,3.0,5.0,6.0,2.0,1.0,,,,,60.0,42.0,6.9,5.0,0.00051961,0,,,,,,3.0,,,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
11391327,away,Montpellier,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,581,M,904759,EUR,924048000,D,5,5,False,36.0,29.0,6.0,3.0,24.0,26.0,5.0,10.0,4.0,6.0,2.0,5.0,,,,,,90.0,44.0,7.2,8.0,0.00473264,0,,,,,,3.0,,,,,1.0,2.0,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
11391327,away,Montpellier,Lucas Mincarelli Davin,mincarelli-davin-lucas,L. M. Davin,D,21,180,94,M,1512339,EUR,1074124800,D,35,35,False,29.0,24.0,3.0,1.0,15.0,16.0,10.0,15.0,,4.0,2.0,5.0,2.0,,,,,90.0,59.0,7.9,10.0,0.1319,2,,,,,2.0,3.0,2.0,,,,2.0,2.0,1.0,,1.0,,1.0,,0.0947,1.0,1.0,1.0,1.0,0.0264,,,,,,1.0,1.0,
11391327,away,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,M,27,27,False,27.0,19.0,1.0,1.0,10.0,12.0,9.0,15.0,3.0,7.0,3.0,4.0,1.0,,,,,90.0,39.0,7.1,8.0,0.00549662,0,,,,,,7.0,1.0,,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,
11391327,away,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,9,9,False,14.0,9.0,,,3.0,6.0,6.0,8.0,,4.0,,3.0,2.0,,,,,73.0,26.0,6.3,12.0,0.0134665,1,,,,,,4.0,,1.0,3.0,,,2.0,,,,1.0,,,0.0213,,,,3.0,,1.0,,1.0,,,,,
11391327,away,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,61.0,47.0,11.0,7.0,23.0,27.0,28.0,41.0,,8.0,1.0,11.0,3.0,,,,,90.0,89.0,8.1,19.0,0.700883,2,,,,True,7.0,3.0,,,5.0,3.0,1.0,2.0,,1.0,,,1.0,,0.044,6.0,4.0,1.0,,0.1245,,,,,,,,
11391327,away,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,60.0,54.0,8.0,6.0,28.0,29.0,27.0,32.0,2.0,9.0,,6.0,1.0,,,,,89.0,79.0,7.6,12.0,0.128474,1,,,,,1.0,7.0,2.0,1.0,4.0,1.0,,5.0,1.0,,,4.0,,,0.3289,1.0,1.0,1.0,2.0,0.7108,,,,,,,,1.0
11391327,away,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,M,7,7,False,26.0,20.0,4.0,2.0,6.0,7.0,14.0,20.0,1.0,7.0,1.0,3.0,,,,,,90.0,48.0,7.6,15.0,0.279883,3,,,,,1.0,6.0,,2.0,8.0,5.0,,1.0,1.0,,,,2.0,,0.1898,2.0,,,2.0,,1.0,,,,,1.0,1.0,
11391327,away,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,False,7.0,3.0,1.0,,2.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,,,,,,73.0,19.0,6.5,9.0,0.00067946,3,,,,,,8.0,,1.0,3.0,1.0,,,2.0,4.0,,,1.0,,0.2736,,,,2.0,,2.0,,1.0,,,,,
11391327,away,Montpellier,Christopher Jullien,christopher-jullien,C. Jullien,D,6,195,127,M,229598,EUR,732758400,D,6,6,True,9.0,7.0,1.0,1.0,6.0,7.0,1.0,2.0,1.0,2.0,3.0,1.0,,,,,,30.0,17.0,7.5,3.0,0.00047463,1,,,,,,3.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,0.5885,,,1.0,1.0,0.7373,,,,,,,,1.0
11391327,away,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,True,8.0,5.0,,,3.0,3.0,2.0,5.0,,2.0,,2.0,,,,,,17.0,16.0,6.8,8.0,0.044431,1,,,,,,1.0,,,1.0,,,2.0,,,,2.0,,,0.0802,,,1.0,2.0,0.122,,,,,,,,
11391327,away,Montpellier,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,23,23,True,9.0,7.0,,,3.0,3.0,4.0,6.0,,,,,,,,,,17.0,9.0,6.5,2.0,0.00249166,0,,,,,,3.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
11391327,away,Montpellier,Silvan Hefti,silvan-hefti,S. Hefti,D,30,182,208,M,814214,EUR,877737600,D,36,36,True,2.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,4.0,,1.0,0.00075915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391327,away,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,976001,EUR,950486400,M,18,18,True,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,1.0,3.0,,1.0,,0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11391327,away,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,,,
11391327,away,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391327,away,Montpellier,Sacha Delaye,sacha-delaye,S. Delaye,M,19,171,34,M,1122641,EUR,1019520000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,Sacha Delaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391327,away,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,Khalil Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
