match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_hitWoodwork,stat_errorLeadToAShot,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals
12437634,home,Athletic Club,Álvaro Djaló,Álvaro Djaló,,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,11,11,False,9.0,7.0,1.0,1.0,0.0,2.0,3.0,6.0,8.0,,2.0,,,,65.0,18.0,7.0,6.0,0.287123,0,,,2.0,1.0,1.0,,2.0,2.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,
12437634,home,Athletic Club,Álex Berenguer,,,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,F,7,7,True,15.0,14.0,1.0,,0.0,4.0,4.0,10.0,14.0,,,,,,25.0,20.0,7.4,5.0,0.0240925,1,,,3.0,,,,,,,,,,,1.0,,,1.0,,1.0,0.3904,0.8554,,,,,,,,,,,1.0
12437634,home,Athletic Club,Ander Herrera,,,ander-herrera,A. Herrera,M,21,182,3084,M,82474,EUR,619056000,M,21,21,True,23.0,21.0,2.0,1.0,0.0,15.0,15.0,6.0,9.0,,1.0,,,,21.0,27.0,6.2,3.0,0.0100791,2,,,1.0,,,1.0,,1.0,,,,,,,,,2.0,,,0.7852,0.4891,,,,,,,,,2.0,,
12437634,home,Athletic Club,Javier Martón,,,javier-marton-anso,J. Martón,F,20,180,257,M,1082215,EUR,925948800,F,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,21.0,5.0,6.5,3.0,0.0003252,0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,
12437634,home,Athletic Club,Andoni Gorosabel,,,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,2,2,True,7.0,5.0,1.0,,0.0,4.0,4.0,1.0,3.0,,1.0,,,,11.0,14.0,6.6,2.0,0.00175601,2,,,,,,,,1.0,,,1.0,,,,,,1.0,,,0.3325,0.9093,1.0,,,,,,,,1.0,,
12437634,home,Athletic Club,Unai Gómez,,,unai-gomez,U. Gómez,M,20,183,803,M,1391375,EUR,1053820800,M,20,20,True,5.0,3.0,1.0,,0.0,3.0,5.0,,,,,,,,11.0,6.0,6.6,2.0,4.33e-05,0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12437634,home,Athletic Club,Alex Padilla,Álex Padilla,,padilla-alex,Á. Padilla,G,27,190,1431,M,1155116,EUR,1062374400,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,home,Athletic Club,Íñigo Lekue,,,inigo-lekue,Í. Lekue,D,15,180,388,M,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,home,Athletic Club,Yeray Álvarez,,,yeray-alvarez,Y. Álvarez,D,5,183,811,M,807648,EUR,790905600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,home,Athletic Club,Adama Boiro,Adama Boiro,,adama-boiro,A. Boiro,D,19,182,1918,M,1398511,EUR,1024704000,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,home,Athletic Club,Unai Núñez,,,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,home,Athletic Club,Mikel Vesga,,,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,home,Athletic Club,Nico Serrano,,,nico-serrano,N. Serrano,M,22,178,446,M,1019318,EUR,1046822400,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,away,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,1,1,False,48.0,37.0,18.0,8.0,0.0,33.0,37.0,4.0,11.0,,14.0,7.0,7.0,,90.0,63.0,8.4,11.0,0.00064361,0,2.3779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,away,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,False,21.0,18.0,1.0,,0.0,12.0,14.0,6.0,7.0,,2.0,,,,45.0,28.0,6.6,4.0,0.00346636,0,,,,,1.0,1.0,4.0,2.0,1.0,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,Bellerín,,,
12437634,away,Real Betis,Marc Bartra,,,marc-bartra,M. Bartra,D,5,183,1917,M,99519,EUR,663897600,D,5,5,False,70.0,58.0,13.0,4.0,0.0,48.0,52.0,10.0,18.0,4.0,5.0,,,,89.0,81.0,6.4,15.0,0.00682413,0,,True,,,3.0,,5.0,,,,,,,,1.0,,,2.0,1.0,,,,,,,,1.0,,,,,
12437634,away,Real Betis,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,3,3,False,84.0,78.0,12.0,10.0,0.0,64.0,67.0,14.0,17.0,7.0,6.0,,,,90.0,99.0,7.2,7.0,0.00672589,0,,,,,,3.0,1.0,5.0,1.0,,1.0,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,
12437634,away,Real Betis,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,False,45.0,38.0,2.0,1.0,0.0,25.0,27.0,13.0,21.0,1.0,4.0,,,,90.0,68.0,6.0,16.0,0.00400785,0,,,3.0,,,,7.0,1.0,2.0,,1.0,,,,3.0,,,2.0,1.0,,,,,,,,2.0,,,,,
12437634,away,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,18,18,False,43.0,38.0,3.0,3.0,0.0,12.0,14.0,26.0,31.0,1.0,3.0,,,,90.0,58.0,7.3,11.0,0.0882068,2,,,2.0,,3.0,1.0,7.0,2.0,,,,,,1.0,1.0,,1.0,2.0,,0.1504,0.2889,1.0,,,1.0,,3.0,,,,,1.0
12437634,away,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,16,16,False,36.0,30.0,1.0,1.0,0.0,22.0,26.0,8.0,10.0,1.0,2.0,,,,45.0,47.0,7.0,6.0,0.00274259,0,,,,,,,1.0,6.0,,,4.0,1.0,1.0,,,,,,,,,,,,2.0,,,1.0,,,,
12437634,away,Real Betis,Johnny Cardoso,,,johnny,J. Cardoso,M,5,186,5097,M,990169,EUR,1000944000,M,4,4,False,40.0,36.0,2.0,2.0,0.0,28.0,29.0,8.0,11.0,9.0,5.0,,,,90.0,56.0,6.8,6.0,0.0228682,0,,,,,1.0,,5.0,2.0,1.0,,1.0,1.0,2.0,,,,,2.0,1.0,,,,,,1.0,,1.0,,,,,
12437634,away,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,M,10,10,False,35.0,24.0,,,0.0,10.0,13.0,14.0,24.0,,7.0,,,,90.0,60.0,7.0,21.0,0.00853912,1,,,2.0,,4.0,1.0,9.0,8.0,,,2.0,2.0,1.0,,5.0,3.0,1.0,,4.0,0.0321,0.0112,,,,2.0,,2.0,,ez_abde,,,
12437634,away,Real Betis,Vitor Roque,Vitor Roque,,vitor-roque,V. Roque,F,9,174,73281,M,1150391,EUR,1109548800,F,8,8,False,8.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,4.0,,2.0,,,,72.0,15.0,6.5,8.0,0.0213724,0,,,,,1.0,,3.0,1.0,,,1.0,1.0,1.0,,1.0,,,,4.0,,,,,,,,,,VRoque,,,
12437634,away,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,False,17.0,13.0,2.0,1.0,0.0,6.0,7.0,7.0,10.0,,2.0,,,,45.0,25.0,6.6,6.0,0.00901559,1,,,,,,,1.0,2.0,,,,,,,1.0,1.0,,,1.0,0.0188,,,,,1.0,,1.0,,,,1.0,
12437634,away,Real Betis,Youssouf Sabaly,,,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,111803,EUR,731289600,D,23,23,True,20.0,16.0,3.0,,0.0,8.0,10.0,8.0,12.0,2.0,,,,,45.0,41.0,6.5,11.0,0.00636582,0,,,2.0,,,1.0,2.0,4.0,,,2.0,2.0,,,2.0,1.0,,,1.0,,,,,,,,1.0,,youssouf_sabaly23,,,
12437634,away,Real Betis,Iker Losada,,,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,M,19,19,True,18.0,14.0,1.0,,0.0,6.0,7.0,8.0,11.0,1.0,3.0,,,,45.0,27.0,6.4,7.0,0.00972357,1,,,,,1.0,,3.0,3.0,,,3.0,1.0,,,,,1.0,,1.0,0.14,0.5892,,,,,,2.0,,,1.0,,
12437634,away,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,True,7.0,4.0,,,1.0,1.0,2.0,5.0,8.0,2.0,2.0,,,,45.0,21.0,7.0,8.0,0.0329264,1,,,3.0,2.0,2.0,3.0,6.0,4.0,2.0,1.0,,,1.0,2.0,2.0,1.0,,,3.0,0.1105,,,,,,,,,,,1.0,
12437634,away,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182,44768,M,115665,EUR,671328000,F,11,11,True,1.0,,,,0.0,,,,1.0,,,,,,18.0,2.0,6.3,1.0,,1,,,,,2.0,1.0,2.0,1.0,,,,,,,,,1.0,,,0.3909,0.3809,,,,,,,,bakambu17,1.0,,
12437634,away,Real Betis,Natan,,,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,6,6,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,,,,,1.0,3.0,,1.0,1.068e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,away,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,away,Real Betis,Adrián,,,adrian,Adrián,G,13,190,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,away,Real Betis,Ricardo Rodríguez,,,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,away,Real Betis,Mateo Flores,,,mateo-flores,M. Flores,M,46,178,185,M,1893864,EUR,1081296000,M,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437634,away,Real Betis,Juanmi,,,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
