match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,captain,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist,stat_penaltyWon,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_lastManTackle,stat_errorLeadToAShot,stat_penaltyConceded
10388427,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,True,3.0,1.0,,,,,1.0,3.0,1.0,,,8.0,5.0,6.3,4.0,0.0,0.0,0.00168416,0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
10388427,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,True,,,,,,,,,,,,1.0,2.0,,,0.0,0.0,0.0,0,,,1.0,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388427,home,SC Freiburg,Nils Petersen,nils-petersen,N. Petersen,F,,188,136,,20826,EUR,597369600,F,18,18,True,,,,,,,,,,,,1.0,3.0,,1.0,0.1044,0.0,0.0,1,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
10388427,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388427,home,SC Freiburg,Kevin Schade,kevin-schade,K. Schade,M,7,183,3202,M,1006387,EUR,1006819200,F,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388427,home,SC Freiburg,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388427,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,F,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Jiří Pavlenka,jiri-pavlenka,J. Pavlenka,G,1,196,521,M,154040,EUR,703209600,G,1,1,False,34.0,19.0,24.0,9.0,10.0,11.0,9.0,23.0,8.0,3.0,5.0,90.0,43.0,6.9,15.0,0.0,0.0,0.0026617,0,0.5619,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
10388427,away,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,False,46.0,35.0,7.0,2.0,27.0,29.0,8.0,18.0,8.0,,,90.0,67.0,7.1,14.0,0.104,0.3193,0.00394956,3,,1.0,,,5.0,,1.0,,8.0,,1.0,3.0,2.0,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,
10388427,away,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,8.0,6.0,3.0,2.0,6.0,6.0,,2.0,2.0,,,14.0,12.0,3.0,2.0,0.0,0.0,2.555e-05,0,,,1.0,2.0,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,
10388427,away,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,False,30.0,22.0,8.0,3.0,13.0,15.0,9.0,15.0,5.0,,,90.0,45.0,6.4,9.0,0.1088,0.0,0.021621,1,,,1.0,3.0,4.0,2.0,,,8.0,,1.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,17.0,8.0,3.0,,6.0,8.0,2.0,9.0,6.0,,,65.0,30.0,6.2,13.0,0.0,0.0,0.00046077,0,,,,3.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,19.0,13.0,,,4.0,7.0,9.0,12.0,2.0,,,76.0,32.0,6.6,9.0,0.0448,0.0,0.0149972,1,,,,4.0,4.0,1.0,,,1.0,,1.0,,,1.0,,3.0,1.0,1.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Ilia Gruev,ilia-gruev,I. Gruev,M,44,185,2652,M,911679,EUR,957571200,M,28,28,False,45.0,34.0,9.0,3.0,20.0,24.0,15.0,22.0,9.0,,,90.0,57.0,6.8,12.0,0.0,0.0,0.0971707,0,,1.0,1.0,2.0,2.0,,,,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,1.0,
10388427,away,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,16.0,9.0,1.0,,7.0,10.0,2.0,6.0,7.0,,,76.0,34.0,7.4,9.0,0.0372,0.0,0.00055205,1,,,2.0,3.0,10.0,,,,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Lee Buchanan,lee-buchanan,L. Buchanan,D,3,175,143,M,973785,EUR,983923200,M,26,26,False,24.0,18.0,5.0,3.0,14.0,17.0,4.0,8.0,3.0,,,88.0,43.0,6.7,13.0,0.0,0.0,0.00495955,0,,1.0,1.0,4.0,5.0,1.0,,,4.0,,2.0,3.0,2.0,3.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,11,11,False,28.0,15.0,,,2.0,3.0,13.0,25.0,3.0,,,90.0,45.0,7.1,14.0,0.0799,0.0,0.0410432,2,,,9.0,14.0,11.0,,,,1.0,2.0,,,,,8.0,3.0,4.0,2.0,,2.0,,,1.0,,,,,,,,,,niclas.fuellkrug24,,,,,
10388427,away,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,28.0,20.0,6.0,1.0,7.0,8.0,14.0,23.0,7.0,,,90.0,42.0,7.0,11.0,0.0,0.0,0.0765617,0,,3.0,1.0,2.0,5.0,,,,2.0,,1.0,2.0,2.0,,,3.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,
10388427,away,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,D,27,27,True,8.0,5.0,2.0,,2.0,3.0,3.0,5.0,,,,25.0,15.0,6.0,4.0,0.0412,0.0,0.0291735,1,,,,3.0,2.0,,,,,1.0,,1.0,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0
10388427,away,SV Werder Bremen,Oliver Burke,oliver-burke,O. Burke,F,7,188,486,M,608362,EUR,860371200,F,9,9,True,5.0,4.0,,,2.0,3.0,2.0,2.0,,,,14.0,5.0,6.6,1.0,0.0,0.0,0.00190243,0,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,F,21,21,True,5.0,2.0,,,,1.0,2.0,4.0,,,,14.0,11.0,7.0,5.0,0.0672,0.0,0.00631782,1,,,,1.0,3.0,,,,,,,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,39,39,True,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,8.0,4.0,6.6,1.0,0.0,0.0,0.00054773,0,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,Fabio Chiarodia,,,,,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Dikeni Salifou,salifou-dikeni,D. Salifou,M,29,191,187,M,1166767,EUR,1055030400,M,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388427,away,SV Werder Bremen,Benjamin Goller,benjamin-goller,B. Goller,F,14,180,49,M,921032,EUR,915148800,F,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
