match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,player_firstName,player_lastName,stat_dispossessed,stat_wasFouled,stat_outfielderBlock,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_punches,stat_clearanceOffLine
10411707,home,Atalanta,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,17,17,True,4.0,1.0,,,,,1.0,4.0,,,,,11.0,9.0,7.1,0.6192,1.6094,0.0009685,2,,,,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,1.0,,5.0,,,1.0,,,,,,,,2.0,1.0,,1.0,,
10411707,home,Atalanta,Merih Demiral,merih-demiral,M. Demiral,D,28,190,4108,M,merihdemiral,806968,EUR,889056000,D,28,28,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,2.0,,0.0,0.0,6.805e-05,0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10411707,home,Atalanta,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1471,M,,842364,EUR,864086400,D,3,3,True,13.0,10.0,,,1.0,1.0,9.0,12.0,,2.0,,,1.0,17.0,,0.0,0.0,0.0112506,0,,,,,,,2.0,,1.0,1.0,,1.0,,,,,3.0,,,,1.0,,,,,,,,,,,,
10411707,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,home,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,home,Atalanta,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,home,Atalanta,Matteo Colombo,colombo-matteo,M. Colombo,M,4,182,35,M,,1397738,EUR,1078790400,M,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,home,Atalanta,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181,434,M,,963211,EUR,1014249600,D,93,93,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,home,Atalanta,Mannah Chiwisa,chiwisa-mannah,M. Chiwisa,M,,178,50,M,,1137676,EUR,1071187200,M,41,41,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Mannah,Chiwisa,,,,,,,,,,,,,,
10411707,away,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191,50,M,,794784,EUR,872121600,G,1,1,False,35.0,23.0,20.0,8.0,18.0,18.0,5.0,17.0,1.0,5.0,2.0,3.0,90.0,43.0,6.6,0.0,0.0,0.00178603,0,0.8983,,,,,,1.0,,,,,,,,,,13.0,,,,1.0,,,,,,,,,,,1.0,
10411707,away,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,,580512,EUR,819072000,D,24,24,False,18.0,11.0,2.0,,7.0,10.0,5.0,9.0,3.0,4.0,,,90.0,43.0,7.2,0.3528,0.9417,0.0675452,1,,,1.0,,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,,13.0,,,1.0,1.0,2.0,,,1.0,,,1.0,1.0,,,,
10411707,away,Empoli,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,,1001828,EUR,1023840000,D,6,6,False,24.0,15.0,3.0,,12.0,17.0,3.0,7.0,9.0,10.0,,,90.0,40.0,6.2,0.0,0.0,0.00139145,0,,,,1.0,,5.0,2.0,1.0,,,,,2.0,2.0,2.0,2.0,12.0,,,1.0,,,,,,,,,,,,,
10411707,away,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,,352736,EUR,841968000,D,33,33,False,26.0,21.0,7.0,3.0,20.0,24.0,1.0,2.0,7.0,2.0,,,90.0,44.0,6.8,0.0,0.0,0.00038022,0,,True,,4.0,2.0,5.0,5.0,,,,,2.0,3.0,2.0,,1.0,5.0,,,,,,,,,,,,,,,,
10411707,away,Empoli,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,False,41.0,28.0,8.0,3.0,13.0,20.0,15.0,23.0,1.0,11.0,,,90.0,79.0,7.1,0.0,0.0,0.00996022,0,,,2.0,,2.0,5.0,8.0,3.0,2.0,1.0,,2.0,4.0,2.0,3.0,,25.0,,,1.0,1.0,2.0,,,,,,,,,,,1.0
10411707,away,Empoli,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,,164511,EUR,718761600,M,11,11,False,17.0,11.0,2.0,1.0,4.0,7.0,8.0,12.0,5.0,3.0,,,69.0,35.0,6.8,0.0,0.0,0.0623369,0,,,2.0,1.0,2.0,4.0,5.0,2.0,1.0,1.0,,,2.0,2.0,,1.0,8.0,,,,,,,1.0,1.0,,,,,,,,
10411707,away,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,,186845,EUR,794534400,M,5,5,False,23.0,16.0,,,11.0,13.0,5.0,10.0,5.0,2.0,,,59.0,38.0,6.6,0.0,0.0,0.00314976,0,,,,1.0,,4.0,1.0,2.0,,,,3.0,1.0,1.0,2.0,,10.0,,,1.0,,1.0,,,,,,,,,,,
10411707,away,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,,1012179,EUR,1047772800,M,21,21,False,21.0,16.0,2.0,,10.0,11.0,6.0,10.0,,1.0,,,59.0,31.0,6.3,0.0,0.0,0.0521027,0,,,,2.0,1.0,8.0,4.0,3.0,1.0,1.0,,,2.0,1.0,1.0,1.0,8.0,,,2.0,,,,1.0,,,,,,,,,
10411707,away,Empoli,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,,1012172,EUR,1048377600,M,35,35,False,26.0,20.0,1.0,,9.0,13.0,11.0,14.0,1.0,,,,69.0,39.0,6.3,0.0,0.0,0.00988781,0,,,1.0,,,5.0,4.0,3.0,2.0,1.0,,,,,1.0,1.0,10.0,,,,3.0,1.0,,,,,,,,,,,
10411707,away,Empoli,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,,973536,EUR,982627200,F,9,9,False,20.0,11.0,,,6.0,8.0,5.0,14.0,4.0,7.0,,,90.0,43.0,6.8,0.0435,0.0,0.0111075,1,,,2.0,7.0,4.0,12.0,10.0,,2.0,1.0,1.0,,2.0,2.0,3.0,1.0,18.0,,,3.0,3.0,,1.0,,,,,,,,,,
10411707,away,Empoli,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,,43905,EUR,555206400,F,19,19,False,17.0,10.0,,,7.0,10.0,4.0,8.0,1.0,5.0,,,90.0,30.0,7.0,0.3334,0.1874,0.114986,3,,,1.0,,1.0,,4.0,,1.0,1.0,1.0,1.0,,,2.0,,9.0,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,
10411707,away,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,,840414,EUR,844041600,D,34,34,True,2.0,2.0,,,2.0,2.0,,,4.0,1.0,,,20.0,8.0,6.8,0.0,0.0,1.185e-05,0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10411707,away,Empoli,Filippo Bandinelli,filippo-bandinelli,F. Bandinelli,M,25,180,70,M,,812332,EUR,796435200,M,25,25,True,7.0,4.0,,,1.0,1.0,3.0,6.0,2.0,1.0,,,31.0,14.0,6.5,0.0,0.0,0.00053123,0,,,,1.0,,3.0,1.0,,1.0,,,,1.0,,,1.0,4.0,,,,,1.0,,,,,,,,,,,
10411707,away,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,,287573,EUR,830390400,M,8,8,True,4.0,2.0,2.0,,1.0,1.0,1.0,3.0,,,,,21.0,4.0,6.2,0.0,0.0,0.00013792,0,,,,,,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,
10411707,away,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,32,178,93,M,,587126,EUR,822355200,M,32,32,True,10.0,7.0,1.0,1.0,,2.0,7.0,8.0,,2.0,,,21.0,13.0,6.4,0.0,0.0,0.00355497,0,,,,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,4.0,,,,,,,,,,,,,,,,
10411707,away,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,,886243,EUR,954892800,D,4,4,True,5.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,,,11.0,10.0,6.4,0.0,0.0,0.00102972,0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
10411707,away,Empoli,Lovro Štubljar,lovro-stubljar,L. Štubljar,G,13,191,139,M,,1004481,EUR,1092009600,G,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,away,Empoli,Samir Ujkani,samir-ujkani,S. Ujkani,G,,186,72,,,27991,EUR,584064000,G,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,away,Empoli,Lorenzo Tonelli,lorenzo-tonelli,L. Tonelli,D,,183,56,M,,24818,EUR,632534400,D,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,away,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,,905264,EUR,970012800,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,away,Empoli,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186,3803,M,MarkoPjaca,190435,EUR,799718400,F,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,away,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,30,177,665,M,,227082,EUR,813024000,D,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,away,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,,279563,EUR,832809600,M,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,away,Empoli,Mattia Destro,mattia-destro,M. Destro,F,,181,199,M,,100570,EUR,669427200,F,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411707,away,Empoli,Emanuel Vignato,emanuel-vignato,E. Vignato,F,25,175,267,M,,862373,EUR,967075200,F,55,55,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Emanuel,Vignato,,,,,,,,,,,,,,
10411707,away,Empoli,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,,958982,EUR,980553600,F,91,91,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
