match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_totalContest,captain,stat_goalAssist,stat_shotOffTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,player_firstName,player_lastName,player_sofascoreId,stat_crossNotClaimed,stat_goodHighClaim,stat_penaltyFaced,stat_wonContest,stat_errorLeadToAShot,stat_penaltyConceded
11396284,home,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,F,22,22,False,21.0,14.0,1.0,,6.0,8.0,8.0,17.0,,7.0,,,,,79.0,50.0,6.9,22.0,0.0265972,0,,4.0,,3.0,4.0,,3.0,3.0,,,,2.0,,,,,1.0,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,
11396284,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,10.0,7.0,4.0,1.0,4.0,5.0,3.0,5.0,5.0,1.0,,,,,45.0,22.0,6.6,5.0,0.00451178,0,,,,4.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11396284,home,VfL Bochum 1848,Moritz-Broni Kwarteng,moritz-broni-kwarteng,M. Kwarteng,M,11,175,96,M,886132,EUR,893721600,M,27,27,True,8.0,6.0,2.0,1.0,3.0,4.0,3.0,4.0,,2.0,,,,,11.0,11.0,6.7,2.0,0.0104233,2,,,,,1.0,,1.0,,,,,,,1.0,,,,,,0.1124,0.098,,,,,,,,1.0,,,,,,,,,,,
11396284,home,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,True,7.0,7.0,,,2.0,2.0,5.0,6.0,1.0,1.0,,,,,10.0,11.0,7.0,1.0,0.146933,1,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,0.0707,,,,,,,,,1.0,,,,,,,,,,,
11396284,home,VfL Bochum 1848,Noah Loosli,noah-loosli,N. Loosli,D,20,185,73,M,789138,EUR,853977600,D,41,41,True,,,,,,,,,,,,,,,1.0,3.0,,1.0,,0,,,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11396284,home,VfL Bochum 1848,Andreas Luthe,andreas-luthe,A. Luthe,G,,194,48,M,40372,EUR,542332800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396284,home,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396284,home,VfL Bochum 1848,Lukas Daschner,lukas-daschner,L. Daschner,M,10,185,114,M,877297,EUR,907200000,M,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396284,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396284,home,VfL Bochum 1848,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1129,M,138890,EUR,775699200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396284,away,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,8959,EUR,512265600,G,1,1,False,48.0,40.0,16.0,9.0,36.0,39.0,4.0,9.0,2.0,12.0,1.0,1.0,,,90.0,58.0,6.6,8.0,0.00787531,0,-1.0401,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,MNeuer,1.0,1.0,1.0,,,
11396284,away,FC Bayern München,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,847030,EUR,879465600,D,40,40,False,11.0,9.0,1.0,1.0,4.0,6.0,5.0,5.0,,1.0,,,,,33.0,14.0,6.7,2.0,0.00374893,0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,nousmaz97,,,,,,
11396284,away,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,803031,EUR,934416000,D,4,4,False,67.0,59.0,6.0,2.0,42.0,43.0,17.0,24.0,4.0,7.0,,,,,90.0,80.0,6.8,9.0,0.0164672,1,,,4.0,1.0,6.0,,1.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,,0.0785,,,,,,,,,,,,,,mdeligt,,,,,,
11396284,away,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,87.0,77.0,7.0,6.0,49.0,57.0,28.0,30.0,1.0,5.0,,,,,90.0,100.0,7.5,10.0,0.0128668,0,,,5.0,6.0,9.0,,4.0,4.0,4.0,,3.0,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,kiminjae3,,,,,,
11396284,away,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,22,22,False,71.0,60.0,2.0,1.0,29.0,32.0,33.0,42.0,,6.0,,,,,79.0,96.0,6.6,16.0,0.427082,2,,3.0,,3.0,2.0,,1.0,1.0,,,,,1.0,,,1.0,,,,0.0707,,2.0,3.0,1.0,,,1.0,1.0,1.0,,,,,raphaelguerreiro14,,,,1.0,,
11396284,away,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,54.0,47.0,1.0,1.0,24.0,27.0,25.0,36.0,,4.0,,,,,63.0,71.0,7.0,14.0,0.127096,2,,9.0,,1.0,2.0,,,,,,,,2.0,,,1.0,1.0,1.0,,0.0863,,2.0,,1.0,,,,,2.0,,,,,Jok_32,,,,1.0,,
11396284,away,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,False,52.0,42.0,1.0,,24.0,28.0,18.0,24.0,5.0,8.0,,,,,90.0,64.0,7.1,12.0,0.318741,1,,,4.0,6.0,4.0,,,,2.0,,,1.0,3.0,,,1.0,,3.0,,0.0319,,,1.0,,,1.0,1.0,,,,,,,leon_goretzka,,,,,1.0,
11396284,away,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,M,25,25,False,41.0,25.0,3.0,,4.0,5.0,22.0,38.0,1.0,5.0,,,,,79.0,61.0,6.8,24.0,0.866253,0,,2.0,2.0,6.0,6.0,,2.0,,2.0,,,2.0,3.0,,,,2.0,,,,,1.0,3.0,1.0,,,,,,,,,,esmuellert,,,,,,
11396284,away,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,21626,EUR,606614400,M,13,13,False,18.0,15.0,1.0,1.0,4.0,5.0,11.0,13.0,1.0,4.0,,,,,63.0,27.0,6.8,6.0,0.0667659,1,,,1.0,3.0,3.0,,1.0,1.0,2.0,,,2.0,,,,,,,,0.0419,,,1.0,1.0,,,1.0,,,,,,,Choupo,,,,1.0,,
11396284,away,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,1010231,EUR,1046217600,M,42,42,False,56.0,47.0,1.0,1.0,18.0,19.0,29.0,39.0,1.0,3.0,,,,,90.0,87.0,8.7,18.0,0.326391,7,,2.0,,7.0,11.0,,2.0,1.0,1.0,,,1.0,4.0,4.0,1.0,,2.0,,,0.7003,1.2965,,2.0,11.0,,,1.0,1.0,2.0,,1.0,,,Bambi,,,,7.0,,
11396284,away,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,108579,EUR,743817600,F,9,9,False,29.0,19.0,3.0,2.0,9.0,13.0,10.0,16.0,,1.0,,,,,90.0,49.0,6.7,17.0,0.0742304,7,,,,5.0,3.0,,,,1.0,,,4.0,,2.0,1.0,,2.0,1.0,,1.6835,0.8683,,1.0,3.0,,,2.0,,3.0,,2.0,,,HurriKane,,,,1.0,,
11396284,away,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,True,39.0,31.0,2.0,1.0,11.0,14.0,20.0,26.0,,5.0,,,,,44.0,50.0,5.5,11.0,0.0289857,0,,1.0,,5.0,,,,,2.0,,,,,,,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,,Upamecano,,,,,,1.0
11396284,away,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,F,10,10,True,14.0,12.0,1.0,1.0,3.0,4.0,9.0,14.0,1.0,4.0,,,,,27.0,34.0,6.9,13.0,0.0626295,3,,4.0,,4.0,4.0,,1.0,1.0,,,,4.0,1.0,2.0,,,,1.0,,0.59,0.7445,,1.0,5.0,,,,,1.0,,1.0,,,LeroySane,,,,3.0,,
11396284,away,FC Bayern München,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5438,M,1084730,EUR,999993600,F,17,17,True,14.0,9.0,2.0,1.0,3.0,4.0,7.0,12.0,,1.0,,,,,27.0,26.0,6.8,9.0,0.0635858,1,,2.0,,2.0,3.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,0.0152,0.037,1.0,,3.0,,,,,,,,,,bryanzaragoza,,,,1.0,,
11396284,away,FC Bayern München,Eric Dier,eric-dier,E. Dier,D,3,191,4303,M,146101,EUR,758592000,D,15,15,True,13.0,9.0,2.0,,6.0,9.0,3.0,4.0,1.0,3.0,,,,,11.0,18.0,6.8,4.0,0.00100963,1,,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,,0.0384,,,,,,,,,1.0,,,,,ericdier,,,,,,
11396284,away,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,1048888,EUR,1114560000,F,39,39,True,9.0,8.0,,,1.0,1.0,9.0,10.0,,3.0,,,,,11.0,23.0,8.1,5.0,1.03033,1,,2.0,,3.0,5.0,,1.0,1.0,,,,,3.0,,,,,,,0.0881,,2.0,1.0,6.0,,1.0,,2.0,1.0,,,,,m.tel14,,,,4.0,,
11396284,away,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396284,away,FC Bayern München,Adam Aznou,adam-aznou,A. Aznou,D,39,178,13377,M,1466124,EUR,1149206400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam Aznou,,adamaznou,,,,,,
11396284,away,FC Bayern München,Lovro Zvonarek,lovro-zvonarek,L. Zvonarek,M,14,180,2057,M,1120914,EUR,1115510400,M,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
