match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalClearance,stat_accurateCross,stat_aerialWon,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
12514057,home,AVS - Futebol SAD,Zé Luís,,,ze-luis,Z. Luís,F,,185,236,M,,101973,EUR,664675200,F,29,29,False,,22.0,18.0,,,0.0,11.0,11.0,7.0,11.0,7.0,,,,,,,74.0,32.0,6.7,7.0,0.00597248,1,,,,2.0,1.0,,,2.0,2.0,,6.0,1.0,1.0,,,1.0,,0.0578,,,,1.0,,,,,,,
12514057,home,AVS - Futebol SAD,Issiaka Kamate,,,kamate-issiaka,I. Kamate,M,41,186,932,M,,1176557,EUR,1091404800,M,9,9,True,,18.0,15.0,1.0,1.0,0.0,4.0,5.0,11.0,13.0,,3.0,,,,,,45.0,28.0,6.1,9.0,0.00770182,1,,,1.0,6.0,,1.0,,1.0,1.0,,,,,,,4.0,,0.063,,,,1.0,,,,,,,
12514057,home,AVS - Futebol SAD,Jonatan Lucca,,,jonatan-lucca,J. Lucca,M,,184,49,M,,268407,EUR,770515200,M,47,47,True,,37.0,32.0,4.0,3.0,0.0,24.0,26.0,8.0,11.0,,3.0,,,,,,45.0,39.0,6.9,5.0,0.00775534,0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12514057,home,AVS - Futebol SAD,Vasco Lopes,,,vasco-lopes,V. Lopes,F,7,185,105,M,,1111214,EUR,936230400,F,10,10,True,,20.0,20.0,,,0.0,6.0,6.0,14.0,16.0,2.0,4.0,,1.0,1.0,,,45.0,31.0,6.7,7.0,0.0299508,0,,2.0,,3.0,,1.0,,3.0,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,
12514057,home,AVS - Futebol SAD,Rodrigo Ribeiro,,,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,,1215904,EUR,1114646400,F,20,20,True,,1.0,1.0,,,0.0,1.0,1.0,,,2.0,,,,,,,16.0,4.0,6.5,1.0,2.012e-05,0,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,
12514057,home,AVS - Futebol SAD,Rafael Rodrigues,,,rodrigues-rafael,R. Rodrigues,D,2,183,215,M,,1091960,EUR,1012089600,D,3,3,True,,6.0,2.0,2.0,,0.0,1.0,4.0,1.0,2.0,,2.0,,,,,,10.0,7.0,6.1,4.0,0.00011778,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12514057,home,AVS - Futebol SAD,Simão,,,simao,Simão,G,93,187,92,M,,981817,EUR,738979200,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514057,home,AVS - Futebol SAD,Jorge Teixeira,,,jorge-teixeira,J. Teixeira,D,5,188,34,M,,58826,EUR,525484800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514057,home,AVS - Futebol SAD,Luís Silva,,,luis-silva,L. Silva,M,7,182,16,M,,170131,EUR,717724800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514057,home,AVS - Futebol SAD,Giorgi Aburjania,,,giorgi-aburjania,G. Aburjania,M,29,187,130,M,,156569,EUR,789004800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514057,away,FC Porto,Diogo Costa,,,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,True,27.0,21.0,9.0,4.0,0.0,18.0,22.0,3.0,5.0,,6.0,,,,1.0,1.0,90.0,34.0,7.2,6.0,0.00096796,0,0.1304,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,
12514057,away,FC Porto,Martim Fernandes,,,martim-fernandes,M. Fernandes,D,52,181,1999,M,,1142585,EUR,1137542400,D,52,52,False,,43.0,36.0,2.0,,2.0,20.0,20.0,22.0,31.0,3.0,4.0,,2.0,1.0,,,78.0,65.0,8.4,12.0,0.842121,0,,8.0,2.0,6.0,,1.0,,,,6.0,,1.0,4.0,,1.0,2.0,,,,,,,,,,3.0,,,
12514057,away,FC Porto,Nehuén Pérez,,,nehuen-perez,N. Pérez,D,18,184,3369,M,,913401,EUR,961804800,D,24,24,False,,50.0,45.0,5.0,2.0,0.0,33.0,35.0,12.0,15.0,4.0,6.0,,2.0,1.0,,,64.0,57.0,7.0,5.0,0.00535668,0,,,,2.0,,,1.0,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
12514057,away,FC Porto,Tiago Djaló,,,tiago-djalo,T. Djaló,D,35,190,2965,M,,892735,EUR,955238400,D,3,3,False,,69.0,66.0,2.0,2.0,0.0,55.0,55.0,11.0,14.0,2.0,6.0,,1.0,,,,90.0,78.0,7.0,4.0,0.00517571,1,,,5.0,6.0,,,1.0,,4.0,,1.0,,,,,1.0,,0.1116,,,,1.0,,,,,,,
12514057,away,FC Porto,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,,985138,EUR,934761600,D,74,74,False,,50.0,41.0,5.0,2.0,0.0,24.0,26.0,18.0,28.0,4.0,3.0,,1.0,1.0,,,90.0,67.0,7.6,13.0,0.170238,0,,4.0,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,2.0,,,,,,,,,,
12514057,away,FC Porto,Alan Varela,Alan Varela,,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,,78.0,71.0,2.0,2.0,0.0,33.0,34.0,39.0,47.0,2.0,6.0,,1.0,,,,83.0,87.0,6.9,11.0,0.189531,0,,3.0,1.0,6.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
12514057,away,FC Porto,Nico González,,,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,16,16,False,,85.0,79.0,6.0,4.0,0.0,40.0,40.0,39.0,45.0,4.0,8.0,,1.0,1.0,,,90.0,97.0,7.7,8.0,0.0414712,1,,,2.0,5.0,,1.0,1.0,,2.0,,3.0,,,,1.0,1.0,,0.1539,,1.0,0.6337,,,,,,1.0,,
12514057,away,FC Porto,Fábio Vieira,,,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,10,10,False,,32.0,28.0,3.0,2.0,1.0,9.0,9.0,21.0,28.0,3.0,,,2.0,2.0,,,64.0,46.0,7.6,10.0,0.621786,1,,5.0,,2.0,,2.0,,1.0,1.0,2.0,1.0,,2.0,,,,1.0,0.0931,,,,,,,,1.0,,,
12514057,away,FC Porto,Danny Namaso,,,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,M,19,19,False,,31.0,26.0,,,0.0,9.0,10.0,18.0,23.0,4.0,4.0,,1.0,1.0,,,64.0,45.0,7.0,10.0,0.01772,2,,2.0,2.0,6.0,,1.0,,1.0,,1.0,1.0,,,,2.0,4.0,,0.2113,2.0,2.0,0.2852,,,,,,,,
12514057,away,FC Porto,Pepê,,,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,M,11,11,False,,42.0,35.0,,,1.0,6.0,7.0,30.0,36.0,5.0,9.0,,1.0,,,,90.0,63.0,7.4,14.0,0.599449,1,,1.0,1.0,6.0,,1.0,,3.0,,1.0,,2.0,2.0,,1.0,5.0,1.0,0.5262,2.0,,,,,,,1.0,,1.0,1.0
12514057,away,FC Porto,Samu Aghehowa,Samuel,Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,False,,18.0,16.0,3.0,3.0,0.0,7.0,8.0,9.0,10.0,2.0,3.0,,,,,,90.0,31.0,9.7,8.0,0.10364,5,,,1.0,2.0,,,1.0,4.0,,,2.0,,,,,1.0,2.0,1.067,,3.0,1.6018,,,,,,3.0,,
12514057,away,FC Porto,Zé Pedro,,,ze-pedro,Z. Pedro,D,32,187,663,M,,945448,EUR,865555200,D,97,97,True,,24.0,21.0,,,0.0,17.0,19.0,4.0,5.0,1.0,1.0,,1.0,1.0,,,26.0,25.0,6.5,3.0,0.00100127,0,,,1.0,4.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
12514057,away,FC Porto,André Franco,,,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,M,20,20,True,,19.0,19.0,3.0,3.0,0.0,6.0,6.0,13.0,13.0,2.0,,,1.0,1.0,,,26.0,23.0,6.9,,0.0302629,0,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12514057,away,FC Porto,Rodrigo Mora,Rodrigo Mora,,mora-rodrigo,R. Mora,M,86,168,13996,M,,1410240,EUR,1178323200,M,86,86,True,,14.0,7.0,1.0,,0.0,3.0,3.0,4.0,11.0,3.0,2.0,,1.0,1.0,,,26.0,21.0,7.1,10.0,0.00778645,1,,,,4.0,,1.0,,,,,1.0,1.0,,,1.0,2.0,,0.2852,,1.0,0.9571,,,,,,1.0,,
12514057,away,FC Porto,João Mário,,,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600,D,23,23,True,,11.0,9.0,,,1.0,,,9.0,11.0,1.0,,,1.0,1.0,,,12.0,13.0,7.4,2.0,0.21382,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12514057,away,FC Porto,Stephen Eustaquio,,,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,6,6,True,,17.0,17.0,,,0.0,8.0,8.0,9.0,9.0,,1.0,,,,,,11.0,18.0,6.6,,0.00528324,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12514057,away,FC Porto,Cláudio Ramos,,,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514057,away,FC Porto,Wenderson Galeno,,,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514057,away,FC Porto,Iván Jaime,,,ivan-jaime,I. Jaime,M,11,180,1015,M,,951986,EUR,969926400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514057,away,FC Porto,Fran Navarro,,,fran-navarro,F. Navarro,F,39,179,1028,M,,914772,EUR,886464000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
