match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,stat_totalOffside,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,captain,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_hitWoodwork,stat_penaltyWon,stat_penaltyConceded,stat_penaltyFaced,stat_goals,stat_ownGoals,stat_goalAssist
11396207,home,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,False,12.0,4.0,1.0,1.0,2.0,3.0,2.0,9.0,1.0,1.0,4.0,,,,,,72.0,18.0,6.9,9.0,0.00653923,3,,,,1.0,8.0,,,,,3.0,,4.0,1.0,,,,,,2.0,,,0.4561,,,,,1.0,0.3344,,1.0,,,,,,
11396207,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,True,5.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,,,,,,18.0,12.0,6.5,2.0,0.0248435,0,,,,,1.0,,,,2.0,,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
11396207,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,True,5.0,3.0,2.0,,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,18.0,10.0,6.8,4.0,0.00082502,0,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,
11396207,home,SC Freiburg,Florent Muslija,florent-muslija,F. Muslija,M,24,172,810,M,882019,EUR,899683200,M,23,23,True,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,,2.0,,,,,,1.0,6.0,,1.0,0.00242725,0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396207,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,3.0,1.0,,,,1.0,1.0,3.0,,,,,,,,,9.0,5.0,6.5,4.0,0.00037665,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396207,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396207,home,SC Freiburg,Attila Szalai,attila-szalai,A. Szalai,D,41,192,2460,M,823092,EUR,885254400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396207,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396207,home,SC Freiburg,Maximilian Breunig,breunig-maximilian,M. Breunig,F,9,193,140,M,935281,EUR,966211200,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396207,home,SC Freiburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,45.0,33.0,21.0,11.0,25.0,28.0,8.0,17.0,,1.0,9.0,,1.0,3.0,3.0,1.0,90.0,57.0,6.8,13.0,0.0037636,0,-0.4071,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11396207,away,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,False,42.0,35.0,2.0,,25.0,28.0,10.0,14.0,1.0,5.0,2.0,,,,,,90.0,56.0,7.5,9.0,0.113035,1,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,0.0201,1.0,,,,1.0,0.2186,,,,,,1.0,,
11396207,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,55.0,47.0,4.0,1.0,37.0,41.0,10.0,14.0,3.0,7.0,4.0,1.0,,,,,90.0,67.0,6.7,8.0,0.0110883,0,,,,2.0,3.0,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,
11396207,away,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,False,22.0,18.0,3.0,2.0,13.0,14.0,5.0,8.0,1.0,3.0,1.0,,,,,,45.0,31.0,6.7,5.0,0.0169662,1,,,,1.0,2.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,,0.0314,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,M,2,2,False,14.0,9.0,2.0,,5.0,9.0,4.0,6.0,1.0,1.0,4.0,,,,,,45.0,21.0,6.4,6.0,0.00448829,1,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,0.0182,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,44.0,37.0,5.0,1.0,19.0,21.0,19.0,30.0,4.0,2.0,1.0,1.0,,,,,90.0,64.0,7.9,14.0,0.15165,2,,,,1.0,3.0,,,,2.0,,7.0,,,,1.0,,,3.0,,1.0,1.0,0.0564,3.0,True,1.0,,1.0,0.1605,,,,,,1.0,,1.0
11396207,away,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,False,25.0,22.0,,,15.0,18.0,7.0,7.0,7.0,1.0,3.0,4.0,,,,,69.0,35.0,6.6,5.0,0.0040536,0,,,,1.0,2.0,,,,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,32.0,26.0,1.0,,11.0,13.0,15.0,21.0,2.0,2.0,6.0,,,,,,90.0,50.0,6.6,10.0,0.0154064,0,,,,,11.0,,,1.0,2.0,2.0,2.0,7.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,F,20,20,False,24.0,20.0,1.0,1.0,10.0,10.0,10.0,17.0,4.0,1.0,5.0,1.0,,,,,90.0,42.0,7.3,11.0,0.300481,3,,,,1.0,4.0,,,2.0,2.0,,3.0,1.0,2.0,,1.0,,,1.0,2.0,,1.0,0.3246,1.0,,,,1.0,0.0436,,1.0,,,,,,
11396207,away,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,False,9.0,6.0,,,4.0,4.0,2.0,5.0,2.0,,,2.0,,,,,45.0,21.0,6.6,10.0,0.0015658,1,,,,,2.0,1.0,,,,1.0,,,,,,1.0,,,,,6.0,0.0325,1.0,,,,1.0,0.0274,,,,,,,,
11396207,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,15.0,10.0,4.0,3.0,4.0,4.0,6.0,11.0,3.0,1.0,3.0,,,,,,89.0,28.0,6.5,12.0,0.0238724,2,,,,3.0,9.0,1.0,,,,1.0,,4.0,3.0,,,,,,1.0,1.0,3.0,0.0279,1.0,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,True,24.0,21.0,1.0,,10.0,10.0,11.0,15.0,1.0,,5.0,,,,,,45.0,31.0,6.7,4.0,0.0156871,0,,,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,14.0,12.0,1.0,1.0,1.0,1.0,11.0,15.0,2.0,,2.0,1.0,,,,,45.0,23.0,6.8,6.0,0.0724151,1,,,,,3.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,0.0183,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,True,13.0,6.0,1.0,,,,6.0,14.0,4.0,,1.0,1.0,,,,,45.0,19.0,6.8,10.0,0.0245696,0,,,,2.0,2.0,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,8.0,7.0,1.0,,1.0,2.0,6.0,6.0,1.0,,1.0,1.0,,,,,21.0,12.0,6.5,3.0,0.0304022,0,,,,,3.0,,,,,,,2.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,1.0,,,,,,,1.0,,,,,,,,,1.0,2.0,,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,lovromajer,,,,,,,,,,,,,,,,,,,
11396207,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,jakub.kaminskii,,,,,,,,,,,,,,,,,,,
