match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_wonContest,stat_punches,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_lastManTackle
10411732,home,Atalanta,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,duvanzapata91,38162,EUR,670464000,F,91,91,False,22.0,15.0,2.0,1.0,4.0,6.0,11.0,16.0,1.0,,,,,,73.0,30.0,6.5,10.0,0.0555,0.0,0.0100183,1,,,,3.0,7.0,4.0,,,,1.0,3.0,1.0,4.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,
10411732,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,,1012176,EUR,1071100800,D,42,42,True,8.0,4.0,1.0,1.0,3.0,5.0,1.0,3.0,,1.0,,,,,17.0,10.0,6.4,5.0,0.0,0.0,0.00464397,0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10411732,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,molalookman,824200,EUR,877305600,M,11,11,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,,1.0,,,,,17.0,10.0,6.5,4.0,0.0,0.0,0.002401,0,,,2.0,,1.0,2.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,
10411732,home,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3941,M,luisfmuriel9,119242,EUR,671760000,F,9,9,True,4.0,3.0,,,,,4.0,7.0,,,,,,,17.0,12.0,6.9,3.0,0.0,0.0,0.0632802,0,,,3.0,1.0,,3.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
10411732,home,Atalanta,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,,967722,EUR,994982400,D,5,5,True,3.0,1.0,1.0,,1.0,2.0,,1.0,3.0,,,,,,8.0,9.0,6.6,3.0,0.0,0.0,5.34e-06,0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10411732,home,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,,928104,EUR,929750400,D,21,21,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,0.0,0.0,8.736e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,home,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,home,Atalanta,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181,434,M,,963211,EUR,1014249600,D,93,93,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,home,Atalanta,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,jeremieboga,367056,EUR,852249600,F,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,32.0,30.0,9.0,7.0,27.0,27.0,3.0,5.0,2.0,9.0,1.0,1.0,1.0,1.0,90.0,41.0,6.6,2.0,0.0,0.0,0.00107823,0,-0.7539,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10411732,away,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,,318607,EUR,849830400,D,2,2,False,63.0,52.0,11.0,4.0,27.0,28.0,26.0,38.0,,11.0,,,,,84.0,88.0,7.2,13.0,0.0197,0.0,0.202133,1,,True,3.0,1.0,1.0,6.0,,1.0,2.0,2.0,,,1.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,
10411732,away,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,20,20,False,57.0,55.0,4.0,4.0,46.0,47.0,9.0,10.0,1.0,2.0,,,,,90.0,69.0,6.7,3.0,0.4886,0.0,0.00289733,2,,,,1.0,7.0,2.0,,1.0,1.0,,2.0,,4.0,1.0,,,,2.0,1.0,,,,,,,,,,,1.0,,
10411732,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,74.0,71.0,6.0,4.0,56.0,56.0,15.0,19.0,1.0,7.0,,,,,90.0,82.0,7.1,4.0,0.0,0.0,0.0103764,0,,,1.0,5.0,1.0,6.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10411732,away,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,55.0,45.0,4.0,4.0,18.0,19.0,28.0,38.0,,2.0,,,,,90.0,79.0,7.5,13.0,0.1023,0.0743,0.101674,4,,,2.0,,,4.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,2.0,,1.0,,2.0,,,1.0,,,,1.0,1.0
10411732,away,Milan,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,4,4,False,86.0,74.0,13.0,6.0,31.0,33.0,45.0,56.0,,9.0,,,,,90.0,101.0,8.6,16.0,0.1181,0.6793,0.387763,2,,,3.0,,5.0,2.0,,4.0,2.0,,1.0,8.0,2.0,,,,2.0,,,1.0,,2.0,1.0,,,,2.0,,,,1.0,
10411732,away,Milan,Sandro Tonali,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,53.0,45.0,5.0,3.0,19.0,21.0,27.0,36.0,,7.0,,,,,90.0,68.0,6.9,15.0,0.0973,0.0958,0.0985993,2,,,4.0,1.0,2.0,4.0,1.0,,,1.0,1.0,2.0,,2.0,2.0,,1.0,1.0,,3.0,,1.0,,,,,,,1.0,1.0,,
10411732,away,Milan,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,,888219,EUR,674092800,M,30,30,False,22.0,18.0,1.0,,7.0,9.0,11.0,13.0,,3.0,,,,,66.0,30.0,6.4,7.0,0.2264,0.0,0.0126384,2,,,,2.0,4.0,4.0,,1.0,1.0,2.0,1.0,,2.0,,,,,2.0,,2.0,,,,,,,,,,1.0,,
10411732,away,Milan,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,M,10,10,False,19.0,16.0,2.0,,3.0,3.0,13.0,16.0,,2.0,,,,,58.0,25.0,6.4,7.0,0.0,0.0,0.0173813,0,,,,,2.0,1.0,,1.0,,1.0,,2.0,,,,1.0,,,,2.0,,,,,,,,,,,,
10411732,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,M,17,17,False,16.0,12.0,1.0,,2.0,2.0,10.0,15.0,,,,,,,66.0,34.0,6.9,12.0,0.1956,0.3245,0.0229214,4,,,1.0,1.0,4.0,5.0,,6.0,,2.0,,,,,,,,2.0,,3.0,,2.0,,,,,2.0,,,,,
10411732,away,Milan,Ante Rebić,ante-rebic,A. Rebić,F,9,185,4196,M,_anterebic,152769,EUR,748569600,F,12,12,False,7.0,5.0,,,,,5.0,9.0,,2.0,,,,,58.0,19.0,6.5,12.0,0.0,0.0,0.0159651,0,,,2.0,,4.0,2.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,,3.0,,,,,,,1.0,,1.0,,,
10411732,away,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,OGiroud,39070,EUR,528422400,F,9,9,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,32.0,10.0,6.8,3.0,0.0218,0.1073,0.00555848,1,,,,2.0,,3.0,,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,
10411732,away,Milan,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,M,90,90,True,8.0,6.0,,,1.0,2.0,5.0,7.0,,3.0,,,,,32.0,15.0,7.0,4.0,0.0,0.0,0.02381,0,,,1.0,1.0,1.0,3.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,
10411732,away,Milan,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,M,56,56,True,11.0,7.0,1.0,,1.0,2.0,6.0,11.0,,,,,,,24.0,17.0,6.9,8.0,0.0,0.0,0.0132001,0,,,2.0,,1.0,1.0,,1.0,,,,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
10411732,away,Milan,Divock Origi,divock-origi,D. Origi,F,,189,3653,M,divockorigi,190399,EUR,798163200,F,27,27,True,4.0,4.0,,,1.0,1.0,3.0,3.0,2.0,,,,,,24.0,12.0,6.6,2.0,0.0,0.0,0.00367833,0,,,,,2.0,3.0,,3.0,,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,
10411732,away,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,,152420,EUR,668649600,D,25,25,True,8.0,5.0,3.0,,2.0,3.0,3.0,5.0,1.0,,,,,,12.0,10.0,6.5,3.0,0.0,0.0,0.00132409,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,away,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,away,Milan,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,,198,630,M,,44453,EUR,508291200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,away,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,46,46,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,away,Milan,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,,788170,EUR,852249600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,away,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,24,189,1458,M,,21535,EUR,606873600,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,away,Milan,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,adliyacine,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,away,Milan,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,,928796,EUR,931996800,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411732,away,Milan,Tiemoué Bakayoko,tiemoue-bakayoko,T. Bakayoko,M,14,188,1233,M,,149735,EUR,777081600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
