match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_totalCross,stat_challengeLost,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_wonContest,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_blockedScoringAttempt
14062165,home,FC Augsburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,False,15.0,9.0,,,0.0,1.0,3.0,8.0,12.0,2.0,2.0,,,,,,,83.0,27.0,6.5,7.0,0.00732819,12.832709882876,3.0,5.88,4.83,,2,,-0.27,0.01,-0.04,,,,6.0,4.0,8.0,8.0,,,,,,,1.0,3.0,1.0,0.0943,,-0.25,,,1.0,,,,,1.0,1.0,1.0,,,,2.0,,,,
14062165,home,FC Augsburg,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175,579,M,927340,EUR,994377600,M,4,4,True,7.0,4.0,3.0,2.0,0.0,3.0,3.0,1.0,4.0,2.0,1.0,,,,,,,27.0,13.0,6.6,4.0,0.00047645,,,,,,0,,0.09,,-0.05,,,,,1.0,2.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
14062165,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,27,27,True,10.0,7.0,2.0,2.0,0.0,5.0,6.0,2.0,4.0,,2.0,,,,,,,15.0,19.0,6.4,7.0,0.0026629,49.331436431026,6.0,29.82,19.425,,0,,-0.01,0.06,-0.06,,,,1.0,,3.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,19.455445741488,1.0,,,,1.0,,,,,,,,,
14062165,home,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,M,36,36,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,,,,15.0,10.0,6.5,4.0,0.00182847,37.207615657636,3.0,34.65,20.685,,1,,0.07,0.23,-0.06,,,,,,1.0,1.0,,,,,,,,1.0,,0.0399,,-0.35,,2.0,,22.042519842341,1.0,,,,1.0,,,,,1.0,,,,
14062165,home,FC Augsburg,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,M,32,32,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,,,,,,,,,14.0,7.0,6.7,4.0,0.0237075,19.164439018755,2.0,10.92,14.28,,1,,0.16,-0.05,-0.06,,,,,1.0,,1.0,1.0,,,,,,,,,0.0346,0.0622,0.08,,2.0,,,,,,,,,,,,,,,,
14062165,home,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,14.0,9.0,6.8,3.0,0.0277543,5.3701039096092,1.0,0.83999999999999,0.83999999999999,,0,,-0.09,0.02,0.28,,,,,1.0,,3.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,essende.s,
14062165,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062165,home,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062165,home,FC Augsburg,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7571,M,1113488,EUR,1081555200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062165,home,FC Augsburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062165,away,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,44.0,36.0,13.0,5.0,0.0,32.0,33.0,4.0,11.0,,14.0,1.0,4.0,4.0,,,,90.0,55.0,7.3,8.0,0.00201667,80.277303428705,13.0,52.71,12.6,0.6208,0,-0.3694,0.07,0.04,0.22,0.43,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062165,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,56.0,49.0,8.0,3.0,0.0,39.0,40.0,10.0,16.0,3.0,3.0,,,,,,,90.0,62.0,6.2,7.0,0.100739,207.28399132077,27.0,85.995,14.91,,2,,-0.02,0.1,-0.18,,,,2.0,3.0,5.0,3.0,,,,,,,,,3.0,0.146,,-0.4,,,,,,,,,,,,,,1.0,,,,1.0
14062165,away,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,1086547,EUR,1071878400,D,14,14,False,84.0,70.0,14.0,8.0,0.0,52.0,53.0,18.0,31.0,6.0,5.0,,,,,,,90.0,98.0,6.9,15.0,0.0365181,305.52405251595,44.0,132.825,13.23,,2,,0.08,0.17,-0.2,,,,2.0,6.0,6.0,8.0,,,,1.0,1.0,,1.0,,3.0,0.0975,,-0.14,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,1.0
14062165,away,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,70.0,53.0,15.0,6.0,0.0,35.0,38.0,18.0,32.0,7.0,1.0,,,,,,,82.0,82.0,6.4,17.0,0.0236163,211.46384469793,30.0,153.93,14.175,,0,,0.25,0.13,-0.17,,,,3.0,1.0,5.0,1.0,,,3.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
14062165,away,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,42.0,27.0,6.0,2.0,0.0,19.0,23.0,8.0,19.0,5.0,7.0,,,,,,,90.0,77.0,7.1,24.0,0.282746,52.52625610633,6.0,44.835,18.06,,0,,0.27,0.03,0.17,,,,1.0,2.0,3.0,5.0,,,1.0,3.0,2.0,,1.0,,,,,,True,7.0,1.0,,,,,2.0,1.0,,3.0,,,,,,,
14062165,away,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,24.0,18.0,2.0,,0.0,11.0,12.0,7.0,12.0,2.0,2.0,,,,,,,82.0,32.0,6.5,6.0,0.00500891,39.800778663368,5.0,11.34,17.64,,1,,-0.16,0.04,0.16,,,,,,3.0,5.0,,,,4.0,4.0,,,1.0,2.0,0.0897,,-0.3,,,1.0,,,,,,,,,,,1.0,,,,
14062165,away,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,False,22.0,18.0,,,0.0,10.0,12.0,8.0,10.0,,5.0,,,,,,,64.0,36.0,6.5,8.0,0.0254502,33.656012700099,6.0,19.425,8.715,,3,,0.01,0.03,-0.03,,,,,1.0,3.0,4.0,,,3.0,2.0,1.0,,2.0,1.0,2.0,0.1855,,-0.46,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,2.0
14062165,away,1. FC Union Berlin,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,M,39,39,False,36.0,26.0,5.0,1.0,0.0,16.0,19.0,10.0,17.0,1.0,5.0,,,,,,,89.0,62.0,6.0,17.0,0.204518,58.70974640542,11.0,15.645,8.61,,0,,0.25,0.0,-0.15,,,,,,7.0,2.0,,,1.0,1.0,1.0,,1.0,,4.0,,,,,4.0,,,,3.0,,2.0,1.0,1.0,1.0,,,,,,,
14062165,away,1. FC Union Berlin,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,F,11,11,False,19.0,16.0,,,0.0,5.0,7.0,11.0,12.0,1.0,2.0,,,,,,,90.0,36.0,7.3,6.0,0.0767748,91.691748736583,7.0,53.97,22.26,,2,,0.06,0.05,0.36,,,,2.0,,2.0,6.0,1.0,,1.0,2.0,2.0,,1.0,3.0,,0.0601,0.0181,-0.1,,2.0,,41.361409006179,2.0,,,,1.0,1.0,,,,1.0,,,,
14062165,away,1. FC Union Berlin,Ilyas Ansah,ansah-ilyas,I. Ansah,F,10,197,2076,M,1462742,EUR,1099872000,F,10,10,False,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,1.0,3.0,,,,,,,64.0,24.0,6.5,5.0,0.0214609,17.515137300486,3.0,13.335,8.925,,2,,0.05,0.01,0.14,,,,2.0,1.0,3.0,3.0,,,,1.0,,,5.0,1.0,1.0,0.199,,-0.42,,,,,,,,1.0,,,,,,1.0,,,,1.0
14062165,away,1. FC Union Berlin,Oliver Burke,oliver-burke,O. Burke,F,7,188,486,M,608362,EUR,860371200,F,7,7,False,11.0,9.0,,,0.0,1.0,1.0,8.0,10.0,,2.0,,,,,,,64.0,20.0,6.9,5.0,0.285864,88.168595853063,5.0,76.335,22.89,,1,,0.19,0.47,0.13,,,,4.0,3.0,5.0,5.0,,,,,,,2.0,1.0,1.0,0.0568,,-0.51,,1.0,,60.029586944459,3.0,1.0,1.0,5.0,1.0,1.0,1.0,,,1.0,,,,
14062165,away,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,6,6,True,25.0,22.0,3.0,3.0,0.0,11.0,12.0,11.0,13.0,,2.0,,,,,,,26.0,27.0,6.8,3.0,0.0186593,46.614817437624,6.0,15.33,12.18,,0,,0.07,0.03,0.14,,Aljoscha Kemlein,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14062165,away,1. FC Union Berlin,Livan Burcu,burcu-livan,L. Burcu,F,9,178,408,M,1513469,EUR,1096329600,F,9,9,True,8.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,6.0,1.0,,,,,,,,26.0,19.0,6.6,6.0,0.00308709,40.534785336373,8.0,17.01,7.98,,1,,-0.17,-0.21,0.14,,,,,,3.0,4.0,,,,1.0,1.0,,,2.0,,0.0171,,0.0,,1.0,,,,1.0,,,3.0,1.0,,,,,,,,1.0
14062165,away,1. FC Union Berlin,Andrej Ilić,andrej-ilic,A. Ilić,F,23,189,856,M,953767,EUR,954720000,F,23,23,True,5.0,2.0,,,1.0,,1.0,2.0,4.0,1.0,,,,,,,,26.0,10.0,6.9,4.0,0.0748007,,,,,,1,,0.02,,0.14,,,,,3.0,1.0,3.0,1.0,,,,,,,,,0.0921,,0.01,,,,,,1.0,1.0,2.0,,,,,,,,,,
14062165,away,1. FC Union Berlin,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,33,33,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,8.0,7.0,6.7,4.0,0.00077158,18.511795857771,2.0,18.375,15.225,,0,,-0.03,0.17,0.14,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,,,,,,
14062165,away,1. FC Union Berlin,Marin Ljubičić,marin-ljubicic,M. Ljubičić,F,27,183,1866,M,1090010,EUR,1014854400,F,27,27,True,,,,,0.0,,,,,,,,,,,,,8.0,3.0,6.9,,,,,,,,1,,,,0.0,,,,,,1.0,,1.0,,,,,,,,1.0,0.3636,0.8263,0.32,,,,,,,,,,,,,,,,1.0,,
14062165,away,1. FC Union Berlin,Matheo Raab,matheo-raab,M. Raab,G,31,186,106,M,842718,EUR,913939200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062165,away,1. FC Union Berlin,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062165,away,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062165,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
