match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_totalOffside,stat_totalContest,stat_wonContest,captain,stat_blockedScoringAttempt,stat_goals,stat_dispossessed,stat_shotOffTarget,player_sofascoreId,stat_hitWoodwork
12499400,home,VfB Stuttgart,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198,55679,M,980623,EUR,1013644800,F,11,11,False,24.0,15.0,,,0.0,,,15.0,24.0,19.0,1.0,,2.0,1.0,,,,,90.0,48.0,6.3,22.0,0.276243,3.0,2,,,,8.0,4.0,7.0,,,,,2.0,,0.1173,,,2.0,1.0,,1.0,,7.0,,,1.0,,3.0,1.0,,
12499400,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,True,24.0,21.0,1.0,,0.0,18.0,19.0,3.0,5.0,1.0,1.0,,2.0,,,,,,20.0,28.0,6.4,3.0,0.00124004,,0,,,,,2.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12499400,home,VfB Stuttgart,Enzo Millot,,,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,True,16.0,13.0,,,0.0,4.0,4.0,9.0,12.0,,,,,1.0,,,,,20.0,21.0,6.6,3.0,0.0158452,,1,,,,,,,,,,,,,0.0839,,,,,,,,,,,,,,1.0,,
12499400,home,VfB Stuttgart,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,25,25,True,5.0,5.0,1.0,1.0,0.0,,,6.0,8.0,,,,,,,,,,9.0,9.0,6.8,2.0,0.120692,,0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
12499400,home,VfB Stuttgart,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,True,1.0,,,,0.0,,,,1.0,1.0,,,,1.0,,,,,9.0,3.0,6.5,2.0,,,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,e.demirovic29,
12499400,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499400,home,VfB Stuttgart,Luca Jaquez,,,luca-jaquez,L. Jaquez,D,14,187,419,M,1127823,EUR,1054512000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499400,home,VfB Stuttgart,Pascal Stenzel,,,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499400,home,VfB Stuttgart,Yannik Keitel,,,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499400,home,VfB Stuttgart,Fabian Rieder,,,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499400,away,FC Bayern München,Manuel Neuer,,,manuel-neuer,M. Neuer,G,1,193,36498,M,8959,EUR,512265600,G,1,1,False,39.0,27.0,21.0,9.0,0.0,21.0,23.0,6.0,16.0,,,,,6.0,2.0,2.0,,,90.0,44.0,6.7,12.0,0.00331638,,0,-0.5968,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,MNeuer,
12499400,away,FC Bayern München,Konrad Laimer,,,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,D,27,27,False,43.0,39.0,1.0,,0.0,15.0,17.0,24.0,26.0,6.0,1.0,,1.0,3.0,,,,,76.0,58.0,6.5,6.0,0.0376737,,0,,,,,2.0,3.0,,,2.0,,2.0,5.0,,,,1.0,,,,,,,,,,,,KonradLaimer,
12499400,away,FC Bayern München,Eric Dier,,,eric-dier,E. Dier,D,3,191,4303,M,146101,EUR,758592000,D,15,15,False,47.0,43.0,3.0,2.0,0.0,36.0,39.0,7.0,8.0,4.0,,,8.0,1.0,,,,,90.0,65.0,7.2,4.0,0.0030744,,0,,,,4.0,6.0,9.0,,,1.0,,,,,,,3.0,2.0,,1.0,,,,,,,,,ericdier,
12499400,away,FC Bayern München,Min-jae Kim,,,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,60.0,52.0,4.0,3.0,0.0,44.0,48.0,8.0,12.0,1.0,,,10.0,5.0,,,,,90.0,75.0,7.1,8.0,0.0057618,,0,,,,,4.0,7.0,,,,,,1.0,,,,2.0,2.0,,,,1.0,1.0,,,,,,kiminjae3,
12499400,away,FC Bayern München,Alphonso Davies,,,alphonso-davies,A. Davies,D,19,185,29613,M,843665,EUR,973123200,D,19,19,False,24.0,19.0,1.0,,0.0,9.0,11.0,10.0,13.0,4.0,,,3.0,3.0,,,,,87.0,42.0,6.4,10.0,0.00854817,,0,,,,1.0,1.0,2.0,,,,,1.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,ADavies19,
12499400,away,FC Bayern München,Leon Goretzka,,,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,False,47.0,44.0,,,0.0,17.0,18.0,27.0,29.0,2.0,,,2.0,4.0,,,,,90.0,59.0,7.9,4.0,0.0595867,1.0,4,,,,1.0,,1.0,,1.0,,,,1.0,0.3779,0.2076,1.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,leon_goretzka,
12499400,away,FC Bayern München,João Palhinha,,,joao-palhinha,J. Palhinha,M,6,189,16482,M,364612,EUR,805248000,M,16,16,False,32.0,31.0,,,0.0,21.0,21.0,10.0,11.0,2.0,1.0,,1.0,3.0,,,,,90.0,46.0,7.3,2.0,0.00779238,1.0,1,,,,,2.0,7.0,,,1.0,,,,0.0966,,1.0,4.0,3.0,,1.0,,1.0,,,,,,1.0,Palhinha,
12499400,away,FC Bayern München,Michael Olise,,,michael-olise,M. Olise,M,17,184,79532,M,978838,EUR,1008115200,M,17,17,False,50.0,42.0,4.0,2.0,0.0,10.0,11.0,34.0,46.0,13.0,2.0,,1.0,6.0,,,,,87.0,83.0,7.8,25.0,0.211464,4.0,2,,7.0,2.0,,2.0,8.0,,2.0,1.0,,1.0,2.0,0.5932,0.6127,1.0,2.0,2.0,,3.0,1.0,4.0,1.0,,,1.0,6.0,,MOlise,
12499400,away,FC Bayern München,Jamal Musiala,,,jamal-musiala,J. Musiala,M,10,184,116690,M,1010231,EUR,1046217600,M,42,42,False,32.0,28.0,2.0,1.0,0.0,8.0,8.0,20.0,24.0,7.0,1.0,,,9.0,,,,,87.0,60.0,6.9,17.0,0.171321,2.0,2,,,,,,8.0,1.0,,,,8.0,2.0,0.4558,,,2.0,,,2.0,,7.0,4.0,,1.0,,2.0,1.0,Bambi,
12499400,away,FC Bayern München,Leroy Sané,,,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,M,10,10,False,14.0,12.0,,,1.0,2.0,3.0,10.0,12.0,1.0,,2.0,,5.0,,,,,62.0,29.0,7.8,10.0,0.193566,2.0,2,,1.0,,,2.0,6.0,,1.0,,,4.0,,0.0988,0.0121,,1.0,,,2.0,,1.0,1.0,,1.0,,1.0,,LeroySane,
12499400,away,FC Bayern München,Harry Kane,,,harry-kane,H. Kane,F,9,188,299741,M,108579,EUR,743817600,F,9,9,False,25.0,19.0,1.0,,0.0,7.0,9.0,12.0,17.0,1.0,,,,3.0,,,,,90.0,42.0,7.5,9.0,0.0625394,1.0,4,,1.0,,,1.0,5.0,,2.0,1.0,,1.0,,0.2257,0.3729,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,,1.0,,1.0,1.0,HurriKane,
12499400,away,FC Bayern München,Kingsley Coman,,,kingsley-coman,K. Coman,M,21,178,32905,M,280441,EUR,834624000,F,11,11,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,,,,3.0,,,,,28.0,14.0,7.7,2.0,0.00916486,1.0,2,,,,,,2.0,,2.0,,,1.0,,0.339,1.2689,,,,,,,2.0,2.0,,,1.0,,,KingComan,
12499400,away,FC Bayern München,Josip Stanišić,,,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,44,44,True,5.0,3.0,2.0,,0.0,1.0,1.0,2.0,4.0,,,,2.0,1.0,,,,,14.0,14.0,6.7,3.0,0.00033598,,0,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,josip_stanisic,
12499400,away,FC Bayern München,Hiroki Itō,,,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,3.0,,,,,,11.0,4.0,6.6,,1.37e-06,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hiroki_ito38,
12499400,away,FC Bayern München,Serge Gnabry,,,serge-gnabry,S. Gnabry,M,7,176,19183,M,187433,EUR,805680000,F,7,7,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,11.0,5.0,6.5,1.0,0.00158534,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergegnabry,
12499400,away,FC Bayern München,Thomas Müller,,,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,F,25,25,True,2.0,1.0,,,0.0,1.0,2.0,,,3.0,1.0,,,,,,,,11.0,3.0,6.4,1.0,3.98e-06,,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,esmuellert,
12499400,away,FC Bayern München,Jonas Urbig,Jonas Urbig,,jonas-urbig,J. Urbig,G,40,189,4842,M,1130647,EUR,1060300800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499400,away,FC Bayern München,Raphaël Guerreiro,,,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,raphaelguerreiro14,
12499400,away,FC Bayern München,Dayot Upamecano,,,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upamecano,
12499400,away,FC Bayern München,Gabriel Vidović,,,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
