match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_interceptionWon,captain,stat_aerialLost,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_accurateCross,stat_wonTackle,stat_totalOffside,stat_hitWoodwork,stat_bigChanceCreated,stat_outfielderBlock
10411715,home,Bologna,Musa Barrow,musa-barrow,M. Barrow,F,99,183,3265,M,,916680,EUR,911001600,F,99,99,False,32.0,29.0,2.0,2.0,13.0,14.0,18.0,26.0,2.0,,,90.0,63.0,7.8,14.0,0.2878,0.2129,0.148005,8,,8.0,,4.0,6.0,,2.0,5.0,3.0,,4.0,1.0,2.0,,1.0,,3.0,,,,,,3.0,1.0,2.0,,,,,1.0
10411715,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,11.0,7.0,,,4.0,6.0,3.0,5.0,,,,33.0,15.0,6.6,6.0,0.0,0.0,0.00049947,0,,,,3.0,,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,
10411715,home,Bologna,Gary Medel,gary-medel,G. Medel,D,17,171,1848,M,,22975,EUR,554947200,M,17,17,True,28.0,27.0,2.0,2.0,21.0,22.0,6.0,6.0,4.0,,,28.0,30.0,7.0,1.0,0.0,0.0,0.00598091,0,,,,,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,
10411715,home,Bologna,Niklas Pyyhtiä,niklas-pyyhtia,N. Pyyhtiä,M,18,186,252,M,,1000018,EUR,1064448000,M,25,25,True,10.0,9.0,,,5.0,6.0,4.0,4.0,1.0,,,28.0,17.0,6.4,3.0,0.0,0.0,0.000848,0,,,,4.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,2.0,,,,,,,,,,
10411715,home,Bologna,Roberto Soriano,roberto-soriano,R. Soriano,M,,182,251,,,80406,EUR,665971200,M,21,21,True,8.0,7.0,,,6.0,6.0,1.0,2.0,2.0,,,10.0,12.0,6.7,3.0,0.0,0.0,0.00102892,0,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,
10411715,home,Bologna,Francesco Bardi,francesco-bardi,F. Bardi,G,24,188,63,M,,80203,EUR,695692800,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,home,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,,365992,EUR,832464000,D,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,home,Bologna,Joaquín Sosa,joaquin-sosa,J. Sosa,D,4,189,503,M,,1015274,EUR,1010620800,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,home,Bologna,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,home,Bologna,Nicola Sansone,nicola-sansone,N. Sansone,F,,175,193,M,,100580,EUR,684460800,F,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Nicola,Sansone,,,,,,,,
10411715,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,,308182,EUR,763862400,G,94,94,False,29.0,22.0,15.0,8.0,17.0,19.0,5.0,10.0,6.0,2.0,2.0,90.0,36.0,7.5,7.0,0.0,0.0,0.00191552,0,0.2431,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10411715,away,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,,273405,EUR,754531200,D,29,29,False,41.0,36.0,4.0,2.0,15.0,19.0,21.0,23.0,3.0,,,90.0,63.0,7.1,10.0,0.0,0.0,0.0516392,0,,1.0,1.0,2.0,2.0,2.0,,,,,,5.0,1.0,1.0,,,,,,,,,,,,1.0,,,,2.0
10411715,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,,862697,EUR,887414400,D,15,15,False,58.0,51.0,4.0,1.0,32.0,37.0,19.0,21.0,7.0,,,90.0,61.0,6.6,7.0,0.0,0.0,0.0186673,0,,,1.0,2.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10411715,away,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,,227864,EUR,789868800,D,13,13,False,79.0,77.0,3.0,2.0,48.0,49.0,29.0,30.0,2.0,,,90.0,89.0,7.5,2.0,0.0,0.0,0.0187214,0,,,2.0,1.0,4.0,,,,,,,5.0,2.0,,,1.0,,,,,,,,,,,,,,1.0
10411715,away,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,,136322,EUR,760147200,D,23,23,False,56.0,47.0,5.0,2.0,20.0,24.0,27.0,32.0,5.0,,,90.0,72.0,6.8,11.0,0.0,0.0,0.0118432,0,,,2.0,2.0,4.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,
10411715,away,Lazio,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13428,M,sms,331447,EUR,793843200,M,21,21,False,50.0,41.0,8.0,5.0,13.0,13.0,29.0,40.0,4.0,,,90.0,72.0,6.8,19.0,0.0,0.0,0.177848,0,,3.0,2.0,5.0,6.0,1.0,2.0,1.0,,,,,1.0,3.0,3.0,,1.0,,True,1.0,,,,,1.0,1.0,,,,
10411715,away,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,,158615,EUR,682992000,M,5,5,False,60.0,55.0,,,26.0,29.0,29.0,31.0,6.0,,,90.0,80.0,7.4,6.0,0.0395,0.0,0.0267372,1,,,,4.0,6.0,2.0,1.0,,,,,3.0,6.0,,,1.0,,2.0,,,,,1.0,,,3.0,,,,3.0
10411715,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,,111416,EUR,717638400,M,10,10,False,37.0,35.0,,,21.0,22.0,14.0,15.0,6.0,,,64.0,47.0,6.2,7.0,0.3019,0.3882,0.0523781,1,,,,5.0,2.0,2.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,
10411715,away,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,Pedro,35428,EUR,554428800,F,9,9,False,31.0,28.0,2.0,1.0,11.0,13.0,17.0,20.0,4.0,,,80.0,46.0,7.1,8.0,0.3148,0.0,0.0474594,1,,2.0,,5.0,6.0,1.0,2.0,4.0,4.0,,1.0,,2.0,1.0,,1.0,,,,1.0,,,,,,2.0,,,,
10411715,away,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,F_Andersoon,152276,EUR,734832000,F,7,7,False,32.0,23.0,,,7.0,8.0,16.0,24.0,4.0,,,90.0,44.0,7.1,11.0,0.0497,0.1012,0.0633702,1,,,1.0,4.0,5.0,,,3.0,3.0,,,,,1.0,1.0,2.0,1.0,1.0,,2.0,,,,1.0,,,2.0,,,
10411715,away,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,,293581,EUR,803260800,F,20,20,False,43.0,37.0,1.0,1.0,11.0,12.0,27.0,33.0,2.0,,,90.0,70.0,7.9,13.0,0.111,0.0,0.265495,1,,2.0,1.0,3.0,11.0,,1.0,5.0,5.0,,1.0,,1.0,2.0,4.0,2.0,1.0,1.0,,,,,,,1.0,,,,1.0,
10411715,away,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,,798002,EUR,848880000,M,88,88,True,14.0,10.0,1.0,,4.0,4.0,6.0,12.0,4.0,,,26.0,20.0,6.6,7.0,0.0,0.0,0.00230684,0,,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10411715,away,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,,1017649,EUR,1013472000,F,11,11,True,4.0,3.0,,,,,3.0,5.0,,,,10.0,6.0,6.4,3.0,0.0,0.0,0.0174566,0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,
10411715,away,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188,118,M,,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,away,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,away,Lazio,Patric,patric,Patric,D,4,184,495,M,,217784,EUR,735004800,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,away,Lazio,Mohamed Fares,mohamed-fares,M. Fares,D,93,183,1317,M,,556960,EUR,824342400,M,96,96,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,away,Lazio,Ştefan Radu,stefan-radu,Ş. Radu,D,,183,208,,,13592,EUR,530323200,D,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,away,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,away,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,,317301,EUR,776131200,M,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,away,Lazio,Marco Bertini,marco-bertini,M. Bertini,M,27,185,44,M,,1009691,EUR,1028678400,M,50,50,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,away,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,2921,M,,905453,EUR,960854400,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411715,away,Lazio,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,lukaromero10,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Luka Romero,,,,,,,,,
