match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
11396226,home,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,10,10,False,20.0,11.0,1.0,1.0,,2.0,11.0,19.0,2.0,,,90.0,44.0,8.4,21.0,0.167722,2,,,,1.0,,12.0,8.0,1.0,5.0,1.0,2.0,,,,,6.0,1.0,1.0,1.0,,5.0,6.0,1.0,,0.5815,,,,2.0,2.0,1.032,,,
11396226,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,12.0,9.0,3.0,1.0,6.0,8.0,3.0,5.0,1.0,,,45.0,20.0,6.7,6.0,0.00126228,0,,,,1.0,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
11396226,home,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,True,13.0,11.0,2.0,1.0,5.0,6.0,6.0,7.0,2.0,,,45.0,25.0,7.5,4.0,0.00674528,2,,,,,,4.0,3.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,0.598,,,,2.0,1.0,0.9576,,,
11396226,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,True,15.0,11.0,,,4.0,4.0,7.0,11.0,2.0,,,45.0,21.0,8.1,5.0,0.634945,0,,,,,,3.0,4.0,1.0,,,,,,1.0,,1.0,,,3.0,,2.0,3.0,,,,,2.0,2.0,,,,,,
11396226,home,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,122578,EUR,713923200,F,11,11,True,2.0,2.0,,,2.0,2.0,,,1.0,,,14.0,3.0,6.5,,1.689e-05,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396226,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,4.0,3.0,,,,,3.0,4.0,,,,1.0,5.0,,1.0,0.00142331,0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11396226,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396226,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396226,home,1. FC Heidenheim,Christian Kühlwetter,christian-kuhlwetter,C. Kühlwetter,M,30,182,58,M,326695,EUR,830044800,F,24,24,True,,,,,,,,,,,,,,,,,0,,Christian,Kühlwetter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396226,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396226,away,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,26768,EUR,586569600,G,26,26,False,40.0,35.0,12.0,7.0,30.0,31.0,5.0,9.0,4.0,1.0,1.0,90.0,43.0,6.3,5.0,0.00146559,0,-1.0104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396226,away,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,D,6,6,False,63.0,59.0,5.0,4.0,28.0,30.0,34.0,41.0,8.0,,,90.0,99.0,7.2,14.0,0.144922,0,,,,8.0,3.0,6.0,6.0,,2.0,2.0,2.0,,,4.0,3.0,,2.0,1.0,3.0,,1.0,,,,,,,,,,,Jok_32,,
11396226,away,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,False,86.0,74.0,9.0,3.0,42.0,50.0,32.0,36.0,10.0,,,90.0,96.0,6.5,14.0,0.0279354,1,,,,,,7.0,3.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,1.0,,,4.0,2.0,1.0,,0.0356,1.0,,,,,,Upamecano,,
11396226,away,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,99.0,88.0,6.0,1.0,50.0,58.0,38.0,41.0,10.0,,,90.0,119.0,7.7,11.0,0.0239732,1,,,,,,3.0,12.0,,,,5.0,3.0,,5.0,4.0,,1.0,,,,3.0,6.0,,,0.0369,,,,1.0,,0.665,kiminjae3,,
11396226,away,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,843665,EUR,973123200,D,19,19,False,76.0,65.0,6.0,1.0,29.0,36.0,37.0,44.0,7.0,,,90.0,105.0,6.9,20.0,0.380911,0,,,,4.0,1.0,8.0,5.0,1.0,1.0,2.0,1.0,,,2.0,2.0,2.0,1.0,3.0,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,,,ADavies19,,
11396226,away,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,M,27,27,False,68.0,64.0,1.0,1.0,21.0,22.0,43.0,48.0,5.0,,,90.0,78.0,6.8,9.0,0.10333,0,,,,2.0,,6.0,3.0,1.0,1.0,3.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,KonradLaimer,,
11396226,away,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,False,66.0,63.0,3.0,2.0,18.0,18.0,45.0,48.0,5.0,,,83.0,78.0,7.2,5.0,0.357027,1,,,,,,6.0,2.0,2.0,1.0,2.0,1.0,,,1.0,1.0,,,1.0,2.0,,1.0,,1.0,1.0,0.0574,,,1.0,,,,leon_goretzka,,
11396226,away,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,M,25,25,False,47.0,34.0,3.0,3.0,10.0,10.0,24.0,38.0,3.0,,,84.0,57.0,7.2,16.0,0.22934,1,,,,1.0,,2.0,4.0,2.0,,2.0,,,,,,,,,1.0,True,,2.0,2.0,1.0,0.0721,,,,,,,esmuellert,,
11396226,away,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,1010231,EUR,1046217600,M,42,42,False,27.0,22.0,1.0,,2.0,2.0,20.0,25.0,2.0,,,76.0,46.0,7.1,12.0,0.060619,1,,,,,,5.0,7.0,1.0,1.0,5.0,,,,2.0,1.0,4.0,2.0,,1.0,,1.0,,3.0,1.0,0.0733,,,1.0,,,,Bambi,,
11396226,away,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,187433,EUR,805680000,M,7,7,False,33.0,29.0,,,7.0,9.0,22.0,26.0,3.0,,,67.0,45.0,8.4,10.0,0.583108,2,,,,2.0,,2.0,1.0,1.0,,,,,1.0,,,3.0,1.0,1.0,2.0,,,,,1.0,0.4796,,1.0,1.0,1.0,1.0,0.8471,sergegnabry,,
11396226,away,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,108579,EUR,743817600,F,9,9,False,24.0,17.0,1.0,,5.0,5.0,12.0,19.0,,,,90.0,44.0,7.4,16.0,0.0718527,5,,,,,,9.0,7.0,1.0,3.0,5.0,,,,1.0,1.0,3.0,1.0,,,,2.0,3.0,2.0,1.0,0.6409,2.0,,,2.0,1.0,1.696,HurriKane,1.0,2.0
11396226,away,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,1048888,EUR,1114560000,F,39,39,True,8.0,6.0,,,3.0,3.0,3.0,5.0,,,,23.0,12.0,6.5,3.0,0.00878187,2,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,0.3912,,,,2.0,,0.363,m.tel14,1.0,
11396226,away,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,21626,EUR,606614400,F,13,13,True,6.0,6.0,,,1.0,1.0,5.0,5.0,1.0,,,14.0,10.0,6.8,2.0,0.0291994,0,,,,,,1.0,2.0,,,2.0,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,Choupo,,
11396226,away,FC Bayern München,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5438,M,1084730,EUR,999993600,F,17,17,True,2.0,1.0,,,,,1.0,5.0,,,,13.0,11.0,7.0,5.0,0.00027558,1,,,,3.0,,1.0,3.0,,,3.0,,,,1.0,1.0,,,,,,,,2.0,,0.1051,,,,1.0,,0.0465,bryanzaragoza,,
11396226,away,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,22,22,True,14.0,11.0,1.0,1.0,3.0,5.0,8.0,9.0,,,,12.0,14.0,6.7,3.0,0.095916,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,raphaelguerreiro14,,
11396226,away,FC Bayern München,Daniel Peretz,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396226,away,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,803031,EUR,934416000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mdeligt,,
11396226,away,FC Bayern München,Eric Dier,eric-dier,E. Dier,D,3,191,4303,M,146101,EUR,758592000,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ericdier,,
