match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_accurateCross,stat_onTargetScoringAttempt,stat_wasFouled,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,player_firstName,player_lastName,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist,stat_penaltyWon,stat_errorLeadToAShot
10388334,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,31.0,21.0,,,10.0,14.0,11.0,17.0,1.0,2.0,,,,,,90.0,42.0,7.2,14.0,0.1138,0.0346,0.0845433,1,,,1.0,4.0,9.0,1.0,2.0,,1.0,1.0,,,2.0,5.0,,2.0,,,1.0,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,
10388334,home,VfL Bochum 1848,Jacek Góralski,jacek-goralski,J. Góralski,M,3,172,576,M,177179,EUR,717033600,M,5,5,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,22.0,8.0,6.4,,0.0,0.0,0.00046736,0,,,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
10388334,home,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,17,17,True,7.0,6.0,,,3.0,3.0,4.0,5.0,,4.0,,,,,,22.0,12.0,7.0,2.0,0.1183,0.4081,0.0521235,2,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
10388334,home,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,908631,EUR,907286400,D,18,18,True,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,20.0,13.0,5.9,6.0,0.0,0.0,0.00053208,0,,1.0,,4.0,,1.0,3.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10388334,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,M,4,4,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,5.0,3.0,,,0.0215,0.0,2.16e-06,1,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388334,home,VfL Bochum 1848,Vasilis Lampropoulos,vasilis-lampropoulos,V. Lampropoulos,D,24,185,107,M,32993,EUR,638755200,D,24,24,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,5.0,1.0,,,0.0,0.0,1.908e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388334,home,VfL Bochum 1848,Michael Esser,michael-esser,M. Esser,G,,198,31,M,40371,EUR,564537600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388334,home,VfL Bochum 1848,Mohammed Tolba,mohammed-tolba,M. Tolba,D,,185,196,M,1138779,EUR,1090195200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388334,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388334,home,VfL Bochum 1848,Tarsis Bonga,tarsis-bonga,T. Bonga,F,30,196,25,M,842456,EUR,852854400,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarsis,Bonga,,,,,,,,,
10388334,away,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,8959,EUR,512265600,G,1,1,False,39.0,31.0,12.0,5.0,30.0,35.0,1.0,4.0,,13.0,,,5.0,,7.0,90.0,57.0,8.7,8.0,0.0,0.0,0.00203848,0,1.3028,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,MNeuer,1.0,1.0,1.0,,,,
10388334,away,FC Bayern München,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10858,M,787505,EUR,827971200,D,5,5,False,41.0,34.0,4.0,3.0,22.0,27.0,12.0,16.0,,1.0,,,,,,67.0,61.0,7.1,9.0,0.1137,0.0,0.0378194,2,,2.0,1.0,1.0,4.0,,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,benpavard21,,,,,,,
10388334,away,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,False,62.0,58.0,4.0,4.0,39.0,40.0,19.0,22.0,3.0,7.0,,,,,,90.0,78.0,7.4,7.0,0.0,0.0,0.0194957,0,,,4.0,7.0,5.0,,1.0,,3.0,2.0,,,,1.0,3.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,Upamecano,,,,,,,
10388334,away,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,803031,EUR,934416000,D,4,4,False,60.0,57.0,4.0,2.0,45.0,45.0,12.0,15.0,5.0,,,,,,,90.0,69.0,7.8,4.0,0.0619,0.3212,0.0122072,1,,,2.0,3.0,3.0,,,,,,,,,3.0,,,1.0,1.0,,,,,1.0,,,,,,,,,mdeligt,,,,1.0,,,
10388334,away,FC Bayern München,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10289,M,352370,EUR,824256000,D,21,21,False,25.0,21.0,3.0,2.0,14.0,16.0,7.0,10.0,1.0,2.0,,,,,,62.0,39.0,7.1,9.0,0.0,0.0,0.00455841,0,,1.0,,,5.0,,,,2.0,2.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,lucashernandez21,,,,,,,
10388334,away,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,280441,EUR,834624000,M,11,11,False,37.0,32.0,2.0,1.0,7.0,8.0,25.0,29.0,1.0,7.0,,,,,,90.0,63.0,9.3,15.0,0.6187,0.8596,0.244544,4,,,,5.0,9.0,2.0,1.0,3.0,4.0,3.0,,2.0,3.0,1.0,,5.0,,,4.0,2.0,,,1.0,2.0,,1.0,,1.0,,,1.0,KingComan,,,,1.0,2.0,1.0,
10388334,away,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,61.0,53.0,6.0,5.0,24.0,25.0,31.0,43.0,1.0,10.0,,,,,,90.0,77.0,8.5,15.0,0.283,0.0306,0.343883,2,,7.0,,1.0,3.0,,1.0,1.0,2.0,1.0,,,4.0,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,2.0,Jok_32,,,,,1.0,,
10388334,away,FC Bayern München,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,18,18,False,25.0,21.0,1.0,1.0,11.0,11.0,10.0,14.0,,1.0,,,,,,62.0,30.0,6.8,4.0,0.0,0.0,0.026844,0,,,2.0,5.0,2.0,2.0,,,2.0,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,marcel7sabitzer,,,,,,,
10388334,away,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,M,10,10,False,43.0,36.0,1.0,,11.0,13.0,25.0,30.0,,7.0,,,,,,90.0,64.0,7.8,14.0,0.5005,1.0224,0.354147,5,,,,6.0,7.0,1.0,3.0,2.0,2.0,1.0,,,4.0,,,2.0,,,6.0,4.0,,,3.0,1.0,,1.0,,,,,,LeroySane,,,,1.0,,,
10388334,away,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,F,25,25,False,27.0,23.0,1.0,,3.0,3.0,20.0,24.0,,3.0,,,,,,67.0,37.0,6.5,8.0,0.4239,0.757,0.176185,2,,,,2.0,2.0,,1.0,,,,,,2.0,1.0,1.0,2.0,,,2.0,1.0,,,1.0,,,1.0,1.0,,,,,esmuellert,,,,,,,
10388334,away,FC Bayern München,Sadio Mané,sadio-mane,S. Mané,M,10,175,169423,M,217704,EUR,702864000,F,17,17,False,18.0,12.0,,,6.0,7.0,6.0,11.0,,1.0,,,,,,72.0,31.0,8.5,9.0,1.0817,1.757,0.0465782,3,,,3.0,5.0,6.0,,1.0,,,,,1.0,,,,1.0,1.0,,4.0,3.0,,,3.0,3.0,,,,,,,,SadioMané,,,,2.0,,,
10388334,away,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,44,44,True,20.0,18.0,,,12.0,13.0,6.0,7.0,,2.0,,,,,,28.0,22.0,6.4,3.0,0.0,0.0,0.00741109,0,,,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,josip_stanisic,,,,,,,
10388334,away,FC Bayern München,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31069,M,904897,EUR,1021507200,M,38,38,True,10.0,10.0,,,8.0,8.0,2.0,2.0,1.0,,,,,,,28.0,13.0,6.6,,0.054,0.0,0.0563771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,ryanjiro,,,,,,,
10388334,away,FC Bayern München,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,847030,EUR,879465600,D,40,40,True,14.0,13.0,,,8.0,9.0,5.0,5.0,,2.0,,,,,,23.0,19.0,6.9,2.0,0.0,0.0,0.00670168,0,,,,,3.0,,,,3.0,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,nousmaz97,,,,,,,
10388334,away,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,187433,EUR,805680000,F,7,7,True,9.0,7.0,1.0,1.0,4.0,5.0,3.0,4.0,,,,,,,,23.0,13.0,7.6,2.0,0.0393,0.2974,0.0191171,2,,,,2.0,1.0,,,,,,,1.0,,,,,2.0,,1.0,1.0,,,2.0,,,,,,,,,sergegnabry,,,,1.0,,,1.0
10388334,away,FC Bayern München,Gabriel Vidović,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,M,28,28,True,13.0,10.0,,,5.0,5.0,5.0,8.0,,3.0,,,,,,18.0,14.0,7.0,3.0,0.0,0.0,0.0590338,0,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10388334,away,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388334,away,FC Bayern München,Bouna Sarr,bouna-sarr,B. Sarr,D,70,177,1413,M,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388334,away,FC Bayern München,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388334,away,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,1048888,EUR,1114560000,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m.tel14,,,,,,,
