match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_dispossessed,stat_errorLeadToAShot,stat_totalContest,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_penaltyFaced,stat_penaltyConceded
12437828,away,Real Betis,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,3,3,False,59.0,49.0,5.0,1.0,0.0,37.0,39.0,12.0,21.0,6.0,5.0,1.0,,1.0,,,,,,,90.0,73.0,6.4,11.0,0.0141049,0,,1.0,,1.0,3.0,1.0,,2.0,,2.0,1.0,,2.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,1.0
12437828,away,Real Betis,Natan,,,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,6,6,False,50.0,43.0,5.0,2.0,0.0,36.0,40.0,7.0,10.0,8.0,8.0,3.0,,,,,,,,,90.0,72.0,7.2,7.0,0.00345886,1,,,,6.0,1.0,,,2.0,,2.0,1.0,0.0362,,,,,,,1.0,,,1.0,,,,,,,,
12437828,away,Real Betis,Ricardo Rodríguez,,,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,12,12,False,26.0,16.0,3.0,,0.0,11.0,14.0,5.0,12.0,2.0,5.0,5.0,,2.0,1.0,,,,,,86.0,41.0,6.4,12.0,0.00275641,0,,,,,5.0,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
12437828,away,Real Betis,Johnny Cardoso,,,johnny,J. Cardoso,M,5,186,5097,M,990169,EUR,1000944000,M,4,4,False,33.0,28.0,4.0,2.0,0.0,16.0,16.0,12.0,17.0,3.0,3.0,3.0,,2.0,1.0,,,,,,90.0,48.0,6.3,8.0,0.00783624,1,,,,,9.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0212,,1.0,,1.0,,,,,,,,,,,,,,
12437828,away,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,21,21,False,29.0,24.0,6.0,3.0,0.0,13.0,16.0,11.0,13.0,1.0,,1.0,,1.0,,,,,,,64.0,35.0,6.3,6.0,0.00720159,0,,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,
12437828,away,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,18,18,False,31.0,22.0,3.0,2.0,0.0,7.0,10.0,15.0,23.0,4.0,,,,2.0,1.0,,,,,,90.0,40.0,6.8,11.0,0.010776,0,,2.0,,2.0,3.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12437828,away,Real Betis,Giovani Lo Celso,,,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,798835,EUR,829008000,M,20,20,False,38.0,30.0,3.0,3.0,0.0,12.0,15.0,19.0,28.0,5.0,,6.0,,1.0,1.0,,,,,,90.0,63.0,7.2,19.0,0.185445,3,,5.0,1.0,,6.0,,3.0,1.0,4.0,3.0,1.0,0.1482,3.0,2.0,,2.0,1.0,2.0,,,,,locelso_giovani,,,,,,,
12437828,away,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,M,10,10,False,13.0,10.0,3.0,2.0,0.0,3.0,3.0,7.0,11.0,6.0,1.0,2.0,,1.0,1.0,,,,,,79.0,37.0,6.5,11.0,0.0329478,1,,1.0,,1.0,9.0,,1.0,1.0,2.0,2.0,3.0,0.0367,1.0,3.0,,4.0,2.0,,,,,,ez_abde,,,,,,,
12437828,away,Real Betis,Vitor Roque,Vitor Roque,,vitor-roque,V. Roque,F,9,174,73281,M,1150391,EUR,1109548800,F,8,8,False,7.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,3.0,,1.0,,,,,,,,,64.0,23.0,7.0,9.0,0.0119227,3,,,,,7.0,1.0,,,3.0,3.0,1.0,0.2364,,5.0,,,,2.0,,,,,VRoque,,3.0,,0.5805,,,
12437828,away,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,True,8.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,7.0,2.0,,2.0,,,,,,,,,26.0,15.0,6.7,3.0,0.00537173,0,,,,,3.0,,,,,1.0,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,
12437828,away,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182,44768,M,115665,EUR,671328000,F,11,11,True,3.0,1.0,,,0.0,,,1.0,4.0,2.0,,,,,,,,,,,26.0,6.0,6.5,4.0,0.0004637,0,,1.0,,2.0,4.0,,,,,,,,3.0,,,1.0,,1.0,,1.0,,,bakambu17,,,,,,,
12437828,away,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,True,3.0,,1.0,,0.0,,1.0,,4.0,2.0,,2.0,,1.0,1.0,,,,,,11.0,8.0,6.9,5.0,,1,,2.0,,,1.0,,1.0,,,1.0,1.0,0.0999,,,,,,,,,,,,,,,,,,
12437828,away,Real Betis,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,12.0,11.0,6.4,2.0,0.00177249,1,,1.0,,,4.0,,1.0,,,,2.0,0.0308,3.0,,,,,,,,,,,,,,,,,
12437828,away,Real Betis,Adrián,,,adrian,Adrián,G,13,190,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437828,away,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437828,away,Real Betis,Nobel Mendy,,,mendy-nobel,N. Mendy,D,32,187,3702,M,1458073,EUR,1092614400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437828,away,Real Betis,Marc Bartra,,,marc-bartra,M. Bartra,D,5,183,1917,M,99519,EUR,663897600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437828,away,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437828,away,Real Betis,Iker Losada,,,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437828,away,Real Betis,Juanmi,,,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437828,away,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
