match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_dispossessed,stat_totalContest,stat_wonContest,stat_penaltyConceded,captain,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon
11406833,home,Monza,Milan Đurić,,,milan-duric,M. Đurić,F,9,199,819,M,,76132,EUR,643334400,F,11,11,False,10.0,6.0,,,5.0,5.0,1.0,5.0,3.0,6.0,1.0,,,,,,85.0,20.0,6.8,7.0,0.00011816,2,,,1.0,6.0,,2.0,,,,1.0,3.0,3.0,0.205,,,,1.0,,,,,2.0,,,,,1.0,,,,
11406833,home,Monza,Valentín Carboni,,,valentin-carboni,V. Carboni,M,21,185,7112,M,valencarboni,1153083,EUR,1109980800,M,21,21,True,28.0,27.0,1.0,1.0,14.0,14.0,13.0,14.0,,4.0,,4.0,,,,,68.0,47.0,6.5,7.0,0.0188483,3,,,1.0,8.0,1.0,2.0,,2.0,,3.0,2.0,3.0,0.0831,,1.0,1.0,,1.0,,,,3.0,,,,,,1.0,,,
11406833,home,Monza,Georgios Kyriakopoulos,,,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,878,M,,377302,EUR,823478400,D,77,77,True,18.0,17.0,,,7.0,7.0,11.0,14.0,,2.0,,2.0,,,,,45.0,26.0,6.6,3.0,0.0165411,0,,3.0,,1.0,1.0,,,1.0,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,
11406833,home,Monza,Daniel Maldini,,,daniel-maldini,D. Maldini,F,27,187,4629,M,dani.malda,970928,EUR,1002758400,F,27,27,True,4.0,3.0,,,1.0,2.0,4.0,5.0,,4.0,,,,,,,24.0,13.0,7.5,3.0,0.182812,1,,3.0,1.0,1.0,,,1.0,,,,1.0,,0.0429,0.0994,3.0,,,,2.0,,,,3.0,3.0,,,,,1.0,,
11406833,home,Monza,Giulio Donati,,,giulio-donati,G. Donati,D,2,178,48,M,,103156,EUR,634176000,D,2,2,True,11.0,11.0,,,6.0,6.0,5.0,5.0,,,,,,,,,10.0,11.0,6.6,,0.00269523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,home,Monza,Jean-Daniel Akpa Akpro,,,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,,164511,EUR,718761600,M,8,8,True,5.0,4.0,,,3.0,3.0,1.0,2.0,,,,,,,,,10.0,6.0,6.7,1.0,0.00011068,1,,,,,,,1.0,,,,,,0.0164,0.1052,,,,,,,,,,,,,,,,,
11406833,home,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,home,Monza,Stefano Gori,,,stefano-gori,S. Gori,G,66,185,240,M,,364716,EUR,826329600,G,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,home,Monza,Davide Bettella,,,davide-bettella,D. Bettella,D,6,185,128,M,,826189,EUR,955065600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,home,Monza,Pedro Pereira,,,pedro-pereira,P. Pereira,M,13,185,287,M,,807291,EUR,885427200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,home,Monza,Matija Popović,Matija Popovic,,matija-popovic,M. Popović,M,20,196,771,M,,1429958,EUR,1136678400,M,79,79,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,home,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,home,Monza,Alessio Zerbin,,,alessio-zerbin,A. Zerbin,M,7,182,1060,M,,869888,EUR,920419200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,F,84,84,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,home,Monza,Lorenzo Colombo,,,lorenzo-colombo,L. Colombo,F,29,183,2440,M,,930191,EUR,1015545600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,away,Roma,Mile Svilar,,,svilar-mile,M. Svilar,G,99,189,4489,M,,793986,EUR,935712000,G,99,99,False,22.0,21.0,3.0,2.0,19.0,20.0,2.0,2.0,,1.0,,8.0,2.0,,4.0,,90.0,34.0,7.2,1.0,0.00019582,0,-0.2604,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11406833,away,Roma,Rasmus Kristensen,,,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,,921789,EUR,868579200,D,43,43,False,8.0,7.0,,,4.0,5.0,3.0,3.0,,,,1.0,,,,,27.0,10.0,6.4,1.0,0.00109923,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11406833,away,Roma,Gianluca Mancini,,,gianluca-mancini,G. Mancini,D,23,190,4038,M,,611210,EUR,829699200,D,23,23,False,50.0,47.0,1.0,1.0,26.0,26.0,21.0,25.0,,1.0,2.0,2.0,,,,,77.0,58.0,6.9,5.0,0.0161717,0,,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11406833,away,Roma,Evan Ndicka,,,evan-ndicka,E. Ndicka,D,5,190,9220,M,evanndicka,848287,EUR,935107200,D,5,5,False,79.0,74.0,2.0,1.0,41.0,42.0,33.0,37.0,,5.0,,5.0,,,,,90.0,85.0,6.8,5.0,0.0187404,0,,,3.0,5.0,,,,2.0,1.0,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,
11406833,away,Roma,Angeliño,,,angelino,Angeliño,M,3,171,3336,M,,848355,EUR,852336000,D,69,69,False,25.0,21.0,3.0,,10.0,10.0,12.0,16.0,,1.0,,2.0,,,,,59.0,34.0,6.6,6.0,0.0493187,1,,1.0,,2.0,,,,,,1.0,,2.0,0.0204,,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,
11406833,away,Roma,Bryan Cristante,,,bryan-cristante,B. Cristante,M,4,186,2731,M,,186855,EUR,794188800,M,4,4,False,36.0,31.0,2.0,,16.0,17.0,16.0,20.0,1.0,2.0,,,,,,,90.0,41.0,6.6,6.0,0.181346,2,,1.0,,6.0,1.0,2.0,,,,1.0,1.0,5.0,0.111,,,,,,1.0,,,,,,,,,,,,
11406833,away,Roma,Leandro Paredes,,,leandro-paredes,L. Paredes,M,5,180,25603,M,LeoParedes,255389,EUR,772848000,M,16,16,False,70.0,64.0,5.0,5.0,25.0,26.0,41.0,46.0,1.0,5.0,2.0,6.0,,,,,90.0,82.0,7.8,7.0,0.135613,2,,2.0,,2.0,,1.0,1.0,3.0,1.0,,,1.0,0.8207,0.9962,1.0,,,,2.0,,1.0,,2.0,1.0,,,,,,,
11406833,away,Roma,Lorenzo Pellegrini,,,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,lorepelle7,555540,EUR,835142400,M,7,7,False,23.0,18.0,1.0,,7.0,8.0,11.0,17.0,1.0,4.0,,1.0,,,,,59.0,34.0,7.7,9.0,0.0531964,2,,2.0,,2.0,,,2.0,,,1.0,2.0,1.0,0.0901,0.7161,,,,1.0,,,1.0,,2.0,1.0,,True,,,,,
11406833,away,Roma,Paulo Dybala,,,paulo-dybala,P. Dybala,F,21,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,False,19.0,15.0,4.0,2.0,4.0,4.0,11.0,16.0,,2.0,,3.0,,,,,77.0,30.0,8.1,9.0,0.212412,1,,1.0,,3.0,,,1.0,1.0,1.0,1.0,,,0.0387,0.2275,2.0,,,,,,1.0,,4.0,1.0,,,,1.0,1.0,1.0,
11406833,away,Roma,Romelu Lukaku,,,romelu-lukaku,R. Lukaku,F,9,191,56823,M,RLukaku,78893,EUR,737251200,F,90,90,False,19.0,15.0,,,3.0,3.0,12.0,16.0,,,,1.0,,,,,90.0,24.0,8.0,6.0,0.0393958,3,,,2.0,3.0,,,2.0,,,1.0,,,0.6809,0.4377,3.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,
11406833,away,Roma,Stephan El Shaarawy,,,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,False,26.0,25.0,2.0,1.0,10.0,11.0,15.0,15.0,,1.0,1.0,1.0,,,,,90.0,37.0,6.5,4.0,0.0177559,1,,,1.0,5.0,,,,1.0,1.0,,,1.0,0.0768,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,
11406833,away,Roma,Zeki Çelik,,,zeki-celik,Z. Çelik,D,19,180,2880,M,,893008,EUR,856137600,D,19,19,True,23.0,19.0,2.0,1.0,8.0,10.0,12.0,16.0,1.0,4.0,4.0,2.0,,,,,63.0,40.0,7.0,7.0,0.0437365,0,,3.0,1.0,5.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,
11406833,away,Roma,Chris Smalling,,,chris-smalling,C. Smalling,D,5,192,1660,M,,47741,EUR,627696000,D,6,6,True,11.0,11.0,1.0,1.0,8.0,8.0,3.0,3.0,1.0,1.0,,,,,,,31.0,12.0,6.5,,0.00177505,0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11406833,away,Roma,Edoardo Bove,,,edoardo-bove,E. Bove,M,15,181,2073,M,,986352,EUR,1021507200,M,52,52,True,10.0,10.0,1.0,1.0,6.0,6.0,4.0,4.0,,1.0,1.0,2.0,,,,,31.0,14.0,6.5,1.0,0.00532808,0,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11406833,away,Roma,Dean Huijsen,,,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,3,3,True,19.0,16.0,,,4.0,4.0,12.0,15.0,,1.0,,,,,,,13.0,21.0,7.1,3.0,0.0147059,0,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0
11406833,away,Roma,Tommaso Baldanzi,,,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,,1012172,EUR,1048377600,M,35,35,True,5.0,3.0,,,2.0,3.0,1.0,2.0,,2.0,,,,,,,13.0,10.0,6.5,4.0,0.00020132,0,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,
11406833,away,Roma,Rui Patrício,,,rui-patricio,R. Patrício,G,,190,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,away,Roma,Pietro Boer,,,pietro-boer,P. Boer,G,23,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,away,Roma,Leonardo Spinazzola,,,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,,148899,EUR,733017600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,away,Roma,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185,1146,M,,305278,EUR,745459200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,away,Roma,Houssem Aouar,,,aouar-houssem,H. Aouar,M,10,175,14575,M,houssem_aouar,846081,EUR,899164800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,away,Roma,Nicola Zalewski,,,nicola-zalewski,N. Zalewski,M,59,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,away,Roma,Renato Sanches,,,renato-sanches,R. Sanches,M,8,176,9189,M,renatosanches,318967,EUR,871862400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406833,away,Roma,Sardar Azmoun,,,sardar-azmoun,S. Azmoun,F,20,186,7717,M,sardarazmoun,150998,EUR,788918400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
