match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,captain,stat_wonContest,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_totalOffside,stat_errorLeadToAGoal
11407451,home,Monza,Lorenzo Colombo,,,lorenzo-colombo,L. Colombo,F,29,183,2440,M,,930191,EUR,1015545600,F,9,9,False,16.0,12.0,1.0,1.0,3.0,4.0,9.0,12.0,1.0,,90.0,39.0,7.1,13.0,0.0113089,3,,2.0,10.0,7.0,,,1.0,,6.0,1.0,0.2036,,,,,2.0,,2.0,6.0,,2.0,,,3.0,,3.0,,,2.0,,,,,
11407451,home,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,D,19,19,True,12.0,10.0,2.0,1.0,3.0,3.0,7.0,10.0,,,32.0,19.0,6.7,5.0,0.00673209,0,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,
11407451,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,827,M,,838907,EUR,894067200,F,47,47,True,20.0,16.0,1.0,1.0,7.0,8.0,11.0,15.0,4.0,,32.0,28.0,6.8,7.0,0.0831243,0,,1.0,4.0,3.0,,,,,1.0,1.0,,,1.0,,,1.0,3.0,,1.0,,1.0,,2.0,1.0,,,,,1.0,,,,,
11407451,home,Monza,Valentín Carboni,,,valentin-carboni,V. Carboni,M,21,185,7112,M,valencarboni,1153083,EUR,1109980800,M,21,21,True,8.0,8.0,,,1.0,1.0,7.0,7.0,2.0,,9.0,13.0,7.0,1.0,0.00664243,2,,,1.0,1.0,1.0,,,,1.0,1.0,0.1643,0.0259,,,,1.0,,,,,,1.0,,,,,,,,,,,,
11407451,home,Monza,Pedro Pereira,,,pedro-pereira,P. Pereira,M,13,185,287,M,,807291,EUR,885427200,D,13,13,True,2.0,2.0,,,2.0,2.0,,,,,1.0,3.0,,,9.191e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,home,Monza,Stefano Gori,,,stefano-gori,S. Gori,G,66,185,240,M,,364716,EUR,826329600,G,66,66,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,home,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,home,Monza,Eugenio Lamanna,,,eugenio-lamanna,E. Lamanna,G,,187,30,M,,41472,EUR,618451200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,home,Monza,Giorgio Cittadini,,,giorgio-cittadini,G. Cittadini,D,2,184,117,M,,1001847,EUR,1019088000,D,46,46,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,home,Monza,Davide Bettella,,,davide-bettella,D. Bettella,D,6,185,128,M,,826189,EUR,955065600,D,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,home,Monza,Giulio Donati,,,giulio-donati,G. Donati,D,2,178,48,M,,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,home,Monza,Jean-Daniel Akpa Akpro,,,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,,164511,EUR,718761600,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,home,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,home,Monza,Franco Carboni,,,carboni-franco,F. Carboni,M,29,190,965,M,,1086199,EUR,1049414400,D,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,home,Monza,Mirko Marić,,,mirko-maric,M. Marić,F,9,188,399,M,,190933,EUR,800582400,F,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,home,Monza,Andrea Ferraris,Andrea,Ferraris,ferraris-andrea,A. Ferraris,F,21,173,117,M,,1100840,EUR,1045872000,F,61,61,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,away,Torino,Vanja Milinković-Savić,,,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,,356160,EUR,856396800,G,32,32,False,26.0,25.0,7.0,6.0,24.0,24.0,1.0,2.0,6.0,4.0,90.0,39.0,7.6,1.0,0.00371967,0,-0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,
11407451,away,Torino,Adrien Tameze,,,adrien-tameze,A. Tameze,M,61,182,371,M,,139235,EUR,760320000,D,61,61,False,64.0,58.0,4.0,4.0,34.0,34.0,24.0,31.0,8.0,,86.0,78.0,7.4,7.0,0.0222927,0,,2.0,4.0,9.0,,1.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,5.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,
11407451,away,Torino,Alessandro Buongiorno,,,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,,870263,EUR,928627200,D,4,4,False,74.0,64.0,5.0,3.0,42.0,46.0,22.0,28.0,7.0,,90.0,89.0,7.2,11.0,0.0149483,0,,3.0,5.0,5.0,,2.0,2.0,2.0,,2.0,,,,1.0,6.0,,,,2.0,,,,,1.0,,,,,,,,,,
11407451,away,Torino,Ricardo Rodríguez,,,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,,67769,EUR,714700800,D,13,13,False,70.0,62.0,4.0,2.0,17.0,18.0,47.0,54.0,2.0,,72.0,76.0,6.8,9.0,0.177042,0,,1.0,3.0,1.0,,1.0,,,,,,,,,,,2.0,,2.0,,,,2.0,1.0,,,,True,,,,,,
11407451,away,Torino,Raoul Bellanova,,,raoul-bellanova,R. Bellanova,M,16,188,2480,M,,826185,EUR,958521600,M,19,19,False,39.0,34.0,,,20.0,21.0,14.0,21.0,4.0,,90.0,55.0,6.9,11.0,0.0445444,0,,2.0,,3.0,,,,,2.0,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,
11407451,away,Torino,Karol Linetty,,,karol-linetty,K. Linetty,M,10,176,2109,M,,189135,EUR,791683200,M,77,77,False,11.0,9.0,,,6.0,6.0,3.0,5.0,1.0,,34.0,17.0,6.7,2.0,0.00303308,0,,,2.0,3.0,,,3.0,3.0,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
11407451,away,Torino,Ivan Ilić,,,ivan-ilic,I. Ilić,M,8,185,1776,M,,877371,EUR,984787200,M,8,8,False,62.0,55.0,2.0,,16.0,16.0,40.0,48.0,1.0,,90.0,78.0,8.1,12.0,0.436137,3,,,3.0,2.0,3.0,1.0,1.0,,2.0,,0.1318,0.2916,1.0,,1.0,1.0,2.0,5.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,
11407451,away,Torino,Nikola Vlašić,,,nikola-vlasic,N. Vlašić,M,10,178,5477,M,niksivlasic_,357596,EUR,875923200,M,16,16,False,34.0,30.0,1.0,,15.0,16.0,16.0,19.0,9.0,,90.0,47.0,7.1,9.0,0.0600545,1,,,2.0,4.0,,,2.0,1.0,4.0,,0.0724,,,,1.0,,1.0,2.0,1.0,,1.0,,1.0,2.0,,1.0,,,2.0,,,,,
11407451,away,Torino,Valentino Lazaro,,,valentino-lazaro,V. Lazaro,M,20,180,1014,M,,233826,EUR,827625600,M,20,20,False,45.0,42.0,2.0,1.0,12.0,15.0,30.0,31.0,4.0,,90.0,61.0,6.9,8.0,0.0595025,0,,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11407451,away,Torino,Antonio Sanabria,,,antonio-sanabria,A. Sanabria,F,99,181,3538,M,,333261,EUR,825897600,F,9,9,False,37.0,33.0,4.0,3.0,12.0,12.0,21.0,25.0,5.0,,86.0,49.0,7.0,9.0,0.117919,2,,,4.0,2.0,1.0,,1.0,1.0,1.0,,0.1866,0.016,,,,,,1.0,1.0,,2.0,,,2.0,,1.0,,,1.0,,,,,
11407451,away,Torino,Duván Zapata,,,duvan-zapata,D. Zapata,F,91,189,6003,M,duvanzapata91,38162,EUR,670464000,F,91,91,False,24.0,20.0,,,3.0,4.0,19.0,26.0,1.0,,90.0,48.0,7.4,15.0,0.224491,6,,,8.0,4.0,1.0,,,,3.0,4.0,0.5654,0.0553,,,,3.0,6.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,3.0,,,1.0,,,1.0,1.0,
11407451,away,Torino,Gvidas Gineitis,,,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,,1030829,EUR,1081987200,M,66,66,True,28.0,25.0,1.0,1.0,16.0,16.0,9.0,12.0,3.0,,56.0,35.0,6.1,4.0,0.00368068,0,,1.0,2.0,2.0,,2.0,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0
11407451,away,Torino,David Zima,,,zima-david,D. Zima,D,4,190,298,M,,963084,EUR,973641600,D,6,6,True,13.0,11.0,,,9.0,9.0,2.0,4.0,,,18.0,19.0,6.6,3.0,0.00103508,0,,2.0,2.0,2.0,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
11407451,away,Torino,Mërgim Vojvoda,,,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,,798147,EUR,791596800,D,27,27,True,1.0,1.0,,,,,1.0,1.0,,,9.0,2.0,6.5,,0.00043448,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,away,Torino,Nemanja Radonjić,,,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,n.radonjic7,802665,EUR,824342400,M,10,10,True,2.0,1.0,,,,,1.0,2.0,,,9.0,4.0,6.2,2.0,0.027018,0,,,2.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407451,away,Torino,Luca Gemello,,,luca-gemello,L. Gemello,G,1,185,85,M,,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,away,Torino,Mihai Popa,,,mihai-popa,M. Popa,G,71,190,173,M,,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,away,Torino,Saba Sazonov,Saba,Sazonov,saba-sazonov,S. Sazonov,D,15,194,1128,M,,1101751,EUR,1012521600,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,away,Torino,Ange N'Guessan,Ange,N'Guessan,ange-nguessan,A. N'Guessan,D,16,187,76,M,,1177441,EUR,1062374400,D,94,94,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,away,Torino,Brandon Soppy,,,brandon-soppy,B. Soppy,M,2,181,434,M,,963211,EUR,1014249600,D,93,93,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,away,Torino,Demba Seck,,,demba-seck,D. Seck,M,19,190,1111,M,,1012248,EUR,981763200,F,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,away,Torino,Yann Karamoh,,,yann-karamoh,Y. Karamoh,F,75,185,1024,M,,802149,EUR,899856000,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407451,away,Torino,Pietro Pellegri,,,pietro-pellegri,P. Pellegri,F,9,188,924,M,,839226,EUR,984787200,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
